Step, Time, PreyPop, PredPop, MutantPop, PreyInCaptureRange, PreyInCaptureRangeQuesting, PreyInCaptureRangeHandling, PreyConsumed, PredHandling, Polarization, Crowding, CrowdingQuesting, CrowdingHandling, CollectivePred, CollectivePrey, NumberOfGroups, MeanGroupSize, VarGroupSize, MaxGroupSize, NumberOfSingletonGroups
3050,305.0094,320,157,0,371,309,62,3,27,0.1570351,1.33758,1.307692,1.481481,False,False,157,1,0,1,157
3100,310.0097,343,151,0,364,282,82,1,23,0.2231813,1.271523,1.226563,1.521739,False,False,151,1,0,1,151
3150,315.01,371,142,0,434,351,83,1,24,0.16415,1.183099,1.161017,1.291667,False,False,142,1,0,1,142
3200,320.0103,387,135,0,427,374,53,1,23,0.1388618,1.185185,1.116071,1.521739,False,False,135,1,0,1,135
3250,325.0106,400,134,0,388,350,38,1,17,0.1083703,1.313433,1.282051,1.529412,False,False,134,1,0,1,134
3300,330.0109,433,127,0,441,368,73,1,19,0.07222262,1.094488,1.064815,1.263158,False,False,127,1,0,1,127
3350,335.0112,474,125,0,442,371,71,1,18,0.05969359,1.056,1,1.388889,False,False,125,1,0,1,125
3400,340.0115,522,119,0,498,426,72,0,15,0.03346825,0.9411765,0.9038461,1.2,False,False,119,1,0,1,119
3450,345.0118,552,119,0,514,405,109,0,21,0.04439568,0.8235294,0.7142857,1.333333,False,False,119,1,0,1,119
3500,350.0121,582,121,0,545,437,108,1,23,0.028366,1.066116,1.071429,1.043478,False,False,121,1,0,1,121
3550,355.0125,616,123,0,636,502,134,1,29,0.02267057,1.02439,1.06383,0.8965517,False,False,123,1,0,1,123
3600,360.0128,654,125,0,651,476,175,1,31,0.05099151,1.056,1.042553,1.096774,False,False,125,1,0,1,125
3650,365.0131,700,120,0,640,467,173,2,29,0.05829476,0.7833334,0.8241758,0.6551724,False,False,120,1,0,1,120
3700,370.0134,743,126,0,703,519,184,0,31,0.03104617,1.126984,1.063158,1.322581,False,False,126,1,0,1,126
3750,375.0137,799,128,0,809,581,228,0,38,0.0217703,1.046875,1,1.157895,False,False,128,1,0,1,128
3800,380.014,827,132,0,787,510,277,1,43,0.02479977,1.060606,1.157303,0.8604651,False,False,132,1,0,1,132
3850,385.0143,874,135,0,889,563,326,0,51,0.03469834,1.081481,1.130952,1,False,False,135,1,0,1,135
3900,390.0146,922,134,0,986,669,317,0,45,0.07480809,1.179104,1.157303,1.222222,False,False,134,1,0,1,134
3950,395.0149,966,124,0,921,586,335,1,47,0.03692823,1.16129,1.233766,1.042553,False,False,124,1,0,1,124
4000,400.0152,1036,122,0,982,722,260,0,34,0.0566664,1.016393,1.068182,0.8823529,False,False,122,1,0,1,122
4050,405.0155,1087,127,0,1078,772,306,0,39,0.01719692,1.204724,1.181818,1.25641,False,False,127,1,0,1,127
4100,410.0158,1155,120,0,1092,753,339,1,39,0.04240464,1.033333,1.074074,0.948718,False,False,120,1,0,1,120
4150,415.0161,1200,125,0,1207,684,523,2,49,0.07224852,1.04,1,1.102041,False,False,125,1,0,1,125
4200,420.0164,1271,128,0,1288,791,497,1,48,0.01154454,1.148438,1.125,1.1875,False,False,128,1,0,1,128
4250,425.0167,1333,127,0,1356,897,459,1,47,0.0568518,1.102362,1.225,0.893617,False,False,127,1,0,1,127
4300,430.017,1359,134,0,1384,813,571,2,54,0.03567117,1.447761,1.4875,1.388889,False,False,134,1,0,1,134
4350,435.0173,1411,134,0,1461,849,612,0,55,0.04165937,0.9253731,0.9367089,0.9090909,False,False,134,1,0,1,134
4400,440.0176,1462,142,0,1609,1019,590,1,53,0.009991358,1.042253,1.05618,1.018868,False,False,142,1,0,1,142
4450,445.0179,1516,145,0,1769,1037,732,1,60,0.04329633,1.268965,1.2,1.366667,False,False,145,1,0,1,145
4500,450.0182,1573,156,0,1814,889,925,0,76,0.05760541,1.346154,1.375,1.315789,False,False,156,1,0,1,156
4550,455.0186,1596,162,0,2070,1074,996,2,77,0.06495295,1.37037,1.411765,1.324675,False,False,162,1,0,1,162
4600,460.0189,1632,180,0,2263,1198,1065,1,83,0.07702997,1.511111,1.484536,1.542169,False,False,180,1,0,1,180
4650,465.0192,1670,193,0,2543,1500,1043,0,82,0.04000739,1.61658,1.531532,1.731707,False,False,193,1,0,1,193
4700,470.0195,1687,207,0,2711,1504,1207,3,96,0.06742455,1.826087,1.810811,1.84375,False,False,207,1,0,1,207
4750,475.0198,1713,215,0,2794,1471,1323,1,101,0.08620802,1.823256,1.701754,1.960396,False,False,215,1,0,1,215
4800,480.0201,1748,216,0,3079,1786,1293,3,92,0.04437514,1.851852,1.919355,1.76087,False,False,216,1,0,1,216
4850,485.0204,1726,244,0,3150,1555,1595,0,126,0.05689494,2,1.898305,2.095238,False,False,244,1,0,1,244
4900,490.0207,1725,248,0,3217,1719,1498,5,114,0.08783327,1.927419,1.865672,2,False,False,248,1,0,1,248
4950,495.021,1737,254,0,3339,1898,1441,3,109,0.09229238,2.244094,2.186207,2.321101,False,False,254,1,0,1,254
5000,500.0213,1723,282,0,3713,1946,1767,3,138,0.1092989,2.588652,2.6875,2.485507,False,False,282,1,0,1,282
5050,505.0216,1675,306,0,4119,2452,1667,2,129,0.1046011,2.640523,2.638418,2.643411,False,False,306,1,0,1,306
5100,510.0219,1638,317,0,4081,2421,1660,3,125,0.05398064,2.735016,2.765625,2.688,False,False,317,1,0,1,317
5150,515.0213,1611,340,0,4244,2381,1863,4,149,0.04551092,2.538235,2.52356,2.557047,False,False,340,1,0,1,340
5200,520.0201,1525,356,0,4265,2365,1900,2,166,0.05830421,3.033708,3.278947,2.753012,False,False,356,1,0,1,356
5250,525.0189,1515,361,0,4169,2274,1895,5,161,0.05008047,2.736842,2.755,2.714286,False,False,361,1,0,1,361
5300,530.0176,1447,368,0,4254,2363,1891,4,166,0.05763571,2.94837,2.881188,3.03012,False,False,368,1,0,1,368
5350,535.0164,1397,380,0,4095,2486,1609,3,151,0.05651755,3.002632,2.995633,3.013245,False,False,380,1,0,1,380
5400,540.0152,1313,392,0,4065,2282,1783,6,165,0.05200283,3.32398,3.299559,3.357576,False,False,392,1,0,1,392
5450,545.014,1277,393,0,3812,2405,1407,3,154,0.03929347,3.053435,3.125523,2.941558,False,False,393,1,0,1,393
5500,550.0128,1214,409,0,3765,2137,1628,0,170,0.05957669,3.166259,3.284519,3,False,False,409,1,0,1,409
5550,555.0115,1143,408,0,3658,2253,1405,5,152,0.02023388,3.45098,3.449219,3.453947,False,False,408,1,0,1,408
5600,560.0103,1088,421,0,3472,2097,1375,3,172,0.02938963,3.524941,3.626506,3.377907,False,False,421,1,0,1,421
5650,565.0091,1021,442,0,3397,2125,1272,5,158,0.02351368,3.425339,3.450704,3.379747,False,False,442,1,0,1,442
5700,570.0079,968,439,0,3242,2090,1152,6,151,0.01879782,3.489749,3.444444,3.576159,False,False,439,1,0,1,439
5750,575.0067,926,440,0,3309,2267,1042,8,138,0.03119216,3.454545,3.546358,3.253623,False,False,440,1,0,1,440
5800,580.0054,893,454,0,3161,2372,789,4,118,0.01353619,3.444934,3.511905,3.254237,False,False,454,1,0,1,454
5850,585.0042,809,468,0,2926,2116,810,8,138,0.05198105,3.666667,3.615151,3.789855,False,False,468,1,0,1,468
5900,590.003,756,463,0,2667,1871,796,2,140,0.07496235,3.557235,3.625387,3.4,False,False,463,1,0,1,463
5950,595.0018,704,445,0,2481,1752,729,2,130,0.021441,3.534832,3.555556,3.484615,False,False,445,1,0,1,445
6000,600.0005,667,443,0,2197,1564,633,0,126,0.02204837,3.523702,3.605678,3.31746,False,False,443,1,0,1,443
6050,604.9993,641,437,0,2181,1558,623,1,119,0.02752495,3.386728,3.361635,3.453782,False,False,437,1,0,1,437
6100,609.9981,629,409,0,2120,1656,464,8,95,0.03780487,3.281174,3.22293,3.473684,False,False,409,1,0,1,409
6150,614.9969,593,407,0,1891,1411,480,1,102,0.04352925,3.292383,3.321311,3.205882,False,False,407,1,0,1,407
6200,619.9957,559,392,0,1726,1324,402,1,104,0.05390154,3.216837,3.28125,3.038461,False,False,392,1,0,1,392
6250,624.9944,533,382,0,1578,1297,281,2,75,0.03122898,3.235602,3.241042,3.213333,False,False,382,1,0,1,382
6300,629.9932,519,373,0,1624,1329,295,1,73,0.03389712,3.158177,3.133333,3.260274,False,False,373,1,0,1,373
6350,634.992,494,370,0,1389,1100,289,1,76,0.03002038,3.010811,3.027211,2.947368,False,False,370,1,0,1,370
6400,639.9908,468,360,0,1327,979,348,1,86,0.0185921,3.002778,3.010949,2.976744,False,False,360,1,0,1,360
6450,644.9896,448,331,0,1124,891,233,1,65,0.04064088,2.558912,2.56391,2.538461,False,False,331,1,0,1,331
6500,649.9883,440,324,0,1094,826,268,0,71,0.05444862,2.555556,2.577075,2.478873,False,False,324,1,0,1,324
6550,654.9871,440,304,0,1041,888,153,0,48,0.0400001,2.421053,2.460938,2.208333,False,False,304,1,0,1,304
6600,659.9859,439,292,0,979,843,136,2,41,0.0582239,2.188356,2.159363,2.365854,False,False,292,1,0,1,292
6650,664.9847,423,283,0,958,801,157,2,55,0.06479223,2.151943,2.135965,2.218182,False,False,283,1,0,1,283
6700,669.9835,398,273,0,832,625,207,2,63,0.04683198,2.197802,2.07619,2.603175,False,False,273,1,0,1,273
6750,674.9822,416,265,0,865,678,187,2,55,0.04323628,2.083019,2.042857,2.236364,False,False,265,1,0,1,265
6800,679.981,428,263,0,897,742,155,1,44,0.03754022,2.106464,2.16895,1.795455,False,False,263,1,0,1,263
6850,684.9798,435,250,0,787,636,151,2,45,0.02688385,1.932,1.990244,1.666667,False,False,250,1,0,1,250
6900,689.9786,457,229,0,815,664,151,0,42,0.003988505,1.842795,1.834225,1.880952,False,False,229,1,0,1,229
6950,694.9774,456,220,0,750,605,145,0,46,0.04102117,1.754545,1.764368,1.717391,False,False,220,1,0,1,220
7000,699.9761,476,199,0,708,552,156,1,42,0.02995981,1.477387,1.407643,1.738095,False,False,199,1,0,1,199
7050,704.9749,498,190,0,731,574,157,0,41,0.07087303,1.621053,1.610738,1.658537,False,False,190,1,0,1,190
7100,709.9737,521,181,0,711,565,146,1,36,0.06933843,1.60221,1.662069,1.361111,False,False,181,1,0,1,181
7150,714.9725,548,183,0,783,619,164,1,38,0.08978552,1.398907,1.406897,1.368421,False,False,183,1,0,1,183
7200,719.9713,553,186,0,774,568,206,0,51,0.07169704,1.548387,1.481481,1.72549,False,False,186,1,0,1,186
7250,724.97,585,182,0,817,645,172,0,42,0.08675203,1.395604,1.392857,1.404762,False,False,182,1,0,1,182
7300,729.9688,609,178,0,910,667,243,1,45,0.09852688,1.623595,1.736842,1.288889,False,False,178,1,0,1,178
7350,734.9676,651,166,0,816,606,210,5,42,0.07827967,1.313253,1.330645,1.261905,False,False,166,1,0,1,166
7400,739.9664,679,166,0,906,666,240,1,43,0.05154041,1.361446,1.398374,1.255814,False,False,166,1,0,1,166
7450,744.9651,717,163,0,895,729,166,0,32,0.03094015,1.116564,1.099237,1.1875,False,False,163,1,0,1,163
7500,749.9639,755,168,0,973,675,298,0,46,0.0806855,1.214286,1.254098,1.108696,False,False,168,1,0,1,168
7550,754.9627,805,168,0,1035,772,263,0,37,0.05572536,1.440476,1.419847,1.513514,False,False,168,1,0,1,168
7600,759.9615,820,174,0,1090,738,352,1,57,0.02491428,1.436782,1.410256,1.491228,False,False,174,1,0,1,174
7650,764.9603,849,167,0,1077,717,360,2,55,0.03038724,1.383234,1.357143,1.436364,False,False,167,1,0,1,167
7700,769.959,895,164,0,1206,790,416,1,53,0.1623877,1.47561,1.459459,1.509434,False,False,164,1,0,1,164
7750,774.9578,931,166,0,1208,851,357,2,51,0.1482548,1.301205,1.286957,1.333333,False,False,166,1,0,1,166
7800,779.9566,996,165,0,1232,904,328,2,45,0.1289255,1.260606,1.116667,1.644444,False,False,165,1,0,1,165
7850,784.9554,1029,166,0,1300,908,392,2,49,0.05431923,1.433735,1.42735,1.44898,False,False,166,1,0,1,166
7900,789.9542,1052,171,0,1318,835,483,0,64,0.05698951,1.473684,1.401869,1.59375,False,False,171,1,0,1,171
7950,794.9529,1089,178,0,1446,920,526,0,67,0.05462206,1.696629,1.522523,1.985075,False,False,178,1,0,1,178
8000,799.9517,1124,179,0,1576,947,629,0,65,0.04626795,1.620112,1.72807,1.430769,False,False,179,1,0,1,179
8050,804.9505,1160,184,0,1662,1000,662,1,77,0.04575519,1.402174,1.214953,1.662338,False,False,184,1,0,1,184
8100,809.9493,1193,178,0,1623,1016,607,3,69,0.02045874,1.55618,1.568807,1.536232,False,False,178,1,0,1,178
8150,814.9481,1221,185,0,1762,1076,686,0,72,0.01042222,1.632432,1.628319,1.638889,False,False,185,1,0,1,185
8200,819.9468,1242,193,0,1829,1117,712,0,77,0.02810999,1.823834,1.827586,1.818182,False,False,193,1,0,1,193
8250,824.9456,1244,197,0,1892,1107,785,6,79,0.01984252,1.670051,1.559322,1.835443,False,False,197,1,0,1,197
8300,829.9444,1265,205,0,1985,1125,860,3,87,0.06426469,1.541463,1.5,1.597701,False,False,205,1,0,1,205
8350,834.9432,1272,211,0,2162,1190,972,0,92,0.05990892,1.459716,1.495798,1.413043,False,False,211,1,0,1,211
8400,839.942,1304,203,0,1973,1096,877,1,88,0.03714756,1.694581,1.713043,1.670455,False,False,203,1,0,1,203
8450,844.9407,1329,202,0,2023,1279,744,0,74,0.01115472,1.757426,1.8125,1.662162,False,False,202,1,0,1,202
8500,849.9395,1386,213,0,2276,1401,875,2,77,0.05302134,1.892019,1.963235,1.766234,False,False,213,1,0,1,213
8550,854.9383,1396,224,0,2509,1359,1150,2,103,0.03367675,1.991071,2.173554,1.776699,False,False,224,1,0,1,224
8600,859.9371,1425,227,0,2648,1639,1009,3,88,0.05241638,1.920705,1.964029,1.852273,False,False,227,1,0,1,227
8650,864.9359,1413,248,0,2676,1507,1169,3,106,0.04613465,1.983871,2.06338,1.877358,False,False,248,1,0,1,248
8700,869.9346,1414,266,0,3007,1788,1219,3,102,0.0402941,2.300752,2.323171,2.264706,False,False,266,1,0,1,266
8750,874.9334,1400,276,0,3057,1729,1328,0,122,0.07235691,2.481884,2.415584,2.565574,False,False,276,1,0,1,276
8800,879.9322,1384,288,0,3025,1629,1396,8,132,0.09425522,2.149306,2.128205,2.174242,False,False,288,1,0,1,288
8850,884.931,1369,295,0,3030,1781,1249,4,119,0.08449201,2.423729,2.482955,2.336134,False,False,295,1,0,1,295
8900,889.9297,1337,295,0,3052,1836,1216,3,111,0.08739366,2.386441,2.483696,2.225225,False,False,295,1,0,1,295
8950,894.9285,1325,297,0,3090,1913,1177,1,114,0.05700532,2.468014,2.513661,2.394737,False,False,297,1,0,1,297
9000,899.9273,1317,308,0,3260,1804,1456,3,133,0.05364079,2.487013,2.411429,2.586466,False,False,308,1,0,1,308
9050,904.9261,1296,321,0,3216,2033,1183,2,119,0.0562582,2.451713,2.564356,2.260504,False,False,321,1,0,1,321
9100,909.9249,1270,329,0,3251,2014,1237,1,123,0.03400203,2.677812,2.631068,2.756098,False,False,329,1,0,1,329
9150,914.9236,1238,342,0,3373,2181,1192,3,120,0.02850119,2.830409,2.743243,2.991667,False,False,342,1,0,1,342
9200,919.9224,1184,350,0,3146,1945,1201,2,133,0.07120011,2.925714,2.801843,3.12782,False,False,350,1,0,1,350
9250,924.9212,1130,358,0,3031,1869,1162,4,134,0.06796232,2.740223,2.767857,2.69403,False,False,358,1,0,1,358
9300,929.92,1111,353,0,3054,1965,1089,1,123,0.0966306,2.88102,2.982609,2.691057,False,False,353,1,0,1,353
9350,934.9188,1085,347,0,2768,1711,1057,6,130,0.07984533,2.870317,2.806452,2.976923,False,False,347,1,0,1,347
9400,939.9175,1075,360,0,2921,1736,1185,2,139,0.08029436,2.911111,2.954751,2.841727,False,False,360,1,0,1,360
9450,944.9163,1031,370,0,2966,1869,1097,3,138,0.009882441,2.87027,2.87931,2.855072,False,False,370,1,0,1,370
9500,949.9151,1011,362,0,2897,1897,1000,4,125,0.0244223,2.914365,2.822785,3.088,False,False,362,1,0,1,362
9550,954.9139,941,362,0,2709,1641,1068,2,142,0.03300184,3.160221,3.268182,2.992958,False,False,362,1,0,1,362
9600,959.9127,917,360,0,2507,1633,874,1,122,0.02509569,3.075,3.155462,2.918033,False,False,360,1,0,1,360
9650,964.9114,887,365,0,2491,1681,810,4,115,0.008390079,2.80548,2.784,2.852174,False,False,365,1,0,1,365
9700,969.9102,846,369,0,2508,1655,853,5,120,0.00896542,3.086721,3.004016,3.258333,False,False,369,1,0,1,369
9750,974.909,822,368,0,2368,1657,711,3,110,0.03703474,2.853261,2.895349,2.754545,False,False,368,1,0,1,368
9800,979.9078,780,365,0,2267,1625,642,3,101,0.01491133,2.558904,2.579545,2.504951,False,False,365,1,0,1,365
9850,984.9066,776,357,0,2184,1576,608,1,96,0.04736699,2.935574,2.97318,2.833333,False,False,357,1,0,1,357
9900,989.9053,759,349,0,1953,1415,538,0,90,0.0584221,2.813754,2.833977,2.755556,False,False,349,1,0,1,349
9950,994.9041,730,354,0,2064,1502,562,1,91,0.03894241,2.858757,3.019011,2.395604,False,False,354,1,0,1,354
10000,999.9029,691,349,0,1926,1374,552,1,101,0.02426896,3.031519,3,3.108911,False,False,349,1,0,1,349
10050,1004.902,660,344,0,1827,1265,562,2,104,0.0222036,2.860465,2.904167,2.759615,False,False,344,1,0,1,344
10100,1009.9,636,343,0,1640,1179,461,0,92,0.0217075,2.816327,2.912351,2.554348,False,False,343,1,0,1,343
10150,1014.899,622,337,0,1587,1243,344,2,83,0.04295376,2.78635,2.744094,2.915663,False,False,337,1,0,1,337
10200,1019.898,598,339,0,1534,1053,481,1,91,0.006914831,2.817109,2.717742,3.087912,False,False,339,1,0,1,339
10250,1024.897,594,325,0,1443,1021,422,1,89,0.01682755,2.695385,2.694915,2.696629,False,False,325,1,0,1,325
10300,1029.896,580,317,0,1399,1003,396,3,82,0.02786098,2.662461,2.570213,2.926829,False,False,317,1,0,1,317
10350,1034.894,576,292,0,1252,1006,246,0,57,0.04610026,2.219178,2.217021,2.22807,False,False,292,1,0,1,292
10400,1039.893,556,291,0,1307,965,342,3,64,0.03745412,2.570447,2.515419,2.765625,False,False,291,1,0,1,291
10450,1044.892,559,285,0,1313,1008,305,0,65,0.03741843,2.147368,2.145455,2.153846,False,False,285,1,0,1,285
10500,1049.891,572,269,0,1141,873,268,2,63,0.0457049,2.02974,2,2.126984,False,False,269,1,0,1,269
10550,1054.89,574,266,0,1169,908,261,1,55,0.06851244,2.281955,2.303318,2.2,False,False,266,1,0,1,266
10600,1059.888,569,258,0,1151,876,275,0,59,0.08421235,2.127907,2.135678,2.101695,False,False,258,1,0,1,258
10650,1064.887,577,245,0,1115,799,316,2,63,0.06762137,2.040816,2.065934,1.968254,False,False,245,1,0,1,245
10700,1069.886,586,240,0,1130,817,313,1,60,0.06018137,1.733333,1.794444,1.55,False,False,240,1,0,1,240
10750,1074.885,599,234,0,1049,750,299,1,60,0.04154705,1.982906,1.971264,2.016667,False,False,234,1,0,1,234
10800,1079.883,610,227,0,1097,827,270,0,56,0.005488252,1.797357,1.795322,1.803571,False,False,227,1,0,1,227
10850,1084.882,627,219,0,1087,777,310,1,57,0.03626319,1.853881,1.833333,1.912281,False,False,219,1,0,1,219
10900,1089.881,616,218,0,1034,790,244,0,57,0.02363711,1.697248,1.732919,1.596491,False,False,218,1,0,1,218
10950,1094.88,626,212,0,1022,704,318,0,58,0.04247788,1.518868,1.435065,1.741379,False,False,212,1,0,1,212
11000,1099.879,664,197,0,1066,789,277,0,47,0.05328457,1.502538,1.46,1.638298,False,False,197,1,0,1,197
11050,1104.877,691,190,0,1046,780,266,1,47,0.09784801,1.610526,1.601399,1.638298,False,False,190,1,0,1,190
11100,1109.876,719,182,0,1028,735,293,2,51,0.1933769,1.659341,1.656489,1.666667,False,False,182,1,0,1,182
11150,1114.875,724,190,0,1004,744,260,1,47,0.09683668,1.673684,1.496503,2.212766,False,False,190,1,0,1,190
11200,1119.874,749,184,0,1095,826,269,0,45,0.08704238,1.434783,1.410072,1.511111,False,False,184,1,0,1,184
