Step, Time, PreyPop, PredPop, MutantPop, PreyInCaptureRange, PreyInCaptureRangeQuesting, PreyInCaptureRangeHandling, PreyConsumed, PredHandling, Polarization, Crowding, CrowdingQuesting, CrowdingHandling, CollectivePred, CollectivePrey, NumberOfGroups, MeanGroupSize, VarGroupSize, MaxGroupSize, NumberOfSingletonGroups
2650,265.007,99,221,0,167,153,14,0,12,0.1186587,1.547511,1.54067,1.666667,False,False,221,1,0,1,221
2700,270.0073,97,206,0,158,138,20,1,14,0.08364916,1.606796,1.583333,1.928571,False,False,206,1,0,1,206
2750,275.0076,98,194,0,155,147,8,0,14,0.04649538,1.329897,1.327778,1.357143,False,False,194,1,0,1,194
2800,280.0079,101,177,0,142,135,7,0,7,0.01727959,1.231638,1.247059,0.8571429,False,False,177,1,0,1,177
2850,285.0082,107,160,0,113,110,3,0,11,0.0135889,1.2375,1.201342,1.727273,False,False,160,1,0,1,160
2900,290.0085,114,148,0,141,117,24,0,13,0.04923819,1.081081,1.059259,1.307692,False,False,148,1,0,1,148
2950,295.0088,124,128,0,129,119,10,1,8,0.03340164,1.0625,1.058333,1.125,False,False,128,1,0,1,128
3000,300.0091,126,116,0,99,87,12,0,10,0.01467029,0.6724138,0.7075472,0.3,False,False,116,1,0,1,116
3050,305.0094,136,110,0,127,116,11,0,6,0.02056493,0.7454545,0.7307692,1,False,False,110,1,0,1,110
3100,310.0097,149,101,0,113,106,7,0,7,0.03091228,0.8217822,0.819149,0.8571429,False,False,101,1,0,1,101
3150,315.01,163,88,0,102,86,16,1,8,0.06783287,0.6590909,0.675,0.5,False,False,88,1,0,1,88
3200,320.0103,185,77,0,116,101,15,1,8,0.05655309,0.6753247,0.6956522,0.5,False,False,77,1,0,1,77
3250,325.0106,215,76,0,125,105,20,0,8,0.04036207,0.4736842,0.4558823,0.625,False,False,76,1,0,1,76
3300,330.0109,239,69,0,125,87,38,0,15,0.03463083,0.6376812,0.6666667,0.5333334,False,False,69,1,0,1,69
3350,335.0112,258,67,0,145,121,24,0,10,0.1035744,0.5373135,0.4561403,1,False,False,67,1,0,1,67
3400,340.0115,291,64,0,151,134,17,1,7,0.1001708,0.546875,0.5789474,0.2857143,False,False,64,1,0,1,64
3450,345.0118,316,61,0,163,123,40,0,12,0.1850633,0.6229508,0.6734694,0.4166667,False,False,61,1,0,1,61
3500,350.0121,362,56,0,163,135,28,0,11,0.1871895,0.4285714,0.4444444,0.3636364,False,False,56,1,0,1,56
3550,355.0125,420,56,0,186,159,27,0,9,0.1123545,0.4642857,0.4255319,0.6666667,False,False,56,1,0,1,56
3600,360.0128,457,55,0,208,174,34,0,9,0.1355931,0.4,0.4347826,0.2222222,False,False,55,1,0,1,55
3650,365.0131,496,54,0,207,155,52,0,13,0.14568,0.5555556,0.5365854,0.6153846,False,False,54,1,0,1,54
3700,370.0134,557,55,0,227,175,52,0,13,0.09375522,0.6181818,0.5714286,0.7692308,False,False,55,1,0,1,55
3750,375.0137,610,53,0,257,193,64,0,12,0.1176872,0.2641509,0.2682927,0.25,False,False,53,1,0,1,53
3800,380.014,657,51,0,253,216,37,1,8,0.05418165,0.627451,0.5813953,0.875,False,False,51,1,0,1,51
3850,385.0143,738,53,0,332,245,87,0,14,0.06039106,0.490566,0.4615385,0.5714286,False,False,53,1,0,1,53
3900,390.0146,805,54,0,342,272,70,1,12,0.05896768,0.9259259,0.7380952,1.583333,False,False,54,1,0,1,54
3950,395.0149,909,54,0,399,266,133,1,17,0.1332596,0.4074074,0.2972973,0.6470588,False,False,54,1,0,1,54
4000,400.0152,1045,54,0,432,260,172,0,18,0.1210213,0.6666667,0.6666667,0.6666667,False,False,54,1,0,1,54
4050,405.0155,1145,63,0,595,334,261,0,26,0.1012827,0.6984127,0.7027027,0.6923077,False,False,63,1,0,1,63
4100,410.0158,1251,63,0,612,338,274,1,27,0.07072879,0.7142857,0.7222222,0.7037037,False,False,63,1,0,1,63
4150,415.0161,1368,56,0,567,287,280,1,26,0.1101555,0.6071429,0.6333333,0.5769231,False,False,56,1,0,1,56
4200,420.0164,1524,59,0,706,464,242,1,21,0.177814,0.4745763,0.4473684,0.5238096,False,False,59,1,0,1,59
4250,425.0167,1662,64,0,845,521,324,2,24,0.1648434,0.53125,0.475,0.625,False,False,64,1,0,1,64
4300,430.017,1818,65,0,913,468,445,0,32,0.07288001,0.7076923,0.7878788,0.625,False,False,65,1,0,1,65
4350,435.0173,1998,65,0,1046,572,474,1,27,0.1041771,0.9538462,1.105263,0.7407407,False,False,65,1,0,1,65
4400,440.0176,2170,73,0,1125,535,590,0,39,0.07980586,0.7123288,0.5882353,0.8205128,False,False,73,1,0,1,73
4450,445.0179,2327,78,0,1489,858,631,2,31,0.03743467,0.8076923,0.7021276,0.9677419,False,False,78,1,0,1,78
4500,450.0182,2510,89,0,1778,870,908,2,43,0.1075782,0.8764045,0.8913044,0.8604651,False,False,89,1,0,1,89
4550,455.0186,2664,93,0,1945,731,1214,0,58,0.08905607,0.7096774,0.6857143,0.7241379,False,False,93,1,0,1,93
4600,460.0189,2795,112,0,2543,971,1572,1,67,0.1034698,0.8660714,0.8666667,0.8656716,False,False,112,1,0,1,112
4650,465.0192,2911,126,0,2883,1219,1664,0,74,0.1218314,1.285714,1.326923,1.256757,False,False,126,1,0,1,126
4700,470.0195,3049,128,0,2974,1324,1650,3,69,0.1465404,1.234375,1.254237,1.217391,False,False,128,1,0,1,128
4750,475.0198,3146,152,0,3742,1467,2275,1,91,0.1032115,1.381579,1.180328,1.516484,False,False,152,1,0,1,152
4800,480.0201,3227,175,0,4356,1515,2841,2,116,0.10862,1.56,1.627119,1.525862,False,False,175,1,0,1,175
4850,485.0204,3325,190,0,5013,1799,3214,2,123,0.06480144,1.642105,1.537313,1.699187,False,False,190,1,0,1,190
4900,490.0207,3377,215,0,5494,2004,3490,6,135,0.02876039,1.855814,1.85,1.859259,False,False,215,1,0,1,215
4950,495.021,3421,249,0,6448,2395,4053,4,157,0.0434036,2.393574,2.554348,2.299363,False,False,249,1,0,1,249
5000,500.0213,3449,273,0,7319,2836,4483,6,167,0.01945494,2.40293,2.367924,2.42515,False,False,273,1,0,1,273
5050,505.0216,3446,296,0,7869,2998,4871,2,189,0.05699235,2.304054,2.336449,2.285714,False,False,296,1,0,1,296
5100,510.0219,3417,345,0,9073,3394,5679,7,213,0.04702459,2.736232,2.689394,2.765258,False,False,345,1,0,1,345
5150,515.0213,3327,401,0,10228,3766,6462,3,257,0.004729361,3.46384,3.375,3.513619,False,False,401,1,0,1,401
5200,520.0201,3231,476,0,11737,4376,7361,9,297,0.03333042,4.134454,4.055866,4.181818,False,False,476,1,0,1,476
5250,525.0189,3131,527,0,12777,4633,8144,9,329,0.01163986,4.240987,4.454545,4.112462,False,False,527,1,0,1,527
5300,530.0176,3020,572,0,13423,5467,7956,6,345,0.02880107,4.697553,4.806168,4.626087,False,False,572,1,0,1,572
5350,535.0164,2803,625,0,13473,5440,8033,10,374,0.03780772,5.4736,5.661355,5.347594,False,False,625,1,0,1,625
5400,540.0152,2553,696,0,13927,6251,7676,12,382,0.009043949,5.54454,5.71656,5.403141,False,False,696,1,0,1,696
5450,545.014,2273,769,0,13647,6288,7359,8,418,0.0199661,6.084526,6.011396,6.145933,False,False,769,1,0,1,769
5500,550.0128,2050,794,0,12775,6091,6684,8,407,0.0347864,6.372796,6.294574,6.447175,False,False,794,1,0,1,794
5550,555.0115,1793,856,0,11986,5837,6149,10,426,0.01901037,6.800234,6.951163,6.647887,False,False,856,1,0,1,856
5600,560.0103,1523,914,0,10740,5406,5334,8,447,0.03594973,7.204595,7.222698,7.185682,False,False,914,1,0,1,914
5650,565.0091,1302,930,0,9422,5288,4134,7,420,0.051976,7.362366,7.47451,7.226191,False,False,930,1,0,1,930
5700,570.0079,1050,942,0,7743,4708,3035,6,350,0.05121371,7.394905,7.435811,7.325714,False,False,942,1,0,1,942
5750,575.0067,827,949,0,6004,3888,2116,8,326,0.05423994,7.486828,7.463884,7.530675,False,False,949,1,0,1,949
5800,580.0054,646,933,0,4692,3352,1340,4,266,0.054721,7.334405,7.313344,7.387218,False,False,933,1,0,1,933
5850,585.0042,492,902,0,3601,2681,920,7,218,0.05889419,6.937916,6.902047,7.050459,False,False,902,1,0,1,902
5900,590.003,385,851,0,2545,1999,546,0,179,0.05777168,6.725029,6.747024,6.642458,False,False,851,1,0,1,851
5950,595.0018,298,826,0,1907,1617,290,3,130,0.02928789,6.587167,6.600574,6.515385,False,False,826,1,0,1,826
6000,600.0005,226,763,0,1364,1174,190,2,106,0.03528741,6.003932,6.003044,6.009434,False,False,763,1,0,1,763
6050,604.9993,192,690,0,1002,903,99,3,71,0.04340812,5.352174,5.324718,5.591549,False,False,690,1,0,1,690
6100,609.9981,172,633,0,842,766,76,0,59,0.05014275,4.922591,4.926829,4.881356,False,False,633,1,0,1,633
6150,614.9969,147,594,0,690,626,64,0,53,0.07633389,4.575758,4.554529,4.792453,False,False,594,1,0,1,594
6200,619.9957,132,549,0,586,539,47,0,37,0.03422704,4.007286,4.013672,3.918919,False,False,549,1,0,1,549
6250,624.9944,119,502,0,437,399,38,2,40,0.04025808,3.766932,3.690476,4.65,False,False,502,1,0,1,502
6300,629.9932,103,467,0,414,385,29,0,30,0.05271132,3.620985,3.578947,4.233333,False,False,467,1,0,1,467
6350,634.992,93,440,0,314,293,21,0,30,0.06232635,3.604545,3.587805,3.833333,False,False,440,1,0,1,440
6400,639.9908,90,402,0,255,233,22,0,27,0.03276559,3.099503,3.090667,3.222222,False,False,402,1,0,1,402
6450,644.9896,83,366,0,269,238,31,1,20,0.03722223,2.781421,2.760116,3.15,False,False,366,1,0,1,366
6500,649.9883,76,330,0,218,209,9,1,14,0.03881111,2.639394,2.610759,3.285714,False,False,330,1,0,1,330
6550,654.9871,82,305,0,175,171,4,0,10,0.0378577,2.432787,2.430508,2.5,False,False,305,1,0,1,305
6600,659.9859,90,274,0,177,169,8,0,10,0.01809953,1.854015,1.863636,1.6,False,False,274,1,0,1,274
6650,664.9847,86,251,0,179,172,7,0,7,0.03662117,1.920319,1.922131,1.857143,False,False,251,1,0,1,251
6700,669.9835,85,220,0,153,148,5,0,7,0.03402351,1.736364,1.746479,1.428571,False,False,220,1,0,1,220
6750,674.9822,92,196,0,153,152,1,0,4,0.03458182,1.826531,1.817708,2.25,False,False,196,1,0,1,196
6800,679.981,93,184,0,162,144,18,0,12,0.03740512,1.358696,1.302326,2.166667,False,False,184,1,0,1,184
6850,684.9798,94,171,0,113,106,7,0,10,0.06180461,1.140351,1.142857,1.1,False,False,171,1,0,1,171
6900,689.9786,91,156,0,103,85,18,1,12,0.04973784,1.352564,1.256944,2.5,False,False,156,1,0,1,156
6950,694.9774,95,142,0,125,120,5,0,10,0.03188128,1.084507,1.090909,1,False,False,142,1,0,1,142
7000,699.9761,102,128,0,118,107,11,0,13,0.03704428,0.890625,0.8956522,0.8461539,False,False,128,1,0,1,128
7050,704.9749,111,124,0,134,123,11,0,7,0.0836207,0.8548387,0.8547009,0.8571429,False,False,124,1,0,1,124
7100,709.9737,122,119,0,130,113,17,0,10,0.1404104,1.042017,1.036697,1.1,False,False,119,1,0,1,119
7150,714.9725,126,114,0,123,116,7,0,10,0.06998875,1,1.057692,0.4,False,False,114,1,0,1,114
7200,719.9713,133,109,0,127,109,18,0,8,0.1203348,0.7155963,0.7227723,0.625,False,False,109,1,0,1,109
7250,724.97,154,105,0,129,125,4,0,6,0.1857935,0.9714286,0.989899,0.6666667,False,False,105,1,0,1,105
7300,729.9688,169,97,0,140,127,13,0,6,0.2395094,0.7010309,0.7362638,0.1666667,False,False,97,1,0,1,97
7350,734.9676,191,91,0,121,109,12,0,10,0.1750902,0.6813187,0.6296296,1.1,False,False,91,1,0,1,91
7400,739.9664,212,87,0,138,113,25,0,16,0.1502471,0.9655172,0.971831,0.9375,False,False,87,1,0,1,87
7450,744.9651,230,77,0,165,151,14,0,4,0.2032788,0.4675325,0.4931507,0,False,False,77,1,0,1,77
7500,749.9639,263,74,0,145,133,12,0,5,0.1422026,0.7837838,0.7681159,1,False,False,74,1,0,1,74
7550,754.9627,287,66,0,129,105,24,0,9,0.03512725,0.5757576,0.5614035,0.6666667,False,False,66,1,0,1,66
7600,759.9615,336,59,0,164,149,15,0,7,0.07235543,0.4067796,0.4423077,0.1428571,False,False,59,1,0,1,59
7650,764.9603,377,57,0,175,137,38,0,9,0.102437,0.5263158,0.5625,0.3333333,False,False,57,1,0,1,57
7700,769.959,425,58,0,202,162,40,0,13,0.1304052,0.2758621,0.2666667,0.3076923,False,False,58,1,0,1,58
7750,774.9578,462,58,0,178,126,52,2,15,0.1457604,0.4482759,0.4883721,0.3333333,False,False,58,1,0,1,58
7800,779.9566,521,54,0,220,156,64,0,13,0.2115901,0.5925926,0.4878049,0.9230769,False,False,54,1,0,1,54
7850,784.9554,592,54,0,241,181,60,1,13,0.09431443,0.6296296,0.5365854,0.9230769,False,False,54,1,0,1,54
7900,789.9542,668,58,0,323,241,82,0,14,0.1351052,0.3793103,0.3181818,0.5714286,False,False,58,1,0,1,58
7950,794.9529,746,67,0,370,263,107,0,17,0.05921188,0.5074627,0.54,0.4117647,False,False,67,1,0,1,67
8000,799.9517,812,64,0,440,303,137,2,21,0.08851015,0.90625,0.8139535,1.095238,False,False,64,1,0,1,64
8050,804.9505,915,64,0,450,293,157,0,21,0.06015808,0.625,0.6046512,0.6666667,False,False,64,1,0,1,64
8100,809.9493,1041,60,0,451,310,141,1,19,0.09820493,0.5166667,0.4146341,0.7368421,False,False,60,1,0,1,60
8150,814.9481,1154,68,0,599,400,199,1,25,0.1101962,0.7647059,0.6976744,0.88,False,False,68,1,0,1,68
8200,819.9468,1257,73,0,690,406,284,1,31,0.02673201,0.6986302,0.5952381,0.8387097,False,False,73,1,0,1,73
8250,824.9456,1388,78,0,833,597,236,0,24,0.01450993,0.6923077,0.6481481,0.7916667,False,False,78,1,0,1,78
8300,829.9444,1533,74,0,903,587,316,0,25,0.06218656,0.5405405,0.5306122,0.56,False,False,74,1,0,1,74
8350,834.9432,1661,80,0,1037,591,446,0,35,0.1077232,0.6,0.5333334,0.6857143,False,False,80,1,0,1,80
8400,839.942,1752,95,0,1337,701,636,0,43,0.1897634,1.031579,1.038462,1.023256,False,False,95,1,0,1,95
8450,844.9407,1860,100,0,1444,832,612,2,42,0.2064179,0.84,0.8103448,0.8809524,False,False,100,1,0,1,100
8500,849.9395,1996,108,0,1620,871,749,1,50,0.1734935,1.074074,1.206897,0.92,False,False,108,1,0,1,108
8550,854.9383,2128,119,0,1949,1048,901,1,55,0.1290276,1.159664,1.234375,1.072727,False,False,119,1,0,1,119
8600,859.9371,2269,130,0,2353,1137,1216,1,66,0.1260582,1.2,1.328125,1.075758,False,False,130,1,0,1,130
8650,864.9359,2377,149,0,2729,1235,1494,1,85,0.06533302,1.261745,1.328125,1.211765,False,False,149,1,0,1,149
8700,869.9346,2507,167,0,3214,1482,1732,2,87,0.03720798,1.431138,1.3375,1.517241,False,False,167,1,0,1,167
8750,874.9334,2631,170,0,3482,1362,2120,3,106,0.04989375,1.341177,1.375,1.320755,False,False,170,1,0,1,170
8800,879.9322,2731,183,0,3956,1626,2330,5,105,0.0656511,1.721311,1.628205,1.790476,False,False,183,1,0,1,183
8850,884.931,2825,183,0,4008,1526,2482,2,113,0.007147608,1.442623,1.357143,1.495575,False,False,183,1,0,1,183
8900,889.9297,2936,204,0,4693,1930,2763,3,119,0.05980233,1.779412,1.8,1.764706,False,False,204,1,0,1,204
8950,894.9285,3004,236,0,5416,2150,3266,5,139,0.04206223,2.25,2.185567,2.294964,False,False,236,1,0,1,236
9000,899.9273,3059,261,0,6229,2454,3775,4,159,0.03508579,2.344828,2.382353,2.320755,False,False,261,1,0,1,261
9050,904.9261,3100,294,0,7134,3017,4117,4,172,0.03777715,2.486395,2.565574,2.430233,False,False,294,1,0,1,294
9100,909.9249,3079,335,0,7896,3264,4632,2,204,0.03261969,2.635821,2.832061,2.509804,False,False,335,1,0,1,335
9150,914.9236,3036,387,0,9035,3742,5293,6,223,0.03600121,3.139535,3.329268,3,False,False,387,1,0,1,387
9200,919.9224,2998,416,0,9881,4065,5816,2,242,0.01403433,3.336539,3.356322,3.322314,False,False,416,1,0,1,416
9250,924.9212,2891,466,0,10399,4384,6015,3,276,0.008836968,3.671674,3.789474,3.59058,False,False,466,1,0,1,466
9300,929.92,2796,499,0,10872,4504,6368,9,291,0.01692212,3.96994,4.096154,3.879725,False,False,499,1,0,1,499
9350,934.9188,2685,551,0,11676,5200,6476,3,307,0.04911676,4.582577,4.75,4.449512,False,False,551,1,0,1,551
9400,939.9175,2479,618,0,11876,5198,6678,11,344,0.04697828,5.042071,5.149635,4.956395,False,False,618,1,0,1,618
9450,944.9163,2272,690,0,12074,5539,6535,12,367,0.02615242,5.502899,5.535604,5.474114,False,False,690,1,0,1,690
9500,949.9151,2026,749,0,11970,5638,6332,6,395,0.02522933,6.372497,6.460452,6.293671,False,False,749,1,0,1,749
9550,954.9139,1817,800,0,11501,5777,5724,12,389,0.006676611,6.4,6.36983,6.431877,False,False,800,1,0,1,800
9600,959.9127,1586,877,0,10809,5946,4863,10,393,0.02404044,6.832383,6.909091,6.737914,False,False,877,1,0,1,877
9650,964.9114,1293,897,0,9095,4993,4102,6,405,0.02648938,7.185061,7.27439,7.076543,False,False,897,1,0,1,897
9700,969.9102,1066,923,0,7727,4569,3158,9,370,0.0433478,7.411701,7.370705,7.472973,False,False,923,1,0,1,923
9750,974.909,848,923,0,6081,3811,2270,7,332,0.03830316,7.318527,7.285956,7.376506,False,False,923,1,0,1,923
9800,979.9078,661,932,0,4847,3350,1497,10,279,0.01258846,7.41309,7.297091,7.684588,False,False,932,1,0,1,932
9850,984.9066,486,918,0,3503,2634,869,8,228,0.02174455,7.131808,7.097101,7.236842,False,False,918,1,0,1,918
9900,989.9053,366,876,0,2493,2020,473,1,175,0.01092851,6.971461,6.978602,6.942857,False,False,876,1,0,1,876
9950,994.9041,280,836,0,1932,1549,383,3,153,0.01486657,6.563397,6.554905,6.601307,False,False,836,1,0,1,836
10000,999.9029,224,782,0,1384,1157,227,4,112,0.02601135,6.138107,6.146269,6.089286,False,False,782,1,0,1,782
10050,1004.902,181,738,0,1035,927,108,0,86,0.01792181,5.772358,5.800613,5.558139,False,False,738,1,0,1,738
10100,1009.9,153,677,0,781,689,92,2,64,0.02940194,5.279173,5.293638,5.140625,False,False,677,1,0,1,677
10150,1014.899,113,629,0,537,498,39,1,49,0.04483109,4.963434,4.974138,4.836735,False,False,629,1,0,1,629
10200,1019.898,107,581,0,467,442,25,2,31,0.02754703,4.383821,4.383636,4.387097,False,False,581,1,0,1,581
10250,1024.897,92,535,0,380,344,36,2,32,0.02623611,4.35514,4.361829,4.25,False,False,535,1,0,1,535
10300,1029.896,80,495,0,281,270,11,0,21,0.02515631,3.761616,3.778481,3.380952,False,False,495,1,0,1,495
10350,1034.894,70,454,0,235,222,13,1,22,0.033842,3.281938,3.289352,3.136364,False,False,454,1,0,1,454
10400,1039.893,59,416,0,182,171,11,0,18,0.03553481,3.269231,3.258794,3.5,False,False,416,1,0,1,416
10450,1044.892,51,377,0,167,160,7,0,13,0.06207338,3.119363,3.104396,3.538461,False,False,377,1,0,1,377
10500,1049.891,53,348,0,132,126,6,0,11,0.05204991,2.798851,2.807122,2.545455,False,False,348,1,0,1,348
10550,1054.89,54,322,0,137,135,2,0,6,0.06266141,2.645963,2.639241,3,False,False,322,1,0,1,322
10600,1059.888,59,292,0,118,117,1,0,7,0.04869068,2.267123,2.263158,2.428571,False,False,292,1,0,1,292
10650,1064.887,55,272,0,148,141,7,1,10,0.0715986,2.419118,2.427481,2.2,False,False,272,1,0,1,272
10700,1069.886,52,255,0,109,105,4,0,7,0.06966889,1.952941,1.951613,2,False,False,255,1,0,1,255
10750,1074.885,51,242,0,102,98,4,0,9,0.05580544,1.793388,1.802575,1.555556,False,False,242,1,0,1,242
10800,1079.883,51,218,0,99,95,4,0,8,0.0991002,1.513762,1.514286,1.5,False,False,218,1,0,1,218
10850,1084.882,57,205,0,86,85,1,0,6,0.05801263,1.629268,1.633166,1.5,False,False,205,1,0,1,205
10900,1089.881,62,187,0,79,78,1,0,6,0.04617094,1.550802,1.558011,1.333333,False,False,187,1,0,1,187
10950,1094.88,68,169,0,87,86,1,0,7,0.05439696,1.337278,1.345679,1.142857,False,False,169,1,0,1,169
11000,1099.879,72,146,0,86,82,4,0,3,0.1034902,1.09589,1.090909,1.333333,False,False,146,1,0,1,146
11050,1104.877,71,133,0,88,86,2,0,4,0.05067967,0.8421053,0.8294573,1.25,False,False,133,1,0,1,133
11100,1109.876,70,122,0,62,56,6,0,9,0.1027368,1.114754,1.106195,1.222222,False,False,122,1,0,1,122
11150,1114.875,81,105,0,56,55,1,0,6,0.131504,0.7428572,0.7171717,1.166667,False,False,105,1,0,1,105
11200,1119.874,87,95,0,63,61,2,0,3,0.1247576,0.7368421,0.7391304,0.6666667,False,False,95,1,0,1,95
