Step, Time, PreyPop, PredPop, MutantPop, PreyInCaptureRange, PreyInCaptureRangeQuesting, PreyInCaptureRangeHandling, PreyConsumed, PredHandling, Polarization, Crowding, CrowdingQuesting, CrowdingHandling, CollectivePred, CollectivePrey, NumberOfGroups, MeanGroupSize, VarGroupSize, MaxGroupSize, NumberOfSingletonGroups
3250,325.0106,469,148,0,521,431,90,1,26,0.03694983,1.445946,1.360656,1.846154,False,False,148,1,0,1,148
3300,330.0109,498,143,0,572,451,121,1,29,0.09026919,1.405594,1.394737,1.448276,False,False,143,1,0,1,143
3350,335.0112,521,149,0,595,459,136,0,38,0.1441894,1.355705,1.297297,1.526316,False,False,149,1,0,1,149
3400,340.0115,552,145,0,582,430,152,2,31,0.2016281,1.186207,1.087719,1.548387,False,False,145,1,0,1,145
3450,345.0118,595,140,0,605,477,128,2,27,0.1968426,1.357143,1.353982,1.37037,False,False,140,1,0,1,140
3500,350.0121,636,144,0,682,475,207,4,40,0.148102,1.340278,1.326923,1.375,False,False,144,1,0,1,144
3550,355.0125,681,139,0,775,587,188,1,40,0.1865551,1.143885,1.181818,1.05,False,False,139,1,0,1,139
3600,360.0128,722,135,0,760,538,222,0,37,0.1611747,1.318519,1.326531,1.297297,False,False,135,1,0,1,135
3650,365.0131,774,135,0,805,593,212,0,40,0.1428571,1.185185,1.136842,1.3,False,False,135,1,0,1,135
3700,370.0134,837,131,0,807,498,309,1,47,0.03661153,1.137405,1.035714,1.319149,False,False,131,1,0,1,131
3750,375.0137,913,117,0,865,625,240,1,33,0.01248002,0.8376068,0.7857143,0.969697,False,False,117,1,0,1,117
3800,380.014,963,121,0,932,657,275,0,37,0.0388098,0.9917355,1.047619,0.8648649,False,False,121,1,0,1,121
3850,385.0143,1025,128,0,1000,693,307,1,44,0.0441649,1.171875,1.238095,1.045455,False,False,128,1,0,1,128
3900,390.0146,1071,135,0,1111,689,422,1,49,0.01765423,1.125926,1.069767,1.22449,False,False,135,1,0,1,135
3950,395.0149,1121,142,0,1243,761,482,3,55,0.074915,1.288732,1.37931,1.145455,False,False,142,1,0,1,142
4000,400.0152,1163,152,0,1366,796,570,1,64,0.05300693,1.25,1.204545,1.3125,False,False,152,1,0,1,152
4050,405.0155,1225,153,0,1462,877,585,0,60,0.03768677,0.9542484,0.8602151,1.1,False,False,153,1,0,1,153
4100,410.0158,1290,161,0,1584,962,622,1,64,0.09445983,1.204969,1.268041,1.109375,False,False,161,1,0,1,161
4150,415.0161,1319,178,0,1885,1046,839,1,76,0.1001587,1.404494,1.45098,1.342105,False,False,178,1,0,1,178
4200,420.0164,1378,186,0,2070,1293,777,0,68,0.05706573,1.806452,1.711864,1.970588,False,False,186,1,0,1,186
4250,425.0167,1413,194,0,2183,1406,777,1,73,0.02265321,1.762887,1.619835,2,False,False,194,1,0,1,194
4300,430.017,1428,206,0,2286,1214,1072,1,96,0.02229382,1.737864,1.627273,1.864583,False,False,206,1,0,1,206
4350,435.0173,1443,214,0,2435,1444,991,1,87,0.03183691,1.719626,1.787402,1.62069,False,False,214,1,0,1,214
4400,440.0176,1470,233,0,2594,1761,833,4,78,0.02136951,2.16309,2.122581,2.24359,False,False,233,1,0,1,233
4450,445.0179,1459,262,0,2960,1638,1322,2,120,0.03481384,2.29771,2.267606,2.333333,False,False,262,1,0,1,262
4500,450.0182,1448,285,0,3180,1771,1409,0,127,0.04840977,2.414035,2.449367,2.370079,False,False,285,1,0,1,285
4550,455.0186,1455,297,0,3344,2072,1272,2,116,0.07201592,2.491582,2.491713,2.491379,False,False,297,1,0,1,297
4600,460.0189,1437,306,0,3423,2059,1364,5,121,0.0431181,2.581699,2.686486,2.421488,False,False,306,1,0,1,306
4650,465.0192,1405,330,0,3553,2059,1494,3,134,0.04619262,2.49697,2.459184,2.552239,False,False,330,1,0,1,330
4700,470.0195,1360,341,0,3683,2025,1658,1,153,0.0437442,2.815249,2.845745,2.777778,False,False,341,1,0,1,341
4750,475.0198,1335,354,0,3748,1980,1768,2,163,0.02783154,2.799435,2.884817,2.699387,False,False,354,1,0,1,354
4800,480.0201,1309,368,0,3777,2265,1512,4,150,0.03968156,3.220109,3.261468,3.16,False,False,368,1,0,1,368
4850,485.0204,1242,379,0,3600,2121,1479,5,152,0.0203353,3.060686,3,3.151316,False,False,379,1,0,1,379
4900,490.0207,1198,383,0,3620,2121,1499,4,156,0.02313716,2.979112,2.977973,2.980769,False,False,383,1,0,1,383
4950,495.021,1168,386,0,3570,2227,1343,5,142,0.01112561,3.430052,3.405738,3.471831,False,False,386,1,0,1,386
5000,500.0213,1134,380,0,3345,2206,1139,0,127,0.04883156,2.868421,2.869565,2.866142,False,False,380,1,0,1,380
