Step, Time, PreyPop, PredPop, MutantPop, PreyInCaptureRange, PreyInCaptureRangeQuesting, PreyInCaptureRangeHandling, PreyConsumed, PredHandling, Polarization, Crowding, CrowdingQuesting, CrowdingHandling, CollectivePred, CollectivePrey, NumberOfGroups, MeanGroupSize, VarGroupSize, MaxGroupSize, NumberOfSingletonGroups
1250,124.9987,1903,706,0,10531,5217,5314,8,345,0.04716638,5.441926,5.432133,5.452174,False,False,706,1,0,1,706
1300,129.9987,1697,755,0,9963,5089,4874,12,358,0.03923011,5.77351,5.652393,5.907821,False,False,755,1,0,1,755
1350,134.999,1498,783,0,9135,5261,3874,11,327,0.04415644,6.260536,6.313597,6.186544,False,False,783,1,0,1,783
1400,139.9993,1278,815,0,8044,4755,3289,7,326,0.02792028,6.171779,6.249489,6.055215,False,False,815,1,0,1,815
1450,144.9996,1088,843,0,7181,4396,2785,7,318,0.03677965,6.743772,6.664762,6.874214,False,False,843,1,0,1,843
1500,150,874,845,0,5821,3668,2153,4,315,0.02978958,6.87574,6.907547,6.822222,False,False,845,1,0,1,845
1550,155.0003,706,840,0,4480,3097,1383,7,271,0.01090898,6.70119,6.852373,6.383764,False,False,840,1,0,1,840
1600,160.0006,551,835,0,3587,2557,1030,5,230,0.007162326,6.526946,6.467769,6.682609,False,False,835,1,0,1,835
1650,165.0009,453,795,0,2743,2086,657,1,178,0.01434873,6.342138,6.419773,6.073034,False,False,795,1,0,1,795
1700,170.0012,371,769,0,2259,1784,475,0,157,0.009895728,6.113134,6.070261,6.280255,False,False,769,1,0,1,769
1750,175.0015,307,743,0,1778,1402,376,7,134,0.01169662,5.854643,5.834154,5.947761,False,False,743,1,0,1,743
1800,180.0018,259,686,0,1346,1184,162,0,89,0.03599134,5.244898,5.254606,5.179775,False,False,686,1,0,1,686
1850,185.0021,203,659,0,1030,914,116,0,73,0.03908198,5.216995,5.196246,5.383562,False,False,659,1,0,1,659
1900,190.0024,174,604,0,760,691,69,1,50,0.01515596,4.602649,4.613719,4.48,False,False,604,1,0,1,604
1950,195.0027,157,556,0,644,600,44,1,44,0.02826239,4.294964,4.302734,4.204545,False,False,556,1,0,1,556
2000,200.003,127,517,0,483,441,42,0,44,0.02747503,4.034816,4.027484,4.113636,False,False,517,1,0,1,517
2050,205.0033,120,481,0,458,401,57,1,42,0.03503898,3.844075,3.838269,3.904762,False,False,481,1,0,1,481
2100,210.0036,111,442,0,343,315,28,0,29,0.05857962,3.470588,3.469734,3.482759,False,False,442,1,0,1,442
2150,215.0039,101,409,0,338,321,17,0,24,0.08375812,3.188264,3.158442,3.666667,False,False,409,1,0,1,409
2200,220.0042,103,371,0,291,283,8,0,18,0.05163264,2.981132,2.983003,2.944444,False,False,371,1,0,1,371
2250,225.0045,99,345,0,269,250,19,0,23,0.0427324,2.53913,2.506211,3,False,False,345,1,0,1,345
2300,230.0048,89,315,0,216,201,15,0,19,0.06203276,2.511111,2.506757,2.578947,False,False,315,1,0,1,315
2350,235.0051,93,288,0,219,210,9,0,15,0.07018752,2.423611,2.399267,2.866667,False,False,288,1,0,1,288
2400,240.0054,89,266,0,183,165,18,0,20,0.05957541,2.18797,2.195122,2.1,False,False,266,1,0,1,266
2450,245.0058,83,257,0,162,147,15,0,20,0.0343887,2.03891,2.033755,2.1,False,False,257,1,0,1,257
2500,250.0061,82,238,0,171,153,18,0,14,0.04825125,1.697479,1.727679,1.214286,False,False,238,1,0,1,238
2550,255.0064,86,218,0,118,110,8,0,11,0.05664505,1.752294,1.758454,1.636364,False,False,218,1,0,1,218
2600,260.0067,89,202,0,158,154,4,1,10,0.04034575,1.757426,1.75,1.9,False,False,202,1,0,1,202
2650,265.007,87,184,0,121,118,3,1,9,0.07217326,1.516304,1.468571,2.444444,False,False,184,1,0,1,184
2700,270.0073,90,179,0,117,100,17,1,16,0.05973446,1.49162,1.472393,1.6875,False,False,179,1,0,1,179
2750,275.0076,90,166,0,116,113,3,0,8,0.0356209,1.349398,1.348101,1.375,False,False,166,1,0,1,166
2800,280.0079,89,153,0,104,100,4,0,10,0.03615955,1.320261,1.314685,1.4,False,False,153,1,0,1,153
2850,285.0082,101,139,0,112,98,14,0,12,0.05493309,1.172662,1.15748,1.333333,False,False,139,1,0,1,139
2900,290.0085,112,130,0,125,111,14,0,10,0.08017489,1,1.058333,0.3,False,False,130,1,0,1,130
2950,295.0088,130,119,0,130,123,7,0,4,0.1113335,0.9579832,0.9391304,1.5,False,False,119,1,0,1,119
3000,300.0091,134,102,0,90,87,3,0,5,0.1141798,0.7450981,0.742268,0.8,False,False,102,1,0,1,102
3050,305.0094,135,95,0,98,86,12,0,9,0.06290779,0.5894737,0.5697674,0.7777778,False,False,95,1,0,1,95
3100,310.0097,149,89,0,102,86,16,1,12,0.09276139,0.9662921,0.8181818,1.916667,False,False,89,1,0,1,89
3150,315.01,158,82,0,82,75,7,0,8,0.09528999,0.7804878,0.7432432,1.125,False,False,82,1,0,1,82
3200,320.0103,175,78,0,111,99,12,0,10,0.1212971,0.6923077,0.7205882,0.5,False,False,78,1,0,1,78
3250,325.0106,197,76,0,116,83,33,0,10,0.1077286,0.6578947,0.6060606,1,False,False,76,1,0,1,76
3300,330.0109,223,69,0,128,120,8,0,5,0.07399835,0.3478261,0.359375,0.2,False,False,69,1,0,1,69
3350,335.0112,255,65,0,123,113,10,0,7,0.03634727,0.6153846,0.637931,0.4285714,False,False,65,1,0,1,65
3400,340.0115,285,61,0,126,113,13,0,7,0.07867161,0.5245901,0.5,0.7142857,False,False,61,1,0,1,61
3450,345.0118,307,57,0,153,133,20,0,9,0.1157089,0.3157895,0.3541667,0.1111111,False,False,57,1,0,1,57
3500,350.0121,343,53,0,154,122,32,1,12,0.04224877,0.3396226,0.3414634,0.3333333,False,False,53,1,0,1,53
3550,355.0125,380,49,0,161,122,39,0,10,0.08744545,0.7346939,0.6153846,1.2,False,False,49,1,0,1,49
3600,360.0128,441,46,0,151,137,14,0,5,0.05625794,0.6086956,0.5853658,0.8,False,False,46,1,0,1,46
3650,365.0131,485,47,0,148,143,5,0,4,0.06269702,0.4680851,0.4651163,0.5,False,False,47,1,0,1,47
3700,370.0134,540,52,0,226,151,75,0,14,0.1165029,0.5,0.4210526,0.7142857,False,False,52,1,0,1,52
3750,375.0137,585,54,0,271,167,104,0,17,0.06893759,0.5185185,0.4594595,0.6470588,False,False,54,1,0,1,54
3800,380.014,668,57,0,343,232,111,0,18,0.07157058,0.4561403,0.3846154,0.6111111,False,False,57,1,0,1,57
3850,385.0143,748,59,0,337,234,103,0,17,0.1004457,0.5423729,0.5952381,0.4117647,False,False,59,1,0,1,59
3900,390.0146,820,59,0,416,275,141,0,20,0.1506774,0.4745763,0.4871795,0.45,False,False,59,1,0,1,59
3950,395.0149,894,61,0,431,259,172,0,24,0.1330032,0.3934426,0.2972973,0.5416667,False,False,61,1,0,1,61
4000,400.0152,981,61,0,533,333,200,0,21,0.1021746,0.5901639,0.625,0.5238096,False,False,61,1,0,1,61
4050,405.0155,1089,61,0,505,282,223,0,29,0.1289767,0.7540984,0.96875,0.5172414,False,False,61,1,0,1,61
4100,410.0158,1205,57,0,533,365,168,0,20,0.1053462,0.5614035,0.6216216,0.45,False,False,57,1,0,1,57
4150,415.0161,1343,62,0,640,404,236,0,24,0.04870319,0.483871,0.368421,0.6666667,False,False,62,1,0,1,62
4200,420.0164,1484,72,0,832,504,328,1,28,0.074396,0.6388889,0.7045454,0.5357143,False,False,72,1,0,1,72
4250,425.0167,1621,68,0,851,402,449,0,35,0.09253862,0.6176471,0.6060606,0.6285715,False,False,68,1,0,1,68
4300,430.017,1769,72,0,981,515,466,4,32,0.07922425,0.7361111,0.8,0.65625,False,False,72,1,0,1,72
4350,435.0173,1953,73,0,1062,609,453,0,29,0.05087829,0.7123288,0.8636364,0.4827586,False,False,73,1,0,1,73
4400,440.0176,2092,70,0,1122,510,612,0,39,0.08572989,0.6571429,0.5483871,0.7435898,False,False,70,1,0,1,70
4450,445.0179,2240,79,0,1386,724,662,4,34,0.07712203,0.8101266,0.8666667,0.7352941,False,False,79,1,0,1,79
4500,450.0182,2421,79,0,1548,633,915,0,46,0.05426116,0.556962,0.4545455,0.6304348,False,False,79,1,0,1,79
4550,455.0186,2599,82,0,1607,742,865,1,43,0.05257083,0.6219512,0.7179487,0.5348837,False,False,82,1,0,1,82
4600,460.0189,2791,100,0,2201,937,1264,1,58,0.1063576,1.09,1.238095,0.9827586,False,False,100,1,0,1,100
4650,465.0192,2971,111,0,2526,1085,1441,2,64,0.08992014,1,0.893617,1.078125,False,False,111,1,0,1,111
4700,470.0195,3154,129,0,3165,1315,1850,3,71,0.1178916,1.170543,1.051724,1.267606,False,False,129,1,0,1,129
4750,475.0198,3320,151,0,3836,1534,2302,3,91,0.1136562,1.384106,1.316667,1.428571,False,False,151,1,0,1,151
4800,480.0201,3458,172,0,4631,1694,2937,2,111,0.05878095,1.313954,1.47541,1.225225,False,False,172,1,0,1,172
4850,485.0204,3570,200,0,5472,2134,3338,3,128,0.03137702,1.705,1.888889,1.601563,False,False,200,1,0,1,200
4900,490.0207,3662,235,0,6477,2237,4240,4,153,0.06263763,2.021277,1.95122,2.058824,False,False,235,1,0,1,235
4950,495.021,3729,256,0,7458,2944,4514,3,160,0.03187152,2.265625,2.364583,2.20625,False,False,256,1,0,1,256
5000,500.0213,3771,297,0,8775,3544,5231,2,176,0.004117985,2.26936,2.421488,2.164773,False,False,297,1,0,1,297
5050,505.0216,3786,340,0,10097,3463,6634,8,221,0.04894789,2.72647,2.789916,2.692308,False,False,340,1,0,1,340
5100,510.0219,3697,404,0,11610,4219,7391,5,259,0.05277171,3.423267,3.531034,3.362934,False,False,404,1,0,1,404
5150,515.0213,3616,478,0,13457,4723,8734,8,305,0.04431696,3.974895,4.190752,3.852459,False,False,478,1,0,1,478
5200,520.0201,3468,554,0,14810,5706,9104,10,339,0.04760106,4.400722,4.47907,4.351032,False,False,554,1,0,1,554
5250,525.0189,3292,632,0,16452,6323,10129,4,392,0.04480616,5.143987,5.341667,5.022959,False,False,632,1,0,1,632
5300,530.0176,3059,721,0,17077,6670,10407,9,437,0.05482779,5.951457,6.12676,5.837529,False,False,721,1,0,1,721
5350,535.0164,2767,800,0,17415,7155,10260,13,467,0.05530935,6.40375,6.621622,6.248394,False,False,800,1,0,1,800
5400,540.0152,2453,854,0,16500,6963,9537,12,492,0.05404959,7.37822,7.378453,7.378049,False,False,854,1,0,1,854
5450,545.014,2175,920,0,15529,7554,7975,16,461,0.03532442,7.525,7.46841,7.581345,False,False,920,1,0,1,920
5500,550.0128,1791,1031,0,14516,7149,7367,14,516,0.03315108,8.279341,8.409709,8.149225,False,False,1031,1,0,1,1031
5550,555.0115,1449,1078,0,12029,6660,5369,20,473,0.02268394,8.512059,8.467769,8.56871,False,False,1078,1,0,1,1078
5600,560.0103,1090,1099,0,9257,5513,3744,16,451,0.0184011,8.88808,8.947531,8.802661,False,False,1099,1,0,1,1099
5650,565.0091,797,1122,0,6917,4337,2580,9,405,0.02399511,8.643494,8.757322,8.441976,False,False,1122,1,0,1,1122
5700,570.0079,587,1128,0,5190,3723,1467,8,318,0.04946438,8.966312,9.055555,8.738994,False,False,1128,1,0,1,1128
5750,575.0067,443,1071,0,3586,2792,794,4,231,0.06121213,8.402428,8.488095,8.090909,False,False,1071,1,0,1,1071
5800,580.0054,312,1008,0,2340,1944,396,1,177,0.05586048,7.910714,7.995186,7.514124,False,False,1008,1,0,1,1008
5850,585.0042,217,953,0,1625,1382,243,0,135,0.05203473,7.414481,7.400978,7.496296,False,False,953,1,0,1,953
5900,590.003,162,880,0,1108,1019,89,1,85,0.0827182,6.901136,6.92327,6.694118,False,False,880,1,0,1,880
5950,595.0018,119,823,0,790,716,74,4,80,0.07679286,6.441069,6.395693,6.8625,False,False,823,1,0,1,823
6000,600.0005,94,744,0,554,516,38,0,48,0.06313968,5.885753,5.817529,6.875,False,False,744,1,0,1,744
6050,604.9993,80,687,0,392,368,24,2,31,0.05711531,5.406114,5.407012,5.387097,False,False,687,1,0,1,687
6100,609.9981,53,644,0,256,245,11,2,24,0.05230626,4.881988,4.914516,4.041667,False,False,644,1,0,1,644
6150,614.9969,42,604,0,184,180,4,1,16,0.06768829,4.642384,4.639456,4.75,False,False,604,1,0,1,604
6200,619.9957,31,560,0,118,115,3,0,17,0.07453006,4.342857,4.325967,4.882353,False,False,560,1,0,1,560
6250,624.9944,35,496,0,125,122,3,0,9,0.06829386,4.086694,4.073922,4.777778,False,False,496,1,0,1,496
6300,629.9932,31,442,0,107,104,3,0,9,0.05448531,3.511312,3.491917,4.444445,False,False,442,1,0,1,442
6350,634.992,32,399,0,94,93,1,0,6,0.05353986,3.067669,3.071247,2.833333,False,False,399,1,0,1,399
6400,639.9908,33,364,0,93,89,4,0,6,0.07180359,2.697802,2.706704,2.166667,False,False,364,1,0,1,364
6450,644.9896,36,335,0,81,75,6,1,7,0.1017836,2.692537,2.695122,2.571429,False,False,335,1,0,1,335
6500,649.9883,38,307,0,80,79,1,0,5,0.09277546,2.436482,2.433775,2.6,False,False,307,1,0,1,307
6550,654.9871,38,282,0,75,72,3,0,6,0.09404043,2.255319,2.264493,1.833333,False,False,282,1,0,1,282
6600,659.9859,38,259,0,67,67,0,0,1,0.09779504,1.891892,1.879845,5,False,False,259,1,0,1,259
6650,664.9847,37,232,0,53,51,2,0,6,0.0734078,1.465517,1.460177,1.666667,False,False,232,1,0,1,232
6700,669.9835,36,217,0,57,55,2,0,5,0.08199372,1.672811,1.641509,3,False,False,217,1,0,1,217
6750,674.9822,34,194,0,62,62,0,0,3,0.1095973,1.443299,1.434555,2,False,False,194,1,0,1,194
6800,679.981,36,181,0,44,42,2,0,4,0.1616722,1.458564,1.474576,0.75,False,False,181,1,0,1,181
6850,684.9798,39,164,0,56,56,0,1,3,0.1462696,1.402439,1.403727,1.333333,False,False,164,1,0,1,164
6900,689.9786,43,145,0,48,45,3,0,5,0.1415682,1.282759,1.271429,1.6,False,False,145,1,0,1,145
6950,694.9774,46,133,0,41,39,2,0,3,0.1493787,1.097744,1.107692,0.6666667,False,False,133,1,0,1,133
7000,699.9761,55,124,0,55,53,2,0,5,0.1628613,1.193548,1.168067,1.8,False,False,124,1,0,1,124
7050,704.9749,58,103,0,46,46,0,1,3,0.1557607,0.9223301,0.92,1,False,False,103,1,0,1,103
7100,709.9737,65,93,0,46,46,0,1,1,0.08570284,0.6021506,0.5978261,1,False,False,93,1,0,1,93
7150,714.9725,70,84,0,59,59,0,0,1,0.0550007,0.4761905,0.4819277,0,False,False,84,1,0,1,84
7200,719.9713,75,78,0,50,44,6,0,5,0.09640718,0.6153846,0.5890411,1,False,False,78,1,0,1,78
7250,724.97,94,68,0,48,47,1,0,2,0.04407122,0.8235294,0.8030303,1.5,False,False,68,1,0,1,68
7300,729.9688,116,60,0,59,55,4,0,2,0.1534798,0.5333334,0.5344828,0.5,False,False,60,1,0,1,60
7350,734.9676,131,57,0,70,61,9,0,4,0.1087379,0.5263158,0.490566,1,False,False,57,1,0,1,57
7400,739.9664,153,56,0,84,76,8,0,4,0.06961917,0.3571429,0.3461539,0.5,False,False,56,1,0,1,56
7450,744.9651,175,51,0,57,57,0,0,0,0.164325,0.2352941,0.2352941,NaN,False,False,51,1,0,1,51
7500,749.9639,200,46,0,74,70,4,0,1,0.1543378,0.2173913,0.2,1,False,False,46,1,0,1,46
7550,754.9627,215,41,0,67,65,2,0,3,0.08771051,0.1463415,0.1578947,0,False,False,41,1,0,1,41
7600,759.9615,239,34,0,60,55,5,0,6,0.09293065,0.1176471,0.1071429,0.1666667,False,False,34,1,0,1,34
7650,764.9603,285,32,0,84,67,17,1,6,0.1685211,0.4375,0.3846154,0.6666667,False,False,32,1,0,1,32
7700,769.959,328,30,0,67,59,8,0,4,0.06994074,0.5333334,0.5,0.75,False,False,30,1,0,1,30
7750,774.9578,367,29,0,89,74,15,0,6,0.0416589,0.06896552,0.04347826,0.1666667,False,False,29,1,0,1,29
7800,779.9566,427,27,0,62,45,17,0,4,0.07762111,0.2962963,0.3043478,0.25,False,False,27,1,0,1,27
7850,784.9554,480,31,0,139,113,26,0,6,0.02385789,0.2580645,0.24,0.3333333,False,False,31,1,0,1,31
7900,789.9542,535,30,0,114,101,13,0,5,0.1465721,0.2,0.24,0,False,False,30,1,0,1,30
7950,794.9529,618,33,0,155,130,25,0,7,0.1649567,0.2424242,0.1923077,0.4285714,False,False,33,1,0,1,33
8000,799.9517,696,32,0,196,172,24,0,3,0.1863069,0.5,0.5172414,0.3333333,False,False,32,1,0,1,32
8050,804.9505,785,33,0,214,180,34,0,7,0.2291958,0.2424242,0.1923077,0.4285714,False,False,33,1,0,1,33
8100,809.9493,885,35,0,227,173,54,0,8,0.2392808,0.4571429,0.4444444,0.5,False,False,35,1,0,1,35
8150,814.9481,994,31,0,257,198,59,0,6,0.1681654,0.3225806,0.32,0.3333333,False,False,31,1,0,1,31
8200,819.9468,1119,34,0,287,232,55,1,6,0.06929618,0.3529412,0.2857143,0.6666667,False,False,34,1,0,1,34
8250,824.9456,1262,33,0,306,227,79,1,9,0.1607442,0.1818182,0.125,0.3333333,False,False,33,1,0,1,33
8300,829.9444,1415,32,0,334,201,133,0,14,0.1760859,0.375,0.2777778,0.5,False,False,32,1,0,1,32
8350,834.9432,1572,33,0,387,287,100,0,9,0.1806096,0.3636364,0.3333333,0.4444444,False,False,33,1,0,1,33
8400,839.942,1756,36,0,487,231,256,0,17,0.06293148,0.6666667,0.4736842,0.8823529,False,False,36,1,0,1,36
8450,844.9407,1941,39,0,645,335,310,1,17,0.03041289,0.4102564,0.4090909,0.4117647,False,False,39,1,0,1,39
8500,849.9395,2131,44,0,676,403,273,0,19,0.04998735,0.4090909,0.36,0.4736842,False,False,44,1,0,1,44
8550,854.9383,2348,50,0,831,520,311,1,20,0.07037064,0.74,0.7666667,0.7,False,False,50,1,0,1,50
8600,859.9371,2559,56,0,1141,588,553,1,25,0.0864973,0.4642857,0.483871,0.44,False,False,56,1,0,1,56
8650,864.9359,2793,59,0,1186,517,669,1,35,0.1024469,0.3389831,0.3333333,0.3428572,False,False,59,1,0,1,59
8700,869.9346,3009,64,0,1508,626,882,2,36,0.1206379,0.71875,0.7142857,0.7222222,False,False,64,1,0,1,64
8750,874.9334,3214,74,0,1830,751,1079,1,46,0.09944863,0.7972973,0.8928571,0.7391304,False,False,74,1,0,1,74
8800,879.9322,3409,88,0,2336,966,1370,1,52,0.2060576,1.090909,1.25,0.9807692,False,False,88,1,0,1,88
8850,884.931,3579,111,0,3047,1059,1988,3,72,0.1240131,1.045045,1.179487,0.9722222,False,False,111,1,0,1,111
8900,889.9297,3757,116,0,3381,1175,2206,0,77,0.0905575,1.12069,1.025641,1.168831,False,False,116,1,0,1,116
8950,894.9285,3898,140,0,4367,1497,2870,2,94,0.08308099,1.571429,1.804348,1.457447,False,False,140,1,0,1,140
9000,899.9273,4019,157,0,4873,1493,3380,5,106,0.087715,1.611465,1.941176,1.45283,False,False,157,1,0,1,157
9050,904.9261,4120,179,0,5774,2035,3739,1,118,0.06576767,1.921788,1.901639,1.932203,False,False,179,1,0,1,179
9100,909.9249,4216,202,0,6729,2134,4595,3,137,0.08669664,1.722772,2.046154,1.569343,False,False,202,1,0,1,202
9150,914.9236,4267,232,0,7737,2748,4989,8,148,0.07469659,2.008621,2.226191,1.885135,False,False,232,1,0,1,232
9200,919.9224,4279,274,0,9226,2872,6354,3,189,0.06462406,2.248175,2.188235,2.275132,False,False,274,1,0,1,274
9250,924.9212,4281,314,0,10370,3430,6940,5,217,0.04535216,2.589172,3.113402,2.354839,False,False,314,1,0,1,314
9300,929.92,4232,372,0,12327,3903,8424,5,252,0.0373503,2.704301,2.866667,2.626984,False,False,372,1,0,1,372
9350,934.9188,4133,450,0,14541,4623,9918,5,309,0.03743381,3.808889,3.851064,3.789644,False,False,450,1,0,1,450
9400,939.9175,3987,532,0,16486,5673,10813,10,345,0.025468,4.43985,4.55615,4.376812,False,False,532,1,0,1,532
9450,944.9163,3771,635,0,18405,6052,12353,2,426,0.02110386,5.385827,5.669857,5.246479,False,False,635,1,0,1,635
9500,949.9151,3505,752,0,20661,7419,13242,11,484,0.02350761,6.134308,6.257463,6.066116,False,False,752,1,0,1,752
9550,954.9139,3119,860,0,20527,7835,12692,13,527,0.03854904,6.84186,6.987988,6.749526,False,False,860,1,0,1,860
9600,959.9127,2744,960,0,20335,8198,12137,11,568,0.01101673,7.573958,7.711735,7.478873,False,False,960,1,0,1,960
9650,964.9114,2369,1037,0,19146,8438,10708,16,567,0.01853483,8.007714,7.951064,8.054674,False,False,1037,1,0,1,1037
9700,969.9102,1942,1120,0,17070,7822,9248,15,593,0.008004667,8.977678,8.829222,9.109612,False,False,1120,1,0,1,1120
9750,974.909,1576,1162,0,14385,7381,7004,10,561,0.01949931,9.246988,9.242929,9.251337,False,False,1162,1,0,1,1162
9800,979.9078,1215,1221,0,11566,6862,4704,6,491,0.03727704,9.674038,9.680822,9.663951,False,False,1221,1,0,1,1221
9850,984.9066,912,1241,0,8886,5931,2955,13,419,0.04378721,9.613215,9.688564,9.465394,False,False,1241,1,0,1,1241
9900,989.9053,640,1242,0,6336,4589,1747,4,360,0.02372298,9.703704,9.792517,9.486111,False,False,1242,1,0,1,1242
9950,994.9041,433,1200,0,4128,3125,1003,5,290,0.007337577,9.745833,9.774725,9.655172,False,False,1200,1,0,1,1200
10000,999.9029,301,1131,0,2632,2145,487,2,219,0.0188329,8.857648,8.880483,8.762557,False,False,1131,1,0,1,1131
10050,1004.902,204,1054,0,1678,1401,277,1,163,0.008277793,8.370968,8.459035,7.889571,False,False,1054,1,0,1,1054
10100,1009.9,132,975,0,990,863,127,1,112,0.01107649,7.715898,7.736964,7.553571,False,False,975,1,0,1,975
10150,1014.899,96,915,0,704,650,54,1,73,0.01144354,7.142076,7.138955,7.178082,False,False,915,1,0,1,915
10200,1019.898,67,851,0,442,414,28,1,45,0.02070458,6.493537,6.471464,6.888889,False,False,851,1,0,1,851
10250,1024.897,53,774,0,300,286,14,0,26,0.03200615,6.25323,6.245989,6.461538,False,False,774,1,0,1,774
10300,1029.896,44,710,0,230,219,11,0,18,0.01959779,5.515493,5.515896,5.5,False,False,710,1,0,1,710
10350,1034.894,40,647,0,217,206,11,0,15,0.001553917,4.939722,4.927215,5.466667,False,False,647,1,0,1,647
10400,1039.893,32,588,0,150,147,3,0,14,0.02428742,4.527211,4.513937,5.071429,False,False,588,1,0,1,588
10450,1044.892,24,533,0,101,95,6,0,12,0.04522151,3.93621,3.940499,3.75,False,False,533,1,0,1,533
10500,1049.891,26,487,0,97,95,2,0,7,0.02969835,3.858316,3.835417,5.428571,False,False,487,1,0,1,487
10550,1054.89,24,436,0,94,94,0,0,4,0.02438002,3.451835,3.456018,3,False,False,436,1,0,1,436
10600,1059.888,21,388,0,65,63,2,0,3,0.04857548,3.036083,3.025974,4.333333,False,False,388,1,0,1,388
10650,1064.887,24,362,0,65,64,1,0,5,0.03762424,2.81768,2.829132,2,False,False,362,1,0,1,362
10700,1069.886,24,324,0,62,61,1,0,3,0.07253803,2.537037,2.538941,2.333333,False,False,324,1,0,1,324
10750,1074.885,22,293,0,50,50,0,0,3,0.1141173,2.21843,2.224138,1.666667,False,False,293,1,0,1,293
10800,1079.883,23,273,0,51,51,0,0,2,0.1274985,2.14652,2.147601,2,False,False,273,1,0,1,273
10850,1084.882,22,255,0,51,51,0,0,2,0.1158006,2.101961,2.114625,0.5,False,False,255,1,0,1,255
10900,1089.881,21,224,0,35,35,0,0,1,0.1296147,1.741071,1.744395,1,False,False,224,1,0,1,224
10950,1094.88,24,207,0,45,45,0,0,0,0.1304435,1.570048,1.570048,NaN,False,False,207,1,0,1,207
11000,1099.879,29,191,0,31,31,0,0,0,0.1249755,1.675393,1.675393,NaN,False,False,191,1,0,1,191
11050,1104.877,35,177,0,45,39,6,0,5,0.1049321,1.163842,1.174419,0.8,False,False,177,1,0,1,177
11100,1109.876,31,165,0,42,36,6,0,6,0.05688697,1.066667,1.044025,1.666667,False,False,165,1,0,1,165
11150,1114.875,35,154,0,29,29,0,0,3,0.02091242,1.168831,1.152318,2,False,False,154,1,0,1,154
11200,1119.874,38,139,0,46,46,0,1,0,0.06446128,1.23741,1.230216,Infinity,False,False,139,1,0,1,139
11250,1124.872,38,132,0,39,38,1,0,5,0.08707806,1.272727,1.267717,1.4,False,False,132,1,0,1,132
