Step, Time, PreyPop, PredPop, MutantPop, PreyInCaptureRange, PreyInCaptureRangeQuesting, PreyInCaptureRangeHandling, PreyConsumed, PredHandling, Polarization, Crowding, CrowdingQuesting, CrowdingHandling, CollectivePred, CollectivePrey, NumberOfGroups, MeanGroupSize, VarGroupSize, MaxGroupSize, NumberOfSingletonGroups
2500,250.0061,1184,201,0,1328,847,481,3,74,0.7739466,14.80099,13.59055,16.87838,True,False,14,14.35714,866.0867,99,8
2550,255.0064,1195,201,0,1426,911,515,2,68,0.8053739,13.70149,13.74436,13.61765,True,False,14,14.35714,741.2296,97,4
2600,260.0067,1204,207,0,1557,1027,530,2,59,0.7786027,15.28986,15.7027,14.25424,True,False,15,13.8,622.2933,98,4
2650,265.007,1206,198,0,1452,984,468,2,59,0.8619524,13.28788,13.55396,12.66102,True,False,13,15.23077,908.0237,114,5
2700,270.0073,1191,207,0,1484,987,497,0,65,0.8106888,15.91304,15.59859,16.6,True,False,14,14.78571,464.1684,81,6
2750,275.0076,1181,209,0,1513,986,527,4,64,0.7761933,14.58852,15.17931,13.25,True,False,15,13.93333,473.5289,83,6
2800,280.0079,1188,203,0,1532,1033,499,3,59,0.7616737,14.59113,14.85417,13.94915,True,False,14,14.5,753.5357,87,7
2850,285.0082,1169,212,0,1555,895,660,1,85,0.8234479,14.59434,13.72441,15.89412,True,False,11,19.27273,839.1074,95,3
2900,290.0085,1168,208,0,1568,907,661,0,82,0.8702976,15.37019,15.9127,14.53659,True,False,12,17.33333,817.8889,97,5
2950,295.0088,1167,209,0,1689,1059,630,1,77,0.8467135,13.02392,13,13.06493,True,False,13,16.07692,714.3787,93,4
3000,300.0091,1159,217,0,1672,1092,580,0,73,0.8328936,14.45161,14.65278,14.05479,True,False,15,14.46667,782.6489,104,7
3050,305.0094,1158,225,0,1505,953,552,1,77,0.8363672,13.06667,12.68243,13.80519,True,False,16,14.0625,760.4336,107,6
3100,310.0097,1152,228,0,1749,1207,542,1,70,0.8367017,12.10526,12.4557,11.31429,True,False,19,12,346.1053,54,7
3150,315.01,1139,232,0,1720,1171,549,2,75,0.8464141,12.62069,12.64968,12.56,True,False,19,12.21053,307.6399,55,7
3200,320.0103,1126,228,0,1594,1021,573,3,75,0.8264334,13.02632,12.46405,14.17333,True,False,17,13.41177,337.301,54,4
3250,325.0106,1127,220,0,1470,957,513,0,70,0.806716,11.85,11.86,11.82857,True,False,22,10,431.7273,93,11
3300,330.0109,1126,226,0,1542,1001,541,1,73,0.7493687,11.90708,12.26797,11.15069,True,False,19,11.89474,479.3573,92,7
3350,335.0112,1129,224,0,1570,1034,536,6,70,0.6480878,12.27232,12.83766,11.02857,True,False,12,18.66667,684.5556,94,4
3400,340.0115,1137,224,0,1473,917,556,3,80,0.6526437,12.82143,12.64583,13.1375,True,False,13,17.23077,1009.716,119,6
3450,345.0118,1136,228,0,1419,973,446,4,66,0.7803367,11.61403,11.72222,11.34848,True,False,15,15.2,663.2267,102,6
3500,350.0121,1120,237,0,1695,1250,445,2,65,0.7048873,11.8481,11.69186,12.26154,True,False,16,14.8125,333.4023,53,6
3550,355.0125,1096,235,0,1650,1129,521,1,75,0.7784498,12.61277,12.45,12.96,True,False,12,19.58333,281.243,45,3
3600,360.0128,1085,243,0,1634,1161,473,2,69,0.8314359,12.17695,12.18966,12.14493,True,False,18,13.5,343.5833,69,8
3650,365.0131,1056,262,0,1609,1071,538,2,90,0.7749959,12.91985,12.72093,13.3,True,False,20,13.1,406.59,72,9
3700,370.0134,1037,268,0,1969,1365,604,1,86,0.7849556,11.77239,11.64835,12.03488,True,False,25,10.72,216.6816,47,13
3750,375.0137,1014,268,0,1643,1114,529,2,88,0.7767292,12.41791,12.27222,12.71591,True,False,23,11.65217,249.879,55,10
3800,380.014,995,250,0,1477,953,524,2,82,0.8076332,12.456,12.72619,11.90244,True,False,19,13.1579,458.8698,83,10
3850,385.0143,1007,241,0,1560,1094,466,2,74,0.8074667,12.0332,11.71257,12.75676,True,False,14,17.21428,510.3112,65,5
3900,390.0146,1027,240,0,1562,1022,540,1,76,0.7997758,13.08333,12.90854,13.46053,True,False,15,16,454.2667,64,5
3950,395.0149,1014,250,0,1566,1047,519,2,76,0.7273449,12.372,12.60345,11.8421,True,False,17,14.70588,286.7959,60,6
4000,400.0152,1022,253,0,1809,1221,588,1,82,0.7125467,12.18972,12.69591,11.13415,True,False,21,12.04762,271.1882,64,8
4050,405.0155,991,256,0,1741,1070,671,4,90,0.7245252,15.10938,15.46386,14.45556,True,False,22,11.63636,268.9587,61,8
4100,410.0158,991,253,0,1615,1075,540,2,78,0.7154624,14.24506,14.48571,13.70513,True,False,17,14.88235,526.8097,81,4
4150,415.0161,975,265,0,1670,1179,491,2,70,0.6445398,17.18491,17.51795,16.25714,True,False,12,22.08333,1034.91,96,4
4200,420.0164,955,270,0,1454,1061,393,3,67,0.6881093,16.62593,17.02956,15.40298,True,False,19,14.21053,754.482,99,7
4250,425.0167,941,265,0,1546,1077,469,1,75,0.7045194,17.8717,18.43158,16.45333,True,False,17,15.58823,815.8893,96,6
4300,430.017,937,258,0,1563,1017,546,1,84,0.7115369,15.30233,15.51149,14.86905,True,False,16,16.125,890.9844,108,3
4350,435.0173,923,265,0,1463,943,520,0,82,0.6740698,15.8717,16.38251,14.73171,True,False,13,20.38461,1195.16,117,3
4400,440.0176,924,260,0,1791,1124,667,1,87,0.7313933,14.72308,15.30058,13.57471,True,False,15,17.33333,733.6888,95,6
4450,445.0179,932,261,0,1643,1167,476,1,77,0.7577583,18.3295,17.75543,19.7013,True,False,12,21.75,3801.854,226,5
4500,450.0182,938,256,0,1190,800,390,2,77,0.7677653,15.50781,15.39665,15.76623,True,False,14,18.28572,2073.061,178,7
4550,455.0186,954,242,0,1134,863,271,1,58,0.7996342,17.86777,18.33152,16.39655,True,False,12,20.16667,1574.139,121,2
4600,460.0189,930,243,0,1542,1004,538,2,77,0.7892113,14.44444,14.74699,13.79221,True,False,11,22.09091,2395.537,172,4
4650,465.0192,932,244,0,1461,1027,434,0,68,0.7676951,18.06557,18.51705,16.89706,True,False,13,18.76923,2134.947,175,6
4700,470.0195,943,243,0,1235,835,400,2,69,0.7890436,20.05761,20.42529,19.13043,True,False,14,17.35714,1072.087,123,6
4750,475.0198,952,240,0,1603,979,624,3,74,0.7525929,17.67917,18.93373,14.86487,True,False,11,21.81818,2195.24,164,3
4800,480.0201,951,228,0,1041,755,286,0,64,0.8224875,22.17544,22.35976,21.70313,True,False,12,19,1928.833,160,4
4850,485.0204,960,219,0,1136,857,279,2,49,0.8872737,16.05936,16.33529,15.10204,True,False,9,24.33333,3645.555,195,3
4900,490.0207,961,221,0,903,673,230,0,55,0.8605548,17.08597,17.37349,16.21818,True,False,6,36.83333,5398.139,201,2
4950,495.021,991,217,0,1061,851,210,0,43,0.8491634,16.85714,16.58046,17.97674,True,False,10,21.7,2364.01,167,2
5000,500.0213,1006,204,0,1136,903,233,2,42,0.8916551,14.84804,14.87654,14.7381,True,False,9,22.66667,2188.889,154,2
5050,505.0216,1021,203,0,1009,633,376,2,59,0.8337541,13.39901,14.5625,10.55932,True,False,10,20.3,1595.61,138,3
5100,510.0219,1047,199,0,992,679,313,1,52,0.8722059,14.28141,14.87075,12.61539,True,False,8,24.875,2284.859,150,3
5150,515.0213,1057,202,0,1271,825,446,2,60,0.8527964,14.39604,14.73944,13.58333,True,False,12,16.83333,1424.306,140,6
5200,520.0201,1060,202,0,1265,796,469,2,67,0.816295,12.40594,12.64444,11.92537,True,False,15,13.46667,1009.182,130,7
5250,525.0189,1065,202,0,1278,821,457,0,62,0.8244835,13.57426,13.80714,13.04839,True,False,13,15.53846,1089.479,127,4
5300,530.0176,1088,193,0,1224,785,439,2,58,0.7946917,13.52332,13.35556,13.91379,True,False,14,13.78571,928.0255,121,4
5350,535.0164,1106,198,0,1291,803,488,2,65,0.8288741,14.37374,13.72932,15.69231,True,False,11,18,1202.545,124,4
5400,540.0152,1106,186,0,1025,717,308,2,55,0.8657092,12.25806,12.37405,11.98182,True,False,11,16.90909,2000.083,158,5
5450,545.014,1133,178,0,952,684,268,2,47,0.8433558,11.78652,11.8626,11.57447,True,False,11,16.18182,1668.876,144,6
5500,550.0128,1161,172,0,916,648,268,1,49,0.8721828,12.98837,12.94309,13.10204,True,False,10,17.2,1637.76,138,3
5550,555.0115,1194,164,0,1005,726,279,0,41,0.8418808,12.13415,12.3252,11.56098,True,False,11,14.90909,898.2645,107,2
5600,560.0103,1213,160,0,1195,789,406,0,51,0.8227552,11.3625,11.81651,10.39216,True,False,10,16,872,102,3
5650,565.0091,1225,175,0,1245,835,410,1,56,0.8923526,12.41143,12.52101,12.17857,True,False,12,14.58333,469.7431,71,5
5700,570.0079,1222,176,0,1531,1000,531,1,58,0.8747485,11.48864,11.50847,11.44828,True,False,11,16,943.6364,107,3
5750,575.0067,1225,179,0,1598,963,635,0,68,0.8424126,12.20112,11.97297,12.57353,True,False,14,12.78571,419.1684,78,6
5800,580.0054,1240,174,0,1523,1058,465,1,53,0.8273292,12.21839,12.6281,11.28302,True,False,15,11.6,405.04,80,7
5850,585.0042,1243,175,0,1369,886,483,1,59,0.8545576,15.06857,15.36207,14.49153,True,False,15,11.66667,457.6889,81,8
5900,590.003,1249,184,0,1437,827,610,1,66,0.7564541,12.39674,13.76271,9.954545,True,False,15,12.26667,465.9289,81,6
5950,595.0018,1238,198,0,1352,826,526,2,70,0.7949477,14.9798,14.9375,15.05714,True,False,12,16.5,667.5833,88,5
6000,600.0005,1237,198,0,1761,1094,667,2,66,0.7398728,14.38384,14.85606,13.43939,True,False,14,14.14286,532.551,81,6
6050,604.9993,1236,195,0,1295,782,513,1,74,0.7437651,13.89744,13.19835,15.04054,True,False,15,13,477.7333,80,5
6100,609.9981,1218,195,0,1602,997,605,1,69,0.7550684,12.89744,13.21429,12.31884,True,False,15,13,490.4,77,6
6150,614.9969,1230,196,0,1538,962,576,2,71,0.8159626,11.95408,12.344,11.26761,True,False,19,10.31579,242.0055,56,7
6200,619.9957,1227,204,0,1434,839,595,0,81,0.7754176,12.63725,12.9187,12.20988,True,False,23,8.869565,226.5482,63,11
6250,624.9944,1211,214,0,1645,1103,542,3,71,0.7336506,12.92056,13.28671,12.1831,True,False,21,10.19048,292.8209,64,9
6300,629.9932,1216,212,0,1712,1110,602,4,73,0.8287823,13.16509,12.86331,13.73973,True,False,20,10.6,278.94,68,8
6350,634.992,1200,221,0,1993,1268,725,3,79,0.7685571,13.54299,13.71127,13.24051,True,False,20,11.05,360.7475,68,9
6400,639.9908,1192,222,0,1382,895,487,2,79,0.7870165,14.81982,14.6993,15.03797,True,False,16,13.875,478.8594,68,8
6450,644.9896,1194,226,0,1660,1119,541,1,72,0.8280491,14.37168,14.27922,14.56944,True,False,15,15.06667,562.1956,90,5
6500,649.9883,1176,227,0,1468,1050,418,2,71,0.8305511,15.72687,16.1282,14.84507,True,False,13,17.46154,712.2485,90,4
6550,654.9871,1161,228,0,1366,857,509,2,76,0.8644644,15.02632,14.98026,15.11842,True,False,13,17.53846,651.9408,85,4
6600,659.9859,1160,239,0,1475,921,554,0,86,0.83994,14.48117,15.28758,13.04651,True,False,14,17.07143,919.3521,94,5
6650,664.9847,1154,238,0,1603,1083,520,3,67,0.8469159,14.34034,14.19883,14.70149,True,False,19,12.52632,578.6703,90,10
6700,669.9835,1130,238,0,1521,972,549,4,79,0.7467508,14.9916,15.85535,13.25316,True,False,20,11.9,545.69,90,11
6750,674.9822,1122,232,0,1474,965,509,0,77,0.7647398,12.30172,12.70323,11.49351,True,False,21,11.04762,597.3787,89,10
6800,679.981,1108,248,0,1687,1244,443,2,69,0.7267397,11.58871,12.02793,10.44928,True,False,22,11.27273,434.0165,76,11
6850,684.9798,1104,248,0,1581,1126,455,4,70,0.6651213,11.46774,11.35393,11.75714,True,False,22,11.27273,416.8347,71,8
6900,689.9786,1095,251,0,1564,1012,552,3,81,0.6088116,12.45817,12.3,12.79012,True,False,17,14.76471,452.2976,76,6
6950,694.9774,1094,267,0,1657,1083,574,2,86,0.6022568,15.52809,15.27072,16.06977,True,False,17,15.70588,833.5017,115,8
7000,699.9761,1080,265,0,1717,1205,512,1,80,0.5442724,14.38491,14.03243,15.2,True,False,15,17.66667,532.8889,85,4
7050,704.9749,1073,273,0,1844,1230,614,1,83,0.5337059,16.47619,17.14211,14.95181,True,False,18,15.16667,559.0278,78,5
7100,709.9737,1064,262,0,1638,1160,478,3,74,0.5310869,14.43511,14.35638,14.63513,True,False,20,13.1,512.49,78,10
7150,714.9725,1052,266,0,1655,1170,485,4,69,0.511786,15.83083,15.21827,17.57971,True,False,18,14.77778,579.6173,75,7
7200,719.9713,1047,260,0,1766,1306,460,3,66,0.651948,15.45,15.25773,16.01515,True,False,17,15.29412,563.737,78,5
7250,724.97,1035,273,0,1898,1311,587,0,83,0.6110263,15.2381,14.96316,15.86747,True,False,14,19.5,1309.25,122,5
7300,729.9688,1014,276,0,1349,902,447,3,87,0.6707138,18.66304,18.33333,19.37931,True,False,17,16.23529,950.6505,116,5
7350,734.9676,1049,269,0,1294,999,295,1,55,0.7082546,16.38662,16.45794,16.10909,True,False,13,20.69231,1054.675,114,3
7400,739.9664,1036,258,0,1139,841,298,1,66,0.799127,15.1124,15.42188,14.21212,True,False,12,21.5,1687.083,119,4
7450,744.9651,1038,260,0,1007,699,308,0,72,0.8591823,15.93077,16.3617,14.80556,True,False,11,23.63636,1361.141,114,3
7500,749.9639,1066,254,0,1381,997,384,1,66,0.8155181,18.7126,19.16489,17.42424,True,False,14,18.14286,998.9796,103,5
7550,754.9627,1064,254,0,1415,1016,399,0,69,0.8152625,16.55512,17.01622,15.31884,True,False,12,21.16667,1725.139,126,6
7600,759.9615,1066,260,0,1152,772,380,2,76,0.7725262,19.32308,19.95109,17.80263,True,False,15,17.33333,1293.022,118,8
7650,764.9603,1078,260,0,979,709,270,1,63,0.8703866,17.95,18.67513,15.68254,True,False,14,18.57143,1271.245,105,7
7700,769.959,1103,246,0,1275,928,347,1,59,0.8951266,18.45528,18.09626,19.59322,True,False,14,17.57143,1164.959,102,7
7750,774.9578,1101,258,0,1487,1028,459,0,69,0.8706138,19.81395,20.91005,16.81159,True,False,13,19.84615,1306.438,104,4
7800,779.9566,1100,258,0,1417,1055,362,1,58,0.8586091,15.94186,16.39,14.39655,True,False,14,18.42857,1220.531,106,3
7850,784.9554,1097,259,0,1654,1056,598,1,77,0.7990018,16.3166,16.90659,14.92208,True,False,15,17.26667,1272.996,131,7
7900,789.9542,1091,255,0,1522,1045,477,0,74,0.7799973,16.02353,16.75691,14.22973,True,False,15,17,1079.6,102,6
7950,794.9529,1084,252,0,1353,1011,342,3,62,0.7301344,15.76587,15.67368,16.04839,True,False,14,18,762.8571,97,2
8000,799.9517,1084,253,0,1279,855,424,1,71,0.7005447,14.63636,15.52747,12.35211,True,False,19,13.31579,466.5319,82,7
8050,804.9505,1095,249,0,1508,976,532,1,74,0.6140013,14.76305,15.46286,13.10811,True,False,17,14.64706,435.9931,75,5
8100,809.9493,1074,259,0,1687,1143,544,1,82,0.6021939,14.11583,14.94915,12.31707,True,False,15,17.26667,1318.862,144,7
8150,814.9481,1079,250,0,1500,1034,466,4,79,0.7017184,16.512,17.28655,14.83544,True,False,13,19.23077,1032.793,125,3
8200,819.9468,1053,259,0,1561,1150,411,0,69,0.6830193,16.04633,16.31579,15.30435,True,False,16,16.1875,859.9023,123,6
8250,824.9456,1054,271,0,1288,880,408,1,76,0.655721,15.39852,15.81538,14.32895,True,False,17,15.94118,1402.761,155,6
8300,829.9444,1057,268,0,1677,1203,474,3,67,0.609257,18.42537,18.93035,16.91045,True,False,15,17.86667,1033.716,123,5
8350,834.9432,1052,272,0,1863,1176,687,1,86,0.5924838,16.76103,16.95161,16.34884,True,False,15,18.13333,1089.049,131,5
8400,839.942,1064,275,0,1910,1229,681,1,81,0.5489005,14.40727,14.6134,13.91358,True,False,15,18.33333,1592.222,164,4
8450,844.9407,1042,282,0,1726,1168,558,1,81,0.5631049,14.49645,15.43284,12.17284,True,False,21,13.42857,814.6259,133,9
8500,849.9395,1022,293,0,2073,1350,723,0,98,0.5643615,14.97611,15.44615,14.04082,True,False,20,14.65,943.6275,135,10
8550,854.9383,1000,302,0,1989,1419,570,4,75,0.5888806,15.73179,16.12775,14.53333,True,False,17,17.76471,1437.003,158,6
8600,859.9371,983,303,0,1584,1000,584,2,90,0.6110823,16.18812,16.21596,16.12222,True,False,18,16.83333,1224.25,142,10
8650,864.9359,964,298,0,1648,1184,464,2,81,0.7449318,17.04698,17.21198,16.60494,True,False,14,21.28572,1421.061,140,7
8700,869.9346,977,286,0,1317,948,369,1,77,0.7858957,13.89511,14.00957,13.58442,True,False,16,17.875,1297.984,145,8
8750,874.9334,989,289,0,1359,871,488,1,80,0.7600318,15.14187,15.36364,14.5625,True,False,20,14.45,896.8475,128,9
8800,879.9322,1007,291,0,1598,1096,502,0,72,0.7320046,16.85567,17.47489,14.97222,True,False,14,20.78572,1305.454,139,6
8850,884.931,1012,283,0,1625,1124,501,2,69,0.7777566,17.62544,17.90187,16.76812,True,False,13,21.76923,1354.639,140,4
8900,889.9297,1013,282,0,1607,1109,498,0,76,0.7527674,17.63121,17.92233,16.84211,True,False,14,20.14286,631.9796,89,4
8950,894.9285,1006,271,0,1579,978,601,1,85,0.7732535,16.52398,17.44086,14.51765,True,False,16,16.9375,595.9336,93,6
9000,899.9273,992,273,0,1496,1024,472,1,81,0.7939491,17.35897,17.59375,16.80247,True,False,14,19.5,1096.393,110,5
9050,904.9261,966,261,0,1367,961,406,1,72,0.7952887,17.53257,17.49206,17.63889,True,False,15,17.4,1137.973,118,7
9100,909.9249,968,257,0,1241,898,343,5,77,0.8272438,15.4786,15.38889,15.68831,True,False,15,17.13333,619.1823,76,6
9150,914.9236,951,264,0,1490,1090,400,2,72,0.7336608,14.99621,14.80729,15.5,True,False,14,18.85714,685.1224,77,5
9200,919.9224,952,261,0,1354,923,431,4,70,0.6891382,15.16475,14.69633,16.44286,True,False,13,20.07692,1148.225,114,4
9250,924.9212,926,254,0,1303,829,474,0,80,0.7118135,13.67717,13.37931,14.325,True,False,20,12.7,424.41,70,8
9300,929.92,955,243,0,1299,848,451,1,70,0.7547726,14.23457,14.84971,12.71429,True,False,14,17.35714,448.801,64,4
9350,934.9188,977,242,0,1509,1076,433,1,61,0.7151524,14.76033,14.78453,14.68852,True,False,14,17.28572,304.4898,63,1
9400,939.9175,966,238,0,1276,911,365,1,63,0.6732928,13.32773,12.91429,14.47619,True,False,14,17,337.2857,63,3
9450,944.9163,980,235,0,1236,874,362,0,64,0.6367427,13.21702,13.00585,13.78125,True,False,18,13.05556,302.608,62,7
9500,949.9151,990,239,0,1525,1061,464,1,67,0.6012301,13.22594,13.27907,13.08955,True,False,19,12.57895,282.9806,58,9
9550,954.9139,977,241,0,1475,1044,431,0,68,0.5721629,13.94191,14.71676,11.97059,True,False,20,12.05,269.5475,58,9
9600,959.9127,972,232,0,1529,1092,437,2,61,0.4805614,12.02155,12.22222,11.45902,True,False,16,14.5,542.875,88,9
9650,964.9114,957,240,0,1177,827,350,0,71,0.5765788,13.28333,13.2426,13.38028,True,False,14,17.14286,889.9796,98,8
9700,969.9102,973,242,0,1169,835,334,2,59,0.5549862,13.40909,13.47541,13.20339,True,False,15,16.13333,909.4489,109,10
9750,974.909,984,231,0,1018,755,263,0,61,0.5034511,13.22944,13.31765,12.98361,True,False,17,13.58823,443.8893,65,10
9800,979.9078,999,222,0,1249,927,322,2,59,0.5030355,12.31532,12.19632,12.64407,True,False,19,11.68421,372.7424,66,11
9850,984.9066,1002,225,0,1198,794,404,1,72,0.4875379,13.47556,14.05882,12.23611,True,False,20,11.25,440.4875,65,10
9900,989.9053,1015,221,0,1163,775,388,1,65,0.4961802,15.13575,16.0641,12.90769,True,False,16,13.8125,2165.402,194,8
9950,994.9041,1009,227,0,1115,814,301,1,60,0.6761894,16.19383,16.65269,14.91667,True,False,8,28.375,4458.734,205,2
10000,999.9029,1014,227,0,1275,944,331,2,47,0.701467,14.17181,13.85556,15.38298,True,False,8,28.375,4259.984,201,1
10050,1004.902,1006,218,0,1499,1029,470,0,63,0.6304543,14.83028,15.11613,14.12698,True,False,12,18.16667,795.8056,83,1
10100,1009.9,993,214,0,1115,678,437,2,77,0.5864764,15.37383,16,14.25974,True,False,11,19.45455,790.4297,80,1
10150,1014.899,988,203,0,1264,801,463,0,70,0.5721443,15.03448,15.54135,14.07143,True,False,14,14.5,570.9643,74,5
10200,1019.898,1011,198,0,1294,845,449,3,60,0.4624788,15.0505,15.7029,13.55,True,False,12,16.5,663.25,80,6
10250,1024.897,1022,196,0,1306,924,382,1,53,0.4170205,14.61224,15.06993,13.37736,True,False,14,14,1260,141,7
10300,1029.896,1031,190,0,965,720,245,3,47,0.6364332,15.85263,15.97902,15.46809,True,False,13,14.61539,1264.698,137,4
