Step, Time, PreyPop, PredPop, MutantPop, PreyInCaptureRange, PreyInCaptureRangeQuesting, PreyInCaptureRangeHandling, PreyConsumed, PredHandling, Polarization, Crowding, CrowdingQuesting, CrowdingHandling, CollectivePred, CollectivePrey, NumberOfGroups, MeanGroupSize, VarGroupSize, MaxGroupSize, NumberOfSingletonGroups
55250,5528.042,1427,319,0,2822,1792,1030,5,107,0.8397185,15.2163,15.24528,15.15888,True,False,15,21.26667,1587.129,127,7
55300,5533.047,1401,343,0,3071,1930,1141,5,122,0.8093012,17.09038,16.7828,17.64754,True,False,19,18.05263,1924.997,196,7
55350,5538.052,1385,362,0,3017,1833,1184,1,137,0.8134896,14.74586,14.46667,15.20438,True,False,18,20.11111,3003.654,237,9
55400,5543.057,1354,383,0,3071,1874,1197,5,137,0.8217355,17.36815,17.20732,17.65693,True,False,18,21.27778,1494.867,139,8
55450,5548.062,1305,396,0,3173,1878,1295,2,137,0.8381342,16.61364,16.94209,15.9927,True,False,22,18,1381.273,136,10
55500,5553.066,1280,394,0,2722,1712,1010,5,130,0.8754502,15.01015,14.85227,15.33077,True,False,14,28.14286,1874.122,136,4
55550,5558.071,1232,405,0,3129,2015,1114,2,138,0.8606111,15.16296,15.35206,14.7971,True,False,16,25.3125,1717.715,145,4
55600,5563.076,1222,408,0,2564,1595,969,1,140,0.843514,16.67647,17.06716,15.92857,True,False,16,25.5,1833.25,157,5
55650,5568.081,1239,408,0,2743,1879,864,4,126,0.8846236,15.95833,16.34397,15.09524,True,False,20,20.4,1331.54,135,11
55700,5573.086,1230,397,0,2778,1869,909,4,113,0.8808377,16.17128,16.50704,15.32743,True,False,16,24.8125,1720.902,128,8
55750,5578.091,1215,398,0,2628,1778,850,3,116,0.8315835,18.01256,18.51773,16.78448,True,False,13,30.61539,3990.852,208,6
55800,5583.096,1189,401,0,2533,1627,906,3,115,0.85306,18.45885,19.03497,17.02609,True,False,16,25.0625,3260.934,200,8
