Step, Time, PreyPop, PredPop, MutantPop, PreyInCaptureRange, PreyInCaptureRangeQuesting, PreyInCaptureRangeHandling, PreyConsumed, PredHandling, Polarization, Crowding, CrowdingQuesting, CrowdingHandling, CollectivePred, CollectivePrey, NumberOfGroups, MeanGroupSize, VarGroupSize, MaxGroupSize, NumberOfSingletonGroups
50,4.999998,1051,104,0,943,593,350,1,35,0.01987809,2.076923,2.043478,2.142857,True,False,39,2.666667,6.478632,12,16
100,10,1123,98,0,781,487,294,0,37,0.1474454,4.693878,4.721312,4.648649,True,False,27,3.62963,16.67764,21,10
150,15.00002,1175,97,0,870,638,232,0,27,0.06164285,5.546392,5.7,5.148148,True,False,22,4.409091,36.8781,30,8
200,20.00004,1226,98,0,891,588,303,0,33,0.1636838,5.122449,4.969231,5.424242,True,False,21,4.666667,43.55556,32,7
250,25.00006,1279,109,0,908,547,361,0,41,0.2632404,6.495413,6.264706,6.878049,True,False,21,5.190476,44.72562,32,7
300,30.00008,1333,110,0,1128,696,432,0,38,0.218037,7.472727,7.333333,7.736842,True,False,15,7.333333,128.2222,47,6
350,35.00004,1386,113,0,1006,627,379,1,44,0.335308,7.460177,7.376812,7.590909,True,False,17,6.647059,100.8166,45,4
400,39.99996,1449,112,0,934,586,348,0,39,0.3432013,7.410714,7.328767,7.564103,True,False,18,6.222222,39.50617,26,5
450,44.99989,1500,112,0,1310,658,652,0,56,0.4397887,6.875,6.660714,7.089286,True,False,17,6.588235,42.35986,25,4
500,49.99981,1538,125,0,1418,797,621,1,57,0.4399045,7.168,7.544117,6.719298,True,False,15,8.333333,77.15556,29,4
550,54.99973,1600,124,0,1412,805,607,4,49,0.3771978,7.903226,7.573333,8.408163,True,False,10,12.4,79.84001,28,1
600,59.99966,1670,117,0,1264,790,474,2,44,0.250999,9.452991,8.917809,10.34091,True,False,11,10.63636,133.3223,38,4
650,64.99958,1730,124,0,1502,965,537,2,42,0.1579006,11.27419,11.41463,11,True,False,15,8.266666,187.5289,49,5
700,69.9995,1759,133,0,1476,888,588,2,53,0.2687756,10.69925,10.7125,10.67924,True,False,12,11.08333,306.2431,51,6
750,74.99943,1792,144,0,1267,754,513,2,58,0.4300512,14.95833,15.61628,13.98276,True,False,12,12,419.5,61,8
800,79.99935,1852,151,0,1471,924,547,2,55,0.5031502,14.51656,14.84375,13.94545,True,False,14,10.78571,450.4541,66,5
850,84.99928,1877,152,0,1604,962,642,2,65,0.5679011,13.80263,14.13793,13.35385,True,False,15,10.13333,388.3822,67,6
900,89.9992,1906,149,0,1791,1009,782,0,67,0.5893706,12.30201,13.29268,11.08955,True,False,15,9.933333,266.4622,55,4
950,94.99912,1911,166,0,1800,1002,798,1,73,0.6777228,13.36145,13.54839,13.12329,True,False,19,8.736842,304.2992,64,8
1000,99.99905,1915,169,0,1765,1025,740,3,66,0.6532292,12.13018,13.30097,10.30303,True,False,23,7.347826,199.6181,53,10
1050,104.999,1907,180,0,1997,1154,843,2,73,0.6109529,12.12222,13.06542,10.73973,True,False,22,8.181818,567.0579,116,11
1100,109.9989,1899,183,0,1970,1086,884,2,77,0.6271193,11.78142,12.69811,10.51948,True,False,23,7.956522,251.6068,61,11
1150,114.9988,1898,190,0,2246,1008,1238,2,93,0.5667866,11.88947,13.07216,10.65591,True,False,23,8.26087,252.5406,63,14
1200,119.9987,1895,197,0,2415,1338,1077,0,85,0.6345434,11.66497,11.21429,12.25882,True,False,24,8.208333,250.1649,58,14
1250,124.9987,1901,208,0,2373,1389,984,2,83,0.6774278,11.94711,11.928,11.9759,True,False,18,11.55556,378.9136,64,8
1300,129.9987,1899,217,0,2744,1568,1176,2,92,0.6052639,11.17051,11.144,11.20652,True,False,19,11.42105,367.6122,64,9
1350,134.999,1873,227,0,2686,1571,1115,3,89,0.6695446,12.46696,12.14493,12.96629,True,False,15,15.13333,447.3156,64,4
1400,139.9993,1838,238,0,2759,1587,1172,3,92,0.7252205,13.57983,13.75342,13.30435,True,False,13,18.30769,1185.136,132,3
1450,144.9996,1834,240,0,2632,1523,1109,3,100,0.6734911,15.98333,15.5,16.66,True,False,19,12.63158,743.6011,123,5
1500,150,1797,250,0,2980,1566,1414,2,113,0.6056402,13.748,14.0219,13.41593,True,False,19,13.1579,706.6592,121,6
1550,155.0003,1761,269,0,3314,1853,1461,7,115,0.6245831,11.4684,11.48701,11.44348,True,False,22,12.22727,750.9029,133,10
1600,160.0006,1720,277,0,3505,1919,1586,1,125,0.7210938,12.07942,11.77632,12.448,True,False,19,14.57895,539.8228,93,7
1650,165.0009,1676,284,0,3590,1960,1630,1,130,0.6466681,13.25704,12.88961,13.69231,True,False,18,15.77778,790.2839,92,6
1700,170.0012,1669,297,0,2897,1665,1232,3,121,0.6902067,15.18855,15.78409,14.32231,True,False,15,19.8,1512.293,139,4
1750,175.0015,1619,317,0,2851,1647,1204,3,130,0.7667979,15.43533,15.04278,16,True,False,18,17.61111,1617.793,160,8
