Step, Time, PreyPop, PredPop, MutantPop, PreyInCaptureRange, PreyInCaptureRangeQuesting, PreyInCaptureRangeHandling, PreyConsumed, PredHandling, Polarization, Crowding, CrowdingQuesting, CrowdingHandling, CollectivePred, CollectivePrey, NumberOfGroups, MeanGroupSize, VarGroupSize, MaxGroupSize, NumberOfSingletonGroups
2200,220.0042,1040,545,0,3770,2432,1338,3,171,0.8004532,20.2844,20.13102,20.61988,True,False,10,54.5,12285.25,346,6
2250,225.0045,981,534,0,3635,2404,1231,2,149,0.8288648,19.25094,19.01299,19.86577,True,False,13,41.07692,13937.92,445,9
2300,230.0048,896,534,0,2997,1989,1008,3,160,0.8250217,18.92509,18.91979,18.9375,True,False,9,59.33333,11766.89,350,4
2350,235.0051,823,536,0,2819,1887,932,3,157,0.8381141,18.66791,18.71504,18.55414,True,False,14,38.28571,8047.49,343,8
2400,240.0054,770,540,0,2801,1904,897,6,145,0.8282247,19.41481,19.54937,19.04827,True,False,13,41.53846,6168.71,248,5
2450,245.0058,721,526,0,1898,1351,547,1,142,0.8693945,20.0057,20.07031,19.83099,True,False,14,37.57143,11003.67,408,6
2500,250.0061,714,497,0,1871,1382,489,0,119,0.8467551,19.61972,19.95767,18.54622,True,False,14,35.5,9839.536,386,7
2550,255.0064,696,484,0,2140,1541,599,4,106,0.8552295,18.91116,19.04762,18.42453,True,False,15,32.26667,4594.596,250,7
2600,260.0067,651,479,0,2202,1613,589,2,110,0.8615063,19.81002,20.34688,18.00909,True,False,21,22.80952,3471.678,260,10
2650,265.007,608,467,0,2081,1469,612,1,112,0.8567458,18.75803,19.00282,17.98214,True,False,19,24.57895,2034.77,157,10
2700,270.0073,597,459,0,1960,1509,451,2,99,0.8157757,19.47277,19.54722,19.20202,True,False,18,25.5,2068.139,153,11
2750,275.0076,568,436,0,1558,1189,369,1,90,0.7679694,18.99083,19.04335,18.78889,True,False,17,25.64706,5579.287,314,8
2800,280.0079,580,418,0,1326,1027,299,4,75,0.855013,18.72249,19.09038,17.04,True,False,16,26.125,1838.359,150,5
2850,285.0082,578,396,0,1011,831,180,2,68,0.8627694,18.22222,18.46037,17.07353,True,False,14,28.28572,1828.776,131,5
2900,290.0085,597,374,0,1032,844,188,0,56,0.888968,16.06417,16.28302,14.82143,True,False,10,37.4,5271.24,224,3
2950,295.0088,606,354,0,1199,911,288,1,76,0.9068435,15.24859,15.51439,14.27632,True,False,9,39.33333,5138.667,212,2
3000,300.0091,596,339,0,1230,876,354,1,85,0.8850577,15.9705,16.48031,14.44706,True,False,15,22.6,1161.573,115,5
3050,305.0094,612,332,0,1349,980,369,1,72,0.8447399,15.74699,15.66538,16.04167,True,False,12,27.66667,1540.389,118,4
3100,310.0097,615,320,0,1258,910,348,1,76,0.8209757,17.30313,17.43852,16.86842,True,False,11,29.09091,1478.083,113,4
3150,315.01,654,319,0,1450,1152,298,0,61,0.8213355,17.78056,17.86047,17.44262,True,False,16,19.9375,989.1836,113,7
3200,320.0103,666,296,0,1224,964,260,1,59,0.8580599,15.98311,16.04219,15.74576,True,False,14,21.14286,2565.837,200,7
3250,325.0106,697,282,0,1023,789,234,0,54,0.8327562,17.78014,17.82895,17.57407,True,False,12,23.5,3662.417,223,5
3300,330.0109,744,267,0,980,730,250,2,49,0.8294817,16.62172,16.72936,16.14286,True,False,12,22.25,1530.854,132,5
3350,335.0112,802,253,0,1068,823,245,2,54,0.8682216,15.98419,15.97487,16.01852,True,False,14,18.07143,1151.781,126,8
3400,340.0115,817,250,0,1062,810,252,0,53,0.8673639,15.652,16.22843,13.50943,True,False,12,20.83333,1631.306,144,7
3450,345.0118,862,243,0,1313,1008,305,1,52,0.8578203,17.4321,17.45026,17.36539,True,False,12,20.25,2559.688,182,9
3500,350.0121,886,242,0,1245,958,287,3,54,0.8833444,15.91736,15.74468,16.51852,True,False,16,15.125,1827.484,174,11
3550,355.0125,931,242,0,1437,924,513,3,69,0.845551,16.4876,17.13295,14.86957,True,False,16,15.125,1451.109,158,8
3600,360.0128,961,240,0,1073,730,343,1,65,0.8401453,15.425,15.56,15.06154,True,False,18,13.33333,693.7778,110,9
3650,365.0131,1032,227,0,1128,828,300,0,60,0.8037282,14.52863,14.50898,14.58333,True,False,20,11.35,357.3275,70,11
3700,370.0134,1085,221,0,1077,673,404,1,64,0.7891697,14.11765,14.02548,14.34375,True,False,17,13,798.5883,113,9
3750,375.0137,1141,224,0,1360,970,390,0,59,0.7626079,14.27679,14.27273,14.28814,True,False,21,10.66667,347.5555,55,10
3800,380.014,1219,224,0,1587,1109,478,0,61,0.8084511,13.88393,13.80982,14.08197,True,False,17,13.17647,378.3806,58,5
3850,385.0143,1258,227,0,1695,1185,510,1,61,0.8056916,15.37445,15.50602,15.01639,True,False,15,15.13333,446.9156,60,4
3900,390.0146,1292,229,0,1796,1162,634,1,73,0.8325088,14.80349,14.87179,14.65753,True,False,19,12.05263,390.892,61,9
3950,395.0149,1349,223,0,1686,1103,583,3,65,0.8182969,14.67713,14.90506,14.12308,True,False,22,10.13636,317.1178,56,15
4000,400.0152,1404,223,0,1634,1122,512,2,67,0.846767,14.34978,14.30128,14.46269,True,False,21,10.61905,351.1882,63,14
4050,405.0155,1453,220,0,1824,1136,688,1,77,0.7660047,15.70455,15.86014,15.41558,True,False,15,14.66667,552.8889,75,9
4100,410.0158,1517,222,0,1719,1081,638,5,71,0.7811356,15.13513,15.56291,14.22535,True,False,14,15.85714,600.551,78,6
4150,415.0161,1581,231,0,1853,1225,628,3,74,0.8290096,14.78355,14.80892,14.72973,True,False,12,19.25,917.1875,105,5
4200,420.0164,1617,219,0,1959,1262,697,3,75,0.8461859,13.6484,13.78472,13.38667,True,False,12,18.25,769.0208,97,5
4250,425.0167,1663,227,0,1994,1162,832,1,86,0.8425738,13.76652,13.63121,13.98837,True,False,12,18.91667,399.2431,49,3
4300,430.017,1727,238,0,2293,1366,927,0,94,0.834374,14.90756,15.40972,14.1383,True,False,13,18.30769,454.3669,53,4
4350,435.0173,1748,248,0,2522,1467,1055,1,99,0.8110335,15.47984,15.01342,16.18182,True,False,17,14.58823,874.9481,103,11
4400,440.0176,1801,245,0,2467,1250,1217,1,109,0.7190415,16.4898,15.29412,17.98165,True,False,18,13.61111,698.571,93,10
4450,445.0179,1825,253,0,2730,1441,1289,2,117,0.6916029,15.11462,15.05882,15.17949,True,False,16,15.8125,1454.027,149,8
4500,450.0182,1861,266,0,2526,1502,1024,3,103,0.6706525,15.65414,15.69325,15.59223,True,False,13,20.46154,3806.402,234,6
4550,455.0186,1927,256,0,2507,1455,1052,1,103,0.7403746,15.64844,15.54248,15.80583,True,False,17,15.05882,1394.879,159,9
4600,460.0189,1944,264,0,3566,1940,1626,6,122,0.6691445,13.33333,13.28169,13.39344,True,False,15,17.6,1675.973,167,5
4650,465.0192,1936,293,0,4249,2179,2070,5,142,0.6762998,14.51877,14.60265,14.42958,True,False,16,18.3125,740.0898,104,3
4700,470.0195,1941,307,0,3930,2178,1752,5,129,0.6625485,14.99674,13.8427,16.58915,True,False,17,18.05882,750.173,99,6
4750,475.0198,1952,318,0,3475,1967,1508,2,138,0.7011194,18.48428,18.82778,18.03623,True,False,17,18.70588,1365.031,149,8
4800,480.0201,1939,338,0,4124,2275,1849,2,140,0.8234278,14.34911,14.5404,14.07857,True,False,15,22.53333,1881.049,165,8
4850,485.0204,1911,343,0,4375,2246,2129,5,148,0.8500796,15.8688,15.48718,16.37162,True,False,21,16.33333,544.9841,70,11
4900,490.0207,1899,358,0,4285,2101,2184,6,164,0.862062,17.10615,16.87113,17.38415,True,False,17,21.05882,1408.055,124,9
4950,495.021,1871,364,0,3911,2074,1837,6,159,0.8331095,17.92857,17.94634,17.90566,True,False,18,20.22222,1334.173,115,8
5000,500.0213,1837,390,0,4966,2699,2267,7,163,0.8631886,15.94103,15.46255,16.60736,True,False,15,26,3537.067,234,8
5050,505.0216,1807,408,0,4624,2724,1900,6,161,0.8131493,15.80637,16.31174,15.03106,True,False,18,22.66667,1021,106,6
5100,510.0219,1741,425,0,4455,2554,1901,2,172,0.8060808,15.38118,15.64032,15,True,False,26,16.34615,967.2264,129,15
5150,515.0213,1692,447,0,4678,2752,1926,5,173,0.8072851,15.79418,15.89051,15.64162,True,False,22,20.31818,1469.308,129,9
5200,520.0201,1658,458,0,4222,2636,1586,3,164,0.8667016,17.83406,18.44898,16.73171,True,False,17,26.94118,2121.349,139,7
5250,525.0189,1582,483,0,4087,2425,1662,4,171,0.8009462,18.31263,18.34936,18.24561,True,False,22,21.95455,1615.043,134,7
5300,530.0176,1529,492,0,4155,2408,1747,4,182,0.8092843,16.70935,16.99677,16.21978,True,False,23,21.3913,2426.412,210,8
5350,535.0164,1490,507,0,4367,2622,1745,4,178,0.8146718,18.34122,19.08815,16.96067,True,False,24,21.125,2436.859,202,9
5400,540.0152,1402,517,0,4375,2620,1755,7,172,0.7906519,14.87427,15.4029,13.81395,True,False,24,21.54167,3110.832,275,6
5450,545.014,1337,504,0,4075,2494,1581,3,172,0.7951958,13.66071,13.77711,13.43605,True,False,20,25.2,1441.26,109,4
5500,550.0128,1273,503,0,4001,2423,1578,3,181,0.7634791,15.02783,14.86335,15.32044,True,False,21,23.95238,1443.379,114,6
5550,555.0115,1224,502,0,4312,2653,1659,5,170,0.810184,16.21912,16.1747,16.30588,True,False,20,25.1,1643.29,152,8
5600,560.0103,1196,506,0,4364,2555,1809,2,175,0.8253145,15.11462,15.33837,14.69143,True,False,22,23,1572.818,148,12
5650,565.0091,1144,498,0,4310,2544,1766,4,192,0.8353971,15.12851,14.97712,15.36979,True,False,19,26.21053,2412.903,197,12
5700,570.0079,1070,507,0,3737,2257,1480,3,184,0.8503956,16.33925,16.56656,15.94022,True,False,17,29.82353,3136.028,182,10
5750,575.0067,1023,523,0,3410,2291,1119,1,158,0.8788775,16.08222,16.33425,15.5,True,False,11,47.54546,11129.16,346,7
5800,580.0054,959,526,0,2648,1794,854,0,159,0.8778795,18.9924,19.31335,18.25157,True,False,15,35.06667,10129.26,401,10
5850,585.0042,912,525,0,2734,1939,795,7,135,0.9040014,18.22667,18.36667,17.82222,True,False,14,37.5,10578.25,397,8
5900,590.003,863,511,0,2781,1958,823,2,129,0.8801952,16.68689,16.44764,17.39535,True,False,9,56.77778,11799.28,351,4
5950,595.0018,834,482,0,1850,1286,564,2,119,0.8933796,16.91286,16.65565,17.69748,True,False,12,40.16667,10759.47,381,7
6000,600.0005,820,473,0,1726,1256,470,1,96,0.8725547,16.98097,17.36074,15.48958,True,False,17,27.82353,4497.086,283,8
6050,604.9993,820,464,0,1813,1391,422,2,81,0.9167341,17.53233,17.67624,16.85185,True,False,17,27.29412,3863.972,236,6
6100,609.9981,828,431,0,1487,1084,403,3,83,0.8938706,17.66125,18.14943,15.61446,True,False,12,35.91667,4318.576,242,2
6150,614.9969,832,424,0,1576,1102,474,1,89,0.8558974,16.80896,17.24478,15.16854,True,False,18,23.55556,2390.136,209,7
6200,619.9957,836,413,0,1825,1279,546,4,91,0.8788332,15.68039,15.93168,14.79121,True,False,12,34.41667,3372.243,207,2
6250,624.9944,830,399,0,1347,951,396,2,95,0.8758317,16.83208,16.94737,16.46316,True,False,11,36.27273,6466.744,281,5
6300,629.9932,867,375,0,1242,913,329,2,77,0.8766937,16.23467,16.52349,15.11688,True,False,15,25,2028.533,149,7
6350,634.992,915,348,0,1377,1056,321,1,64,0.8557864,15.99425,15.93662,16.25,True,False,11,31.63636,1622.777,108,1
6400,639.9908,936,339,0,1432,974,458,2,72,0.8591001,15.29794,15.53184,14.43056,True,False,14,24.21428,1321.454,105,4
6450,644.9896,942,329,0,1514,1013,501,2,68,0.8539957,14.71429,15.17624,12.94118,True,False,18,18.27778,1231.645,120,8
6500,649.9883,968,316,0,1815,1266,549,0,78,0.8826684,14.06329,14.13025,13.85897,True,False,14,22.57143,1257.673,115,7
6550,654.9871,996,314,0,1524,1136,388,1,68,0.8914923,13.89809,13.53659,15.20588,True,False,15,20.93333,1419.129,150,5
6600,659.9859,1031,302,0,1882,1172,710,2,96,0.8267512,13,13.12621,12.72917,True,False,21,14.38095,506.4263,85,9
6650,664.9847,1051,305,0,2089,1419,670,1,88,0.7775322,14,14.38249,13.05682,True,False,22,13.86364,466.7542,70,9
6700,669.9835,1048,316,0,1891,1300,591,3,94,0.7068331,15.14873,14.94595,15.62766,True,False,21,15.04762,770.8073,115,9
6750,674.9822,1076,321,0,1751,1068,683,2,93,0.712895,15.8162,16.02632,15.30107,True,False,15,21.4,1566.373,123,7
6800,679.981,1126,315,0,1499,1099,400,0,86,0.7861379,16.33016,16.78166,15.12791,True,False,15,21,1250.4,111,6
6850,684.9798,1171,308,0,1687,1165,522,1,86,0.7793189,15.47078,15.67568,14.94186,True,False,13,23.69231,2512.213,191,5
6900,689.9786,1196,293,0,1977,1311,666,0,96,0.7859525,15.36519,15.67005,14.73958,True,False,12,24.41667,1580.076,137,4
6950,694.9774,1216,302,0,1686,1195,491,2,78,0.7582579,17.03974,17.44643,15.87179,True,False,17,17.76471,1087.709,133,4
7000,699.9761,1237,305,0,1514,959,555,1,85,0.7487659,19.80328,20.16818,18.85882,True,False,16,19.0625,1799.059,173,4
7050,704.9749,1292,297,0,1976,1327,649,1,77,0.8436424,15.94276,16.2,15.20779,True,False,16,18.5625,1676.371,165,5
7100,709.9737,1318,293,0,2286,1422,864,3,100,0.8460906,14.17747,14.14508,14.24,True,False,10,29.3,3555.01,197,4
7150,714.9725,1332,292,0,2347,1521,826,2,98,0.8408505,15.10959,15.04639,15.23469,True,False,10,29.2,2590.96,170,2
7200,719.9713,1351,290,0,2176,1434,742,4,86,0.845052,16.22759,16.58333,15.38372,True,False,13,22.30769,1359.905,126,3
7250,724.97,1388,306,0,2434,1536,898,1,100,0.8183005,15.15686,15.52427,14.4,True,False,19,16.10526,675.7784,90,3
7300,729.9688,1387,320,0,2294,1361,933,2,108,0.8223477,15.425,16.06132,14.17593,True,False,20,16,1476.8,163,5
7350,734.9676,1453,309,0,1904,1263,641,1,102,0.8221868,16.97735,17.31401,16.29412,True,False,13,23.76923,2319.408,158,4
7400,739.9664,1484,300,0,2478,1702,776,1,98,0.864688,16.31333,16.91584,15.07143,True,False,12,25,1835.5,122,5
7450,744.9651,1509,291,0,2432,1483,949,3,103,0.8744808,15.95189,16.39362,15.14563,True,False,11,26.45455,2436.248,149,2
7500,749.9639,1513,305,0,2778,1479,1299,2,131,0.8940821,15.94754,15.7069,16.26718,True,False,12,25.41667,1642.576,122,5
7550,754.9627,1541,321,0,2907,1650,1257,1,130,0.8700091,17.19626,17.27749,17.07692,True,False,14,22.92857,1676.495,121,7
7600,759.9615,1566,328,0,2526,1502,1024,1,117,0.851498,16.82317,16.8436,16.78633,True,False,15,21.86667,1110.116,98,6
7650,764.9603,1603,326,0,2699,1610,1089,4,110,0.7831823,18.07975,17.89815,18.43636,True,False,16,20.375,1110.484,93,7
7700,769.959,1624,351,0,2969,1847,1122,4,116,0.7383889,17.85755,18.54043,16.47414,True,False,13,27,1501.538,97,5
7750,774.9578,1640,343,0,2765,1726,1039,2,109,0.6656364,16.8105,17.48718,15.3578,True,False,17,20.17647,1598.734,136,7
7800,779.9566,1646,350,0,2949,1864,1085,2,122,0.6186233,18.77714,18.91228,18.52459,True,False,15,23.33333,1872.889,138,6
7850,784.9554,1640,357,0,3491,1870,1621,1,149,0.6456902,18.06443,18.67308,17.21477,True,False,20,17.85,2692.528,228,11
7900,789.9542,1642,350,0,3729,2078,1651,2,144,0.6564181,21.17429,20.74272,21.79167,True,False,18,19.44444,2353.802,199,8
7950,794.9529,1633,373,0,3879,2314,1565,5,133,0.6192949,17.28418,17.025,17.75188,True,False,18,20.72222,2738.756,209,9
8000,799.9517,1603,386,0,3245,1822,1423,4,158,0.6007618,16.77202,16.95175,16.51266,True,False,16,24.125,3357.734,218,8
8050,804.9505,1598,399,0,3397,2078,1319,3,142,0.545526,16.49624,17.16342,15.28873,True,False,15,26.6,3588.773,209,6
8100,809.9493,1563,408,0,3354,1979,1375,4,155,0.6206618,21.26961,22.64822,19.01936,True,False,25,16.32,2151.738,234,11
8150,814.9481,1576,421,0,4165,2452,1713,3,156,0.7282261,19.49644,19.86792,18.86539,True,False,24,17.54167,2366.665,241,12
8200,819.9468,1505,434,0,4814,2493,2321,4,189,0.7112066,19.40553,19.05306,19.86243,True,False,17,25.52941,4392.014,284,9
8250,824.9456,1482,428,0,4476,2551,1925,4,173,0.7731155,16.53037,15.94118,17.39884,True,False,17,25.17647,4868.499,297,9
8300,829.9444,1412,445,0,4907,2928,1979,3,172,0.7589863,15.21573,15.23077,15.19186,True,False,18,24.72222,2975.979,176,8
8350,834.9432,1304,476,0,4354,2513,1841,2,193,0.7727679,16.14706,16.01767,16.33679,True,False,14,34,3948.714,187,6
8400,839.942,1263,473,0,4529,2890,1639,3,164,0.7783725,17.2833,16.77346,18.2439,True,False,17,27.82353,3997.675,222,8
8450,844.9407,1181,493,0,4295,2582,1713,5,182,0.7904533,17.72617,17.97749,17.2967,True,False,15,32.86666,3796.382,197,4
8500,849.9395,1136,515,0,3420,2180,1240,2,170,0.7779931,17.67379,17.57971,17.86471,True,False,16,32.1875,13018.65,474,7
8550,854.9383,1103,497,0,3278,2223,1055,2,143,0.7321948,20.90946,20.99153,20.70629,True,False,16,31.0625,9860.934,414,5
8600,859.9371,1078,474,0,2275,1531,744,2,137,0.7187245,22.66667,23.25223,21.22628,True,False,16,29.625,10327.86,423,6
8650,864.9359,1083,463,0,1929,1329,600,1,121,0.7611324,24.6825,24.14035,26.21488,True,False,18,25.72222,7017.534,369,8
8700,869.9346,1069,458,0,2821,1889,932,1,128,0.764834,19.62882,20.30909,17.875,True,False,17,26.94118,7364.761,368,8
8750,874.9334,1034,441,0,3444,2283,1161,4,128,0.7249866,17.9093,17.65176,18.53906,True,False,15,29.4,3609.84,181,7
8800,879.9322,973,439,0,3196,2127,1069,2,144,0.7117975,18.03872,18.48814,17.11806,True,False,14,31.35714,5175.658,222,6
8850,884.931,913,438,0,3527,2207,1320,3,162,0.7722495,15.3105,15.02899,15.79012,True,False,12,36.5,3963.917,191,4
8900,889.9297,886,429,0,2651,1691,960,1,153,0.7536265,18.34965,18.23913,18.54902,True,False,12,35.75,8634.188,338,5
8950,894.9285,868,406,0,1745,1109,636,1,136,0.7687857,17.35468,17.89259,16.28676,True,False,11,36.90909,7372.992,301,6
9000,899.9273,894,393,0,1287,975,312,0,92,0.7658225,20.38677,20.83721,18.91304,True,False,13,30.23077,4673.254,252,5
9050,904.9261,900,381,0,1481,1005,476,3,93,0.7878762,19.49344,19.84375,18.4086,True,False,15,25.4,4252.507,255,7
9100,909.9249,914,370,0,1800,1334,466,2,83,0.7910175,14.48919,14.73171,13.6506,True,False,16,23.125,2103.609,172,5
9150,914.9236,914,381,0,2162,1543,619,4,95,0.8209592,17.67192,17.43357,18.38947,True,False,19,20.05263,3340.681,258,9
9200,919.9224,907,377,0,2036,1365,671,3,110,0.8457528,17.32626,17.3633,17.23636,True,False,17,22.17647,3904.734,266,7
9250,924.9212,897,391,0,2081,1424,657,3,110,0.8288152,17.95652,18.2847,17.11818,True,False,19,20.57895,3615.086,268,9
9300,929.92,905,391,0,2165,1577,588,3,106,0.8593602,18.33248,18.56842,17.69811,True,False,17,23,3058,234,5
9350,934.9188,892,393,0,1668,1111,557,2,110,0.8603128,18.02799,18.31802,17.28182,True,False,15,26.2,3385.093,233,6
9400,939.9175,901,401,0,1717,1279,438,2,88,0.7980863,19.27431,19.67093,17.86364,True,False,20,20.05,2388.548,224,11
9450,944.9163,905,397,0,1888,1406,482,2,91,0.8111603,16.83627,17.18301,15.67033,True,False,19,20.89474,2353.147,209,8
9500,949.9151,905,384,0,1548,1159,389,4,83,0.8311635,17.24219,17.06644,17.87952,True,False,17,22.58824,2686.36,199,9
9550,954.9139,905,377,0,1283,946,337,2,79,0.8233153,17.93103,18.33893,16.3924,True,False,17,22.17647,2081.91,184,6
9600,959.9127,917,376,0,1490,1097,393,1,79,0.7788813,18.02394,18.98317,14.41772,True,False,12,31.33333,7273.722,311,7
9650,964.9114,951,361,0,1460,1104,356,1,69,0.8235295,22.48754,23.18836,19.52174,True,False,10,36.1,7839.69,298,6
9700,969.9102,1002,348,0,1242,1009,233,0,59,0.8724412,18.9023,19.14187,17.72881,True,False,13,26.76923,5665.87,286,7
9750,974.909,1041,327,0,1419,1100,319,1,67,0.8518435,16.53517,16.96923,14.85075,True,False,12,27.25,3191.688,207,5
9800,979.9078,1057,340,0,1925,1337,588,3,84,0.7731893,16.51176,16.82422,15.55952,True,False,15,22.66667,2640.756,203,7
9850,984.9066,1091,339,0,2812,1836,976,2,95,0.7451699,14.39528,14.57377,13.93684,True,False,17,19.94118,1295.114,122,9
9900,989.9053,1077,348,0,2644,1734,910,6,107,0.7757393,17.3477,16.93776,18.27103,True,False,17,20.47059,1529.19,159,7
9950,994.9041,1065,354,0,2409,1597,812,1,110,0.8063597,14.45763,15.07377,13.09091,True,False,20,17.7,1234.61,154,8
10000,999.9029,1059,357,0,2571,1750,821,2,100,0.7606948,13.57423,13.57588,13.57,True,False,22,16.22727,378.812,54,10
10050,1004.902,1044,359,0,2307,1545,762,2,107,0.817412,15.6741,16.01587,14.86916,True,False,18,19.94444,1179.275,125,9
10100,1009.9,1049,356,0,2256,1546,710,2,103,0.8324605,13.69101,13.8498,13.30097,True,False,14,25.42857,1348.531,121,4
10150,1014.899,1047,346,0,2501,1727,774,4,95,0.8391429,13.00289,12.91235,13.24211,True,False,18,19.22222,773.6173,102,5
