Step, Time, PreyPop, PredPop, MutantPop, PreyInCaptureRange, PreyInCaptureRangeQuesting, PreyInCaptureRangeHandling, PreyConsumed, PredHandling, Polarization, Crowding, CrowdingQuesting, CrowdingHandling, CollectivePred, CollectivePrey, NumberOfGroups, MeanGroupSize, VarGroupSize, MaxGroupSize, NumberOfSingletonGroups
1450,144.9996,2156,813,0,9597,4951,4646,4,354,0.7291626,18.53014,18.4597,18.62147,True,False,17,47.82353,27960.26,716,4
1500,150,1988,822,0,8728,4584,4144,8,336,0.7791525,21.81508,22.86214,20.30059,True,False,25,32.88,12608.51,575,10
1550,155.0003,1849,855,0,8984,4812,4172,5,337,0.7879923,19.77895,20.51158,18.65282,True,False,16,53.4375,25464.5,667,4
1600,160.0006,1700,856,0,7703,4065,3638,9,332,0.7960297,20.95794,21.26908,20.46687,True,False,16,53.5,37863.5,807,7
1650,165.0009,1555,867,0,7827,4655,3172,6,303,0.8226143,20.62745,20.90603,20.10891,True,False,10,86.7,56586.81,800,1
1700,170.0012,1391,889,0,7571,4111,3460,8,314,0.8209288,22.43757,22.0887,23.07643,True,False,12,74.08334,47940.74,798,4
1750,175.0015,1221,896,0,8342,4621,3721,15,309,0.8288628,20.76339,20.90119,20.50162,True,False,12,74.66666,56220.72,861,6
1800,180.0018,1052,894,0,5614,3181,2433,9,310,0.8381902,23.91723,24.33562,23.12903,True,False,13,68.76923,22731.56,451,6
1850,185.0021,979,865,0,4752,3382,1370,3,212,0.8162236,18.86243,19.16386,17.93396,True,False,9,96.11111,70108.32,845,5
1900,190.0024,856,856,0,4252,2807,1445,6,209,0.8253829,20.625,20.95054,19.61723,True,False,13,65.84615,17511.67,393,7
1950,195.0027,761,835,0,4291,2835,1456,3,207,0.8246674,21.24192,21.7914,19.57488,True,False,15,55.66667,12857.82,342,6
2000,200.003,636,809,0,3742,2602,1140,4,195,0.8250141,20.08158,20.61238,18.41026,True,False,13,62.23077,9185.563,331,3
2050,205.0033,534,766,0,2537,1855,682,6,169,0.8196945,21.50261,21.67504,20.89349,True,False,10,76.6,30882.44,583,3
2100,210.0036,478,740,0,1898,1448,450,0,147,0.8818368,21.68649,22.19393,19.63946,True,False,15,49.33333,16436.09,519,4
2150,215.0039,452,688,0,1729,1394,335,6,108,0.8624039,19.02762,19,19.17593,True,False,8,86,26875.5,514,1
2200,220.0042,396,654,0,1561,1239,322,3,105,0.8597625,19.36391,19.33698,19.50476,True,False,9,72.66666,26383.33,529,3
2250,225.0045,356,604,0,1487,1231,256,0,92,0.8954544,20.29967,20.34766,20.03261,True,False,12,50.33333,4396.389,242,3
2300,230.0048,327,578,0,1329,1119,210,2,79,0.9187442,19.41522,19.31263,20.06329,True,False,11,52.54546,10221.88,358,5
2350,235.0051,291,544,0,1061,882,179,0,74,0.9200486,19.68566,19.92553,18.16216,True,False,10,54.4,7676.84,298,5
2400,240.0054,283,506,0,839,695,144,0,59,0.9274285,17.29644,17.56376,15.27119,True,False,10,50.6,6929.84,259,4
2450,245.0058,270,477,0,665,603,62,0,50,0.9102466,18.85535,18.87822,18.66,True,False,6,79.5,6802.25,215,1
2500,250.0061,274,431,0,618,552,66,3,39,0.9352295,18.66357,18.68112,18.48718,True,False,9,47.88889,4484.099,189,3
2550,255.0064,280,400,0,551,507,44,1,38,0.94669,17.35,17.41713,16.71053,True,False,9,44.44444,2794.914,175,2
2600,260.0067,290,367,0,463,413,50,0,33,0.9385801,16.81199,16.82934,16.63636,True,False,9,40.77778,3638.839,161,5
2650,265.007,306,354,0,370,312,58,0,28,0.9401164,17.38418,17.4816,16.25,True,False,9,39.33333,7601.778,279,6
2700,270.0073,331,331,0,288,249,39,0,29,0.9227453,17.12387,16.96689,18.75862,True,False,9,36.77778,4984.173,227,4
2750,275.0076,352,311,0,513,441,72,0,21,0.9223626,15.81029,15.88966,14.71429,True,False,11,28.27273,3806.744,216,5
2800,280.0079,378,288,0,390,333,57,0,21,0.9312351,17.09028,17.17978,15.95238,True,False,13,22.15385,1631.053,150,6
2850,285.0082,408,269,0,501,429,72,0,23,0.9264253,16.67658,16.94715,13.78261,True,False,10,26.9,1617.09,141,3
2900,290.0085,428,250,0,380,332,48,1,19,0.9266901,16.672,16.80087,15.10526,True,False,8,31.25,1649.938,134,2
2950,295.0088,471,228,0,431,375,56,0,23,0.9449099,15.80702,16.12683,12.95652,True,False,11,20.72727,1129.289,123,4
3000,300.0091,501,216,0,501,391,110,0,35,0.9298805,15.6713,15.9116,14.42857,True,False,10,21.6,1657.24,142,4
3050,305.0094,544,203,0,534,439,95,0,29,0.9274633,15.61576,16.44828,10.62069,True,False,13,15.61539,1150.237,131,5
3100,310.0097,598,191,0,502,433,69,0,23,0.8774405,13.67539,13.93452,11.78261,True,False,15,12.73333,566.8622,96,7
3150,315.01,642,184,0,599,525,74,0,20,0.8189039,13.86957,13.84756,14.05,True,False,13,14.15385,619.8225,96,4
3200,320.0103,678,182,0,774,597,177,1,35,0.7931655,14.28571,14.52381,13.28571,True,False,15,12.13333,499.1822,90,6
3250,325.0106,758,178,0,662,467,195,1,38,0.7981629,13.96629,14.59286,11.6579,True,False,13,13.69231,513.2899,87,2
3300,330.0109,821,168,0,635,467,168,0,36,0.8427863,13.88095,13.83333,14.05556,True,False,13,12.92308,378.5326,73,4
3350,335.0112,874,163,0,719,537,182,0,37,0.8483801,13.32515,13.56349,12.51351,True,False,14,11.64286,365.2296,69,8
3400,340.0115,957,156,0,759,586,173,0,36,0.8245609,14.24359,14.58333,13.11111,True,False,11,14.18182,333.9669,61,2
3450,345.0118,1017,148,0,795,562,233,3,37,0.8126599,14.53378,14.44144,14.81081,True,False,11,13.45455,492.4297,75,3
3500,350.0121,1131,140,0,624,477,147,1,30,0.8440747,13.62143,13.49091,14.1,True,False,12,11.66667,421.5555,73,3
3550,355.0125,1234,138,0,758,519,239,0,40,0.791884,12.42029,13.56122,9.625,True,False,13,10.61539,388.6982,74,4
3600,360.0128,1367,138,0,992,668,324,3,38,0.765815,13.2029,13.5,12.42105,True,False,13,10.61539,365.0059,71,5
3650,365.0131,1509,137,0,1207,733,474,0,47,0.7627574,12.40876,13.62222,10.08511,True,False,14,9.785714,279.3112,62,4
3700,370.0134,1637,138,0,1622,935,687,0,55,0.7698199,12.37681,12.27711,12.52727,True,False,11,12.54545,305.8843,59,3
3750,375.0137,1735,138,0,1683,913,770,2,66,0.750435,12.17391,10.875,13.59091,True,False,15,9.2,234.4267,57,6
3800,380.014,1852,145,0,1744,1041,703,2,59,0.6951451,10.89655,10.48837,11.49153,True,False,14,10.35714,316.801,57,4
3850,385.0143,1995,160,0,2340,1298,1042,1,70,0.6871346,12.4125,12.37778,12.45714,True,False,14,11.42857,340.2449,60,3
3900,390.0146,2113,174,0,2692,1360,1332,1,87,0.6468981,12.12644,12.05747,12.1954,True,False,14,12.42857,472.9592,73,4
3950,395.0149,2223,178,0,2349,1237,1112,2,83,0.6567497,13.77528,14.88421,12.50602,True,False,16,11.125,480.3594,80,5
4000,400.0152,2363,176,0,2534,1342,1192,1,80,0.6258397,15.79545,16.30208,15.1875,True,False,12,14.66667,1306.889,134,4
4050,405.0155,2496,176,0,2533,1158,1375,3,88,0.6716132,13.19886,13.67045,12.72727,True,False,14,12.57143,1001.673,126,5
4100,410.0158,2645,187,0,2919,1619,1300,5,80,0.6917276,15.12834,15.40187,14.7625,True,False,13,14.38461,1178.698,132,5
4150,415.0161,2746,198,0,3266,1569,1697,2,96,0.6931257,13.14646,15.40196,10.75,True,False,10,19.8,1768.76,145,1
4200,420.0164,2856,224,0,4029,1815,2214,7,118,0.6728139,16.40625,16.59434,16.23729,True,False,13,17.23077,561.7159,74,2
4250,425.0167,2945,248,0,4568,2059,2509,2,137,0.7292455,13.56855,13.79279,13.38686,True,False,12,20.66667,2060.222,167,4
4300,430.017,3018,262,0,5443,2414,3029,1,145,0.725072,14.54198,15.42735,13.82759,True,False,13,20.15385,2139.361,178,5
4350,435.0173,3066,280,0,6509,2662,3847,5,167,0.6692,14.175,15.47788,13.29341,True,False,17,16.47059,1882.131,188,5
4400,440.0176,3092,333,0,6696,2477,4219,3,201,0.6444097,17.20721,16.9697,17.36318,True,False,19,17.52632,1005.512,137,5
4450,445.0179,3095,378,0,7588,3357,4231,3,207,0.6668909,13.81746,14.30994,13.41063,True,False,20,18.9,1868.99,197,6
4500,450.0182,3078,419,0,8630,3700,4930,5,236,0.68962,13.99523,14.98361,13.22881,True,False,26,16.11539,1592.333,208,7
4550,455.0186,3054,473,0,8171,3229,4942,10,269,0.7178815,17.11416,17.52941,16.79926,True,False,20,23.65,3681.328,273,7
4600,460.0189,3037,496,0,7797,3267,4530,7,258,0.7479584,17.55645,18.57143,16.62016,True,False,16,31,7734.875,368,5
4650,465.0192,3035,511,0,8439,3598,4841,2,246,0.7228442,16.59883,17.0717,16.08943,True,False,21,24.33333,6074.793,368,10
4700,470.0195,2992,539,0,9032,3900,5132,13,263,0.7561594,17.5102,17.68116,17.3308,True,False,18,29.94444,5246.719,311,9
4750,475.0198,2910,572,0,10102,4843,5259,9,273,0.7903023,18.75874,18.84281,18.66667,True,False,19,30.10526,9594.199,436,8
4800,480.0201,2856,611,0,9720,4917,4803,7,290,0.7986146,17.61048,17.61371,17.6069,True,False,18,33.94444,17032.83,572,10
4850,485.0204,2804,649,0,9739,4545,5194,12,310,0.8513837,18.17411,18.0118,18.35161,True,False,15,43.26667,22153.66,600,5
4900,490.0207,2702,679,0,10472,4817,5655,8,326,0.8350691,18.40795,19.04816,17.71472,True,False,16,42.4375,17589.87,553,5
4950,495.021,2574,718,0,9821,4797,5024,10,306,0.794162,17.72145,17.94175,17.42484,True,False,19,37.78947,19142.17,624,8
5000,500.0213,2448,779,0,10992,5390,5602,10,332,0.7621688,17.58151,17.38702,17.84337,True,False,17,45.82353,29354.38,731,6
5050,505.0216,2238,835,0,11286,5022,6264,11,373,0.7823426,17.48982,17.76191,17.15281,True,False,15,55.66667,38649.69,791,9
5100,510.0219,2052,890,0,10350,5612,4738,9,361,0.815819,18.02135,18.32703,17.57341,True,False,9,98.88889,73370.1,865,3
5150,515.0213,1833,924,0,10950,5484,5466,9,390,0.7879423,18.81926,18.41011,19.37949,True,False,16,57.75,46069.56,889,10
5200,520.0201,1624,951,0,10796,5144,5652,5,402,0.7902886,20.84332,20.73406,20.99254,True,False,12,79.25,50053.86,818,3
5250,525.0189,1433,962,0,9441,4950,4491,5,373,0.7876787,20.34719,20.55009,20.02681,True,False,15,64.13333,45694.52,863,6
5300,530.0176,1257,960,0,7412,4385,3027,5,308,0.7795486,20.68854,21.03528,19.95455,True,False,12,80,59461.67,888,6
5350,535.0164,1097,966,0,6879,4197,2682,7,297,0.7575898,22.81781,23.54708,21.17509,True,False,7,138,107485.7,941,2
5400,540.0152,938,962,0,5092,3158,1934,2,275,0.7773789,22.60083,22.80495,22.09091,True,False,13,74,51400.46,856,6
5450,545.014,823,937,0,4959,3385,1574,1,235,0.7812921,20.3159,20.44302,19.93617,True,False,15,62.46667,40417.32,811,6
5500,550.0128,681,927,0,4000,2692,1308,4,250,0.765698,20.84898,20.81979,20.928,True,False,13,71.30769,49099.6,837,5
5550,555.0115,542,920,0,3211,2247,964,1,235,0.7559995,20.48152,19.66569,22.85958,True,False,11,83.63636,57283.5,839,4
5600,560.0103,451,872,0,2279,1733,546,4,175,0.8076594,22.81537,22.26829,24.99429,True,False,13,67.07692,42327.92,778,6
5650,565.0091,398,821,0,1810,1427,383,0,130,0.8288504,20.63825,20.62373,20.71539,True,False,6,136.8333,68974.8,719,3
5700,570.0079,358,772,0,1177,943,234,1,96,0.8103541,19.89508,19.9142,19.76042,True,False,10,77.2,33167.16,618,3
5750,575.0067,320,723,0,1531,1303,228,3,75,0.8080748,18.41632,18.35648,18.93333,True,False,11,65.72727,8844.198,292,3
5800,580.0054,282,679,0,1385,1168,217,2,81,0.7646169,17.77909,17.69231,18.41975,True,False,7,97,37970.57,572,1
5850,585.0042,241,626,0,795,684,111,2,83,0.7726069,17.90895,17.79374,18.66265,True,False,7,89.42857,12144.82,333,0
5900,590.003,245,577,0,679,602,77,1,60,0.7512164,18.7383,18.69246,19.13333,True,False,10,57.7,7450.61,243,2
5950,595.0018,240,534,0,598,527,71,0,37,0.7726951,20.09176,20.07042,20.37838,True,False,6,89,13736.33,324,1
6000,600.0005,231,481,0,692,606,86,1,35,0.8206523,20.8711,20.98879,19.37143,True,False,9,53.44444,6340.469,225,4
6050,604.9993,237,442,0,605,541,64,0,32,0.8673469,18.51584,18.41707,19.78125,True,False,8,55.25,9811.188,303,3
6100,609.9981,236,403,0,314,294,20,0,29,0.9092414,18.95285,18.98396,18.55172,True,False,10,40.3,3390.61,178,4
6150,614.9969,260,374,0,237,221,16,1,19,0.8901334,19.92513,19.96056,19.26316,True,False,12,31.16667,2708.139,170,6
6200,619.9957,281,348,0,261,244,17,0,15,0.8817769,18.2931,18.42342,15.4,True,False,11,31.63636,2465.868,161,4
6250,624.9944,304,318,0,443,379,64,1,19,0.8735239,19.05346,19.35117,14.36842,True,False,8,39.75,4871.438,214,2
6300,629.9932,323,289,0,283,236,47,0,26,0.8881804,16.66436,16.81749,15.11539,True,False,10,28.9,1635.49,124,4
6350,634.992,349,269,0,418,360,58,1,23,0.8543786,17.65056,17.71545,16.95652,True,False,6,44.83333,2214.139,123,2
6400,639.9908,368,248,0,388,335,53,0,25,0.8821454,17.07258,17.38565,14.28,True,False,7,35.42857,1754.245,109,3
6450,644.9896,396,233,0,683,609,74,0,21,0.8833605,17.45923,17.45755,17.47619,True,False,5,46.6,1596.24,102,2
6500,649.9883,425,226,0,436,365,71,0,31,0.8450084,16.30088,16.31795,16.19355,True,False,6,37.66667,1453.555,94,2
6550,654.9871,463,204,0,511,434,77,0,26,0.8660251,16.37255,16.39888,16.19231,True,False,6,34,1034.667,89,1
6600,659.9859,493,196,0,550,468,82,0,27,0.8143923,16.28572,16.32544,16.03704,True,False,6,32.66667,968.2222,85,1
6650,664.9847,531,183,0,371,275,96,0,33,0.7475924,16.32787,16.48,15.63636,True,False,10,18.3,672.41,76,5
6700,669.9835,568,178,0,447,370,77,0,31,0.6647016,14.21348,14.27891,13.90323,True,False,14,12.71429,504.3469,75,8
6750,674.9822,607,172,0,465,360,105,1,36,0.6734121,14.90116,15.375,13.11111,True,False,11,15.63636,729.3223,83,5
6800,679.981,664,168,0,683,495,188,0,35,0.6373664,13.15476,13.55639,11.62857,True,False,14,12,326,60,4
6850,684.9798,715,159,0,939,666,273,0,39,0.6808438,12.30189,12.84167,10.64103,True,False,13,12.23077,255.5621,49,5
6900,689.9786,772,156,0,634,451,183,0,41,0.8676208,13.14103,13.42609,12.34146,True,False,12,13,320.1667,55,7
6950,694.9774,839,158,0,756,547,209,1,40,0.8592677,13.07595,12.36441,15.175,True,False,14,11.28571,291.9184,57,7
7000,699.9761,912,154,0,851,650,201,1,39,0.8422922,12.77922,12.37391,13.97436,True,False,15,10.26667,244.9956,54,6
7050,704.9749,979,153,0,872,593,279,1,42,0.7786457,14.71895,14.46847,15.38095,True,False,12,12.75,422.5208,60,4
7100,709.9737,1055,152,0,817,505,312,1,52,0.7746413,12.80263,12.78,12.84615,True,False,12,12.66667,421.0555,63,3
7150,714.9725,1174,150,0,1150,849,301,0,38,0.6599844,13.08,13.50893,11.81579,True,False,13,11.53846,360.4024,61,4
7200,719.9713,1260,155,0,1238,780,458,2,52,0.622161,14.73548,15.15534,13.90385,True,False,18,8.611111,587.2377,106,10
7250,724.97,1362,150,0,1210,856,354,1,35,0.773946,15.69333,15.55652,16.14286,True,False,15,10,635.3333,101,8
7300,729.9688,1477,153,0,1164,759,405,0,49,0.8390941,16,16.46154,15.02041,True,False,17,9,501.2941,94,10
7350,734.9676,1590,157,0,1398,848,550,2,50,0.7970811,19.45223,20.72897,16.72,True,False,12,13.08333,728.5764,97,5
7400,739.9664,1702,160,0,1621,866,755,2,70,0.8405293,14.2,15.37778,12.68571,True,False,10,16,1577.8,135,4
7450,744.9651,1818,165,0,1859,1021,838,2,71,0.8017271,18.30909,17.07447,19.94366,True,False,12,13.75,1151.688,126,2
7500,749.9639,1957,166,0,1815,915,900,1,74,0.8082157,15.6506,16.3913,14.72973,True,False,16,10.375,864.8594,124,6
7550,754.9627,2091,173,0,1808,956,852,1,74,0.8206363,15.47399,15.69697,15.17568,True,False,15,11.53333,1009.049,130,6
7600,759.9615,2238,171,0,2114,1116,998,2,72,0.8142604,16.07018,16.91919,14.90278,True,False,17,10.05882,818.7612,124,7
7650,764.9603,2346,190,0,2788,1268,1520,4,93,0.7971171,15.23684,14.7732,15.72043,True,False,15,12.66667,1265.022,145,6
7700,769.959,2430,220,0,3311,1586,1725,2,111,0.7380843,14.36364,14.26606,14.45946,True,False,14,15.71429,1894.061,172,4
7750,774.9578,2528,244,0,4640,2181,2459,5,125,0.7256292,14.27049,14.39496,14.152,True,False,15,16.26667,2122.729,188,4
7800,779.9566,2589,273,0,5308,2542,2766,2,143,0.7097912,13.98535,13.96923,14,True,False,19,14.36842,466.0222,69,6
7850,784.9554,2684,288,0,5861,2499,3362,3,167,0.7911759,15.03819,15.79339,14.49102,True,False,20,14.4,519.94,77,6
7900,789.9542,2733,326,0,7174,3259,3915,2,176,0.8511271,14.27914,14.71333,13.90909,True,False,14,23.28572,2230.347,161,7
7950,794.9529,2771,363,0,7314,3277,4037,6,202,0.8334991,17.09917,16.85714,17.29208,True,False,19,19.10526,1307.778,122,9
8000,799.9517,2743,413,0,7922,3422,4500,9,230,0.807505,16.05811,15.34426,16.62609,True,False,24,17.20833,2111.332,204,11
8050,804.9505,2754,421,0,7600,3273,4327,5,237,0.7762153,14.37055,14.6087,14.18565,True,False,28,15.03571,1608.606,188,11
8100,809.9493,2752,443,0,9025,3940,5085,8,241,0.7836128,15.59368,15.11881,15.9917,True,False,24,18.45833,2568.748,220,14
8150,814.9481,2664,508,0,9627,4183,5444,8,275,0.8289738,14.81102,13.93133,15.55636,True,False,23,22.08696,3936.079,292,9
8200,819.9468,2558,573,0,9827,4669,5158,3,304,0.8203855,16.39616,16.49442,16.30921,True,False,25,22.92,5402.554,374,12
8250,824.9456,2421,621,0,10359,4813,5546,11,332,0.7838331,17.91143,17.88581,17.93373,True,False,27,23,5388.519,388,11
8300,829.9444,2328,655,0,10193,4978,5215,7,322,0.7838162,16.39847,16.22523,16.57764,True,False,17,38.52941,13341.07,496,8
8350,834.9432,2127,725,0,10730,5003,5727,11,354,0.78303,16.80138,17.01617,16.57627,True,False,18,40.27778,14250.53,525,8
8400,839.942,1982,770,0,10479,5738,4741,14,316,0.7935492,18.91299,18.2533,19.86076,True,False,18,42.77778,10109.51,439,8
8450,844.9407,1782,827,0,10059,5137,4922,13,354,0.8268919,19.65175,19.57082,19.75989,True,False,16,51.6875,14419.59,479,8
8500,849.9395,1572,889,0,9695,5280,4415,8,375,0.8340903,19.20135,19.22568,19.168,True,False,22,40.40909,21876.06,713,12
8550,854.9383,1350,917,0,9103,5405,3698,12,341,0.8334814,19.07634,18.67361,19.7566,True,False,15,61.13334,34618.52,754,5
8600,859.9371,1118,915,0,6954,4245,2709,7,333,0.8066282,19.14863,19.2268,19.01201,True,False,12,76.25,57864.36,874,2
8650,864.9359,965,929,0,6117,3880,2237,4,311,0.8535942,19.22174,19.57605,18.51768,True,False,15,61.93333,50294.2,901,10
8700,869.9346,816,918,0,4715,3224,1491,10,260,0.8444997,20.76797,20.81611,20.64615,True,False,13,70.61539,37806.54,739,7
8750,874.9334,690,882,0,3496,2525,971,6,214,0.838504,21.28231,21.25299,21.37383,True,False,10,88.2,27343.36,551,3
8800,879.9322,606,849,0,2785,2006,779,8,188,0.8497937,20.64311,20.50529,21.12766,True,False,12,70.75,30684.02,646,3
8850,884.931,523,814,0,2830,2219,611,3,143,0.8470101,19.91155,19.75261,20.65734,True,False,12,67.83334,44988.14,771,7
8900,889.9297,426,791,0,1960,1507,453,1,144,0.8739397,18.45765,18.33694,19,True,False,11,71.90909,48875.36,771,7
8950,894.9285,381,745,0,1681,1407,274,1,100,0.8647681,20.34631,20.1938,21.33,True,False,10,74.5,15312.65,378,5
9000,899.9273,331,702,0,1891,1588,303,2,92,0.8734204,20.19373,20.12295,20.66304,True,False,9,78,12224.22,323,3
9050,904.9261,270,673,0,1487,1296,191,1,87,0.8743739,19.12036,19.17577,18.74713,True,False,10,67.3,7820.81,264,2
9100,909.9249,231,605,0,758,625,133,2,77,0.8925923,20.4,20.49621,19.74026,True,False,9,67.22222,16137.95,420,1
9150,914.9236,232,558,0,426,375,51,0,48,0.8986924,21.08781,21.05882,21.39583,True,False,10,55.8,7889.36,285,4
9200,919.9224,234,511,0,533,484,49,1,39,0.9007939,20.84932,20.92797,19.89744,True,False,9,56.77778,9558.84,316,4
9250,924.9212,244,463,0,307,295,12,0,27,0.9192837,19.75594,19.75459,19.77778,True,False,10,46.3,6900.61,278,5
9300,929.92,257,430,0,318,284,34,0,32,0.923342,18.8,18.95729,16.84375,True,False,12,35.83333,5074.806,255,6
9350,934.9188,265,399,0,508,457,51,1,25,0.9139215,19.06266,19.14706,17.8,True,False,12,33.25,2732.688,183,4
9400,939.9175,268,382,0,542,477,65,1,33,0.8964844,17.85864,18.08596,15.45455,True,False,11,34.72727,2690.198,176,2
9450,944.9163,279,350,0,474,413,61,0,31,0.8872885,19.32571,19.23511,20.25806,True,False,16,21.875,1995.734,150,5
9500,949.9151,288,326,0,548,433,115,1,40,0.909376,17.60123,17.92657,15.275,True,False,13,25.07692,2113.302,143,4
9550,954.9139,300,296,0,373,301,72,2,26,0.8990372,17.92568,17.70741,20.19231,True,False,12,24.66667,1415.722,112,4
9600,959.9127,321,282,0,384,356,28,2,15,0.8770282,17.78014,17.6442,20.2,True,False,12,23.5,1277.917,106,4
9650,964.9114,356,258,0,305,287,18,0,20,0.8754483,18.93023,18.84454,19.95,True,False,12,21.5,1025.75,94,3
9700,969.9102,391,253,0,509,454,55,0,17,0.8428791,17.92885,18.15678,14.76471,True,False,10,25.3,1198.01,97,3
9750,974.909,426,240,0,434,382,52,0,24,0.7974395,16.56667,16.65278,15.79167,True,False,8,30,1359.25,100,2
9800,979.9078,460,223,0,450,372,78,0,30,0.8327205,16.34978,16.41451,15.93333,True,False,9,24.77778,1022.839,85,2
9850,984.9066,487,217,0,443,361,82,1,29,0.7966731,16.27189,16.3617,15.68966,True,False,9,24.11111,938.321,82,3
9900,989.9053,540,208,0,571,461,110,1,30,0.8592917,15.14423,15.20786,14.76667,True,False,9,23.11111,1898.099,143,4
9950,994.9041,586,202,0,450,356,94,1,34,0.8264009,15.22772,15.45238,14.11765,True,False,11,18.36364,1392.05,132,4
10000,999.9029,630,187,0,510,445,65,0,22,0.8679679,15.37968,15.83636,11.95455,True,False,10,18.7,954.0099,98,4
10050,1004.902,688,176,0,610,473,137,0,27,0.8998402,17.09091,18.04698,11.81481,True,False,7,25.14286,1115.265,95,3
10100,1009.9,753,173,0,622,454,168,0,37,0.8759831,12.85549,12.77206,13.16216,True,False,10,17.3,855.01,91,6
10150,1014.899,815,165,0,753,580,173,1,42,0.8790982,13.45455,13.28455,13.95238,True,False,16,10.3125,248.5898,44,9
10200,1019.898,874,163,0,658,462,196,0,47,0.8840459,13.33742,14.07759,11.51064,True,False,13,12.53846,326.4024,53,5
10250,1024.897,950,158,0,707,481,226,1,44,0.7931206,13.62658,14.7193,10.79545,True,False,13,12.15385,300.284,53,4
10300,1029.896,1031,160,0,1043,786,257,0,38,0.7663071,13.95,14.5,12.18421,True,False,11,14.54545,376.2479,58,4
