Step, Time, PreyPop, PredPop, MutantPop, PreyInCaptureRange, PreyInCaptureRangeQuesting, PreyInCaptureRangeHandling, PreyConsumed, PredHandling, Polarization, Crowding, CrowdingQuesting, CrowdingHandling, CollectivePred, CollectivePrey, NumberOfGroups, MeanGroupSize, VarGroupSize, MaxGroupSize, NumberOfSingletonGroups, NumberOfMutantGroups, PreyInCaptureRangeMutant, LocalConspecificsMutant, LocalHeterospecificsMutant
1800,180.0018,495,943,0,2281,1730,551,3,171,0.6461489,15.02969,15.29145,13.84795,True,False,0,0,0,0,0,0,0,0,0
1850,185.0021,446,876,0,1942,1512,430,1,114,0.6475289,13.40982,13.65748,11.75439,True,False,0,0,0,0,0,0,0,0,0
1900,190.0024,385,830,0,1902,1334,568,2,127,0.6483476,12.65181,13.04267,10.48819,True,False,0,0,0,0,0,0,0,0,0
1950,195.0027,348,752,0,1675,1167,508,2,111,0.6348287,10.37234,10.51794,9.531531,True,False,0,0,0,0,0,0,0,0,0
2000,200.003,296,718,0,1410,1138,272,0,85,0.5639309,11.28552,11.22275,11.75294,True,False,0,0,0,0,0,0,0,0,0
2050,205.0033,271,662,0,858,733,125,4,75,0.5384739,12.47885,12.42078,12.93333,True,False,0,0,0,0,0,0,0,0,0
2100,210.0036,264,621,0,797,625,172,1,59,0.5236384,11.74879,11.8879,10.42373,True,False,0,0,0,0,0,0,0,0,0
2150,215.0039,266,565,0,550,406,144,0,48,0.5158944,12.36106,12.55126,10.3125,True,False,0,0,0,0,0,0,0,0,0
2200,220.0042,270,524,0,483,402,81,2,30,0.5562347,12.01527,12.11539,10.36667,True,False,0,0,0,0,0,0,0,0,0
2250,225.0045,269,484,0,807,530,277,0,37,0.5524318,9.272727,9.467562,6.918919,True,False,0,0,0,0,0,0,0,0,0
2300,230.0048,243,442,0,1249,774,475,0,45,0.5537078,8.970589,8.755668,10.86667,True,False,0,0,0,0,0,0,0,0,0
2350,235.0051,232,414,0,969,668,301,1,53,0.5464146,7.908213,7.839335,8.377358,True,False,0,0,0,0,0,0,0,0,0
2400,240.0054,223,378,0,495,363,132,0,42,0.5563565,9.820106,9.958333,8.714286,True,False,0,0,0,0,0,0,0,0,0
2450,245.0058,218,354,0,425,331,94,0,36,0.5389149,9.00565,9.154088,7.694445,True,False,0,0,0,0,0,0,0,0,0
2500,250.0061,231,331,0,217,187,30,0,27,0.6050664,7.63142,7.766448,6.111111,True,False,0,0,0,0,0,0,0,0,0
2550,255.0064,240,290,0,251,217,34,1,19,0.75442,7.006896,7.04059,6.526316,True,False,0,0,0,0,0,0,0,0,0
2600,260.0067,268,256,0,378,293,85,1,17,0.671642,5.523438,5.631799,4,True,False,0,0,0,0,0,0,0,0,0
2650,265.007,300,242,0,513,419,94,3,17,0.6297495,5.566116,5.577778,5.411765,True,False,0,0,0,0,0,0,0,0,0
2700,270.0073,324,232,0,684,490,194,0,28,0.5591798,6.689655,6.651961,6.964286,True,False,0,0,0,0,0,0,0,0,0
2750,275.0076,317,220,0,772,466,306,0,38,0.3984573,5.590909,5.664835,5.236842,True,False,0,0,0,0,0,0,0,0,0
2800,280.0079,346,207,0,581,383,198,0,35,0.3841431,5.565217,5.5,5.885714,True,False,0,0,0,0,0,0,0,0,0
2850,285.0082,359,192,0,623,451,172,0,33,0.4890916,5.177083,5.176101,5.181818,True,False,0,0,0,0,0,0,0,0,0
2900,290.0085,383,182,0,605,397,208,2,39,0.3126875,4.769231,4.769231,4.769231,True,False,0,0,0,0,0,0,0,0,0
2950,295.0088,410,179,0,604,364,240,1,37,0.2643601,5.877095,5.809859,6.135135,True,False,0,0,0,0,0,0,0,0,0
3000,300.0091,424,175,0,510,382,128,0,29,0.3729876,5.668571,5.70548,5.482759,True,False,0,0,0,0,0,0,0,0,0
3050,305.0094,463,168,0,790,559,231,1,31,0.4555345,5.363095,5.291971,5.677419,True,False,0,0,0,0,0,0,0,0,0
3100,310.0097,492,164,0,1039,642,397,0,38,0.3162442,4.841464,4.730159,5.210526,True,False,0,0,0,0,0,0,0,0,0
3150,315.01,526,156,0,756,528,228,0,33,0.1242829,5.211538,5.073171,5.727273,True,False,0,0,0,0,0,0,0,0,0
3200,320.0103,561,146,0,730,503,227,1,31,0.3313728,6.315069,6.365217,6.129032,True,False,0,0,0,0,0,0,0,0,0
3250,325.0106,621,142,0,818,593,225,1,31,0.381258,6.450704,6.405406,6.612903,True,False,0,0,0,0,0,0,0,0,0
3300,330.0109,672,131,0,741,461,280,0,28,0.2881053,5.801527,5.563107,6.678571,True,False,0,0,0,0,0,0,0,0,0
3350,335.0112,729,130,0,737,529,208,2,28,0.3952107,5.046154,4.676471,6.392857,True,False,0,0,0,0,0,0,0,0,0
3400,340.0115,791,127,0,713,444,269,1,37,0.3933673,5.322834,5.266667,5.459459,True,False,0,0,0,0,0,0,0,0,0
3450,345.0118,874,120,0,722,488,234,1,27,0.478341,5.9,6.075269,5.296296,True,False,0,0,0,0,0,0,0,0,0
3500,350.0121,942,121,0,726,505,221,1,34,0.5078267,7.239669,7.08046,7.647059,True,False,0,0,0,0,0,0,0,0,0
3550,355.0125,1013,119,0,648,395,253,0,34,0.6243373,7.394958,7.152941,8,True,False,0,0,0,0,0,0,0,0,0
3600,360.0128,1143,112,0,582,361,221,0,25,0.5783017,4.857143,4.770115,5.16,True,False,0,0,0,0,0,0,0,0,0
3650,365.0131,1267,107,0,477,363,114,1,17,0.5998407,9.299066,9.455556,8.470589,True,False,0,0,0,0,0,0,0,0,0
3700,370.0134,1404,102,0,432,307,125,0,15,0.5745424,6.882353,7.287356,4.533333,True,False,0,0,0,0,0,0,0,0,0
3750,375.0137,1557,108,0,542,390,152,0,17,0.3403974,7.666667,7.857143,6.647059,True,False,0,0,0,0,0,0,0,0,0
3800,380.014,1730,111,0,935,570,365,0,26,0.3495328,8.198198,8.752941,6.384615,True,False,0,0,0,0,0,0,0,0,0
3850,385.0143,1905,114,0,1477,805,672,1,32,0.2947009,6.964912,7.390244,5.875,True,False,0,0,0,0,0,0,0,0,0
3900,390.0146,2046,130,0,2751,1355,1396,1,59,0.2533735,6.884615,7.15493,6.559322,True,False,0,0,0,0,0,0,0,0,0
3950,395.0149,2166,159,0,4260,1361,2899,1,94,0.05384877,8.716981,7.430769,9.606383,True,False,0,0,0,0,0,0,0,0,0
4000,400.0152,2322,171,0,4587,1589,2998,1,96,0.04557034,7.204679,6.4,7.833333,True,False,0,0,0,0,0,0,0,0,0
4050,405.0155,2479,185,0,3884,1431,2453,3,99,0.1418651,7.010811,7.313953,6.747475,True,False,0,0,0,0,0,0,0,0,0
4100,410.0158,2635,205,0,3644,1681,1963,0,98,0.2692879,6.117073,6.046729,6.193878,True,False,0,0,0,0,0,0,0,0,0
4150,415.0161,2783,221,0,3967,1526,2441,2,118,0.3342895,6.59276,6.631068,6.559322,True,False,0,0,0,0,0,0,0,0,0
4200,420.0164,2920,245,0,5052,1964,3088,2,121,0.4378494,8.204082,8.701612,7.694215,True,False,0,0,0,0,0,0,0,0,0
4250,425.0167,3033,267,0,6669,2395,4274,6,128,0.4947466,6.898876,6.18705,7.671875,True,False,0,0,0,0,0,0,0,0,0
4300,430.017,3102,300,0,8433,2682,5751,4,172,0.4632807,8.153334,7.140625,8.906977,True,False,0,0,0,0,0,0,0,0,0
4350,435.0173,3146,343,0,11035,4105,6930,3,200,0.4560125,9.483965,9.72028,9.315,True,False,0,0,0,0,0,0,0,0,0
4400,440.0176,3182,372,0,13016,3912,9104,4,236,0.4086522,8.709678,9.073529,8.5,True,False,0,0,0,0,0,0,0,0,0
4450,445.0179,3152,418,0,12481,4200,8281,7,241,0.3766755,10.40909,10.27684,10.50622,True,False,0,0,0,0,0,0,0,0,0
4500,450.0182,3133,471,0,12213,4151,8062,5,284,0.3319889,10.67091,9.882353,11.19014,True,False,0,0,0,0,0,0,0,0,0
4550,455.0186,3070,530,0,12098,4601,7497,3,293,0.3446021,10.64717,10.49789,10.76792,True,False,0,0,0,0,0,0,0,0,0
4600,460.0189,2968,597,0,12199,4645,7554,9,326,0.3143351,12.0268,12.23985,11.84969,True,False,0,0,0,0,0,0,0,0,0
4650,465.0192,2935,623,0,10871,4387,6484,5,315,0.3261169,11.08989,11.36364,10.82222,True,False,0,0,0,0,0,0,0,0,0
4700,470.0195,2878,683,0,12604,4990,7614,9,332,0.3473831,11.97657,12.4302,11.49699,True,False,0,0,0,0,0,0,0,0,0
4750,475.0198,2794,730,0,12837,4820,8017,6,359,0.3162354,15.98493,15.98383,15.98607,True,False,0,0,0,0,0,0,0,0,0
4800,480.0201,2686,777,0,13907,5748,8159,6,364,0.4328556,14.01287,13.93947,14.09615,True,False,0,0,0,0,0,0,0,0,0
4850,485.0204,2577,812,0,15246,5753,9493,8,370,0.4754819,14.08128,13.65385,14.59189,True,False,0,0,0,0,0,0,0,0,0
4900,490.0207,2404,878,0,16630,6172,10458,13,393,0.5138723,12.84852,12.12784,13.73791,True,False,0,0,0,0,0,0,0,0,0
4950,495.021,2201,920,0,17919,6278,11641,11,444,0.5053708,13.98043,13.15126,14.86937,True,False,0,0,0,0,0,0,0,0,0
5000,500.0213,1926,991,0,18716,7229,11487,10,434,0.5772444,15.2775,15.29443,15.25576,True,False,0,0,0,0,0,0,0,0,0
5050,505.0216,1631,1055,0,14762,6261,8501,4,443,0.5258893,16.01517,16.54412,15.28442,True,False,0,0,0,0,0,0,0,0,0
5100,510.0219,1432,1075,0,9111,4265,4846,1,375,0.4671758,16.34884,16.48571,16.09333,True,False,0,0,0,0,0,0,0,0,0
5150,515.0213,1333,1032,0,6382,2913,3469,6,289,0.5005557,14.77519,15.02557,14.13149,True,False,0,0,0,0,0,0,0,0,0
5200,520.0201,1250,999,0,6863,3199,3664,1,252,0.4880876,13.82182,14.00803,13.26984,True,False,0,0,0,0,0,0,0,0,0
5250,525.0189,1146,995,0,7026,3340,3686,8,250,0.5956306,15.11658,15.25369,14.708,True,False,0,0,0,0,0,0,0,0,0
5300,530.0176,1053,964,0,6632,3185,3447,3,242,0.6216859,15.21577,15.46399,14.47521,True,False,0,0,0,0,0,0,0,0,0
5350,535.0164,960,949,0,7828,3561,4267,2,238,0.674542,14.95469,15.218,14.16807,True,False,0,0,0,0,0,0,0,0,0
5400,540.0152,787,936,0,8083,3743,4340,5,257,0.6476973,14.85791,14.37408,16.13619,True,False,0,0,0,0,0,0,0,0,0
5450,545.014,614,933,0,5689,2852,2837,5,268,0.6655174,13.62487,13.49173,13.95522,True,False,0,0,0,0,0,0,0,0,0
5500,550.0128,521,894,0,3865,2243,1622,3,201,0.6375945,12.28635,12.27561,12.32338,True,False,0,0,0,0,0,0,0,0,0
5550,555.0115,454,834,0,2138,1354,784,2,145,0.64985,11.36691,11.69376,9.813793,True,False,0,0,0,0,0,0,0,0,0
5600,560.0103,437,766,0,1774,1220,554,2,98,0.6162274,10.39295,10.63922,8.714286,True,False,0,0,0,0,0,0,0,0,0
5650,565.0091,413,722,0,1680,1138,542,0,83,0.6364464,12.24515,12.56964,9.746988,True,False,0,0,0,0,0,0,0,0,0
5700,570.0079,371,671,0,1910,1161,749,4,88,0.6685112,12.46945,13.0446,8.659091,True,False,0,0,0,0,0,0,0,0,0
5750,575.0067,316,639,0,1600,1065,535,0,95,0.6559173,9.884194,10.01654,9.126316,True,False,0,0,0,0,0,0,0,0,0
5800,580.0054,265,604,0,1219,888,331,2,77,0.6558025,9.884106,9.833017,10.23377,True,False,0,0,0,0,0,0,0,0,0
5850,585.0042,224,560,0,1038,825,213,2,65,0.6586792,8.1625,8.228283,7.661539,True,False,0,0,0,0,0,0,0,0,0
5900,590.003,199,524,0,1151,898,253,0,57,0.6267335,9.645039,9.576017,10.21053,True,False,0,0,0,0,0,0,0,0,0
5950,595.0018,192,487,0,764,594,170,0,48,0.6103195,10.47228,10.34169,11.66667,True,False,0,0,0,0,0,0,0,0,0
6000,600.0005,180,461,0,394,330,64,1,30,0.6224031,13.12798,13.28306,10.9,True,False,0,0,0,0,0,0,0,0,0
6050,604.9993,189,408,0,341,306,35,0,21,0.6292608,9.036765,9.080103,8.238095,True,False,0,0,0,0,0,0,0,0,0
6100,609.9981,188,390,0,585,472,113,0,32,0.6203166,9.230769,9.181564,9.78125,True,False,0,0,0,0,0,0,0,0,0
6150,614.9969,171,367,0,306,250,56,0,37,0.6165946,10.31063,10.24848,10.86487,True,False,0,0,0,0,0,0,0,0,0
6200,619.9957,177,338,0,285,257,28,0,22,0.6166119,9.112426,9.06962,9.727273,True,False,0,0,0,0,0,0,0,0,0
6250,624.9944,179,303,0,341,287,54,1,25,0.5720707,6.851485,6.92446,6.04,True,False,0,0,0,0,0,0,0,0,0
6300,629.9932,204,279,0,389,355,34,0,16,0.5400233,8.501792,8.498099,8.5625,True,False,0,0,0,0,0,0,0,0,0
6350,634.992,212,260,0,262,227,35,1,25,0.4848519,6.473077,6.348936,7.64,True,False,0,0,0,0,0,0,0,0,0
6400,639.9908,228,232,0,275,237,38,0,17,0.5475574,6.262931,6.255814,6.352941,True,False,0,0,0,0,0,0,0,0,0
6450,644.9896,247,220,0,348,268,80,0,19,0.4366069,7.454545,7.557214,6.368421,True,False,0,0,0,0,0,0,0,0,0
6500,649.9883,253,198,0,396,345,51,0,15,0.5007824,5.757576,5.901639,4,True,False,0,0,0,0,0,0,0,0,0
6550,654.9871,262,185,0,299,241,58,0,14,0.638818,5.924325,6.052631,4.357143,True,False,0,0,0,0,0,0,0,0,0
6600,659.9859,304,171,0,259,206,53,0,13,0.5082151,6.362573,6.550633,4.076923,True,False,0,0,0,0,0,0,0,0,0
6650,664.9847,320,159,0,238,190,48,0,11,0.3767833,6.025157,6.114865,4.818182,True,False,0,0,0,0,0,0,0,0,0
6700,669.9835,357,144,0,269,196,73,0,12,0.2899813,4.861111,4.94697,3.916667,True,False,0,0,0,0,0,0,0,0,0
6750,674.9822,401,135,0,373,265,108,0,16,0.387799,5.170371,5.176471,5.125,True,False,0,0,0,0,0,0,0,0,0
6800,679.981,452,129,0,379,270,109,0,18,0.2823834,4.604651,4.774775,3.555556,True,False,0,0,0,0,0,0,0,0,0
6850,684.9798,505,125,0,585,402,183,0,23,0.1619055,4.16,4.303922,3.521739,True,False,0,0,0,0,0,0,0,0,0
6900,689.9786,550,123,0,555,460,95,1,19,0.1240521,4.747967,4.692307,5.052631,True,False,0,0,0,0,0,0,0,0,0
6950,694.9774,585,113,0,443,321,122,1,21,0.1291191,5.079646,4.869565,6,True,False,0,0,0,0,0,0,0,0,0
7000,699.9761,652,109,0,377,212,165,1,23,0.1600025,4.788991,4.767442,4.869565,True,False,0,0,0,0,0,0,0,0,0
7050,704.9749,738,104,0,397,228,169,1,26,0.03452811,3.480769,3.474359,3.5,True,False,0,0,0,0,0,0,0,0,0
7100,709.9737,808,101,0,470,320,150,0,20,0.2765121,4.059406,4.469136,2.4,True,False,0,0,0,0,0,0,0,0,0
7150,714.9725,914,102,0,617,443,174,1,18,0.2361241,4.539216,4.773809,3.444444,True,False,0,0,0,0,0,0,0,0,0
7200,719.9713,1009,93,0,707,398,309,1,24,0.422328,4.032258,4.405797,2.958333,True,False,0,0,0,0,0,0,0,0,0
7250,724.97,1109,95,0,975,520,455,2,31,0.4209701,3.6,3.96875,2.83871,True,False,0,0,0,0,0,0,0,0,0
7300,729.9688,1239,95,0,1079,543,536,1,37,0.2516665,4.368421,4.362069,4.378378,True,False,0,0,0,0,0,0,0,0,0
7350,734.9676,1368,99,0,1532,795,737,3,39,0.2544863,4.141414,4.066667,4.25641,True,False,0,0,0,0,0,0,0,0,0
7400,739.9664,1465,105,0,1802,986,816,2,42,0.3513298,4.457143,3.920635,5.261905,True,False,0,0,0,0,0,0,0,0,0
7450,744.9651,1577,114,0,1683,917,766,4,46,0.3928487,7.017544,6.691176,7.5,True,False,0,0,0,0,0,0,0,0,0
7500,749.9639,1712,123,0,1525,826,699,0,58,0.3832331,8.211382,9.030769,7.293103,True,False,0,0,0,0,0,0,0,0,0
7550,754.9627,1862,125,0,1443,706,737,1,51,0.4201557,6.832,6.432433,7.411765,True,False,0,0,0,0,0,0,0,0,0
7600,759.9615,2023,122,0,1379,677,702,3,44,0.4995379,7.467213,7.948718,6.613636,True,False,0,0,0,0,0,0,0,0,0
7650,764.9603,2173,138,0,1256,586,670,1,57,0.4417901,6.884058,6.382716,7.596491,True,False,0,0,0,0,0,0,0,0,0
7700,769.959,2385,135,0,1077,544,533,0,54,0.4607297,5.911111,6.185185,5.5,True,False,0,0,0,0,0,0,0,0,0
7750,774.9578,2588,140,0,1350,563,787,1,53,0.4708324,6.214286,6.735632,5.35849,True,False,0,0,0,0,0,0,0,0,0
7800,779.9566,2812,137,0,1685,760,925,5,51,0.3604209,6.291971,7.290698,4.607843,True,False,0,0,0,0,0,0,0,0,0
7850,784.9554,3018,154,0,3172,1385,1787,4,69,0.2651157,5.772727,5.97647,5.521739,True,False,0,0,0,0,0,0,0,0,0
7900,789.9542,3242,162,0,3992,1431,2561,2,80,0.2759258,5.271605,5.231707,5.3125,True,False,0,0,0,0,0,0,0,0,0
7950,794.9529,3408,171,0,4660,1785,2875,1,96,0.07032168,5.766082,5.413333,6.041667,True,False,0,0,0,0,0,0,0,0,0
8000,799.9517,3526,190,0,6830,2089,4741,2,119,0.09344687,6.215789,6.394366,6.109244,True,False,0,0,0,0,0,0,0,0,0
8050,804.9505,3674,206,0,7274,1859,5415,4,133,0.2215635,8.461165,8.054794,8.684211,True,False,0,0,0,0,0,0,0,0,0
8100,809.9493,3816,218,0,7428,2075,5353,6,143,0.3117895,8.633027,9.186666,8.342657,True,False,0,0,0,0,0,0,0,0,0
8150,814.9481,3919,252,0,8423,2538,5885,2,160,0.3955574,8.853174,8.586957,9.00625,True,False,0,0,0,0,0,0,0,0,0
8200,819.9468,4038,280,0,8300,2554,5746,6,169,0.2504132,8.146428,8.378378,7.994083,True,False,0,0,0,0,0,0,0,0,0
8250,824.9456,4157,323,0,8945,2873,6072,3,190,0.284737,7.594427,8.56391,6.91579,True,False,0,0,0,0,0,0,0,0,0
8300,829.9444,4273,341,0,8479,3308,5171,4,176,0.4255324,7.29912,8.30303,6.357955,True,False,0,0,0,0,0,0,0,0,0
8350,834.9432,4360,367,0,8373,2825,5548,9,195,0.4067793,8.12534,8.476745,7.815384,True,False,0,0,0,0,0,0,0,0,0
8400,839.942,4389,392,0,8525,3350,5175,8,199,0.3383682,9.959184,9.673575,10.23618,True,False,0,0,0,0,0,0,0,0,0
8450,844.9407,4428,438,0,11085,3774,7311,3,238,0.33419,10.28082,10.925,9.739496,True,False,0,0,0,0,0,0,0,0,0
8500,849.9395,4418,480,0,15926,5282,10644,15,265,0.3675061,10.09375,9.474419,10.59623,True,False,0,0,0,0,0,0,0,0,0
8550,854.9383,4285,559,0,25798,5524,20274,6,371,0.2005221,11.29338,10.27128,11.81132,True,False,0,0,0,0,0,0,0,0,0
8600,859.9371,4042,652,0,32492,8082,24410,8,444,0.1657341,17.10429,14.45192,18.34685,True,False,0,0,0,0,0,0,0,0,0
8650,864.9359,3721,769,0,33275,7765,25510,13,532,0.3131613,17.94668,15.53586,19.02068,True,False,0,0,0,0,0,0,0,0,0
8700,869.9346,3330,877,0,29963,9117,20846,18,555,0.2741078,16.62942,15.08075,17.52793,True,False,0,0,0,0,0,0,0,0,0
8750,874.9334,2902,1010,0,24788,8546,16242,10,605,0.2433192,14.89604,15.17037,14.7124,True,False,0,0,0,0,0,0,0,0,0
8800,879.9322,2535,1100,0,18326,7636,10690,10,574,0.2852617,16.06364,16.37262,15.78049,True,False,0,0,0,0,0,0,0,0,0
8850,884.931,2271,1135,0,12467,5782,6685,11,501,0.1481902,16.86255,17.73817,15.75449,True,False,0,0,0,0,0,0,0,0,0
8900,889.9297,2056,1170,0,10565,5305,5260,6,437,0.1211691,17.10855,17.67122,16.16476,True,False,0,0,0,0,0,0,0,0,0
8950,894.9285,1850,1198,0,13058,5708,7350,11,411,0.2196469,17.57596,18.98984,14.86861,True,False,0,0,0,0,0,0,0,0,0
9000,899.9273,1574,1214,0,16419,6408,10011,5,409,0.2704174,16.87315,17.58261,15.47677,True,False,0,0,0,0,0,0,0,0,0
9050,904.9261,1241,1210,0,14359,6162,8197,10,413,0.1902445,16.02149,15.4404,17.14286,True,False,0,0,0,0,0,0,0,0,0
9100,909.9249,941,1259,0,11489,5787,5702,9,429,0.1411962,19.77045,18.35181,22.51515,True,False,0,0,0,0,0,0,0,0,0
9150,914.9236,710,1256,0,5682,3602,2080,5,336,0.2009591,19.1457,18.07717,22.07143,True,False,0,0,0,0,0,0,0,0,0
9200,919.9224,605,1162,0,3072,1992,1080,2,240,0.331377,17.94923,18.29067,16.6375,True,False,0,0,0,0,0,0,0,0,0
9250,924.9212,553,1083,0,2338,1307,1031,1,167,0.4194311,18.83195,19.41157,15.65269,True,False,0,0,0,0,0,0,0,0,0
9300,929.92,544,1000,0,1612,1063,549,3,112,0.4738725,16.332,16.73761,13.11607,True,False,0,0,0,0,0,0,0,0,0
9350,934.9188,547,933,0,1872,1411,461,2,91,0.4856036,16.83816,16.75178,17.63736,True,False,0,0,0,0,0,0,0,0,0
9400,939.9175,516,893,0,2620,1651,969,0,89,0.5032858,13.87234,13.97015,12.98876,True,False,0,0,0,0,0,0,0,0,0
9450,944.9163,458,856,0,3269,1849,1420,3,125,0.523173,10.86682,10.75513,11.52,True,False,0,0,0,0,0,0,0,0,0
9500,949.9151,398,799,0,2048,1216,832,2,127,0.57888,13.4393,13.12798,15.08661,True,False,0,0,0,0,0,0,0,0,0
9550,954.9139,374,747,0,1853,988,865,3,95,0.5514787,13.81392,13.71933,14.46316,True,False,0,0,0,0,0,0,0,0,0
9600,959.9127,365,714,0,1296,702,594,3,85,0.4812887,12.04202,11.86487,13.35294,True,False,0,0,0,0,0,0,0,0,0
9650,964.9114,401,635,0,1070,677,393,0,51,0.4837626,10.31339,10.32534,10.17647,True,False,0,0,0,0,0,0,0,0,0
9700,969.9102,406,598,0,748,415,333,1,47,0.4671601,10.91137,10.91289,10.89362,True,False,0,0,0,0,0,0,0,0,0
9750,974.909,427,554,0,549,334,215,0,39,0.5056359,11.92058,12.0699,9.948718,True,False,0,0,0,0,0,0,0,0,0
9800,979.9078,452,515,0,1028,741,287,2,35,0.5466516,8.372815,8.427083,7.628572,True,False,0,0,0,0,0,0,0,0,0
