Step, Time, PreyPop, PredPop, MutantPop, PreyInCaptureRange, PreyInCaptureRangeQuesting, PreyInCaptureRangeHandling, PreyConsumed, PredHandling, Polarization, Crowding, CrowdingQuesting, CrowdingHandling, CollectivePred, CollectivePrey, NumberOfGroups, MeanGroupSize, VarGroupSize, MaxGroupSize, NumberOfSingletonGroups, NumberOfMutantGroups, PreyInCaptureRangeMutant, LocalConspecificsMutant, LocalHeterospecificsMutant
950,94.99912,1729,53,44,1041,477,564,1,21,0.08676213,3.169811,3.28125,3,True,True,0,0,0,0,0,0,895,158,2
1000,99.99905,1732,57,46,759,352,407,0,28,0.09626801,3.859649,3.931035,3.785714,True,True,0,0,0,0,0,0,580,196,0
1050,104.999,1751,60,49,977,387,590,1,17,0.1646889,4.066667,3.837209,4.647059,True,True,0,0,0,0,0,0,895,220,0
1100,109.9989,1759,60,49,1380,580,800,0,24,0.1182044,3.8,3.138889,4.791667,True,True,0,0,0,0,0,0,1046,196,8
1150,114.9988,1756,62,48,1756,705,1051,1,30,0.2306303,4.419355,4,4.866667,True,True,0,0,0,0,0,0,1122,202,3
1200,119.9987,1760,60,47,783,374,409,1,27,0.2521544,5.066667,4.727273,5.481482,True,True,0,0,0,0,0,0,615,226,0
1250,124.9987,1768,62,48,487,217,270,1,23,0.2765889,5.709677,5.948718,5.304348,True,True,0,0,0,0,0,0,414,284,2
1300,129.9987,1772,62,49,685,190,495,0,20,0.3255636,5.774194,6.214286,4.85,True,True,0,0,0,0,0,0,645,286,0
1350,134.999,1797,65,52,836,307,529,0,21,0.2707766,7.476923,7.204545,8.047619,True,True,0,0,0,0,0,0,811,414,1
1400,139.9993,1809,63,50,298,157,141,0,14,0.2069136,8.761905,8.204082,10.71429,True,True,0,0,0,0,0,0,203,476,0
1450,144.9996,1812,67,53,844,355,489,0,21,0.1951296,8.029851,8.804348,6.333333,True,True,0,0,0,0,0,0,657,474,0
1500,150,1816,72,54,870,460,410,0,26,0.2514899,9.138889,9.630435,8.269231,True,True,0,0,0,0,0,0,531,560,0
1550,155.0003,1809,73,54,852,330,522,2,23,0.2928214,8.876713,9.9,6.652174,True,True,0,0,0,0,0,0,388,542,0
1600,160.0006,1809,77,54,897,327,570,1,25,0.3410001,8.181818,9.173077,6.12,True,True,0,0,0,0,0,0,442,448,13
1650,165.0009,1818,70,48,360,88,272,0,18,0.3736005,7.342857,8.557693,3.833333,True,True,0,0,0,0,0,0,225,368,0
1700,170.0012,1830,62,42,665,241,424,0,14,0.3695511,5.741935,6.708333,2.428571,True,True,0,0,0,0,0,0,439,272,0
1750,175.0015,1820,71,51,1831,757,1074,0,26,0.383653,7.352113,6.977778,8,True,True,0,0,0,0,0,0,1648,434,34
1800,180.0018,1800,77,58,1790,512,1278,2,43,0.4713334,9.064935,7.852941,10.02326,True,True,0,0,0,0,0,0,1649,614,0
1850,185.0021,1793,90,70,2170,595,1575,1,45,0.5495665,8.155556,6.911111,9.4,True,True,0,0,0,0,0,0,1931,654,3
1900,190.0024,1772,101,81,1655,698,957,0,46,0.5279692,8.455445,7.490909,9.608696,True,True,0,0,0,0,0,0,1494,768,24
1950,195.0027,1775,96,74,1281,593,688,1,30,0.6274656,9.541667,11.39394,5.466667,True,True,0,0,0,0,0,0,707,778,2
2000,200.003,1766,97,76,1447,324,1123,2,41,0.7193181,8.783505,10.78571,6.04878,True,True,0,0,0,0,0,0,1035,732,0
2050,205.0033,1786,93,73,1386,443,943,0,29,0.7703503,8.666667,9.671875,6.448276,True,True,0,0,0,0,0,0,1367,692,1
2100,210.0036,1778,97,81,1655,419,1236,0,37,0.7537602,7.835052,8.966666,6,True,True,0,0,0,0,0,0,1636,688,0
2150,215.0039,1765,91,76,1435,367,1068,2,33,0.7702163,7.835165,8.206897,7.181818,True,True,0,0,0,0,0,0,1435,641,7
2200,220.0042,1744,104,89,2582,850,1732,2,48,0.7113985,7.384615,5.446429,9.645833,True,True,0,0,0,0,0,0,2582,696,0
2250,225.0045,1721,112,99,2652,668,1984,0,59,0.6731416,7.732143,6.471698,8.864407,True,True,0,0,0,0,0,0,2622,816,5
2300,230.0048,1728,110,100,1241,343,898,1,46,0.6887764,7.754546,7.09375,8.673913,True,True,0,0,0,0,0,0,1146,825,11
2350,235.0051,1740,108,97,781,163,618,0,33,0.6749792,9.203704,9.84,7.757576,True,True,0,0,0,0,0,0,572,964,12
2400,240.0054,1759,101,91,573,251,322,0,17,0.7352448,10.38614,11.52381,4.764706,True,True,0,0,0,0,0,0,453,1027,25
2450,245.0058,1761,94,86,1077,510,567,1,20,0.7357198,9.382978,9.391891,9.35,True,True,0,0,0,0,0,0,1065,868,19
2500,250.0061,1758,94,86,1148,663,485,1,28,0.7543101,10.95745,9.621212,14.10714,True,True,0,0,0,0,0,0,1133,1016,16
2550,255.0064,1783,88,80,570,127,443,0,30,0.7586347,11.13636,12.34483,8.8,True,True,0,0,0,0,0,0,459,960,0
2600,260.0067,1804,82,74,511,137,374,0,16,0.7010311,10.97561,11.31818,9.5625,True,True,0,0,0,0,0,0,402,876,9
2650,265.007,1828,74,67,441,269,172,0,12,0.6616937,9.621622,10.29032,6.166667,True,True,0,0,0,0,0,0,352,694,0
2700,270.0073,1839,73,67,639,313,326,1,11,0.6845123,10.21918,10.19355,10.36364,True,True,0,0,0,0,0,0,639,732,0
2750,275.0076,1822,68,62,1301,500,801,0,25,0.7564333,11.29412,9.72093,14,True,True,0,0,0,0,0,0,1301,754,0
2800,280.0079,1820,71,65,1084,629,455,0,22,0.8015104,10.59155,10.4898,10.81818,True,True,0,0,0,0,0,0,1082,738,0
2850,285.0082,1808,71,65,1262,566,696,0,34,0.8237274,11.57747,10.72973,12.5,True,True,0,0,0,0,0,0,1259,808,0
2900,290.0085,1796,73,67,1443,623,820,0,31,0.80923,11.34247,10.83333,12.03226,True,True,0,0,0,0,0,0,1311,814,92
2950,295.0088,1786,75,68,782,244,538,0,31,0.751485,11.04,8.840909,14.16129,True,True,0,0,0,0,0,0,746,814,15
3000,300.0091,1792,78,71,273,141,132,0,21,0.7584103,11.02564,10.03509,13.71429,True,True,0,0,0,0,0,0,182,846,4
3050,305.0094,1815,75,66,161,15,146,0,14,0.7507614,10.24,10.54098,8.928572,True,True,0,0,0,0,0,0,145,754,0
3100,310.0097,1833,66,58,219,167,52,0,4,0.7578101,8.515152,8.451612,9.5,True,True,0,0,0,0,0,0,134,554,9
3150,315.01,1845,61,52,350,207,143,0,8,0.7357776,7.704918,8.207547,4.375,True,True,0,0,0,0,0,0,183,458,4
3200,320.0103,1852,61,52,989,611,378,1,14,0.7066898,7.311475,8.021276,4.928571,True,True,0,0,0,0,0,0,678,416,6
3250,325.0106,1838,67,59,1176,639,537,0,24,0.7083502,8.38806,8.209302,8.708333,True,True,0,0,0,0,0,0,1029,542,0
3300,330.0109,1822,78,65,1488,582,906,0,38,0.6524791,8.948718,7.9,10.05263,True,True,0,0,0,0,0,0,1111,654,2
3350,335.0112,1801,80,69,1815,653,1162,2,41,0.7134079,8.7875,8.102564,9.439024,True,True,0,0,0,0,0,0,1489,683,18
3400,340.0115,1775,94,80,1938,714,1224,1,55,0.7577289,7.808511,7.25641,8.2,True,True,0,0,0,0,0,0,1720,710,29
3450,345.0118,1749,99,84,2028,1050,978,0,41,0.7757481,8.525252,7.827586,9.512196,True,True,0,0,0,0,0,0,1869,814,7
3500,350.0121,1733,105,88,1445,624,821,0,41,0.6804645,9.142858,9.03125,9.317073,True,True,0,0,0,0,0,0,1384,930,0
3550,355.0125,1737,103,86,797,334,463,0,25,0.6240139,9.067961,9.615385,7.36,True,True,0,0,0,0,0,0,753,904,39
3600,360.0128,1732,100,85,1474,458,1016,0,33,0.6437387,9.26,10.02985,7.69697,True,True,0,0,0,0,0,0,1436,900,0
3650,365.0131,1751,83,73,1322,503,819,0,24,0.6158943,8.108434,7.762712,8.958333,True,True,0,0,0,0,0,0,1234,661,0
3700,370.0134,1737,80,69,1497,545,952,0,30,0.5870171,7.025,7.28,6.6,True,True,0,0,0,0,0,0,1371,546,1
3750,375.0137,1732,81,73,1200,337,863,0,37,0.7515486,8,7.977273,8.027027,True,True,0,0,0,0,0,0,1098,644,29
3800,380.014,1734,88,81,2213,637,1576,3,43,0.7766809,10.85227,9.333333,12.44186,True,True,0,0,0,0,0,0,2147,951,0
3850,385.0143,1734,89,81,1113,398,715,1,45,0.7812673,12.26966,11.54545,12.97778,True,True,0,0,0,0,0,0,838,1078,1
3900,390.0146,1730,91,81,1138,532,606,1,31,0.7360431,10.61539,11.01667,9.83871,True,True,0,0,0,0,0,0,807,948,3
3950,395.0149,1727,95,83,1350,439,911,0,31,0.7842631,10.88421,12.84375,6.83871,True,True,0,0,0,0,0,0,1160,1010,7
4000,400.0152,1732,95,83,942,232,710,1,33,0.8071567,10.86316,11.95161,8.818182,True,True,0,0,0,0,0,0,860,986,15
4050,405.0155,1744,99,88,839,389,450,0,21,0.8331171,9.777778,10.65385,6.523809,True,True,0,0,0,0,0,0,801,928,0
4100,410.0158,1728,103,94,1861,784,1077,0,38,0.7024621,11.08738,10.78462,11.60526,True,True,0,0,0,0,0,0,1837,1122,3
4150,415.0161,1730,101,92,1995,733,1262,0,37,0.7186926,8.554456,8.15625,9.243243,True,True,0,0,0,0,0,0,1902,844,3
4200,420.0164,1732,99,91,1703,650,1053,1,39,0.7350217,9.575758,8.9,10.61539,True,True,0,0,0,0,0,0,1640,934,15
4250,425.0167,1714,99,92,1752,639,1113,0,42,0.713535,11.09091,9.456141,13.30952,True,True,0,0,0,0,0,0,1728,1080,6
4300,430.017,1708,105,98,787,421,366,0,40,0.7501181,10.12381,8.646153,12.525,True,True,0,0,0,0,0,0,766,1045,2
4350,435.0173,1717,99,88,602,273,329,0,23,0.7250879,9.959596,9.947369,10,True,True,0,0,0,0,0,0,259,944,13
4400,440.0176,1729,96,83,893,311,582,0,27,0.6650094,10.61458,12.04348,6.962963,True,True,0,0,0,0,0,0,522,967,0
4450,445.0179,1749,91,73,727,175,552,0,25,0.7107143,9.934066,11.28788,6.36,True,True,0,0,0,0,0,0,196,790,0
4500,450.0182,1752,85,64,1144,562,582,0,23,0.8016847,9.905882,10.98387,7,True,True,0,0,0,0,0,0,749,734,8
4550,455.0186,1736,86,64,1407,456,951,0,34,0.7788234,8.953488,9.519231,8.088235,True,True,0,0,0,0,0,0,1327,636,18
4600,460.0189,1736,85,65,1257,313,944,1,33,0.7282107,11.29412,9.730769,13.75758,True,True,0,0,0,0,0,0,1151,854,0
4650,465.0192,1739,82,64,795,162,633,0,29,0.6146004,8.353659,8.867925,7.413793,True,True,0,0,0,0,0,0,713,597,0
4700,470.0195,1764,77,60,397,109,288,0,20,0.5783136,8.727273,10.14035,4.7,True,True,0,0,0,0,0,0,344,586,0
4750,475.0198,1788,72,58,103,73,30,0,12,0.6006643,10.16667,10.53333,8.333333,True,True,0,0,0,0,0,0,79,676,0
4800,480.0201,1821,67,55,781,599,182,1,9,0.55953,9.820895,10.74138,3.888889,True,True,0,0,0,0,0,0,595,624,0
4850,485.0204,1779,93,77,2779,1200,1579,5,47,0.466598,9.903226,9.108696,10.68085,True,True,0,0,0,0,0,0,2304,873,12
4900,490.0207,1740,100,81,2633,694,1939,3,61,0.5807144,9.81,8.153846,10.86885,True,True,0,0,0,0,0,0,2252,891,1
4950,495.021,1749,100,83,1664,912,752,0,37,0.6782628,11.8,11.1746,12.86487,True,True,0,0,0,0,0,0,1544,1114,0
5000,500.0213,1721,111,91,2253,983,1270,0,47,0.6906663,12.79279,10.125,16.42553,True,True,0,0,0,0,0,0,1945,1322,0
5050,505.0216,1693,122,100,1732,856,876,2,58,0.7147004,11.4918,9.75,13.41379,True,True,0,0,0,0,0,0,1252,1316,20
5100,510.0219,1689,119,100,1736,787,949,1,44,0.641452,12.81513,13.57333,11.52273,True,True,0,0,0,0,0,0,1632,1473,6
5150,515.0213,1661,119,99,2755,1042,1713,0,63,0.6729155,12.43697,12,12.8254,True,True,0,0,0,0,0,0,2369,1434,3
5200,520.0201,1643,122,100,1862,731,1131,0,61,0.6617959,11.7459,10.85246,12.63934,True,True,0,0,0,0,0,0,1371,1385,22
5250,525.0189,1636,121,96,1239,650,589,0,42,0.6832336,11.18182,12.4557,8.785714,True,True,0,0,0,0,0,0,715,1283,9
5300,530.0176,1669,115,87,569,284,285,1,30,0.7774659,8.695652,10.35294,4,True,True,0,0,0,0,0,0,308,918,10
5350,535.0164,1689,108,78,865,395,470,0,25,0.7606493,8.444445,10.04819,3.12,True,True,0,0,0,0,0,0,304,824,21
5400,540.0152,1704,107,77,606,249,357,1,18,0.7499964,8.728972,9.876405,3.055556,True,True,0,0,0,0,0,0,376,844,14
5450,545.014,1723,105,75,700,373,327,0,15,0.7038188,9.047619,10.2,2.133333,True,True,0,0,0,0,0,0,373,864,3
5500,550.0128,1731,110,78,1170,641,529,3,23,0.7450111,8.2,8.436782,7.304348,True,True,0,0,0,0,0,0,965,806,22
5550,555.0115,1701,115,84,1895,805,1090,2,41,0.6617892,8.382608,7.864865,9.317073,True,True,0,0,0,0,0,0,1391,850,45
5600,560.0103,1666,125,93,1717,668,1049,3,53,0.6391732,9.16,8.277778,10.35849,True,True,0,0,0,0,0,0,1358,1048,6
5650,565.0091,1636,142,108,2842,1044,1798,0,72,0.7007348,9.422535,7.828571,10.97222,True,True,0,0,0,0,0,0,2621,1172,9
5700,570.0079,1633,136,106,1405,526,879,0,57,0.7608084,8.897058,7.582278,10.7193,True,True,0,0,0,0,0,0,1253,1064,4
5750,575.0067,1655,127,98,701,323,378,0,37,0.7369426,10.06299,9.377778,11.72973,True,True,0,0,0,0,0,0,629,1128,29
5800,580.0054,1653,131,99,2277,1093,1184,2,41,0.7535946,9.78626,9.922222,9.487804,True,True,0,0,0,0,0,0,1948,1118,11
5850,585.0042,1608,142,101,2591,1409,1182,1,62,0.7289034,8.852113,8.2125,9.67742,True,True,0,0,0,0,0,0,1838,1018,3
5900,590.003,1573,149,106,1907,827,1080,2,67,0.6765157,8.724833,8.719512,8.731343,True,True,0,0,0,0,0,0,1569,1092,4
5950,595.0018,1571,142,101,1433,488,945,0,46,0.7271559,9.028169,9.197917,8.673913,True,True,0,0,0,0,0,0,994,1086,1
6000,600.0005,1582,137,98,1517,833,684,0,32,0.7383583,8.335767,8.923809,6.40625,True,True,0,0,0,0,0,0,1120,974,57
6050,604.9993,1564,144,103,2455,1014,1441,1,55,0.7009772,9.708333,9.674157,9.763637,True,True,0,0,0,0,0,0,1951,1204,2
6100,609.9981,1524,153,113,3328,1173,2155,4,77,0.6167255,9.980392,8.684211,11.25974,True,True,0,0,0,0,0,0,2530,1335,45
6150,614.9969,1512,150,106,2653,1045,1608,3,73,0.7096984,10.26667,9.246754,11.34247,True,True,0,0,0,0,0,0,1936,1250,77
6200,619.9957,1480,166,121,3495,1401,2094,4,68,0.6753588,11.75904,9.877551,14.47059,True,True,0,0,0,0,0,0,2999,1630,38
6250,624.9944,1463,174,129,2114,1026,1088,2,59,0.7161941,12.74138,10.74783,16.62712,True,True,0,0,0,0,0,0,1717,1909,27
6300,629.9932,1446,179,132,2864,1321,1543,2,64,0.7350007,12.90503,12.2,14.17188,True,True,0,0,0,0,0,0,1901,1936,30
6350,634.992,1441,173,125,1291,485,806,2,60,0.7775056,12.47399,13.23894,11.03333,True,True,0,0,0,0,0,0,593,1736,13
6400,639.9908,1479,172,121,860,298,562,2,46,0.7219579,12.3314,13.54762,9,True,True,0,0,0,0,0,0,264,1686,18
6450,644.9896,1521,163,113,559,280,279,0,24,0.6879964,11.15337,11.94245,6.583333,True,True,0,0,0,0,0,0,450,1444,189
6500,649.9883,1561,149,102,686,318,368,0,16,0.6666149,14.08054,14.93233,7,True,True,0,0,0,0,0,0,361,1694,171
6550,654.9871,1564,151,101,2604,1568,1036,2,37,0.6552542,11.66887,11.80702,11.24324,True,True,0,0,0,0,0,0,1758,1292,144
6600,659.9859,1501,180,122,3877,2013,1864,2,77,0.639625,13.13333,12.19417,14.38961,True,True,0,0,0,0,0,0,2900,1795,395
6650,664.9847,1447,197,141,2616,852,1764,1,97,0.6011642,13.01523,12.91,13.12371,True,True,0,0,0,0,0,0,2249,2018,158
6700,669.9835,1484,179,131,437,58,379,0,45,0.5501461,13.91061,14.41045,12.42222,True,True,0,0,0,0,0,0,80,2092,155
6750,674.9822,1540,168,120,582,297,285,0,26,0.5158417,14.7619,15.30986,11.76923,True,True,0,0,0,0,0,0,163,2136,49
6800,679.981,1566,153,108,831,408,423,2,21,0.4370909,16.64052,17.66667,10.19048,True,True,0,0,0,0,0,0,93,2208,57
6850,684.9798,1576,152,100,1630,956,674,1,36,0.5011096,16.03947,17.12931,12.52778,True,True,0,0,0,0,0,0,646,2054,13
6900,689.9786,1591,154,106,2465,1014,1451,4,52,0.5231193,16.01299,15.16667,17.67308,True,True,0,0,0,0,0,0,2071,1988,15
6950,694.9774,1545,165,121,4138,1871,2267,2,74,0.5065598,14.24242,12.95604,15.82432,True,True,0,0,0,0,0,0,3797,1934,28
7000,699.9761,1488,186,140,3061,1200,1861,1,90,0.5043197,13.90323,12.5625,15.33333,True,True,0,0,0,0,0,0,2609,2170,27
7050,704.9749,1475,192,138,2778,1094,1684,4,76,0.5302379,12.20833,11.39655,13.44737,True,True,0,0,0,0,0,0,1066,1816,87
7100,709.9737,1454,196,131,2421,1040,1381,4,71,0.6476901,11.41837,11.384,11.47887,True,True,0,0,0,0,0,0,1176,1558,26
7150,714.9725,1439,204,123,3303,1439,1864,3,75,0.6317702,13.01471,13.0155,13.01333,True,True,0,0,0,0,0,0,1669,1682,52
7200,719.9713,1417,207,118,1536,660,876,0,80,0.6448928,12.42512,12.37795,12.5,True,True,0,0,0,0,0,0,666,1548,0
7250,724.97,1417,208,116,2093,999,1094,1,67,0.6439145,13.48077,14.41135,11.52239,True,True,0,0,0,0,0,0,1554,1756,89
7300,729.9688,1401,210,123,1934,760,1174,1,72,0.6171028,13.77143,14.3913,12.58333,True,True,0,0,0,0,0,0,1278,1804,35
7350,734.9676,1408,201,114,1624,725,899,1,69,0.7438614,13.32338,12.99242,13.95652,True,True,0,0,0,0,0,0,500,1666,551
7400,739.9664,1411,194,105,1806,929,877,3,59,0.727843,14.15979,13.8,14.98305,True,True,0,0,0,0,0,0,931,1557,100
7450,744.9651,1407,190,107,1563,843,720,3,55,0.7955225,13.45263,13.6963,12.85455,True,True,0,0,0,0,0,0,956,1456,8
7500,749.9639,1380,205,117,2992,1259,1733,1,78,0.7571295,13.37561,12.82677,14.26923,True,True,0,0,0,0,0,0,1848,1690,43
7550,754.9627,1366,208,122,1787,1007,780,2,69,0.7839506,14.15385,13.56115,15.34783,True,True,0,0,0,0,0,0,1215,1899,109
7600,759.9615,1396,203,118,907,338,569,1,47,0.8132564,13.59606,14.05128,12.08511,True,True,0,0,0,0,0,0,377,1854,214
7650,764.9603,1449,187,109,890,400,490,1,25,0.7977725,11.87701,12.72222,6.4,True,True,0,0,0,0,0,0,440,1418,105
7700,769.959,1464,187,107,1784,985,799,1,42,0.7756685,11.29947,12.08965,8.571428,True,True,0,0,0,0,0,0,1031,1332,158
7750,774.9578,1446,197,108,2772,1191,1581,1,62,0.7630273,11.02538,11.13333,10.79032,True,True,0,0,0,0,0,0,1837,1276,203
7800,779.9566,1396,209,118,3358,1372,1986,0,79,0.6964875,11.03349,11.36923,10.48101,True,True,0,0,0,0,0,0,2456,1406,357
7850,784.9554,1375,217,128,3467,1343,2124,4,79,0.7143135,12.28571,11.75362,13.21519,True,True,0,0,0,0,0,0,2356,1740,117
7900,789.9542,1331,235,134,4041,1570,2471,0,95,0.7468782,11.86383,12.19286,11.37895,True,True,0,0,0,0,0,0,2480,1810,345
7950,794.9529,1312,240,144,2928,1247,1681,2,86,0.7600762,12.15,12.34416,11.80233,True,True,0,0,0,0,0,0,2243,1924,340
8000,799.9517,1314,248,158,2546,1200,1346,0,85,0.7871425,15.87903,14.05521,19.37647,True,True,0,0,0,0,0,0,2267,2830,468
8050,804.9505,1297,241,163,2614,1247,1367,1,74,0.7935497,13.56846,13.17964,14.44595,True,True,0,0,0,0,0,0,2047,2414,870
8100,809.9493,1275,244,164,3591,1477,2114,1,96,0.7652547,14.38525,13.85811,15.19792,True,True,0,0,0,0,0,0,2385,2600,398
8150,814.9481,1278,240,159,1716,820,896,1,74,0.7695704,14.5875,14.21687,15.41892,True,True,0,0,0,0,0,0,1393,2307,109
8200,819.9468,1296,222,148,2138,897,1241,1,56,0.8291082,12.76126,12.73494,12.83929,True,True,0,0,0,0,0,0,1128,1919,32
8250,824.9456,1283,225,147,2828,1393,1435,2,61,0.7848241,14.28,14.66463,13.2459,True,True,0,0,0,0,0,0,797,2221,37
8300,829.9444,1264,236,141,3448,1316,2132,1,81,0.7912008,14.48305,15.2,13.11111,True,True,0,0,0,0,0,0,782,2198,11
8350,834.9432,1240,243,136,2183,1149,1034,0,65,0.7874591,13.95062,14.42697,12.64615,True,True,0,0,0,0,0,0,543,1978,71
8400,839.942,1239,245,133,1360,764,596,1,62,0.851204,13.7551,14.36612,11.95161,True,True,0,0,0,0,0,0,510,1838,64
8450,844.9407,1267,242,128,1950,1014,936,2,61,0.835597,14.76859,16.1547,10.65574,True,True,0,0,0,0,0,0,855,2068,12
8500,849.9395,1248,244,125,2604,1114,1490,1,81,0.8353321,13.76229,15.64417,9.975308,True,True,0,0,0,0,0,0,1593,1790,0
8550,854.9383,1269,231,121,1359,626,733,0,47,0.8047785,13.2381,14.2663,9.212766,True,True,0,0,0,0,0,0,1117,1738,0
8600,859.9371,1293,221,118,1498,657,841,2,46,0.856259,13.52036,14.08571,11.36957,True,True,0,0,0,0,0,0,704,1536,14
8650,864.9359,1299,226,117,1827,1060,767,1,47,0.80489,12.31858,12.17877,12.85106,True,True,0,0,0,0,0,0,1088,1588,25
8700,869.9346,1290,235,125,1734,941,793,0,66,0.79261,13.66809,13.48521,14.13636,True,True,0,0,0,0,0,0,1321,1990,27
8750,874.9334,1307,212,121,708,406,302,1,40,0.7702699,11.35849,11.49419,10.775,True,True,0,0,0,0,0,0,551,1398,120
8800,879.9322,1342,204,118,777,402,375,0,40,0.7551598,13.84314,13.96341,13.35,True,True,0,0,0,0,0,0,362,1764,86
8850,884.931,1381,192,114,803,531,272,0,26,0.6749184,11.96875,12.48193,8.692307,True,True,0,0,0,0,0,0,347,1416,24
8900,889.9297,1406,177,99,1243,756,487,2,30,0.6574207,12.28814,12.61224,10.7,True,True,0,0,0,0,0,0,531,1300,0
8950,894.9285,1424,179,98,2049,992,1057,0,43,0.6669204,12.18994,12.58823,10.93023,True,True,0,0,0,0,0,0,744,1250,50
9000,899.9273,1434,177,98,1924,592,1332,1,53,0.752292,11.67797,11.66935,11.69811,True,True,0,0,0,0,0,0,714,1190,11
9050,904.9261,1429,185,99,2008,852,1156,1,57,0.7696579,11.38378,12.00781,9.982456,True,True,0,0,0,0,0,0,730,1118,36
9100,909.9249,1439,189,96,2606,1061,1545,3,66,0.6854697,11.03704,10.77236,11.5303,True,True,0,0,0,0,0,0,1075,993,20
9150,914.9236,1423,182,91,2576,1183,1393,2,60,0.6240984,10.64286,10.10656,11.73333,True,True,0,0,0,0,0,0,967,819,1
9200,919.9224,1396,191,91,3842,1411,2431,0,76,0.547487,10.99476,9.913043,12.63158,True,True,0,0,0,0,0,0,1627,714,13
9250,924.9212,1336,197,99,2736,1275,1461,1,81,0.5918242,11.11675,10.05172,12.64198,True,True,0,0,0,0,0,0,1341,966,45
9300,929.92,1335,196,100,2325,947,1378,2,73,0.5987126,12.02551,10.49593,14.60274,True,True,0,0,0,0,0,0,917,1060,86
9350,934.9188,1334,196,97,1998,1015,983,3,53,0.5741029,9.642858,9.237762,10.73585,True,True,0,0,0,0,0,0,414,952,2
9400,939.9175,1335,193,91,2980,1341,1639,5,64,0.6447593,10.39378,10.28682,10.60938,True,True,0,0,0,0,0,0,782,864,115
9450,944.9163,1324,192,88,1543,761,782,0,62,0.7065036,9.395833,9.630769,8.903226,True,True,0,0,0,0,0,0,454,784,175
9500,949.9151,1352,188,85,1050,442,608,1,44,0.7441273,10.25532,11.04861,7.659091,True,True,0,0,0,0,0,0,672,748,63
9550,954.9139,1369,175,80,1603,1007,596,1,40,0.7728135,9.325714,9.555555,8.55,True,True,0,0,0,0,0,0,996,642,43
9600,959.9127,1336,184,84,3055,1735,1320,3,65,0.7776051,9.516304,9.15126,10.18462,True,True,0,0,0,0,0,0,1858,649,16
9650,964.9114,1331,195,94,1613,853,760,1,64,0.8585995,10.82051,10.64886,11.17188,True,True,0,0,0,0,0,0,998,942,2
9700,969.9102,1340,190,97,1096,565,531,0,53,0.8491983,11.33684,12.37956,8.641509,True,True,0,0,0,0,0,0,772,966,58
9750,974.909,1362,180,97,544,335,209,0,39,0.8739887,10.67778,11.09929,9.153846,True,True,0,0,0,0,0,0,314,966,2
