Step, Time, PreyPop, PredPop, MutantPop, PreyInCaptureRange, PreyInCaptureRangeQuesting, PreyInCaptureRangeHandling, PreyConsumed, PredHandling, Polarization, Crowding, CrowdingQuesting, CrowdingHandling, CollectivePred, CollectivePrey, NumberOfGroups, MeanGroupSize, VarGroupSize, MaxGroupSize, NumberOfSingletonGroups, NumberOfMutantGroups, PreyInCaptureRangeMutant, LocalConspecificsMutant, LocalHeterospecificsMutant
2650,265.007,466,410,0,813,690,123,4,54,0.259961,20.16585,19.86236,22.16667,True,False,0,0,0,0,0,0,0,0,0
2700,270.0073,485,385,0,607,520,87,3,41,0.3256314,20.75325,20.77035,20.60976,True,False,0,0,0,0,0,0,0,0,0
2750,275.0076,504,355,0,614,511,103,0,36,0.3643097,17.01408,17.12853,16,True,False,0,0,0,0,0,0,0,0,0
2800,280.0079,539,314,0,806,676,130,1,41,0.50638,16.10191,16.15385,15.7561,True,False,0,0,0,0,0,0,0,0,0
2850,285.0082,560,311,0,881,759,122,0,39,0.3162126,22.66238,21.88235,28.10256,True,False,0,0,0,0,0,0,0,0,0
2900,290.0085,582,286,0,863,669,194,1,42,0.4876775,15.81468,15.53279,17.45238,True,False,0,0,0,0,0,0,0,0,0
2950,295.0088,601,272,0,1009,784,225,1,48,0.3348972,17.86029,17.74107,18.41667,True,False,0,0,0,0,0,0,0,0,0
3000,300.0091,619,269,0,1018,788,230,0,52,0.3478513,18.63197,18.12903,20.73077,True,False,0,0,0,0,0,0,0,0,0
3050,305.0094,649,251,0,920,736,184,0,52,0.2747699,16.85259,16.88945,16.71154,True,False,0,0,0,0,0,0,0,0,0
3100,310.0097,696,232,0,594,493,101,0,42,0.3387495,16.74138,16.84737,16.26191,True,False,0,0,0,0,0,0,0,0,0
3150,315.01,731,229,0,849,578,271,0,59,0.4746131,16.131,16.04706,16.37288,True,False,0,0,0,0,0,0,0,0,0
3200,320.0103,785,222,0,1381,943,438,0,59,0.4536931,15.49099,14.76074,17.50847,True,False,0,0,0,0,0,0,0,0,0
3250,325.0106,823,215,0,914,662,252,2,54,0.5483562,14.50698,14.5528,14.37037,True,False,0,0,0,0,0,0,0,0,0
3300,330.0109,876,207,0,1061,776,285,1,51,0.4490606,14.49275,14.53205,14.37255,True,False,0,0,0,0,0,0,0,0,0
3350,335.0112,923,193,0,941,656,285,3,48,0.3323444,14.97409,14.53103,16.3125,True,False,0,0,0,0,0,0,0,0,0
3400,340.0115,976,185,0,1066,744,322,0,55,0.2470503,15.19459,15.10769,15.4,True,False,0,0,0,0,0,0,0,0,0
3450,345.0118,1057,182,0,1381,976,405,1,52,0.2460011,15.8022,15.90769,15.53846,True,False,0,0,0,0,0,0,0,0,0
3500,350.0121,1137,176,0,1209,839,370,1,57,0.3419925,13.21023,13.57983,12.4386,True,False,0,0,0,0,0,0,0,0,0
3550,355.0125,1184,174,0,1052,624,428,2,68,0.02759951,19.99425,19.22642,21.19118,True,False,0,0,0,0,0,0,0,0,0
3600,360.0128,1280,182,0,1390,875,515,3,63,0.3237798,14.96154,15.34454,14.2381,True,False,0,0,0,0,0,0,0,0,0
3650,365.0131,1385,188,0,1264,726,538,0,75,0.3682431,18.26064,18.0531,18.57333,True,False,0,0,0,0,0,0,0,0,0
3700,370.0134,1499,184,0,1936,1207,729,3,67,0.2995335,15.29348,14.33333,16.97015,True,False,0,0,0,0,0,0,0,0,0
3750,375.0137,1583,198,0,1856,1088,768,2,83,0.2716361,16.64647,16.58261,16.73494,True,False,0,0,0,0,0,0,0,0,0
3800,380.014,1650,201,0,2044,1085,959,2,91,0.4071783,18.10945,17.5,18.84615,True,False,0,0,0,0,0,0,0,0,0
3850,385.0143,1740,199,0,1862,1080,782,0,84,0.4409244,16.11055,16.13043,16.08333,True,False,0,0,0,0,0,0,0,0,0
3900,390.0146,1863,199,0,1427,851,576,1,71,0.7193974,19.38693,19.82813,18.59155,True,False,0,0,0,0,0,0,0,0,0
3950,395.0149,1980,199,0,1850,1081,769,2,75,0.7050413,15.8794,15.81452,15.98667,True,False,0,0,0,0,0,0,0,0,0
4000,400.0152,2137,212,0,2503,1417,1086,5,81,0.5509648,17.14151,17.00763,17.35802,True,False,0,0,0,0,0,0,0,0,0
4050,405.0155,2263,217,0,2804,1471,1333,1,99,0.5272005,15.7788,16.33898,15.11111,True,False,0,0,0,0,0,0,0,0,0
4100,410.0158,2433,217,0,3957,2101,1856,2,102,0.538492,18.37788,18.01739,18.78431,True,False,0,0,0,0,0,0,0,0,0
4150,415.0161,2508,245,0,3931,1704,2227,4,123,0.3154617,16.03265,15.76229,16.30081,True,False,0,0,0,0,0,0,0,0,0
4200,420.0164,2593,258,0,4679,2296,2383,3,131,0.3634404,20,19.33858,20.64122,True,False,0,0,0,0,0,0,0,0,0
4250,425.0167,2712,284,0,4846,2392,2454,3,142,0.4430307,18.30634,17.77465,18.83803,True,False,0,0,0,0,0,0,0,0,0
4300,430.017,2832,305,0,5227,2569,2658,3,150,0.5295486,18.53115,18.30968,18.76,True,False,0,0,0,0,0,0,0,0,0
4350,435.0173,2905,337,0,5519,2522,2997,4,177,0.4477527,17.29377,17.25,17.33333,True,False,0,0,0,0,0,0,0,0,0
4400,440.0176,2963,362,0,6542,3085,3457,6,185,0.5399795,17.3453,16.83051,17.83784,True,False,0,0,0,0,0,0,0,0,0
4450,445.0179,2989,384,0,7885,3370,4515,7,214,0.5899312,16.13802,16.42353,15.91121,True,False,0,0,0,0,0,0,0,0,0
4500,450.0182,3002,419,0,8771,3824,4947,6,227,0.4806507,19.47255,18.39063,20.38766,True,False,0,0,0,0,0,0,0,0,0
4550,455.0186,3011,467,0,7106,3317,3789,3,239,0.5844609,20.10278,20.03947,20.16318,True,False,0,0,0,0,0,0,0,0,0
4600,460.0189,3034,492,0,8627,3626,5001,7,266,0.6571301,16.7439,16.81858,16.68045,True,False,0,0,0,0,0,0,0,0,0
4650,465.0192,3001,542,0,9565,4407,5158,3,273,0.5396855,19.78598,20.15242,19.42491,True,False,0,0,0,0,0,0,0,0,0
4700,470.0195,2981,590,0,10166,4388,5778,6,302,0.6931345,21.16441,22.18056,20.19536,True,False,0,0,0,0,0,0,0,0,0
4750,475.0198,2873,649,0,11905,5363,6542,4,327,0.6447003,20.50847,20.86025,20.16208,True,False,0,0,0,0,0,0,0,0,0
4800,480.0201,2775,698,0,12493,5558,6935,11,358,0.670595,19.08309,18.97647,19.18436,True,False,0,0,0,0,0,0,0,0,0
4850,485.0204,2619,748,0,12100,5922,6178,3,376,0.6208047,19.6377,19.81183,19.46543,True,False,0,0,0,0,0,0,0,0,0
4900,490.0207,2469,794,0,11718,5388,6330,17,386,0.6754631,19.55416,19.30392,19.81865,True,False,0,0,0,0,0,0,0,0,0
4950,495.021,2324,847,0,11679,6231,5448,9,384,0.5967187,19.92208,20.28942,19.47917,True,False,0,0,0,0,0,0,0,0,0
5000,500.0213,2125,879,0,9137,5111,4026,9,355,0.6887807,21.37315,21.60114,21.03662,True,False,0,0,0,0,0,0,0,0,0
5050,505.0216,1970,911,0,8781,5086,3695,4,327,0.712306,20.15697,20.32192,19.86238,True,False,0,0,0,0,0,0,0,0,0
5100,510.0219,1849,920,0,8180,4629,3551,9,328,0.6800411,21.14565,20.98986,21.42683,True,False,0,0,0,0,0,0,0,0,0
5150,515.0213,1781,927,0,7286,4505,2781,7,290,0.6120105,20.55771,20.84615,19.92414,True,False,0,0,0,0,0,0,0,0,0
5200,520.0201,1625,917,0,6808,3799,3009,8,303,0.5865031,18.06979,18.46254,17.27393,True,False,0,0,0,0,0,0,0,0,0
5250,525.0189,1515,909,0,7492,4336,3156,5,292,0.5673908,20.33113,20.19611,20.61644,True,False,0,0,0,0,0,0,0,0,0
5300,530.0176,1382,894,0,5877,3240,2637,7,274,0.6661291,21.19575,20.81936,22.04745,True,False,0,0,0,0,0,0,0,0,0
5350,535.0164,1309,875,0,3595,2495,1100,2,235,0.6862341,20.368,20.69687,19.47234,True,False,0,0,0,0,0,0,0,0,0
5400,540.0152,1245,848,0,4421,2810,1611,4,210,0.7654766,19.66038,20.09248,18.34762,True,False,0,0,0,0,0,0,0,0,0
5450,545.014,1188,820,0,4357,2785,1572,4,192,0.7098989,19.59146,20.09873,17.93229,True,False,0,0,0,0,0,0,0,0,0
5500,550.0128,1132,799,0,3578,2266,1312,2,196,0.7084439,20.70338,20.91376,20.05612,True,False,0,0,0,0,0,0,0,0,0
5550,555.0115,1109,761,0,3783,2426,1357,2,180,0.7562012,20.30486,20.48537,19.72222,True,False,0,0,0,0,0,0,0,0,0
5600,560.0103,1058,746,0,4651,3159,1492,7,169,0.767563,18.437,18.539,18.08876,True,False,0,0,0,0,0,0,0,0,0
5650,565.0091,982,726,0,3381,2250,1131,4,180,0.7366343,17.74931,17.35348,18.95,True,False,0,0,0,0,0,0,0,0,0
5700,570.0079,957,705,0,3387,2356,1031,2,165,0.7506526,17.04964,17.37222,15.99394,True,False,0,0,0,0,0,0,0,0,0
5750,575.0067,935,696,0,4079,2725,1354,4,161,0.6226704,19.93678,20.05047,19.55901,True,False,0,0,0,0,0,0,0,0,0
5800,580.0054,846,697,0,3462,2312,1150,5,180,0.6157839,22.98135,22.73308,23.69444,True,False,0,0,0,0,0,0,0,0,0
5850,585.0042,774,699,0,2980,2106,874,3,164,0.630056,19.08011,18.97009,19.43902,True,False,0,0,0,0,0,0,0,0,0
5900,590.003,729,671,0,3070,2156,914,3,154,0.7168624,20.30849,20.10445,20.99351,True,False,0,0,0,0,0,0,0,0,0
5950,595.0018,688,650,0,2119,1586,533,1,127,0.737926,22.39385,22.26195,22.93701,True,False,0,0,0,0,0,0,0,0,0
6000,600.0005,662,628,0,1886,1447,439,3,101,0.7662991,17.20701,17.44213,15.9802,True,False,0,0,0,0,0,0,0,0,0
6050,604.9993,620,622,0,2271,1685,586,8,116,0.6670895,20.13505,19.96245,20.88793,True,False,0,0,0,0,0,0,0,0,0
6100,609.9981,602,589,0,2543,1770,773,3,129,0.52192,19.93888,19.82391,20.34884,True,False,0,0,0,0,0,0,0,0,0
6150,614.9969,545,555,0,2149,1526,623,2,135,0.5737458,24.09189,23.14048,27.05185,True,False,0,0,0,0,0,0,0,0,0
6200,619.9957,527,520,0,1207,936,271,0,92,0.7251834,21.50961,21.74766,20.40217,True,False,0,0,0,0,0,0,0,0,0
6250,624.9944,542,493,0,1084,793,291,0,87,0.8257844,19.26166,19.17488,19.66667,True,False,0,0,0,0,0,0,0,0,0
6300,629.9932,568,457,0,848,732,116,0,53,0.8304694,20.7221,20.69059,20.96227,True,False,0,0,0,0,0,0,0,0,0
6350,634.992,619,428,0,618,545,73,1,38,0.8792178,18.97897,18.8718,20.07895,True,False,0,0,0,0,0,0,0,0,0
6400,639.9908,659,407,0,510,459,51,0,31,0.8250593,20.81573,20.875,20.09678,True,False,0,0,0,0,0,0,0,0,0
6450,644.9896,726,386,0,609,502,107,0,32,0.7617439,22.45078,22.5,21.90625,True,False,0,0,0,0,0,0,0,0,0
6500,649.9883,769,378,0,1372,1101,271,3,55,0.8275691,18.96032,18.64706,20.8,True,False,0,0,0,0,0,0,0,0,0
6550,654.9871,788,371,0,1938,1338,600,3,82,0.7498321,20.88949,20.63668,21.78049,True,False,0,0,0,0,0,0,0,0,0
6600,659.9859,797,362,0,2051,1473,578,2,83,0.7538574,20.19889,20.19355,20.21687,True,False,0,0,0,0,0,0,0,0,0
6650,664.9847,807,352,0,1559,1109,450,2,78,0.6959078,17.66477,17.56569,18.01282,True,False,0,0,0,0,0,0,0,0,0
6700,669.9835,861,342,0,1419,1080,339,1,65,0.7571403,19.9386,19.71119,20.90769,True,False,0,0,0,0,0,0,0,0,0
6750,674.9822,915,334,0,1951,1359,592,1,73,0.7935428,23.22156,23.28736,22.9863,True,False,0,0,0,0,0,0,0,0,0
6800,679.981,944,328,0,1520,1048,472,1,90,0.7900199,21.85976,22.14706,21.1,True,False,0,0,0,0,0,0,0,0,0
6850,684.9798,991,318,0,1197,940,257,1,50,0.8118704,18.81132,18.67164,19.56,True,False,0,0,0,0,0,0,0,0,0
6900,689.9786,1067,309,0,1057,725,332,1,61,0.7138873,19.2589,19.53226,18.14754,True,False,0,0,0,0,0,0,0,0,0
6950,694.9774,1164,288,0,770,607,163,0,47,0.6942464,22.08333,21.99585,22.53192,True,False,0,0,0,0,0,0,0,0,0
7000,699.9761,1255,269,0,1409,989,420,1,47,0.747962,18.52045,18.24324,19.82979,True,False,0,0,0,0,0,0,0,0,0
7050,704.9749,1334,261,0,1935,1324,611,1,70,0.6314613,18.7931,19.30367,17.4,True,False,0,0,0,0,0,0,0,0,0
7100,709.9737,1378,258,0,2012,1346,666,2,70,0.5629472,16.32946,16.21808,16.62857,True,False,0,0,0,0,0,0,0,0,0
7150,714.9725,1459,250,0,2751,1682,1069,1,76,0.3001346,17.416,17.35632,17.55263,True,False,0,0,0,0,0,0,0,0,0
7200,719.9713,1528,267,0,2638,1693,945,2,89,0.123368,18.74157,19.4045,17.41573,True,False,0,0,0,0,0,0,0,0,0
7250,724.97,1580,270,0,3406,1963,1443,7,105,0.02708962,17.66296,17.39394,18.08571,True,False,0,0,0,0,0,0,0,0,0
7300,729.9688,1633,284,0,2810,1597,1213,4,109,0.1409506,19.7676,19.62286,20,True,False,0,0,0,0,0,0,0,0,0
7350,734.9676,1671,305,0,3314,1871,1443,2,121,0.2377691,17.96066,18.3587,17.35537,True,False,0,0,0,0,0,0,0,0,0
7400,739.9664,1717,330,0,3457,2076,1381,2,139,0.2715061,16.22727,16,16.53957,True,False,0,0,0,0,0,0,0,0,0
7450,744.9651,1743,344,0,3951,2161,1790,5,148,0.3395902,16.67151,16.23469,17.25,True,False,0,0,0,0,0,0,0,0,0
7500,749.9639,1764,353,0,4434,2433,2001,2,161,0.4696948,16.74504,16.51563,17.01863,True,False,0,0,0,0,0,0,0,0,0
7550,754.9627,1807,376,0,4261,2367,1894,4,168,0.5621063,18.08511,18.28365,17.83928,True,False,0,0,0,0,0,0,0,0,0
7600,759.9615,1845,404,0,4092,2574,1518,4,144,0.478186,18.4604,18.56154,18.27778,True,False,0,0,0,0,0,0,0,0,0
7650,764.9603,1870,436,0,4460,2617,1843,3,170,0.5757641,16.18119,15.71429,16.91176,True,False,0,0,0,0,0,0,0,0,0
7700,769.959,1871,454,0,5174,2646,2528,1,212,0.5190586,18.85022,18.54132,19.20283,True,False,0,0,0,0,0,0,0,0,0
7750,774.9578,1876,477,0,5282,2674,2608,8,226,0.5573605,18.45702,18.56175,18.34071,True,False,0,0,0,0,0,0,0,0,0
7800,779.9566,1890,475,0,5964,3313,2651,10,204,0.6449397,17.33263,16.78967,18.05392,True,False,0,0,0,0,0,0,0,0,0
7850,784.9554,1829,506,0,5598,2923,2675,7,224,0.4528332,19.05731,19.00709,19.12053,True,False,0,0,0,0,0,0,0,0,0
7900,789.9542,1828,513,0,5051,3008,2043,4,201,0.5025694,17.52242,17.72756,17.20398,True,False,0,0,0,0,0,0,0,0,0
7950,794.9529,1803,525,0,4927,2944,1983,4,194,0.3480662,18.14667,18.43202,17.65979,True,False,0,0,0,0,0,0,0,0,0
8000,799.9517,1798,534,0,5375,2989,2386,2,214,0.6214922,19.4382,20.07187,18.49065,True,False,0,0,0,0,0,0,0,0,0
8050,804.9505,1774,526,0,5882,3333,2549,3,193,0.6255949,19.53802,20.08408,18.59586,True,False,0,0,0,0,0,0,0,0,0
8100,809.9493,1762,533,0,5908,3386,2522,4,194,0.6693195,18.03002,17.57522,18.82474,True,False,0,0,0,0,0,0,0,0,0
8150,814.9481,1739,535,0,5340,2998,2342,3,212,0.6285013,18.85981,19.19195,18.35377,True,False,0,0,0,0,0,0,0,0,0
8200,819.9468,1740,558,0,5256,3206,2050,9,193,0.555687,18.24731,18.16438,18.40414,True,False,0,0,0,0,0,0,0,0,0
8250,824.9456,1693,575,0,5462,2930,2532,4,233,0.6059873,21.30956,21.1345,21.56652,True,False,0,0,0,0,0,0,0,0,0
8300,829.9444,1626,584,0,6191,3350,2841,3,226,0.5702129,18.29452,18.12011,18.5708,True,False,0,0,0,0,0,0,0,0,0
8350,834.9432,1564,594,0,6185,3461,2724,5,240,0.6212043,17.63973,17.4887,17.8625,True,False,0,0,0,0,0,0,0,0,0
8400,839.942,1475,625,0,5862,3287,2575,5,238,0.6773472,19.496,18.79587,20.63445,True,False,0,0,0,0,0,0,0,0,0
8450,844.9407,1427,638,0,4874,2764,2110,4,230,0.670425,19.69906,19.87745,19.38261,True,False,0,0,0,0,0,0,0,0,0
8500,849.9395,1379,623,0,3911,2282,1629,7,207,0.7472593,20.92937,20.91827,20.95169,True,False,0,0,0,0,0,0,0,0,0
8550,854.9383,1371,626,0,4339,2722,1617,4,184,0.7071447,21.23003,21.72851,20.03261,True,False,0,0,0,0,0,0,0,0,0
8600,859.9371,1344,624,0,4589,2929,1660,4,173,0.7315418,19.98558,20.33703,19.06936,True,False,0,0,0,0,0,0,0,0,0
8650,864.9359,1282,628,0,4226,2692,1534,5,187,0.7695556,18.5414,18.53968,18.54545,True,False,0,0,0,0,0,0,0,0,0
8700,869.9346,1245,626,0,3916,2563,1353,3,182,0.7989768,18.60383,18.45946,18.95604,True,False,0,0,0,0,0,0,0,0,0
8750,874.9334,1235,621,0,3587,2102,1485,3,199,0.7950684,17.44766,17.25356,17.8593,True,False,0,0,0,0,0,0,0,0,0
8800,879.9322,1207,610,0,3905,2530,1375,2,175,0.7555014,19.19672,19.13103,19.36,True,False,0,0,0,0,0,0,0,0,0
8850,884.931,1164,601,0,3792,2360,1432,3,185,0.628814,17.42429,17.48077,17.2973,True,False,0,0,0,0,0,0,0,0,0
8900,889.9297,1173,599,0,3113,2052,1061,1,163,0.6971519,18.97329,18.99771,18.90798,True,False,0,0,0,0,0,0,0,0,0
8950,894.9285,1169,582,0,2603,1882,721,1,143,0.7301424,18.89691,19.05239,18.41958,True,False,0,0,0,0,0,0,0,0,0
9000,899.9273,1167,575,0,2777,1951,826,2,131,0.7728998,20.08348,20.11261,19.98473,True,False,0,0,0,0,0,0,0,0,0
9050,904.9261,1174,573,0,3329,2219,1110,3,145,0.6647407,20.75567,20.80607,20.6069,True,False,0,0,0,0,0,0,0,0,0
9100,909.9249,1143,564,0,4462,2776,1686,5,176,0.7079873,17.85638,18.05155,17.42614,True,False,0,0,0,0,0,0,0,0,0
9150,914.9236,1062,572,0,4073,2447,1626,4,194,0.7298069,18.56993,18.39153,18.91753,True,False,0,0,0,0,0,0,0,0,0
9200,919.9224,1006,556,0,3351,2314,1037,5,155,0.7194417,17.42806,17.46883,17.32258,True,False,0,0,0,0,0,0,0,0,0
9250,924.9212,997,547,0,1874,1370,504,2,146,0.8113034,19.99086,19.96259,20.06849,True,False,0,0,0,0,0,0,0,0,0
9300,929.92,1054,510,0,1633,1169,464,1,112,0.8374056,18.96863,19.36935,17.54464,True,False,0,0,0,0,0,0,0,0,0
9350,934.9188,1090,485,0,2461,1807,654,2,103,0.8225977,18.79175,18.42147,20.16505,True,False,0,0,0,0,0,0,0,0,0
9400,939.9175,1070,482,0,3230,2021,1209,4,125,0.775524,20.3029,20.08683,20.92,True,False,0,0,0,0,0,0,0,0,0
9450,944.9163,1057,478,0,3085,1694,1391,4,141,0.7783986,19.12761,19.16914,19.02837,True,False,0,0,0,0,0,0,0,0,0
9500,949.9151,1090,452,0,2968,1610,1358,3,135,0.7462175,17.95354,17.39748,19.25926,True,False,0,0,0,0,0,0,0,0,0
9550,954.9139,1113,444,0,2828,1831,997,2,115,0.6602417,18.45045,18.51672,18.26087,True,False,0,0,0,0,0,0,0,0,0
9600,959.9127,1121,436,0,2568,1694,874,2,119,0.7452381,17.40138,17.61514,16.83193,True,False,0,0,0,0,0,0,0,0,0
9650,964.9114,1133,423,0,2504,1669,835,1,110,0.5905363,17.97163,18.26517,17.13636,True,False,0,0,0,0,0,0,0,0,0
9700,969.9102,1147,421,0,2499,1680,819,2,115,0.6140248,17.69359,18.0915,16.63478,True,False,0,0,0,0,0,0,0,0,0
9750,974.909,1165,413,0,2726,1851,875,2,117,0.6037024,16.18886,16.39189,15.67521,True,False,0,0,0,0,0,0,0,0,0
