Step, Time, PreyPop, PredPop, MutantPop, PreyInCaptureRange, PreyInCaptureRangeQuesting, PreyInCaptureRangeHandling, PreyConsumed, PredHandling, Polarization, Crowding, CrowdingQuesting, CrowdingHandling, CollectivePred, CollectivePrey, NumberOfGroups, MeanGroupSize, VarGroupSize, MaxGroupSize, NumberOfSingletonGroups, NumberOfMutantGroups, PreyInCaptureRangeMutant, LocalConspecificsMutant, LocalHeterospecificsMutant
3950,395.0149,996,257,159,1945,1193,752,2,83,0.1844472,5.175097,5.149426,5.228916,True,False,0,0,0,0,0,0,1250,922,162
4000,400.0152,983,257,156,1735,1036,699,3,84,0.1960142,4.836576,4.878613,4.75,True,False,0,0,0,0,0,0,1124,780,119
4050,405.0155,976,252,153,1771,1096,675,2,72,0.3272979,5.015873,4.977778,5.111111,True,False,0,0,0,0,0,0,1246,818,50
4100,410.0158,962,244,149,1796,1083,713,0,72,0.2239375,5.122951,4.959302,5.513889,True,False,0,0,0,0,0,0,1330,924,122
4150,415.0161,970,242,148,1613,1010,603,0,67,0.04779108,5.809917,6.062857,5.149254,True,False,0,0,0,0,0,0,1132,960,129
4200,420.0164,982,228,145,1447,931,516,0,57,0.05343949,5.412281,5.701755,4.543859,True,False,0,0,0,0,0,0,1042,940,36
4250,425.0167,976,228,153,1491,963,528,0,63,0.1571677,6.219298,6.357576,5.857143,True,False,0,0,0,0,0,0,1041,1172,48
4300,430.017,983,233,150,1742,1090,652,2,65,0.2938324,5.171674,5.279762,4.892308,True,False,0,0,0,0,0,0,1233,855,62
4350,435.0173,977,234,152,1749,969,780,0,74,0.2948948,5.162393,4.99375,5.527027,True,False,0,0,0,0,0,0,1159,866,90
4400,440.0176,985,236,155,1746,1076,670,2,67,0.2835156,5.398305,5.414201,5.358209,True,False,0,0,0,0,0,0,937,960,133
4450,445.0179,989,236,156,1583,1031,552,0,68,0.2994851,5.652543,5.773809,5.352941,True,False,0,0,0,0,0,0,1023,1048,82
4500,450.0182,999,224,148,1410,924,486,3,63,0.4177139,6.196429,6.409938,5.650794,True,False,0,0,0,0,0,0,975,1046,98
4550,455.0186,1006,221,143,1569,956,613,4,61,0.258991,4.963801,5.10625,4.590164,True,False,0,0,0,0,0,0,994,759,65
4600,460.0189,994,230,152,2259,1326,933,4,72,0.3018365,5.608696,5.367089,6.138889,True,False,0,0,0,0,0,0,1586,976,69
4650,465.0192,963,240,160,2374,1129,1245,4,87,0.2251938,5.970833,4.954248,7.758621,True,False,0,0,0,0,0,0,1773,1100,233
4700,470.0195,957,239,162,2102,1112,990,1,90,0.2861215,5.610878,5.2349,6.233333,True,False,0,0,0,0,0,0,1497,1056,110
4750,475.0198,930,236,159,1807,1036,771,1,79,0.2358482,5.864407,5.942675,5.708861,True,False,0,0,0,0,0,0,1264,1086,91
4800,480.0201,961,226,157,1653,1085,568,0,56,0.2775657,5.654867,5.723529,5.446429,True,False,0,0,0,0,0,0,998,1064,41
4850,485.0204,963,237,166,1544,1028,516,0,65,0.1541487,4.734177,4.936047,4.2,True,False,0,0,0,0,0,0,925,884,72
4900,490.0207,985,226,157,1251,694,557,1,71,0.2231298,4.902655,5.129032,4.408451,True,False,0,0,0,0,0,0,635,868,18
4950,495.021,1012,223,150,1419,914,505,1,61,0.2066162,6.869955,7.314815,5.688525,True,False,0,0,0,0,0,0,706,1308,60
5000,500.0213,1034,221,143,1271,781,490,1,57,0.1646952,5.280543,5.554878,4.491228,True,False,0,0,0,0,0,0,507,880,65
5050,505.0216,1043,206,131,1334,789,545,1,60,0.1084854,4.029126,4.143836,3.75,True,False,0,0,0,0,0,0,589,616,30
