Step, Time, PreyPop, PredPop, MutantPop, PreyInCaptureRange, PreyInCaptureRangeQuesting, PreyInCaptureRangeHandling, PreyConsumed, PredHandling, Polarization, Crowding, CrowdingQuesting, CrowdingHandling, CollectivePred, CollectivePrey, NumberOfGroups, MeanGroupSize, VarGroupSize, MaxGroupSize, NumberOfSingletonGroups, NumberOfMutantGroups, PreyInCaptureRangeMutant, LocalConspecificsMutant, LocalHeterospecificsMutant
1800,180.0018,285,809,0,1716,1423,293,1,136,0.03411506,6.451174,6.439822,6.507353,False,False,0,0,0,0,0,0,0,0,0
1850,185.0021,234,765,0,1398,1227,171,1,93,0.04065493,6.060131,6.055059,6.096774,False,False,0,0,0,0,0,0,0,0,0
1900,190.0024,179,724,0,1018,890,128,3,80,0.04812501,5.788674,5.804348,5.6625,False,False,0,0,0,0,0,0,0,0,0
1950,195.0027,140,686,0,730,661,69,2,51,0.0240697,5.432945,5.385827,6.019608,False,False,0,0,0,0,0,0,0,0,0
2000,200.003,119,637,0,578,527,51,0,40,0.006217812,4.883831,4.850921,5.375,False,False,0,0,0,0,0,0,0,0,0
2050,205.0033,99,589,0,409,380,29,1,29,0.04105441,4.584041,4.55,5.241379,False,False,0,0,0,0,0,0,0,0,0
2100,210.0036,75,551,0,350,335,15,0,27,0.03241345,4.537205,4.549618,4.296296,False,False,0,0,0,0,0,0,0,0,0
2150,215.0039,63,504,0,228,222,6,0,21,0.048545,4.063492,4.068323,3.952381,False,False,0,0,0,0,0,0,0,0,0
2200,220.0042,55,459,0,200,187,13,0,16,0.05128565,3.525054,3.532731,3.3125,False,False,0,0,0,0,0,0,0,0,0
2250,225.0045,51,421,0,144,140,4,1,13,0.05318388,3.244656,3.264706,2.615385,False,False,0,0,0,0,0,0,0,0,0
2300,230.0048,50,371,0,122,118,4,1,8,0.02273403,2.824798,2.809917,3.5,False,False,0,0,0,0,0,0,0,0,0
2350,235.0051,53,333,0,123,120,3,0,10,0.03502233,2.654655,2.637771,3.2,False,False,0,0,0,0,0,0,0,0,0
2400,240.0054,50,312,0,107,105,2,0,8,0.04360628,2.400641,2.411184,2,False,False,0,0,0,0,0,0,0,0,0
2450,245.0058,56,287,0,134,133,1,0,4,0.03375848,2.229965,2.229682,2.25,False,False,0,0,0,0,0,0,0,0,0
2500,250.0061,56,258,0,120,119,1,0,7,0.0196022,2.139535,2.143426,2,False,False,0,0,0,0,0,0,0,0,0
2550,255.0064,54,237,0,94,90,4,0,6,0.005799601,1.873418,1.857143,2.5,False,False,0,0,0,0,0,0,0,0,0
2600,260.0067,48,219,0,89,89,0,0,4,0.04835598,1.881279,1.883721,1.75,False,False,0,0,0,0,0,0,0,0,0
2650,265.007,43,201,0,70,70,0,0,10,0.046546,1.363184,1.387435,0.9,False,False,0,0,0,0,0,0,0,0,0
2700,270.0073,44,183,0,66,61,5,0,6,0.04013472,1.377049,1.372881,1.5,False,False,0,0,0,0,0,0,0,0,0
2750,275.0076,47,172,0,64,61,3,0,6,0.06879124,1.581395,1.548193,2.5,False,False,0,0,0,0,0,0,0,0,0
2800,280.0079,53,167,0,69,66,3,0,9,0.05609144,1.101796,1.101266,1.111111,False,False,0,0,0,0,0,0,0,0,0
2850,285.0082,61,144,0,67,66,1,0,6,0.08746701,1.138889,1.130435,1.333333,False,False,0,0,0,0,0,0,0,0,0
2900,290.0085,62,129,0,66,63,3,0,4,0.04135968,0.9224806,0.944,0.25,False,False,0,0,0,0,0,0,0,0,0
2950,295.0088,62,122,0,70,67,3,0,5,0.02098545,1.04918,1.059829,0.8,False,False,0,0,0,0,0,0,0,0,0
3000,300.0091,63,114,0,55,51,4,0,6,0.05487454,1.087719,1.055556,1.666667,False,False,0,0,0,0,0,0,0,0,0
3050,305.0094,67,110,0,66,61,5,1,5,0.04554388,0.8272727,0.7809524,1.8,False,False,0,0,0,0,0,0,0,0,0
3100,310.0097,76,102,0,62,58,4,0,6,0.06282523,0.7843137,0.78125,0.8333333,False,False,0,0,0,0,0,0,0,0,0
3150,315.01,76,95,0,57,53,4,1,5,0.03158558,0.7368421,0.7222222,1,False,False,0,0,0,0,0,0,0,0,0
3200,320.0103,83,88,0,56,53,3,0,6,0.1200043,0.6363636,0.6341463,0.6666667,False,False,0,0,0,0,0,0,0,0,0
3250,325.0106,92,84,0,51,47,4,1,5,0.07198181,0.7857143,0.8227848,0.2,False,False,0,0,0,0,0,0,0,0,0
3300,330.0109,107,79,0,56,53,3,0,4,0.03967535,0.5316456,0.5333334,0.5,False,False,0,0,0,0,0,0,0,0,0
3350,335.0112,109,73,0,47,44,3,0,4,0.1388043,0.630137,0.6376812,0.5,False,False,0,0,0,0,0,0,0,0,0
3400,340.0115,123,67,0,62,62,0,0,2,0.09566914,0.4477612,0.4615385,0,False,False,0,0,0,0,0,0,0,0,0
3450,345.0118,148,62,0,79,75,4,0,2,0.1348699,0.5483871,0.5,2,False,False,0,0,0,0,0,0,0,0,0
3500,350.0121,161,57,0,74,60,14,0,7,0.178049,0.5263158,0.46,1,False,False,0,0,0,0,0,0,0,0,0
3550,355.0125,188,55,0,88,85,3,0,5,0.1634537,0.2909091,0.26,0.6,False,False,0,0,0,0,0,0,0,0,0
3600,360.0128,203,52,0,81,66,15,0,5,0.1450524,0.4615385,0.4468085,0.6,False,False,0,0,0,0,0,0,0,0,0
3650,365.0131,233,47,0,99,95,4,0,2,0.08664478,0.1702128,0.1777778,0,False,False,0,0,0,0,0,0,0,0,0
3700,370.0134,266,43,0,104,87,17,1,5,0.1151874,0.372093,0.3421053,0.6,False,False,0,0,0,0,0,0,0,0,0
3750,375.0137,291,45,0,111,94,17,0,8,0.1670082,0.2666667,0.2432432,0.375,False,False,0,0,0,0,0,0,0,0,0
3800,380.014,328,42,0,113,98,15,0,6,0.1225282,0.3333333,0.3055556,0.5,False,False,0,0,0,0,0,0,0,0,0
3850,385.0143,381,42,0,113,95,18,0,7,0.06512254,0.2380952,0.2285714,0.2857143,False,False,0,0,0,0,0,0,0,0,0
3900,390.0146,446,36,0,146,130,16,0,3,0.1248585,0.1111111,0.1212121,0,False,False,0,0,0,0,0,0,0,0,0
3950,395.0149,508,36,0,147,123,24,1,5,0.1174856,0.4444444,0.2903226,1.4,False,False,0,0,0,0,0,0,0,0,0
4000,400.0152,583,35,0,160,118,42,0,9,0.05856939,0.1714286,0.1538462,0.2222222,False,False,0,0,0,0,0,0,0,0,0
4050,405.0155,649,34,0,177,142,35,1,6,0.07915539,0.2352941,0.1785714,0.5,False,False,0,0,0,0,0,0,0,0,0
4100,410.0158,739,31,0,189,148,41,1,6,0.1139113,0.2580645,0.24,0.3333333,False,False,0,0,0,0,0,0,0,0,0
4150,415.0161,859,28,0,196,141,55,0,7,0.2240442,0.4285714,0.3809524,0.5714286,False,False,0,0,0,0,0,0,0,0,0
4200,420.0164,955,26,0,200,145,55,1,7,0.1856125,0.2307692,0.2105263,0.2857143,False,False,0,0,0,0,0,0,0,0,0
4250,425.0167,1065,28,0,226,106,120,0,14,0.07846849,0.5,0.5,0.5,False,False,0,0,0,0,0,0,0,0,0
4300,430.017,1193,27,0,252,161,91,1,9,0.1160847,0.2222222,0.2222222,0.2222222,False,False,0,0,0,0,0,0,0,0,0
4350,435.0173,1361,30,0,345,161,184,0,15,0.04081855,0.2,0.1333333,0.2666667,False,False,0,0,0,0,0,0,0,0,0
4400,440.0176,1528,29,0,398,158,240,2,15,0.07156572,0.2758621,0.2857143,0.2666667,False,False,0,0,0,0,0,0,0,0,0
4450,445.0179,1691,29,0,409,267,142,0,10,0.07248809,0.2068966,0.2631579,0.1,False,False,0,0,0,0,0,0,0,0,0
4500,450.0182,1885,30,0,455,215,240,0,18,0.09668509,0.2666667,0.5,0.1111111,False,False,0,0,0,0,0,0,0,0,0
4550,455.0186,2101,29,0,505,212,293,0,17,0.1469254,0.2068966,0.1666667,0.2352941,False,False,0,0,0,0,0,0,0,0,0
4600,460.0189,2334,34,0,594,290,304,0,18,0.2119869,0.3529412,0.375,0.3333333,False,False,0,0,0,0,0,0,0,0,0
4650,465.0192,2572,35,0,688,281,407,1,20,0.1763467,0.4571429,0.2666667,0.6,False,False,0,0,0,0,0,0,0,0,0
4700,470.0195,2834,37,0,811,309,502,0,23,0.2276577,0.4864865,0.2857143,0.6086956,False,False,0,0,0,0,0,0,0,0,0
4750,475.0198,3082,38,0,943,449,494,0,20,0.2482972,0.6842105,0.5555556,0.8,False,False,0,0,0,0,0,0,0,0,0
4800,480.0201,3367,40,0,1005,506,499,0,20,0.08502074,0.2,0.2,0.2,False,False,0,0,0,0,0,0,0,0,0
4850,485.0204,3611,45,0,1219,375,844,0,32,0.1888624,0.4444444,0.5384616,0.40625,False,False,0,0,0,0,0,0,0,0,0
4900,490.0207,3882,48,0,1470,508,962,0,31,0.1004179,0.3333333,0.2352941,0.3870968,False,False,0,0,0,0,0,0,0,0,0
4950,495.021,4142,54,0,1675,579,1096,1,37,0.1452083,0.5185185,0.7647059,0.4054054,False,False,0,0,0,0,0,0,0,0,0
5000,500.0213,4401,62,0,2049,635,1414,2,44,0.1345861,0.6935484,0.5555556,0.75,False,False,0,0,0,0,0,0,0,0,0
5050,505.0216,4653,63,0,2258,705,1553,0,42,0.06381803,0.4444444,0.4285714,0.452381,False,False,0,0,0,0,0,0,0,0,0
5100,510.0219,4866,83,0,3135,1011,2124,2,56,0.00486017,0.9879518,1,0.9821429,False,False,0,0,0,0,0,0,0,0,0
5150,515.0213,5051,98,0,3742,1084,2658,1,69,0.09433095,1.163265,0.862069,1.289855,False,False,0,0,0,0,0,0,0,0,0
5200,520.0201,5234,126,0,5082,1548,3534,2,87,0.09223101,1.444444,1.435897,1.448276,False,False,0,0,0,0,0,0,0,0,0
5250,525.0189,5404,138,0,5711,1372,4339,3,104,0.1226735,1.347826,1.323529,1.355769,False,False,0,0,0,0,0,0,0,0,0
5300,530.0176,5513,174,0,7411,2016,5395,3,126,0.03983242,1.597701,1.854167,1.5,False,False,0,0,0,0,0,0,0,0,0
5350,535.0164,5594,203,0,8732,2055,6677,1,158,0.03599524,1.827586,2.133333,1.740506,False,False,0,0,0,0,0,0,0,0,0
5400,540.0152,5633,247,0,11066,3102,7964,7,177,0.03919784,2.178138,2.185714,2.175141,False,False,0,0,0,0,0,0,0,0,0
5450,545.014,5646,293,0,12903,3402,9501,5,214,0.02444921,2.368601,2.240506,2.415888,False,False,0,0,0,0,0,0,0,0,0
5500,550.0128,5591,336,0,14783,4190,10593,7,240,0.08078028,2.976191,2.8125,3.041667,False,False,0,0,0,0,0,0,0,0,0
5550,555.0115,5539,389,0,16595,4855,11740,3,278,0.08669505,2.935733,3.072072,2.881295,False,False,0,0,0,0,0,0,0,0,0
5600,560.0103,5389,484,0,20174,4759,15415,8,369,0.07181759,4.03719,4.217391,3.98103,False,False,0,0,0,0,0,0,0,0,0
5650,565.0091,5233,559,0,23059,6023,17036,9,409,0.0473532,4.676208,4.533333,4.728606,False,False,0,0,0,0,0,0,0,0,0
5700,570.0079,4982,660,0,25688,7951,17737,15,456,0.0578959,5.39697,5.416667,5.388158,False,False,0,0,0,0,0,0,0,0,0
5750,575.0067,4686,731,0,26921,8388,18533,8,505,0.03572478,5.812585,5.951327,5.750495,False,False,0,0,0,0,0,0,0,0,0
5800,580.0054,4311,853,0,28530,9035,19495,7,581,0.03078414,6.805393,6.970588,6.728055,False,False,0,0,0,0,0,0,0,0,0
5850,585.0042,3843,964,0,29152,10764,18388,16,612,0.03793907,8.001038,8.071023,7.960784,False,False,0,0,0,0,0,0,0,0,0
5900,590.003,3350,1087,0,28391,10788,17603,15,674,0.0204822,8.669733,8.859564,8.553412,False,False,0,0,0,0,0,0,0,0,0
5950,595.0018,2847,1209,0,26586,10746,15840,15,719,0.05017217,9.529363,9.534694,9.52573,False,False,0,0,0,0,0,0,0,0,0
6000,600.0005,2271,1306,0,22968,9901,13067,13,735,0.02823194,10.52757,10.58844,10.48027,False,False,0,0,0,0,0,0,0,0,0
6050,604.9993,1741,1400,0,18996,9041,9955,12,726,0.02382771,11.19214,11.20623,11.17906,False,False,0,0,0,0,0,0,0,0,0
6100,609.9981,1263,1455,0,14369,7772,6597,17,644,0.02592017,11.65636,11.78915,11.48913,False,False,0,0,0,0,0,0,0,0,0
6150,614.9969,865,1462,0,9767,6347,3420,9,516,0.01729183,11.4788,11.55497,11.33915,False,False,0,0,0,0,0,0,0,0,0
6200,619.9957,560,1447,0,6346,4467,1879,8,413,0.004706102,11.434,11.52321,11.21065,False,False,0,0,0,0,0,0,0,0,0
6250,624.9944,345,1398,0,3745,2914,831,2,314,0.01908341,10.84263,10.90867,10.61465,False,False,0,0,0,0,0,0,0,0,0
6300,629.9932,215,1290,0,2127,1798,329,0,209,0.01553454,10.05504,10.10268,9.808613,False,False,0,0,0,0,0,0,0,0,0
6350,634.992,130,1179,0,1276,1099,177,2,131,0.01665429,9.322307,9.336832,9.206107,False,False,0,0,0,0,0,0,0,0,0
6400,639.9908,89,1076,0,698,653,45,3,83,0.01725701,8.599442,8.6143,8.421687,False,False,0,0,0,0,0,0,0,0,0
6450,644.9896,69,975,0,496,465,31,0,53,0.02328926,7.557949,7.600868,6.811321,False,False,0,0,0,0,0,0,0,0,0
6500,649.9883,55,883,0,390,372,18,1,41,0.03904425,6.672707,6.672209,6.682927,False,False,0,0,0,0,0,0,0,0,0
6550,654.9871,46,805,0,276,267,9,0,27,0.04478974,6.402484,6.38946,6.777778,False,False,0,0,0,0,0,0,0,0,0
6600,659.9859,41,725,0,220,210,10,0,14,0.08644695,5.616552,5.61744,5.571429,False,False,0,0,0,0,0,0,0,0,0
6650,664.9847,34,657,0,162,158,4,0,12,0.09684427,5.070015,5.077519,4.666667,False,False,0,0,0,0,0,0,0,0,0
6700,669.9835,30,591,0,143,140,3,0,6,0.08386423,4.752961,4.753846,4.666667,False,False,0,0,0,0,0,0,0,0,0
6750,674.9822,30,539,0,126,123,3,1,4,0.1016597,4.022264,4.020561,4.25,False,False,0,0,0,0,0,0,0,0,0
6800,679.981,31,493,0,116,113,3,0,5,0.1300019,3.77282,3.768443,4.2,False,False,0,0,0,0,0,0,0,0,0
6850,684.9798,26,460,0,96,91,5,0,9,0.08284596,3.786957,3.780488,4.111111,False,False,0,0,0,0,0,0,0,0,0
6900,689.9786,23,422,0,79,78,1,0,11,0.08009032,3.464455,3.46472,3.454545,False,False,0,0,0,0,0,0,0,0,0
6950,694.9774,15,386,0,52,52,0,1,5,0.0398865,3.090674,3.076115,4.2,False,False,0,0,0,0,0,0,0,0,0
7000,699.9761,12,347,0,29,29,0,0,5,0.04576696,2.795389,2.780702,3.8,False,False,0,0,0,0,0,0,0,0,0
7050,704.9749,12,315,0,38,36,2,1,3,0.01916946,2.406349,2.394231,3.666667,False,False,0,0,0,0,0,0,0,0,0
7100,709.9737,11,283,0,30,30,0,0,2,0.05045423,1.823322,1.829182,1,False,False,0,0,0,0,0,0,0,0,0
7150,714.9725,12,262,0,26,26,0,0,1,0.03086389,1.977099,1.969349,4,False,False,0,0,0,0,0,0,0,0,0
7200,719.9713,9,236,0,14,14,0,0,3,0.01334614,2.122881,2.124464,2,False,False,0,0,0,0,0,0,0,0,0
7250,724.97,9,204,0,12,12,0,0,2,0.04208308,1.715686,1.727723,0.5,False,False,0,0,0,0,0,0,0,0,0
7300,729.9688,8,190,0,7,7,0,0,1,0.01037334,1.389474,1.396825,0,False,False,0,0,0,0,0,0,0,0,0
7350,734.9676,9,179,0,13,13,0,0,0,0.05995547,1.150838,1.150838,NaN,False,False,0,0,0,0,0,0,0,0,0
7400,739.9664,8,157,0,7,7,0,0,0,0.04097249,1.273885,1.273885,NaN,False,False,0,0,0,0,0,0,0,0,0
7450,744.9651,9,143,0,9,9,0,0,1,0.01692695,1.272727,1.274648,1,False,False,0,0,0,0,0,0,0,0,0
7500,749.9639,8,129,0,4,4,0,0,2,0.05862801,1.147287,1.15748,0.5,False,False,0,0,0,0,0,0,0,0,0
7550,754.9627,11,126,0,16,16,0,0,1,0.02650025,0.968254,0.96,2,False,False,0,0,0,0,0,0,0,0,0
7600,759.9615,11,114,0,11,11,0,0,0,0.0227861,0.7543859,0.7543859,NaN,False,False,0,0,0,0,0,0,0,0,0
7650,764.9603,8,107,0,4,4,0,0,1,0.09474219,1.009346,1,2,False,False,0,0,0,0,0,0,0,0,0
7700,769.959,9,90,0,10,10,0,0,0,0.1126075,0.5777778,0.5777778,NaN,False,False,0,0,0,0,0,0,0,0,0
7750,774.9578,9,84,0,6,6,0,0,0,0.136993,0.7142857,0.7142857,NaN,False,False,0,0,0,0,0,0,0,0,0
7800,779.9566,10,74,0,12,12,0,0,0,0.2385865,0.5675676,0.5675676,NaN,False,False,0,0,0,0,0,0,0,0,0
7850,784.9554,11,63,0,7,7,0,0,0,0.2547164,0.3968254,0.3968254,NaN,False,False,0,0,0,0,0,0,0,0,0
7900,789.9542,14,61,0,10,10,0,0,1,0.1918563,0.3934426,0.4,0,False,False,0,0,0,0,0,0,0,0,0
7950,794.9529,14,53,0,6,6,0,0,0,0.1737244,0.1886792,0.1886792,NaN,False,False,0,0,0,0,0,0,0,0,0
8000,799.9517,15,46,0,2,2,0,0,0,0.05712306,0.3043478,0.3043478,NaN,False,False,0,0,0,0,0,0,0,0,0
8050,804.9505,15,44,0,5,5,0,0,0,0.02333186,0.4090909,0.4090909,NaN,False,False,0,0,0,0,0,0,0,0,0
8100,809.9493,17,38,0,5,5,0,0,0,0.1194969,0.2105263,0.2105263,NaN,False,False,0,0,0,0,0,0,0,0,0
8150,814.9481,19,36,0,5,5,0,0,0,0.1989119,0.2222222,0.2222222,NaN,False,False,0,0,0,0,0,0,0,0,0
8200,819.9468,20,33,0,3,3,0,0,0,0.2194779,0.2424242,0.2424242,NaN,False,False,0,0,0,0,0,0,0,0,0
8250,824.9456,22,32,0,7,7,0,0,0,0.1241237,0.1875,0.1875,NaN,False,False,0,0,0,0,0,0,0,0,0
8300,829.9444,30,30,0,4,4,0,0,0,0.2060312,0.2666667,0.2666667,NaN,False,False,0,0,0,0,0,0,0,0,0
8350,834.9432,34,28,0,10,10,0,0,0,0.2000489,0.2142857,0.2142857,NaN,False,False,0,0,0,0,0,0,0,0,0
8400,839.942,35,26,0,9,8,1,0,1,0.107244,0.1538462,0.16,0,False,False,0,0,0,0,0,0,0,0,0
8450,844.9407,40,24,0,8,8,0,0,0,0.0773462,0.3333333,0.3333333,NaN,False,False,0,0,0,0,0,0,0,0,0
8500,849.9395,45,20,0,4,3,1,0,1,0.17745,0.1,0.1052632,0,False,False,0,0,0,0,0,0,0,0,0
8550,854.9383,49,17,0,5,5,0,0,0,0.03294178,0,0,NaN,False,False,0,0,0,0,0,0,0,0,0
8600,859.9371,55,18,0,10,10,0,0,1,0.1030122,0.3333333,0.2941177,1,False,False,0,0,0,0,0,0,0,0,0
8650,864.9359,65,18,0,10,9,1,0,1,0.3255005,0,0,0,False,False,0,0,0,0,0,0,0,0,0
8700,869.9346,76,15,0,12,12,0,0,0,0.3570759,0.1333333,0.1333333,NaN,False,False,0,0,0,0,0,0,0,0,0
8750,874.9334,93,14,0,13,13,0,0,0,0.3686672,0,0,NaN,False,False,0,0,0,0,0,0,0,0,0
8800,879.9322,109,11,0,11,11,0,0,0,0.3821944,0,0,NaN,False,False,0,0,0,0,0,0,0,0,0
8850,884.931,131,10,0,9,9,0,0,0,0.470472,0.4,0.4,NaN,False,False,0,0,0,0,0,0,0,0,0
8900,889.9297,147,9,0,11,11,0,0,0,0.2742971,0.8888889,0.8888889,NaN,False,False,0,0,0,0,0,0,0,0,0
8950,894.9285,171,9,0,16,16,0,0,0,0.2680955,0,0,NaN,False,False,0,0,0,0,0,0,0,0,0
9000,899.9273,197,8,0,14,14,0,0,0,0.5035915,0,0,NaN,False,False,0,0,0,0,0,0,0,0,0
9050,904.9261,220,8,0,16,9,7,0,1,0.3694611,0.25,0.1428571,1,False,False,0,0,0,0,0,0,0,0,0
9100,909.9249,252,7,0,12,9,3,0,1,0.252688,0.2857143,0.3333333,0,False,False,0,0,0,0,0,0,0,0,0
9150,914.9236,296,6,0,15,13,2,0,1,0.1217359,0,0,0,False,False,0,0,0,0,0,0,0,0,0
9200,919.9224,344,3,0,7,7,0,0,0,0.6714005,0,0,NaN,False,False,0,0,0,0,0,0,0,0,0
9250,924.9212,413,3,0,8,8,0,0,0,0.9727285,0,0,NaN,False,False,0,0,0,0,0,0,0,0,0
9300,929.92,465,3,0,10,10,0,0,0,0.9902565,0,0,NaN,False,False,0,0,0,0,0,0,0,0,0
9350,934.9188,542,3,0,14,14,0,0,0,0.8641908,0,0,NaN,False,False,0,0,0,0,0,0,0,0,0
9400,939.9175,623,3,0,9,6,3,0,1,0.9171904,0,0,0,False,False,0,0,0,0,0,0,0,0,0
9450,944.9163,706,3,0,7,5,2,0,1,0.9276406,0,0,0,False,False,0,0,0,0,0,0,0,0,0
9500,949.9151,805,2,0,14,7,7,0,1,0.9953611,0,0,0,False,False,0,0,0,0,0,0,0,0,0
9550,954.9139,932,2,0,15,15,0,0,0,0.9986257,0,0,NaN,False,False,0,0,0,0,0,0,0,0,0
9600,959.9127,1074,2,0,12,4,8,0,1,0.9785841,0,0,0,False,False,0,0,0,0,0,0,0,0,0
9650,964.9114,1218,3,0,30,22,8,0,1,0.8987111,0,0,0,False,False,0,0,0,0,0,0,0,0,0
9700,969.9102,1348,5,0,59,25,34,0,3,0.4419815,0,0,0,False,False,0,0,0,0,0,0,0,0,0
9750,974.909,1545,3,0,59,24,35,0,2,0.3631816,0,0,0,False,False,0,0,0,0,0,0,0,0,0
9800,979.9078,1757,3,0,45,28,17,0,1,0.3066022,0,0,0,False,False,0,0,0,0,0,0,0,0,0
9850,984.9066,1938,5,0,81,29,52,0,3,0.6419434,0.8,0.5,1,False,False,0,0,0,0,0,0,0,0,0
9900,989.9053,2169,3,0,51,13,38,0,2,0.3625512,0,0,0,False,False,0,0,0,0,0,0,0,0,0
9950,994.9041,2434,3,0,37,12,25,0,2,0.2941653,0,0,0,False,False,0,0,0,0,0,0,0,0,0
10000,999.9029,2696,2,0,56,29,27,0,1,0.9528419,0,0,0,False,False,0,0,0,0,0,0,0,0,0
10050,1004.902,2969,1,0,18,0,18,0,1,0.9999999,0,NaN,0,False,False,0,0,0,0,0,0,0,0,0
10100,1009.9,3238,1,0,27,27,0,0,0,1,0,0,NaN,False,False,0,0,0,0,0,0,0,0,0
