Step, Time, PreyPop, PredPop, MutantPop, PreyInCaptureRange, PreyInCaptureRangeQuesting, PreyInCaptureRangeHandling, PreyConsumed, PredHandling, Polarization, Crowding, CrowdingQuesting, CrowdingHandling, CollectivePred, CollectivePrey, NumberOfGroups, MeanGroupSize, VarGroupSize, MaxGroupSize, NumberOfSingletonGroups, NumberOfMutantGroups, PreyInCaptureRangeMutant, LocalConspecificsMutant, LocalHeterospecificsMutant
3900,390.0146,4,7,0,2,1,1,0,2,0.06244654,0,0,0,False,False,0,0,0,0,0,0,0,0,0
3950,395.0149,5,7,0,4,4,0,0,0,0.2855311,0,0,NaN,False,False,0,0,0,0,0,0,0,0,0
4000,400.0152,6,7,0,5,5,0,0,0,0.1246928,0,0,NaN,False,False,0,0,0,0,0,0,0,0,0
4050,405.0155,10,6,0,7,7,0,0,0,0.3121511,0.3333333,0.3333333,NaN,False,False,0,0,0,0,0,0,0,0,0
4100,410.0158,9,5,0,5,5,0,0,0,0.3367649,0,0,NaN,False,False,0,0,0,0,0,0,0,0,0
4150,415.0161,9,4,0,2,2,0,0,0,0.8606725,0,0,NaN,False,False,0,0,0,0,0,0,0,0,0
4200,420.0164,10,4,0,2,2,0,0,0,0.5810453,0,0,NaN,False,False,0,0,0,0,0,0,0,0,0
4250,425.0167,10,4,0,3,3,0,0,0,0.4950369,0,0,NaN,False,False,0,0,0,0,0,0,0,0,0
4300,430.017,11,4,0,2,2,0,0,0,0.716042,0,0,NaN,False,False,0,0,0,0,0,0,0,0,0
4350,435.0173,12,3,0,2,2,0,0,0,0.9776791,0,0,NaN,False,False,0,0,0,0,0,0,0,0,0
4400,440.0176,14,3,0,3,3,0,0,0,0.858523,0,0,NaN,False,False,0,0,0,0,0,0,0,0,0
4450,445.0179,18,3,0,4,4,0,0,0,0.4584209,0,0,NaN,False,False,0,0,0,0,0,0,0,0,0
4500,450.0182,23,2,0,5,5,0,0,0,0.7493439,0,0,NaN,False,False,0,0,0,0,0,0,0,0,0
4550,455.0186,27,2,0,4,4,0,0,0,0.8156767,0,0,NaN,False,False,0,0,0,0,0,0,0,0,0
4600,460.0189,31,2,0,4,4,0,0,0,0.8498867,0,0,NaN,False,False,0,0,0,0,0,0,0,0,0
4650,465.0192,36,2,0,4,4,0,0,0,0.8963829,0,0,NaN,False,False,0,0,0,0,0,0,0,0,0
4700,470.0195,43,2,0,6,6,0,0,0,0.8963828,0,0,NaN,False,False,0,0,0,0,0,0,0,0,0
4750,475.0198,47,2,0,4,4,0,0,0,0.9285919,0,0,NaN,False,False,0,0,0,0,0,0,0,0,0
4800,480.0201,55,3,0,5,4,1,0,1,0.6611403,0.6666667,0.5,1,False,False,0,0,0,0,0,0,0,0,0
4850,485.0204,63,3,0,4,4,0,0,0,0.3468381,0,0,NaN,False,False,0,0,0,0,0,0,0,0,0
4900,490.0207,76,3,0,5,5,0,0,0,0.1285001,0,0,NaN,False,False,0,0,0,0,0,0,0,0,0
4950,495.021,90,3,0,10,10,0,0,0,0.5628707,0.6666667,0.6666667,NaN,False,False,0,0,0,0,0,0,0,0,0
5000,500.0213,100,2,0,8,8,0,0,0,0.9653415,1,1,NaN,False,False,0,0,0,0,0,0,0,0,0
5050,505.0216,109,2,0,6,6,0,0,0,0.9462716,1,1,NaN,False,False,0,0,0,0,0,0,0,0,0
5100,510.0219,132,1,0,2,0,2,0,1,0.9999999,0,NaN,0,False,False,0,0,0,0,0,0,0,0,0
5150,515.0213,152,1,0,2,2,0,0,0,1,0,0,NaN,False,False,0,0,0,0,0,0,0,0,0
5200,520.0201,177,1,0,3,3,0,0,0,0.9999999,0,0,NaN,False,False,0,0,0,0,0,0,0,0,0
5250,525.0189,198,1,0,4,4,0,0,0,1,0,0,NaN,False,False,0,0,0,0,0,0,0,0,0
5300,530.0176,229,1,0,3,0,3,0,1,1,0,NaN,0,False,False,0,0,0,0,0,0,0,0,0
5350,535.0164,265,0,0,0,0,0,0,0,0,0,NaN,0,False,False,0,0,0,0,0,0,0,0,0
