Step, Time, PreyPop, PredPop, MutantPop, PreyInCaptureRange, PreyInCaptureRangeQuesting, PreyInCaptureRangeHandling, PreyConsumed, PredHandling, Polarization, Crowding, CrowdingQuesting, CrowdingHandling, CollectivePred, CollectivePrey, NumberOfGroups, MeanGroupSize, VarGroupSize, MaxGroupSize, NumberOfSingletonGroups, NumberOfMutantGroups, PreyInCaptureRangeMutant, LocalConspecificsMutant, LocalHeterospecificsMutant
800,79.99935,1394,136,0,966,614,352,0,48,0.7992471,11.08823,11.54545,10.25,True,False,0,0,0,0,0,0,0,0,0
850,84.99928,1407,138,0,1144,767,377,3,46,0.7505392,11.31884,11.47826,11,True,False,0,0,0,0,0,0,0,0,0
900,89.9992,1432,133,0,1150,696,454,1,52,0.7016237,10.30075,10.54321,9.923077,True,False,0,0,0,0,0,0,0,0,0
950,94.99912,1431,138,0,1283,797,486,1,50,0.7026663,10.49275,10.52273,10.44,True,False,0,0,0,0,0,0,0,0,0
1000,99.99905,1436,135,0,1188,742,446,2,51,0.7106903,9.792593,9.333333,10.54902,True,False,0,0,0,0,0,0,0,0,0
1050,104.999,1444,126,0,1036,596,440,2,51,0.7202134,8.738095,8.48,9.117647,True,False,0,0,0,0,0,0,0,0,0
1100,109.9989,1453,134,0,1296,838,458,0,49,0.7184041,8.671641,8.529411,8.918367,True,False,0,0,0,0,0,0,0,0,0
1150,114.9988,1455,141,0,1435,807,628,1,60,0.7577206,9.404255,9.024692,9.916667,True,False,0,0,0,0,0,0,0,0,0
1200,119.9987,1452,138,0,1261,731,530,3,53,0.7308406,9.601449,9.352942,10,True,False,0,0,0,0,0,0,0,0,0
1250,124.9987,1464,142,0,1359,770,589,1,60,0.8634894,10.59155,10.09756,11.26667,True,False,0,0,0,0,0,0,0,0,0
1300,129.9987,1450,152,0,1613,1036,577,0,56,0.8703452,11.5921,11.67708,11.44643,True,False,0,0,0,0,0,0,0,0,0
1350,134.999,1417,163,0,1418,854,564,3,62,0.920221,12.04908,11.36634,13.16129,True,False,0,0,0,0,0,0,0,0,0
1400,139.9993,1416,174,0,1540,958,582,4,65,0.8807077,12.3908,11.84404,13.30769,True,False,0,0,0,0,0,0,0,0,0
1450,144.9996,1412,175,0,1571,910,661,2,65,0.9264335,11.74857,11.71818,11.8,True,False,0,0,0,0,0,0,0,0,0
1500,150,1408,180,0,2072,1183,889,2,67,0.9196203,11.52778,11.76106,11.13433,True,False,0,0,0,0,0,0,0,0,0
1550,155.0003,1384,194,0,1809,1049,760,2,75,0.9156268,11.43299,11.42857,11.44,True,False,0,0,0,0,0,0,0,0,0
1600,160.0006,1368,190,0,1744,1041,703,0,74,0.9516093,10.8,10.68103,10.98649,True,False,0,0,0,0,0,0,0,0,0
1650,165.0009,1365,188,0,1535,984,551,1,68,0.9592707,10.14362,10.475,9.558824,True,False,0,0,0,0,0,0,0,0,0
1700,170.0012,1351,186,0,1641,1019,622,0,69,0.9453298,10.33333,10.31624,10.36232,True,False,0,0,0,0,0,0,0,0,0
1750,175.0015,1319,195,0,1707,1005,702,1,77,0.9329796,10.38974,10.4661,10.27273,True,False,0,0,0,0,0,0,0,0,0
1800,180.0018,1315,197,0,1873,1198,675,1,69,0.9187832,10.98477,11.6875,9.681159,True,False,0,0,0,0,0,0,0,0,0
1850,185.0021,1290,215,0,1886,1155,731,4,76,0.9256698,12.80465,13.02878,12.39474,True,False,0,0,0,0,0,0,0,0,0
1900,190.0024,1285,217,0,2005,1244,761,0,78,0.9528064,13.24885,13.60432,12.61539,True,False,0,0,0,0,0,0,0,0,0
1950,195.0027,1277,211,0,1875,1132,743,1,79,0.9395282,12.45024,12.64394,12.12658,True,False,0,0,0,0,0,0,0,0,0
2000,200.003,1261,228,0,1896,1161,735,3,89,0.9026136,12.41667,11.72662,13.49438,True,False,0,0,0,0,0,0,0,0,0
2050,205.0033,1258,234,0,1877,1173,704,2,81,0.8454536,12.47863,12.79739,11.87654,True,False,0,0,0,0,0,0,0,0,0
2100,210.0036,1242,232,0,1795,1119,676,3,81,0.8732954,13.53017,14.05298,12.55556,True,False,0,0,0,0,0,0,0,0,0
2150,215.0039,1219,229,0,1837,1146,691,3,83,0.941011,14.97817,13.89726,16.87952,True,False,0,0,0,0,0,0,0,0,0
2200,220.0042,1232,239,0,1842,1364,478,0,63,0.9559682,15.41423,15.57955,14.95238,True,False,0,0,0,0,0,0,0,0,0
2250,225.0045,1210,256,0,1757,1156,601,2,84,0.9615362,15.65625,15.69767,15.57143,True,False,0,0,0,0,0,0,0,0,0
2300,230.0048,1188,264,0,1922,1178,744,1,84,0.9672567,15,15.23333,14.5,True,False,0,0,0,0,0,0,0,0,0
2350,235.0051,1164,262,0,2089,1343,746,2,84,0.9437307,13.5458,14.08989,12.39286,True,False,0,0,0,0,0,0,0,0,0
2400,240.0054,1141,268,0,2042,1284,758,1,96,0.94077,13.5597,14.19186,12.42708,True,False,0,0,0,0,0,0,0,0,0
2450,245.0058,1096,281,0,2057,1248,809,1,100,0.9193932,14.22776,14.59669,13.56,True,False,0,0,0,0,0,0,0,0,0
2500,250.0061,1087,275,0,1845,1274,571,2,81,0.9516359,15.24727,16.4433,12.38272,True,False,0,0,0,0,0,0,0,0,0
2550,255.0064,1096,273,0,1778,1312,466,1,68,0.9291548,15.80952,16.34146,14.20588,True,False,0,0,0,0,0,0,0,0,0
2600,260.0067,1074,281,0,1786,1125,661,3,92,0.9152441,16.52669,17.43915,14.65217,True,False,0,0,0,0,0,0,0,0,0
2650,265.007,1063,294,0,1851,1366,485,0,71,0.9209806,16.42857,17.24215,13.87324,True,False,0,0,0,0,0,0,0,0,0
2700,270.0073,1033,305,0,1909,1306,603,2,85,0.8719764,14.48852,14.47273,14.52941,True,False,0,0,0,0,0,0,0,0,0
2750,275.0076,991,304,0,2101,1385,716,2,94,0.9016763,15.5,15.26667,16.02128,True,False,0,0,0,0,0,0,0,0,0
2800,280.0079,957,305,0,1979,1316,663,1,93,0.9384467,16.68197,16.56604,16.94624,True,False,0,0,0,0,0,0,0,0,0
2850,285.0082,917,310,0,1473,950,523,2,98,0.962622,16.77742,16.69811,16.94898,True,False,0,0,0,0,0,0,0,0,0
2900,290.0085,904,306,0,1492,1034,458,0,74,0.962667,17.4183,18.07328,15.36487,True,False,0,0,0,0,0,0,0,0,0
2950,295.0088,905,303,0,1693,1156,537,0,83,0.9472859,18.28053,19.43636,15.21687,True,False,0,0,0,0,0,0,0,0,0
3000,300.0091,891,318,0,1993,1351,642,1,91,0.9410099,18,18.53304,16.67033,True,False,0,0,0,0,0,0,0,0,0
3050,305.0094,904,315,0,1881,1321,560,3,85,0.9475158,16.65397,17.46956,14.44706,True,False,0,0,0,0,0,0,0,0,0
3100,310.0097,883,314,0,1680,1098,582,2,96,0.9442844,16.34395,16.58257,15.80208,True,False,0,0,0,0,0,0,0,0,0
3150,315.01,866,315,0,1808,1197,611,3,93,0.952904,15.86349,15.85586,15.88172,True,False,0,0,0,0,0,0,0,0,0
3200,320.0103,866,308,0,1748,1308,440,1,77,0.9575456,15.21429,15.41558,14.61039,True,False,0,0,0,0,0,0,0,0,0
3250,325.0106,848,306,0,1612,1168,444,0,76,0.9294944,14.77451,14.66087,15.11842,True,False,0,0,0,0,0,0,0,0,0
3300,330.0109,823,303,0,1696,1240,456,0,83,0.9343444,14.51485,14.55455,14.40964,True,False,0,0,0,0,0,0,0,0,0
3350,335.0112,797,303,0,1674,1178,496,4,75,0.9215045,14.72937,14.75,14.66667,True,False,0,0,0,0,0,0,0,0,0
3400,340.0115,781,304,0,1412,980,432,1,83,0.8740532,14.86842,14.84615,14.92771,True,False,0,0,0,0,0,0,0,0,0
3450,345.0118,786,297,0,1322,1046,276,1,59,0.9667982,14.40404,14.29832,14.83051,True,False,0,0,0,0,0,0,0,0,0
3500,350.0121,786,288,0,1552,1212,340,2,60,0.9620587,12.91667,12.89912,12.98333,True,False,0,0,0,0,0,0,0,0,0
3550,355.0125,767,286,0,1467,977,490,4,78,0.9478349,12.76923,13.02404,12.08974,True,False,0,0,0,0,0,0,0,0,0
3600,360.0128,769,285,0,1565,1175,390,3,67,0.9304762,13.00351,12.77523,13.74627,True,False,0,0,0,0,0,0,0,0,0
3650,365.0131,750,283,0,1265,930,335,1,68,0.8887538,12.61484,12.73023,12.25,True,False,0,0,0,0,0,0,0,0,0
3700,370.0134,760,277,0,1234,965,269,2,54,0.917031,12.25993,12.11659,12.85185,True,False,0,0,0,0,0,0,0,0,0
3750,375.0137,780,275,0,1315,978,337,2,66,0.9035246,13.22909,13.01914,13.89394,True,False,0,0,0,0,0,0,0,0,0
3800,380.014,776,269,0,1026,791,235,3,63,0.8555599,13.62454,13.85922,12.85714,True,False,0,0,0,0,0,0,0,0,0
3850,385.0143,790,267,0,1135,855,280,0,60,0.8988565,14.22097,14.6715,12.66667,True,False,0,0,0,0,0,0,0,0,0
3900,390.0146,809,254,0,998,754,244,4,54,0.9225214,14.5748,14.135,16.2037,True,False,0,0,0,0,0,0,0,0,0
3950,395.0149,803,256,0,1154,844,310,3,56,0.9631059,14.35156,14.73,13,True,False,0,0,0,0,0,0,0,0,0
4000,400.0152,830,258,0,1434,1060,374,1,61,0.9605937,14.8062,15.01015,14.14754,True,False,0,0,0,0,0,0,0,0,0
4050,405.0155,843,240,0,1077,760,317,0,63,0.9139789,13.84167,14.54802,11.85714,True,False,0,0,0,0,0,0,0,0,0
4100,410.0158,847,236,0,1368,1046,322,3,53,0.8909551,12.9661,13.21858,12.09434,True,False,0,0,0,0,0,0,0,0,0
4150,415.0161,859,231,0,1212,915,297,1,56,0.9272811,12.4329,12.73714,11.48214,True,False,0,0,0,0,0,0,0,0,0
4200,420.0164,868,221,0,1018,716,302,1,61,0.9035538,11.67421,12.14375,10.44262,True,False,0,0,0,0,0,0,0,0,0
4250,425.0167,896,208,0,837,562,275,2,54,0.9078469,10.76923,11.35065,9.111111,True,False,0,0,0,0,0,0,0,0,0
4300,430.017,908,196,0,1020,754,266,2,47,0.9109296,10.30102,10.88591,8.446809,True,False,0,0,0,0,0,0,0,0,0
4350,435.0173,937,192,0,1038,753,285,1,47,0.9341227,10,10.31724,9.021276,True,False,0,0,0,0,0,0,0,0,0
4400,440.0176,974,190,0,912,650,262,0,52,0.9394673,10.56842,11.25362,8.75,True,False,0,0,0,0,0,0,0,0,0
4450,445.0179,1012,182,0,1087,722,365,1,52,0.9357985,10.33517,11.31538,7.884615,True,False,0,0,0,0,0,0,0,0,0
4500,450.0182,1049,177,0,1006,790,216,2,36,0.9373492,10.21469,10.20567,10.25,True,False,0,0,0,0,0,0,0,0,0
4550,455.0186,1064,187,0,1020,758,262,1,44,0.9263014,10.64171,10.92308,9.727273,True,False,0,0,0,0,0,0,0,0,0
4600,460.0189,1094,183,0,1069,758,311,0,49,0.9281111,9.956285,9.835821,10.28571,True,False,0,0,0,0,0,0,0,0,0
4650,465.0192,1115,177,0,1078,768,310,2,51,0.9165301,9.40113,9.277778,9.705882,True,False,0,0,0,0,0,0,0,0,0
4700,470.0195,1129,169,0,1361,900,461,2,51,0.8776711,9.798817,9.601695,10.2549,True,False,0,0,0,0,0,0,0,0,0
4750,475.0198,1146,175,0,1387,797,590,1,66,0.8894526,9.16,9.266055,8.984848,True,False,0,0,0,0,0,0,0,0,0
4800,480.0201,1143,188,0,1519,927,592,0,66,0.8662124,9.478724,9.401639,9.621212,True,False,0,0,0,0,0,0,0,0,0
4850,485.0204,1157,193,0,1531,899,632,1,66,0.8504229,9.202072,9.464567,8.69697,True,False,0,0,0,0,0,0,0,0,0
4900,490.0207,1157,194,0,1599,1069,530,3,57,0.8764471,9.030928,9.277372,8.438597,True,False,0,0,0,0,0,0,0,0,0
4950,495.021,1174,185,0,1447,907,540,1,64,0.8768703,8.8,8.867768,8.671875,True,False,0,0,0,0,0,0,0,0,0
5000,500.0213,1173,186,0,1068,698,370,1,61,0.8985331,8.817204,9.272,7.885246,True,False,0,0,0,0,0,0,0,0,0
5050,505.0216,1183,177,0,1332,890,442,2,57,0.8094872,8.220339,8.05,8.578947,True,False,0,0,0,0,0,0,0,0,0
5100,510.0219,1187,175,0,1345,804,541,0,62,0.7935182,9.462857,9.716814,9,True,False,0,0,0,0,0,0,0,0,0
5150,515.0213,1207,183,0,1391,872,519,0,65,0.6956881,10.80874,11.55085,9.461538,True,False,0,0,0,0,0,0,0,0,0
5200,520.0201,1200,190,0,1677,1071,606,2,68,0.7090277,11.94737,11.77049,12.26471,True,False,0,0,0,0,0,0,0,0,0
5250,525.0189,1195,200,0,1397,885,512,0,71,0.8557158,14.5,14.32558,14.8169,True,False,0,0,0,0,0,0,0,0,0
5300,530.0176,1200,201,0,1559,1046,513,3,68,0.875589,14.68159,15.32331,13.42647,True,False,0,0,0,0,0,0,0,0,0
5350,535.0164,1203,204,0,1367,905,462,2,68,0.8846333,15.2402,15.50735,14.70588,True,False,0,0,0,0,0,0,0,0,0
5400,540.0152,1225,197,0,1310,931,379,1,57,0.7832986,14.76142,15.27857,13.49123,True,False,0,0,0,0,0,0,0,0,0
5450,545.014,1240,192,0,1204,746,458,0,63,0.7132275,13.25521,13.78295,12.1746,True,False,0,0,0,0,0,0,0,0,0
5500,550.0128,1260,181,0,950,672,278,3,49,0.9650729,16.92265,17.21212,16.14286,True,False,0,0,0,0,0,0,0,0,0
5550,555.0115,1289,178,0,884,661,223,0,43,0.9816996,16.95506,17.59259,14.95349,True,False,0,0,0,0,0,0,0,0,0
5600,560.0103,1315,177,0,986,651,335,3,45,0.9671021,18.45763,18.81818,17.4,True,False,0,0,0,0,0,0,0,0,0
5650,565.0091,1330,182,0,831,633,198,1,43,0.9835097,19.77472,19.20863,21.60465,True,False,0,0,0,0,0,0,0,0,0
5700,570.0079,1357,179,0,740,496,244,1,43,0.9936501,20.96089,21.52206,19.18605,True,False,0,0,0,0,0,0,0,0,0
5750,575.0067,1359,175,0,801,518,283,1,51,0.9873907,20.55429,21.28226,18.78431,True,False,0,0,0,0,0,0,0,0,0
5800,580.0054,1376,176,0,918,646,272,1,45,0.9932636,17.39773,17.25191,17.82222,True,False,0,0,0,0,0,0,0,0,0
5850,585.0042,1396,169,0,772,547,225,2,45,0.9705988,17.30177,17.41129,17,True,False,0,0,0,0,0,0,0,0,0
5900,590.003,1406,165,0,902,644,258,1,43,0.9903392,15.76364,16.01639,15.04651,True,False,0,0,0,0,0,0,0,0,0
5950,595.0018,1417,162,0,1163,707,456,2,54,0.9745268,14.95062,14.9537,14.94444,True,False,0,0,0,0,0,0,0,0,0
6000,600.0005,1422,162,0,1255,738,517,0,56,0.9822087,14.75309,14.50943,15.21429,True,False,0,0,0,0,0,0,0,0,0
6050,604.9993,1414,154,0,1314,763,551,0,62,0.9737774,12.85714,12.98913,12.66129,True,False,0,0,0,0,0,0,0,0,0
6100,609.9981,1424,149,0,1331,833,498,1,51,0.9217811,12.57718,12.46939,12.78431,True,False,0,0,0,0,0,0,0,0,0
6150,614.9969,1415,158,0,1559,953,606,1,58,0.8930072,13.01899,13.16,12.77586,True,False,0,0,0,0,0,0,0,0,0
6200,619.9957,1401,153,0,1626,885,741,1,66,0.8929439,12,12.98851,10.69697,True,False,0,0,0,0,0,0,0,0,0
6250,624.9944,1391,158,0,1438,767,671,0,65,0.8600454,13.67722,14.29032,12.8,True,False,0,0,0,0,0,0,0,0,0
6300,629.9932,1405,150,0,1434,824,610,0,57,0.8720806,13.84,14.03226,13.52632,True,False,0,0,0,0,0,0,0,0,0
6350,634.992,1399,156,0,1652,1071,581,0,54,0.8964242,13.78205,14.77451,11.90741,True,False,0,0,0,0,0,0,0,0,0
6400,639.9908,1404,153,0,1138,659,479,0,59,0.9013699,15.0719,16.23404,13.22034,True,False,0,0,0,0,0,0,0,0,0
6450,644.9896,1411,155,0,997,623,374,1,55,0.8865701,14.60645,14.95,13.98182,True,False,0,0,0,0,0,0,0,0,0
6500,649.9883,1429,152,0,1163,744,419,1,51,0.9562323,14.30921,14.34653,14.23529,True,False,0,0,0,0,0,0,0,0,0
6550,654.9871,1432,152,0,784,522,262,1,51,0.9774234,13.03947,13.40594,12.31373,True,False,0,0,0,0,0,0,0,0,0
6600,659.9859,1451,149,0,770,516,254,3,44,0.9437127,13.42282,12.87619,14.72727,True,False,0,0,0,0,0,0,0,0,0
6650,664.9847,1464,150,0,848,595,253,0,43,0.9326915,13.32,13.57944,12.67442,True,False,0,0,0,0,0,0,0,0,0
6700,669.9835,1485,143,0,908,664,244,2,36,0.8975716,11.79021,11.80374,11.75,True,False,0,0,0,0,0,0,0,0,0
6750,674.9822,1495,157,0,1144,764,380,3,52,0.905628,13.03185,13.00952,13.07692,True,False,0,0,0,0,0,0,0,0,0
6800,679.981,1490,168,0,1251,870,381,2,49,0.9124164,14.05357,14.17647,13.7551,True,False,0,0,0,0,0,0,0,0,0
6850,684.9798,1484,169,0,1256,847,409,1,49,0.8498279,14.85207,14.60833,15.44898,True,False,0,0,0,0,0,0,0,0,0
6900,689.9786,1473,176,0,1240,787,453,0,59,0.935679,16.53409,17.47863,14.66102,True,False,0,0,0,0,0,0,0,0,0
6950,694.9774,1476,184,0,1155,761,394,2,56,0.9798748,17.02174,17.46875,16,True,False,0,0,0,0,0,0,0,0,0
7000,699.9761,1489,190,0,1073,726,347,2,52,0.9263889,17.22105,18,15.15385,True,False,0,0,0,0,0,0,0,0,0
7050,704.9749,1487,197,0,944,582,362,0,63,0.8661276,17.21827,17.9403,15.68254,True,False,0,0,0,0,0,0,0,0,0
7100,709.9737,1484,192,0,1007,610,397,2,63,0.7876257,16.02604,16.44961,15.15873,True,False,0,0,0,0,0,0,0,0,0
7150,714.9725,1478,197,0,1867,1208,659,2,57,0.7622849,16.45685,17.01429,15.08772,True,False,0,0,0,0,0,0,0,0,0
7200,719.9713,1440,216,0,1739,1151,588,3,69,0.884164,19.1713,19.21769,19.07246,True,False,0,0,0,0,0,0,0,0,0
7250,724.97,1419,218,0,1781,1104,677,4,79,0.8204587,17.56881,17.58993,17.53164,True,False,0,0,0,0,0,0,0,0,0
7300,729.9688,1388,222,0,1745,1099,646,0,72,0.8527493,18.08108,18.35333,17.51389,True,False,0,0,0,0,0,0,0,0,0
7350,734.9676,1353,235,0,1779,1192,587,2,74,0.964309,18.48511,18.50311,18.44595,True,False,0,0,0,0,0,0,0,0,0
7400,739.9664,1341,237,0,1381,918,463,1,72,0.9861353,19.63291,19.94545,18.91667,True,False,0,0,0,0,0,0,0,0,0
7450,744.9651,1336,223,0,1126,769,357,2,60,0.9825215,17.65919,18.6135,15.06667,True,False,0,0,0,0,0,0,0,0,0
7500,749.9639,1338,219,0,1344,1003,341,0,49,0.9838686,19.0137,19.31765,17.95918,True,False,0,0,0,0,0,0,0,0,0
7550,754.9627,1340,210,0,1192,896,296,4,52,0.9460215,18.20952,18.62025,16.96154,True,False,0,0,0,0,0,0,0,0,0
7600,759.9615,1356,209,0,1078,810,268,0,46,0.9237692,17.36842,17.33129,17.5,True,False,0,0,0,0,0,0,0,0,0
7650,764.9603,1382,195,0,946,684,262,2,47,0.9465696,16.37949,16.33108,16.53192,True,False,0,0,0,0,0,0,0,0,0
7700,769.959,1391,198,0,1243,778,465,2,54,0.9138734,16.58081,17.79167,13.35185,True,False,0,0,0,0,0,0,0,0,0
7750,774.9578,1372,196,0,1327,904,423,2,61,0.9220527,15.29592,15.99259,13.7541,True,False,0,0,0,0,0,0,0,0,0
7800,779.9566,1359,205,0,1832,1124,708,3,69,0.9338142,13.98049,14.42647,13.10145,True,False,0,0,0,0,0,0,0,0,0
7850,784.9554,1333,208,0,1857,1148,709,0,72,0.9153038,13.50961,14.57353,11.5,True,False,0,0,0,0,0,0,0,0,0
7900,789.9542,1308,212,0,1957,1227,730,1,76,0.9777447,14.30189,14.79412,13.42105,True,False,0,0,0,0,0,0,0,0,0
7950,794.9529,1277,203,0,1408,899,509,1,69,0.9727339,14.01478,14.67164,12.73913,True,False,0,0,0,0,0,0,0,0,0
8000,799.9517,1264,201,0,1468,936,532,3,68,0.9839007,14.28358,14.36842,14.11765,True,False,0,0,0,0,0,0,0,0,0
8050,804.9505,1248,211,0,1805,1018,787,0,91,0.9670284,15.2891,15.325,15.24176,True,False,0,0,0,0,0,0,0,0,0
8100,809.9493,1237,215,0,1934,1205,729,1,77,0.976944,15.54884,15.4058,15.80519,True,False,0,0,0,0,0,0,0,0,0
8150,814.9481,1210,227,0,2076,1254,822,0,88,0.9604117,15.95595,16.18705,15.59091,True,False,0,0,0,0,0,0,0,0,0
8200,819.9468,1186,232,0,2178,1215,963,2,101,0.9717593,16.62069,16.47328,16.81188,True,False,0,0,0,0,0,0,0,0,0
8250,824.9456,1175,240,0,1720,1051,669,1,90,0.9624881,16.60417,16.6,16.61111,True,False,0,0,0,0,0,0,0,0,0
8300,829.9444,1169,250,0,2023,1432,591,5,72,0.9238145,15.712,15.41573,16.44444,True,False,0,0,0,0,0,0,0,0,0
8350,834.9432,1134,273,0,1864,1297,567,1,88,0.9023917,17.18681,16.87027,17.85227,True,False,0,0,0,0,0,0,0,0,0
8400,839.942,1106,273,0,1802,1236,566,1,83,0.8352712,17.19048,17.14211,17.3012,True,False,0,0,0,0,0,0,0,0,0
8450,844.9407,1094,275,0,1522,1136,386,1,64,0.8461877,17.74909,18.2654,16.04688,True,False,0,0,0,0,0,0,0,0,0
8500,849.9395,1077,282,0,1823,1172,651,1,93,0.811666,16.82269,17.42328,15.60215,True,False,0,0,0,0,0,0,0,0,0
8550,854.9383,1080,269,0,1419,994,425,1,71,0.8180534,15.71004,16.35859,13.90141,True,False,0,0,0,0,0,0,0,0,0
8600,859.9371,1086,265,0,1394,1018,376,2,70,0.8405073,15.35472,15.4359,15.12857,True,False,0,0,0,0,0,0,0,0,0
8650,864.9359,1081,272,0,1503,1092,411,3,69,0.8932808,16.17647,16.24138,15.98551,True,False,0,0,0,0,0,0,0,0,0
8700,869.9346,1077,265,0,1503,1093,410,1,71,0.9313208,16.18491,16.84021,14.39437,True,False,0,0,0,0,0,0,0,0,0
8750,874.9334,1062,268,0,1697,1137,560,1,84,0.9350305,15.06716,16.29891,12.36905,True,False,0,0,0,0,0,0,0,0,0
8800,879.9322,1044,275,0,1357,869,488,2,93,0.8670267,15.46545,15.6978,15.01075,True,False,0,0,0,0,0,0,0,0,0
8850,884.931,1042,270,0,1614,1085,529,1,84,0.9431488,17.05185,17.08064,16.98809,True,False,0,0,0,0,0,0,0,0,0
8900,889.9297,1023,271,0,1745,1219,526,0,79,0.9487851,16.0369,16.30208,15.39241,True,False,0,0,0,0,0,0,0,0,0
8950,894.9285,1004,272,0,1682,1124,558,1,73,0.9386969,15.03677,16.26633,11.68493,True,False,0,0,0,0,0,0,0,0,0
9000,899.9273,999,273,0,1564,1134,430,1,66,0.8936005,15.41758,15.4686,15.25758,True,False,0,0,0,0,0,0,0,0,0
9050,904.9261,969,278,0,1224,810,414,2,89,0.9220275,15.89928,15.80423,16.10112,True,False,0,0,0,0,0,0,0,0,0
9100,909.9249,972,257,0,1359,979,380,1,69,0.93528,14.73152,14.71809,14.76812,True,False,0,0,0,0,0,0,0,0,0
9150,914.9236,971,260,0,1487,1003,484,2,82,0.9457255,15.00769,15.09551,14.81707,True,False,0,0,0,0,0,0,0,0,0
9200,919.9224,954,268,0,1513,978,535,1,86,0.9447776,15.02239,14.8956,15.2907,True,False,0,0,0,0,0,0,0,0,0
9250,924.9212,962,265,0,1226,849,377,4,76,0.9076621,13.93585,14.40741,12.76316,True,False,0,0,0,0,0,0,0,0,0
9300,929.92,968,268,0,1381,959,422,5,71,0.8842582,13.21269,13.85279,11.43662,True,False,0,0,0,0,0,0,0,0,0
9350,934.9188,974,258,0,1224,885,339,2,66,0.8779891,12.55814,12.88021,11.62121,True,False,0,0,0,0,0,0,0,0,0
9400,939.9175,994,252,0,1412,1064,348,2,63,0.903797,11.97619,12.50265,10.39683,True,False,0,0,0,0,0,0,0,0,0
9450,944.9163,992,241,0,1493,1027,466,3,61,0.9021332,12.09959,12.42222,11.14754,True,False,0,0,0,0,0,0,0,0,0
9500,949.9151,1018,235,0,1840,1266,574,2,68,0.9040451,12.40425,12.59281,11.94118,True,False,0,0,0,0,0,0,0,0,0
9550,954.9139,986,240,0,2160,1339,821,2,87,0.9098308,13.025,13.62745,11.96552,True,False,0,0,0,0,0,0,0,0,0
9600,959.9127,960,237,0,1839,1094,745,1,89,0.954091,13.96203,13.83108,14.17978,True,False,0,0,0,0,0,0,0,0,0
9650,964.9114,967,246,0,1691,1158,533,2,81,0.9781221,15.50407,15.61212,15.28395,True,False,0,0,0,0,0,0,0,0,0
9700,969.9102,965,253,0,1573,1089,484,0,70,0.9852042,16.4664,16.25683,17.01429,True,False,0,0,0,0,0,0,0,0,0
9750,974.909,971,261,0,1489,1003,486,3,70,0.9656683,15.41762,15.75916,14.48571,True,False,0,0,0,0,0,0,0,0,0
9800,979.9078,987,248,0,1530,1123,407,2,62,0.9624259,14.22581,14.48925,13.43548,True,False,0,0,0,0,0,0,0,0,0
9850,984.9066,973,245,0,1512,1080,432,2,63,0.9579455,13.94286,13.73626,14.53968,True,False,0,0,0,0,0,0,0,0,0
9900,989.9053,975,234,0,1374,935,439,3,73,0.9768385,14.89316,15.0559,14.53425,True,False,0,0,0,0,0,0,0,0,0
