Step, Time, PreyPop, PredPop, MutantPop, PreyInCaptureRange, PreyInCaptureRangeQuesting, PreyInCaptureRangeHandling, PreyConsumed, PredHandling, Polarization, Crowding, CrowdingQuesting, CrowdingHandling, CollectivePred, CollectivePrey, NumberOfGroups, MeanGroupSize, VarGroupSize, MaxGroupSize, NumberOfSingletonGroups, NumberOfMutantGroups, PreyInCaptureRangeMutant, LocalConspecificsMutant, LocalHeterospecificsMutant
1750,175.0015,1763,74,43,1021,606,415,2,30,0.06150827,0.4054054,0.3863636,0.4333333,False,False,0,0,0,0,0,0,602,14,16
1800,180.0018,1745,81,43,1036,538,498,1,41,0.08979166,0.4691358,0.475,0.4634146,False,False,0,0,0,0,0,0,556,22,17
1850,185.0021,1738,84,42,1118,692,426,0,35,0.05646436,0.547619,0.5102041,0.6,False,False,0,0,0,0,0,0,578,20,19
1900,190.0024,1724,83,39,1100,617,483,1,35,0.03818505,0.4819277,0.5625,0.3714286,False,False,0,0,0,0,0,0,516,16,18
1950,195.0027,1726,85,40,1111,638,473,1,36,0.1028877,0.6117647,0.5714286,0.6666667,False,False,0,0,0,0,0,0,579,32,9
2000,200.003,1724,86,40,1173,687,486,1,36,0.0624149,0.4534884,0.46,0.4444444,False,False,0,0,0,0,0,0,540,23,19
2050,205.0033,1723,89,44,1187,664,523,2,37,0.05272218,0.4719101,0.4807692,0.4594595,False,False,0,0,0,0,0,0,527,22,18
2100,210.0036,1723,92,41,1242,610,632,0,45,0.03573553,0.4347826,0.4468085,0.4222222,False,False,0,0,0,0,0,0,564,12,15
2150,215.0039,1703,91,38,1237,527,710,1,51,0.1236223,0.4835165,0.45,0.509804,False,False,0,0,0,0,0,0,524,14,15
2200,220.0042,1708,90,36,1238,779,459,1,36,0.09381524,0.4222222,0.5185185,0.2777778,False,False,0,0,0,0,0,0,512,10,15
2250,225.0045,1689,96,39,1259,719,540,0,44,0.02029424,0.3958333,0.3846154,0.4090909,False,False,0,0,0,0,0,0,490,20,14
2300,230.0048,1666,99,39,1250,569,681,2,52,0.0741453,0.4141414,0.3829787,0.4423077,False,False,0,0,0,0,0,0,497,12,25
2350,235.0051,1657,105,35,1315,774,541,0,47,0.07696187,0.6476191,0.6896552,0.5957447,False,False,0,0,0,0,0,0,477,16,14
2400,240.0054,1635,113,39,1454,799,655,0,53,0.03971604,0.6725664,0.6,0.754717,False,False,0,0,0,0,0,0,478,8,22
2450,245.0058,1620,119,39,1489,813,676,2,53,0.02835251,0.7731093,0.7272727,0.8301887,False,False,0,0,0,0,0,0,493,15,21
2500,250.0061,1613,125,41,1559,817,742,3,60,0.09243291,0.736,0.6615385,0.8166667,False,False,0,0,0,0,0,0,486,22,29
2550,255.0064,1605,135,41,1664,1011,653,5,53,0.08359379,0.6592593,0.7073171,0.5849057,False,False,0,0,0,0,0,0,542,16,29
2600,260.0067,1586,137,45,1635,962,673,1,56,0.144705,0.7153285,0.7037037,0.7321429,False,False,0,0,0,0,0,0,545,18,31
2650,265.007,1556,144,53,1776,977,799,2,67,0.1208054,0.7986111,0.7142857,0.8955224,False,False,0,0,0,0,0,0,631,36,40
2700,270.0073,1524,151,55,1750,886,864,0,77,0.02748373,0.6754967,0.7027027,0.6493506,False,False,0,0,0,0,0,0,612,16,40
2750,275.0076,1512,156,56,1868,1053,815,2,67,0.1621882,0.8333333,0.7865168,0.8955224,False,False,0,0,0,0,0,0,690,24,43
2800,280.0079,1476,165,63,1910,1066,844,1,72,0.1606767,0.6909091,0.7849463,0.5694444,False,False,0,0,0,0,0,0,754,36,39
2850,285.0082,1451,168,63,1855,1071,784,1,77,0.08894125,0.8809524,0.8571429,0.9090909,False,False,0,0,0,0,0,0,687,44,50
2900,290.0085,1432,175,66,1950,1117,833,2,74,0.06508821,1.04,0.9504951,1.162162,False,False,0,0,0,0,0,0,733,44,51
2950,295.0088,1416,183,71,2013,1246,767,2,71,0.046753,0.9398907,0.9642857,0.9014084,False,False,0,0,0,0,0,0,771,48,58
3000,300.0091,1391,185,74,1928,1192,736,1,71,0.0111387,0.9027027,0.8859649,0.9295775,False,False,0,0,0,0,0,0,801,45,48
3050,305.0094,1379,182,74,1916,1069,847,1,80,0.003844919,0.8791209,0.7745098,1.0125,False,False,0,0,0,0,0,0,771,54,63
3100,310.0097,1352,181,68,1884,1070,814,1,78,0.06320099,0.8508287,0.8932039,0.7948718,False,False,0,0,0,0,0,0,721,46,58
3150,315.01,1338,188,75,1912,1168,744,3,72,0.06466927,1.154255,1.206897,1.069444,False,False,0,0,0,0,0,0,738,68,72
3200,320.0103,1330,190,69,1968,1162,806,0,79,0.04321788,0.9789473,1.009009,0.9367089,False,False,0,0,0,0,0,0,704,42,77
3250,325.0106,1319,196,75,1972,1248,724,2,71,0.08024267,0.8214286,0.76,0.9295775,False,False,0,0,0,0,0,0,758,59,75
3300,330.0109,1291,200,79,2015,1102,913,1,85,0.09227848,0.97,0.9913043,0.9411765,False,False,0,0,0,0,0,0,775,54,84
3350,335.0112,1274,206,85,2055,1204,851,1,79,0.1256526,1.174757,1.07874,1.329114,False,False,0,0,0,0,0,0,866,104,69
3400,340.0115,1253,214,86,2093,1349,744,4,77,0.1160922,1.14486,1.167883,1.103896,False,False,0,0,0,0,0,0,848,78,73
3450,345.0118,1217,228,94,2118,1240,878,1,92,0.01902904,0.9561403,0.9264706,1,False,False,0,0,0,0,0,0,859,86,101
3500,350.0121,1197,226,97,2116,1188,928,6,91,0.007842864,1.088496,1.081481,1.098901,False,False,0,0,0,0,0,0,906,82,84
3550,355.0125,1194,228,96,2061,1300,761,1,84,0.04767779,1.245614,1.256944,1.22619,False,False,0,0,0,0,0,0,878,84,103
3600,360.0128,1176,243,101,2151,1281,870,1,96,0.04228256,1.135803,1.136054,1.135417,False,False,0,0,0,0,0,0,890,124,96
3650,365.0131,1152,246,96,2163,1286,877,0,94,0.03891461,1.211382,0.9934211,1.56383,False,False,0,0,0,0,0,0,825,68,101
3700,370.0134,1128,242,91,2227,1470,757,2,80,0.05588237,1.152893,1.123457,1.2125,False,False,0,0,0,0,0,0,847,72,86
3750,375.0137,1109,251,93,2179,1316,863,3,97,0.04395261,1.155378,1.116883,1.216495,False,False,0,0,0,0,0,0,790,84,129
3800,380.014,1101,257,96,2192,1377,815,1,96,0.05100594,1.167315,1.204969,1.104167,False,False,0,0,0,0,0,0,870,54,111
3850,385.0143,1082,261,96,2126,1407,719,3,86,0.07363015,1.176245,1.165714,1.197674,False,False,0,0,0,0,0,0,797,68,105
3900,390.0146,1056,267,98,2233,1446,787,1,97,0.115933,1.067416,1.035294,1.123711,False,False,0,0,0,0,0,0,880,76,128
3950,395.0149,1012,276,101,2237,1519,718,1,94,0.09567793,1.326087,1.307692,1.361702,False,False,0,0,0,0,0,0,844,86,124
4000,400.0152,978,285,106,2208,1464,744,2,95,0.1329347,1.242105,1.284211,1.157895,False,False,0,0,0,0,0,0,883,98,130
4050,405.0155,938,297,105,2099,1355,744,3,106,0.1035201,1.249158,1.21466,1.311321,False,False,0,0,0,0,0,0,748,90,173
4100,410.0158,910,306,110,2168,1429,739,3,103,0.08110315,1.189543,1.137931,1.291262,False,False,0,0,0,0,0,0,744,107,181
4150,415.0161,885,299,106,2063,1449,614,0,93,0.04780552,1.364548,1.320388,1.462366,False,False,0,0,0,0,0,0,726,122,161
4200,420.0164,853,297,109,1944,1340,604,2,93,0.04607996,1.407407,1.313725,1.612903,False,False,0,0,0,0,0,0,683,124,163
4250,425.0167,825,302,109,1928,1216,712,2,107,0.0302522,1.433775,1.302564,1.672897,False,False,0,0,0,0,0,0,712,106,157
4300,430.017,832,288,107,1855,1321,534,0,87,0.00937113,1.3125,1.313433,1.310345,False,False,0,0,0,0,0,0,676,90,139
4350,435.0173,820,292,110,1857,1326,531,0,90,0.03153634,1.359589,1.316832,1.455556,False,False,0,0,0,0,0,0,704,120,169
4400,440.0176,795,305,115,1951,1398,553,3,83,0.04130619,1.508197,1.427928,1.722892,False,False,0,0,0,0,0,0,718,154,181
4450,445.0179,760,307,114,1817,1290,527,2,92,0.01880846,1.550489,1.483721,1.706522,False,False,0,0,0,0,0,0,682,112,178
4500,450.0182,724,300,111,1656,1136,520,2,98,0.06215988,1.373333,1.306931,1.510204,False,False,0,0,0,0,0,0,616,142,129
4550,455.0186,703,296,113,1646,1165,481,1,83,0.06967223,1.304054,1.319249,1.26506,False,False,0,0,0,0,0,0,620,112,156
4600,460.0189,695,297,108,1638,1182,456,3,79,0.04793711,1.265993,1.211009,1.417722,False,False,0,0,0,0,0,0,624,114,158
4650,465.0192,669,284,101,1460,1080,380,0,82,0.04994747,1.119718,1.108911,1.146341,False,False,0,0,0,0,0,0,543,66,154
4700,470.0195,632,297,108,1509,1062,447,1,85,0.03966325,1.319865,1.349057,1.247059,False,False,0,0,0,0,0,0,560,86,149
4750,475.0198,632,288,109,1357,1022,335,2,69,0.02371344,1.260417,1.30137,1.130435,False,False,0,0,0,0,0,0,551,112,138
4800,480.0201,621,282,110,1375,1074,301,2,64,0.0630767,1.184397,1.091743,1.5,False,False,0,0,0,0,0,0,559,96,130
4850,485.0204,612,271,105,1288,979,309,3,61,0.04869636,1.276753,1.261905,1.327869,False,False,0,0,0,0,0,0,502,102,128
4900,490.0207,608,260,104,1184,921,263,2,56,0.06683066,1.134615,1.122549,1.178571,False,False,0,0,0,0,0,0,490,86,111
4950,495.021,621,254,102,1259,933,326,3,61,0.04632534,0.9330708,0.9637306,0.8360656,False,False,0,0,0,0,0,0,498,75,129
5000,500.0213,623,240,96,1179,866,313,0,62,0.03215197,0.9416667,0.9325843,0.9677419,False,False,0,0,0,0,0,0,495,62,121
5050,505.0216,623,245,99,1250,858,392,0,72,0.0400656,1.04898,1.023121,1.111111,False,False,0,0,0,0,0,0,501,74,105
5100,510.0219,620,248,100,1186,843,343,4,73,0.04603959,1.096774,1.08,1.136986,False,False,0,0,0,0,0,0,466,87,108
5150,515.0213,625,249,103,1215,923,292,2,61,0.01505844,0.9558233,0.9202127,1.065574,False,False,0,0,0,0,0,0,482,80,108
5200,520.0201,623,247,110,1211,779,432,3,79,0.03965877,1.032389,0.9940476,1.113924,False,False,0,0,0,0,0,0,546,81,103
5250,525.0189,631,235,103,1138,850,288,4,56,0.0384784,0.9489362,1.03352,0.6785714,False,False,0,0,0,0,0,0,504,84,110
5300,530.0176,639,242,108,1238,894,344,0,67,0.08745002,1.347107,1.32,1.41791,False,False,0,0,0,0,0,0,557,112,84
5350,535.0164,638,239,107,1213,802,411,3,73,0.06831206,1.322176,1.313253,1.342466,False,False,0,0,0,0,0,0,546,147,100
5400,540.0152,649,240,106,1137,812,325,2,67,0.03549368,1.225,1.242775,1.179104,False,False,0,0,0,0,0,0,504,116,136
5450,545.014,649,234,102,1148,795,353,1,65,0.07825088,0.982906,0.9408284,1.092308,False,False,0,0,0,0,0,0,503,94,101
5500,550.0128,648,228,101,1144,801,343,1,66,0.03222818,0.8859649,0.8827161,0.8939394,False,False,0,0,0,0,0,0,523,100,106
5550,555.0115,658,215,90,1080,781,299,3,57,0.01709924,0.9581395,0.8924051,1.140351,False,False,0,0,0,0,0,0,450,66,69
5600,560.0103,667,217,89,1153,869,284,1,50,0.01378083,0.9769585,0.9700599,1,False,False,0,0,0,0,0,0,484,60,89
5650,565.0091,680,207,85,1062,863,199,1,41,0.0652943,0.8743961,0.8614458,0.9268293,False,False,0,0,0,0,0,0,404,57,83
5700,570.0079,694,202,83,1091,796,295,1,58,0.1046613,1.168317,1.1875,1.12069,False,False,0,0,0,0,0,0,459,90,83
5750,575.0067,707,187,79,1009,708,301,0,53,0.161223,0.8449198,0.8432836,0.8490566,False,False,0,0,0,0,0,0,431,56,59
5800,580.0054,731,185,79,1047,753,294,0,49,0.1139001,0.7621621,0.7573529,0.7755102,False,False,0,0,0,0,0,0,441,49,74
5850,585.0042,764,188,78,1045,818,227,1,45,0.07427289,0.8882979,0.8951049,0.8666667,False,False,0,0,0,0,0,0,427,45,62
5900,590.003,777,174,66,1095,812,283,1,43,0.08241403,0.862069,0.961832,0.5581396,False,False,0,0,0,0,0,0,451,40,62
5950,595.0018,798,172,65,1093,762,331,1,47,0.0546287,0.8953488,0.8,1.148936,False,False,0,0,0,0,0,0,428,46,53
6000,600.0005,799,175,70,1064,754,310,0,54,0.03129222,0.7828571,0.8429752,0.6481481,False,False,0,0,0,0,0,0,415,48,57
6050,604.9993,816,173,69,1070,710,360,2,62,0.05425914,0.7283237,0.7387387,0.7096774,False,False,0,0,0,0,0,0,444,26,58
6100,609.9981,835,163,68,990,697,293,1,49,0.1288669,0.6993865,0.7105263,0.6734694,False,False,0,0,0,0,0,0,406,42,52
6150,614.9969,839,163,70,1057,726,331,0,48,0.1026566,0.7361963,0.7652174,0.6666667,False,False,0,0,0,0,0,0,476,54,59
6200,619.9957,858,165,71,1121,777,344,0,48,0.1306347,0.7151515,0.7008547,0.75,False,False,0,0,0,0,0,0,495,42,53
6250,624.9944,875,167,71,1232,852,380,0,50,0.04348048,0.8383234,0.8632479,0.78,False,False,0,0,0,0,0,0,505,52,62
6300,629.9932,890,164,73,1159,713,446,1,59,0.04877203,0.7195122,0.6666667,0.8135593,False,False,0,0,0,0,0,0,532,44,61
6350,634.992,895,163,73,1192,824,368,2,56,0.03793721,0.6871166,0.728972,0.6071429,False,False,0,0,0,0,0,0,495,46,51
6400,639.9908,912,157,70,1153,807,346,0,49,0.01514795,0.8025478,0.7685185,0.877551,False,False,0,0,0,0,0,0,530,44,41
6450,644.9896,953,156,73,1135,766,369,1,49,0.02664692,0.7564102,0.7850468,0.6938776,False,False,0,0,0,0,0,0,556,44,46
6500,649.9883,989,148,69,1163,864,299,3,38,0.01154371,0.7094595,0.7,0.7368421,False,False,0,0,0,0,0,0,533,48,35
6550,654.9871,1017,136,63,1127,799,328,1,42,0.04359196,0.6029412,0.680851,0.4285714,False,False,0,0,0,0,0,0,533,32,29
6600,659.9859,1049,137,66,1061,714,347,2,43,0.03134136,0.540146,0.4893617,0.6511628,False,False,0,0,0,0,0,0,510,40,42
6650,664.9847,1068,145,69,1227,829,398,0,47,0.003297198,0.8,0.8367347,0.7234042,False,False,0,0,0,0,0,0,558,50,41
6700,669.9835,1090,154,75,1415,845,570,1,59,0.07744464,0.7272727,0.6842105,0.7966102,False,False,0,0,0,0,0,0,685,46,48
6750,674.9822,1099,150,74,1214,710,504,1,61,0.09416882,0.6,0.5617977,0.6557377,False,False,0,0,0,0,0,0,607,50,35
6800,679.981,1119,155,76,1363,808,555,1,61,0.1041373,0.7354839,0.7446808,0.7213115,False,False,0,0,0,0,0,0,692,58,61
6850,684.9798,1122,158,77,1376,959,417,1,48,0.1079365,0.886076,0.9363636,0.7708333,False,False,0,0,0,0,0,0,700,80,51
6900,689.9786,1137,157,79,1374,966,408,0,47,0.0848479,0.6878981,0.6727273,0.7234042,False,False,0,0,0,0,0,0,686,38,45
6950,694.9774,1152,164,85,1429,798,631,0,72,0.1095769,0.9268293,1.032609,0.7916667,False,False,0,0,0,0,0,0,743,92,57
7000,699.9761,1156,164,87,1488,932,556,2,58,0.14617,0.6829268,0.6698113,0.7068965,False,False,0,0,0,0,0,0,789,68,56
7050,704.9749,1167,170,85,1580,996,584,2,62,0.09154142,0.8235294,0.7685185,0.9193549,False,False,0,0,0,0,0,0,774,68,60
7100,709.9737,1171,172,81,1530,954,576,2,65,0.06440685,0.7965117,0.8317757,0.7384616,False,False,0,0,0,0,0,0,714,78,58
7150,714.9725,1153,187,86,1693,1052,641,1,72,0.1252889,0.8449198,0.8086957,0.9027778,False,False,0,0,0,0,0,0,786,80,75
7200,719.9713,1156,183,88,1592,958,634,3,72,0.1096892,0.7540984,0.6936937,0.8472222,False,False,0,0,0,0,0,0,779,62,58
7250,724.97,1145,193,91,1767,1118,649,1,72,0.07574938,0.9533679,0.9338843,0.9861111,False,False,0,0,0,0,0,0,812,74,72
7300,729.9688,1138,190,88,1668,1079,589,0,67,0.01110118,0.7578948,0.7235773,0.8208955,False,False,0,0,0,0,0,0,776,68,66
7350,734.9676,1132,193,90,1711,1111,600,2,67,0.03380373,0.8445596,0.8571429,0.8208955,False,False,0,0,0,0,0,0,822,58,81
7400,739.9664,1138,193,90,1715,1105,610,0,71,0.05582436,0.9533679,0.9590164,0.943662,False,False,0,0,0,0,0,0,800,96,80
7450,744.9651,1137,198,92,1747,1031,716,1,84,0.01617994,0.9292929,0.8859649,0.9880952,False,False,0,0,0,0,0,0,787,88,74
7500,749.9639,1119,203,96,1804,1173,631,2,68,0.05946627,1.068966,0.9481481,1.308824,False,False,0,0,0,0,0,0,808,103,85
7550,754.9627,1113,196,95,1656,1065,591,4,69,0.05284582,0.8367347,0.8346457,0.8405797,False,False,0,0,0,0,0,0,798,82,63
7600,759.9615,1108,206,98,1817,1220,597,2,74,0.05050794,0.8495145,0.8484849,0.8513514,False,False,0,0,0,0,0,0,890,85,54
7650,764.9603,1089,202,94,1734,999,735,2,80,0.03932609,0.6633663,0.6721311,0.65,False,False,0,0,0,0,0,0,800,62,83
7700,769.959,1103,191,91,1569,999,570,3,67,0.01981923,0.7591623,0.7903226,0.7014925,False,False,0,0,0,0,0,0,715,71,76
7750,774.9578,1110,197,97,1681,1115,566,2,67,0.08724162,0.7258883,0.7153846,0.7462686,False,False,0,0,0,0,0,0,846,73,85
7800,779.9566,1117,191,91,1595,939,656,1,74,0.08240746,0.921466,0.9230769,0.9189189,False,False,0,0,0,0,0,0,763,70,95
7850,784.9554,1116,196,93,1688,1047,641,2,74,0.08033922,0.7040817,0.7540984,0.6216216,False,False,0,0,0,0,0,0,823,58,71
7900,789.9542,1119,191,97,1663,1055,608,1,69,0.03926741,0.8167539,0.9262295,0.6231884,False,False,0,0,0,0,0,0,841,92,83
7950,794.9529,1139,200,101,1865,1272,593,4,64,0.04171023,0.815,0.7941176,0.859375,False,False,0,0,0,0,0,0,967,83,83
8000,799.9517,1127,208,107,1835,1224,611,1,67,0.07879757,0.6923077,0.6666667,0.7462686,False,False,0,0,0,0,0,0,923,66,89
8050,804.9505,1112,209,110,1721,1114,607,3,71,0.05075206,0.8755981,0.9057971,0.8169014,False,False,0,0,0,0,0,0,872,96,69
8100,809.9493,1119,213,109,1822,1170,652,3,76,0.0228553,1.089202,1.153285,0.9736842,False,False,0,0,0,0,0,0,931,104,92
8150,814.9481,1121,212,111,1769,1111,658,0,75,0.09873521,0.9528302,0.9635037,0.9333333,False,False,0,0,0,0,0,0,923,112,87
8200,819.9468,1110,218,110,1846,1196,650,1,77,0.1083065,0.8990825,0.929078,0.8441558,False,False,0,0,0,0,0,0,896,88,92
8250,824.9456,1099,208,105,1797,1146,651,1,71,0.0428281,1.009615,0.9927008,1.042253,False,False,0,0,0,0,0,0,930,80,96
8300,829.9444,1092,202,105,1712,1096,616,3,73,0.05713654,0.8019802,0.7364341,0.9178082,False,False,0,0,0,0,0,0,899,82,89
8350,834.9432,1087,203,100,1718,1044,674,1,80,0.05341183,0.9704434,0.9105691,1.0625,False,False,0,0,0,0,0,0,823,98,88
8400,839.942,1071,211,98,1784,1186,598,0,69,0.0479469,0.957346,0.9577465,0.9565217,False,False,0,0,0,0,0,0,849,82,72
8450,844.9407,1090,203,94,1682,1202,480,1,57,0.02711232,0.9014778,0.8767123,0.9649123,False,False,0,0,0,0,0,0,776,91,89
8500,849.9395,1076,215,102,1824,1125,699,1,83,0.02505167,0.8465116,0.9015151,0.7590361,False,False,0,0,0,0,0,0,833,90,99
8550,854.9383,1081,208,100,1690,1119,571,2,74,0.07814508,0.9567308,0.9701493,0.9324324,False,False,0,0,0,0,0,0,800,98,84
8600,859.9371,1057,227,108,1897,1166,731,2,82,0.04366156,1.039648,1.048276,1.02439,False,False,0,0,0,0,0,0,919,106,80
8650,864.9359,1039,236,109,1916,1178,738,5,86,0.06083811,0.9661017,0.98,0.9418604,False,False,0,0,0,0,0,0,900,106,107
8700,869.9346,1020,229,104,1843,1205,638,2,83,0.05064629,0.8471616,0.8561644,0.8313253,False,False,0,0,0,0,0,0,834,80,117
8750,874.9334,982,237,112,1882,1101,781,2,88,0.032915,1.113924,1.067114,1.193182,False,False,0,0,0,0,0,0,888,124,114
8800,879.9322,980,240,112,1788,1031,757,5,93,0.0236802,0.9416667,1.040816,0.7849463,False,False,0,0,0,0,0,0,828,96,123
8850,884.931,975,247,107,1863,1200,663,2,88,0.1097297,1.076923,1.119497,1,False,False,0,0,0,0,0,0,867,114,94
8900,889.9297,963,258,107,1916,1232,684,1,93,0.1271896,1.069767,1.084849,1.043011,False,False,0,0,0,0,0,0,789,94,123
8950,894.9285,946,259,109,2007,1320,687,0,87,0.07222848,1.166023,1.25,1,False,False,0,0,0,0,0,0,838,100,142
9000,899.9273,937,259,111,1836,1233,603,2,82,0.07345328,1.123552,1.19774,0.9634146,False,False,0,0,0,0,0,0,766,104,134
9050,904.9261,910,255,110,1842,1265,577,1,81,0.09433076,1.011765,0.9942529,1.049383,False,False,0,0,0,0,0,0,791,100,141
9100,909.9249,896,257,106,1783,1322,461,1,67,0.03557057,1.182879,1.178947,1.19403,False,False,0,0,0,0,0,0,794,106,142
9150,914.9236,873,262,110,1873,1327,546,4,77,0.06925067,1.244275,1.210811,1.324675,False,False,0,0,0,0,0,0,778,138,133
9200,919.9224,860,259,111,1761,1254,507,1,76,0.03449396,1.220077,1.300546,1.026316,False,False,0,0,0,0,0,0,768,116,117
9250,924.9212,852,257,112,1687,1157,530,1,84,0.07908379,1.007782,0.9768786,1.071429,False,False,0,0,0,0,0,0,746,99,104
9300,929.92,842,250,106,1651,1128,523,4,78,0.05920127,1.012,1.098837,0.8205128,False,False,0,0,0,0,0,0,684,91,117
9350,934.9188,838,246,101,1630,1124,506,2,67,0.02856303,1.097561,0.9664804,1.447761,False,False,0,0,0,0,0,0,627,78,106
9400,939.9175,846,242,95,1535,1084,451,1,69,0.01827997,1.173554,1.144509,1.246377,False,False,0,0,0,0,0,0,612,74,104
9450,944.9163,844,241,94,1596,1195,401,2,59,0.07025442,1.004149,0.989011,1.050847,False,False,0,0,0,0,0,0,582,82,100
9500,949.9151,818,246,92,1468,941,527,2,81,0.07769772,1.174797,1.139394,1.246914,False,False,0,0,0,0,0,0,529,90,82
9550,954.9139,822,253,91,1609,1070,539,5,82,0.04830298,1.197628,1.181287,1.231707,False,False,0,0,0,0,0,0,606,66,123
9600,959.9127,826,250,86,1653,1220,433,1,73,0.02300097,1.176,1.096045,1.369863,False,False,0,0,0,0,0,0,580,60,107
9650,964.9114,824,249,87,1595,1188,407,2,59,0.004697392,0.9477912,0.9263158,1.016949,False,False,0,0,0,0,0,0,520,60,129
9700,969.9102,821,246,87,1496,1042,454,1,72,0.02794588,1.113821,1.034483,1.305556,False,False,0,0,0,0,0,0,521,70,120
