Step, Time, PreyPop, PredPop, MutantPop, PreyInCaptureRange, PreyInCaptureRangeQuesting, PreyInCaptureRangeHandling, PreyConsumed, PredHandling, Polarization, Crowding, CrowdingQuesting, CrowdingHandling, CollectivePred, CollectivePrey, NumberOfGroups, MeanGroupSize, VarGroupSize, MaxGroupSize, NumberOfSingletonGroups, NumberOfMutantGroups, PreyInCaptureRangeMutant, LocalConspecificsMutant, LocalHeterospecificsMutant
1200,119.9987,3952,487,0,16747,4655,12092,9,300,0.5847264,18.72074,18.15508,19.07333,True,True,0,0,0,0,0,0,0,0,0
1250,124.9987,3876,558,0,15948,5069,10879,4,335,0.6201777,16.04122,14.1435,17.30448,True,True,0,0,0,0,0,0,0,0,0
1300,129.9987,3795,605,0,13923,4716,9207,10,335,0.7096707,15.09917,15.24444,14.98209,True,True,0,0,0,0,0,0,0,0,0
1350,134.999,3717,634,0,12110,4119,7991,11,338,0.8034713,18.20347,18.71959,17.75148,True,True,0,0,0,0,0,0,0,0,0
1400,139.9993,3578,680,0,20747,6927,13820,13,377,0.8209338,17.68824,17.74587,17.64191,True,True,0,0,0,0,0,0,0,0,0
1450,144.9996,3388,761,0,21865,6620,15245,6,442,0.7831939,18.89093,18.76802,18.97964,True,True,0,0,0,0,0,0,0,0,0
1500,150,3123,867,0,21963,7906,14057,21,489,0.7811691,21.74971,21.35185,22.05726,True,True,0,0,0,0,0,0,0,0,0
1550,155.0003,2789,939,0,21432,7631,13801,4,549,0.8240916,19.99148,19.59743,20.2714,True,True,0,0,0,0,0,0,0,0,0
1600,160.0006,2471,1018,0,19880,7779,12101,15,524,0.8125958,19.87918,19.02834,20.6813,True,True,0,0,0,0,0,0,0,0,0
1650,165.0009,2168,1077,0,18952,7304,11648,14,509,0.8165277,19.9415,19.84507,20.04912,True,True,0,0,0,0,0,0,0,0,0
1700,170.0012,1935,1115,0,13088,5351,7737,4,434,0.8088909,19.33005,19.6931,18.76037,True,True,0,0,0,0,0,0,0,0,0
1750,175.0015,1733,1164,0,12182,5396,6786,6,386,0.8019878,21.47165,21.68766,21.03627,True,True,0,0,0,0,0,0,0,0,0
1800,180.0018,1626,1162,0,7892,3915,3977,3,313,0.8211293,25.48107,25.95171,24.20447,True,True,0,0,0,0,0,0,0,0,0
1850,185.0021,1550,1116,0,8688,4131,4557,7,267,0.8518677,20.24552,20.51943,19.37453,True,True,0,0,0,0,0,0,0,0,0
1900,190.0024,1395,1098,0,13475,4921,8554,9,300,0.8357549,20.9918,21.27444,20.24,True,True,0,0,0,0,0,0,0,0,0
1950,195.0027,1178,1116,0,13776,5408,8368,5,350,0.845355,23.19624,23.05744,23.5,True,True,0,0,0,0,0,0,0,0,0
2000,200.003,995,1099,0,7848,3397,4451,8,304,0.876213,20.71793,20.6478,20.90132,True,True,0,0,0,0,0,0,0,0,0
2050,205.0033,868,1065,0,7671,3257,4414,9,258,0.8585475,20.29108,20.76952,18.79457,True,True,0,0,0,0,0,0,0,0,0
2100,210.0036,730,1019,0,5839,2325,3514,4,228,0.853748,22.17272,23.28824,18.30263,True,True,0,0,0,0,0,0,0,0,0
2150,215.0039,686,972,0,3344,1769,1575,7,174,0.8475353,18.78909,19.00125,17.81609,True,True,0,0,0,0,0,0,0,0,0
2200,220.0042,671,902,0,2881,1583,1298,0,127,0.8740789,19.24612,19.75871,16.11811,True,True,0,0,0,0,0,0,0,0,0
2250,225.0045,645,862,0,4435,1983,2452,1,128,0.9008978,20.49304,20.92234,18.03125,True,True,0,0,0,0,0,0,0,0,0
2300,230.0048,595,820,0,2998,1307,1691,5,109,0.8992863,19.76585,20.32208,16.13762,True,True,0,0,0,0,0,0,0,0,0
2350,235.0051,578,764,0,2976,1596,1380,2,96,0.9085395,20.29189,20.76796,16.97917,True,True,0,0,0,0,0,0,0,0,0
2400,240.0054,503,742,0,3369,1963,1406,3,118,0.8723436,20.50943,20.78526,19.05085,True,True,0,0,0,0,0,0,0,0,0
2450,245.0058,417,706,0,1773,982,791,1,126,0.8416399,21.41785,21.47241,21.16667,True,True,0,0,0,0,0,0,0,0,0
2500,250.0061,390,666,0,3279,1539,1740,1,105,0.8665817,17.26427,17.23351,17.42857,True,True,0,0,0,0,0,0,0,0,0
2550,255.0064,339,639,0,2553,1403,1150,2,97,0.8804665,18.09233,17.98709,18.68041,True,True,0,0,0,0,0,0,0,0,0
2600,260.0067,289,602,0,1645,973,672,4,80,0.9160869,20.0299,19.77969,21.6625,True,True,0,0,0,0,0,0,0,0,0
2650,265.007,276,558,0,502,310,192,0,64,0.9348544,17.85305,17.7247,18.84375,True,True,0,0,0,0,0,0,0,0,0
2700,270.0073,299,516,0,405,274,131,1,29,0.9474679,18.29845,18.08829,21.82759,True,True,0,0,0,0,0,0,0,0,0
2750,275.0076,318,487,0,492,329,163,1,28,0.9604675,16.71458,16.8061,15.21429,True,True,0,0,0,0,0,0,0,0,0
2800,280.0079,326,448,0,464,406,58,1,26,0.9548813,18.51339,18.77014,14.34615,True,True,0,0,0,0,0,0,0,0,0
2850,285.0082,347,406,0,309,216,93,0,28,0.941295,15.69458,15.88095,13.17857,True,True,0,0,0,0,0,0,0,0,0
2900,290.0085,398,375,0,491,401,90,0,23,0.9356644,15.72267,15.875,13.3913,True,True,0,0,0,0,0,0,0,0,0
2950,295.0088,417,346,0,766,486,280,0,28,0.9034452,16.73989,16.98742,13.92857,True,True,0,0,0,0,0,0,0,0,0
3000,300.0091,439,322,0,558,330,228,1,24,0.8278987,15.61491,15.4396,17.79167,True,True,0,0,0,0,0,0,0,0,0
3050,305.0094,475,294,0,560,424,136,2,32,0.8062431,15.94898,15.48473,19.75,True,True,0,0,0,0,0,0,0,0,0
3100,310.0097,528,273,0,360,218,142,0,27,0.8198314,15.29304,15.22358,15.92593,True,True,0,0,0,0,0,0,0,0,0
3150,315.01,588,248,0,28,13,15,0,13,0.7994713,17.56855,17.67234,15.69231,True,True,0,0,0,0,0,0,0,0,0
3200,320.0103,675,223,0,208,101,107,1,4,0.7931426,15.06726,15.17352,9.25,True,True,0,0,0,0,0,0,0,0,0
3250,325.0106,770,207,0,582,102,480,0,10,0.8662629,14.94686,15.44162,5.2,True,True,0,0,0,0,0,0,0,0,0
3300,330.0109,862,190,0,355,49,306,0,11,0.9125686,17.32105,18.07821,5,True,True,0,0,0,0,0,0,0,0,0
3350,335.0112,981,171,0,300,138,162,1,10,0.9471769,16.52632,17.19876,5.7,True,True,0,0,0,0,0,0,0,0,0
3400,340.0115,1103,159,0,255,125,130,0,7,0.9224023,15.63522,16.02632,7.142857,True,True,0,0,0,0,0,0,0,0,0
3450,345.0118,1255,145,0,281,245,36,1,8,0.9316509,15.88966,16.29197,9,True,True,0,0,0,0,0,0,0,0,0
3500,350.0121,1365,139,0,1558,1009,549,1,18,0.8869025,13.94245,13.89256,14.27778,True,True,0,0,0,0,0,0,0,0,0
3550,355.0125,1472,152,0,3226,1312,1914,2,55,0.8006471,16.93421,13.72165,22.6,True,True,0,0,0,0,0,0,0,0,0
3600,360.0128,1566,178,0,4391,1525,2866,3,86,0.7681103,13.81461,13.42391,14.23256,True,True,0,0,0,0,0,0,0,0,0
3650,365.0131,1659,205,0,4265,1389,2876,2,90,0.7556468,13.25854,14.2,12.05556,True,True,0,0,0,0,0,0,0,0,0
3700,370.0134,1790,213,0,2931,791,2140,0,82,0.7998095,13.34272,14.92366,10.81707,True,True,0,0,0,0,0,0,0,0,0
3750,375.0137,1937,204,0,1415,343,1072,1,61,0.7951732,11.56863,12.74126,8.819673,True,True,0,0,0,0,0,0,0,0,0
3800,380.014,2147,187,0,808,452,356,0,42,0.8099641,11.82888,12.97931,7.857143,True,True,0,0,0,0,0,0,0,0,0
3850,385.0143,2330,190,0,1763,935,828,2,44,0.7560613,12.97895,12.82192,13.5,True,True,0,0,0,0,0,0,0,0,0
3900,390.0146,2475,208,0,3467,1323,2144,1,78,0.8160505,17,17.1,16.83333,True,True,0,0,0,0,0,0,0,0,0
3950,395.0149,2654,218,0,3953,1014,2939,0,93,0.8556772,15.52294,17.016,13.51613,True,True,0,0,0,0,0,0,0,0,0
4000,400.0152,2835,233,0,3857,927,2930,2,82,0.832908,17.44206,19.45695,13.73171,True,True,0,0,0,0,0,0,0,0,0
4050,405.0155,3015,241,0,5259,1812,3447,0,85,0.8073891,15.03734,16.51923,12.31765,True,True,0,0,0,0,0,0,0,0,0
4100,410.0158,3205,246,0,4450,1517,2933,1,102,0.7896069,14.41463,14.77083,13.91177,True,True,0,0,0,0,0,0,0,0,0
4150,415.0161,3421,249,0,3546,923,2623,4,100,0.7537782,13.05622,14.65101,10.68,True,True,0,0,0,0,0,0,0,0,0
4200,420.0164,3630,259,0,3663,1428,2235,2,92,0.7456419,17.40541,19.8982,12.88043,True,True,0,0,0,0,0,0,0,0,0
4250,425.0167,3824,259,0,3095,1046,2049,2,86,0.7932342,14.3668,16.01156,11.05814,True,True,0,0,0,0,0,0,0,0,0
4300,430.017,3985,276,0,5104,2219,2885,1,109,0.8015676,15.6087,16.5509,14.16514,True,True,0,0,0,0,0,0,0,0,0
4350,435.0173,4117,295,0,6543,2513,4030,3,135,0.8325248,15.37288,15.96875,14.66667,True,True,0,0,0,0,0,0,0,0,0
4400,440.0176,4229,313,0,7637,2281,5356,0,166,0.838177,16.99361,16.93878,17.04217,True,True,0,0,0,0,0,0,0,0,0
4450,445.0179,4290,358,0,10807,3611,7196,5,201,0.7576727,16.92179,16.55414,17.20896,True,True,0,0,0,0,0,0,0,0,0
4500,450.0182,4292,402,0,14040,4685,9355,9,251,0.7032763,17.9602,17.44371,18.27092,True,True,0,0,0,0,0,0,0,0,0
4550,455.0186,4263,438,0,13879,4619,9260,6,263,0.7512951,15.94521,16.34857,15.67681,True,True,0,0,0,0,0,0,0,0,0
4600,460.0189,4218,480,0,13087,4104,8983,5,290,0.7142657,13.98333,13.85789,14.06552,True,True,0,0,0,0,0,0,0,0,0
4650,465.0192,4224,523,0,11769,3706,8063,8,302,0.8388977,15.33652,15.24887,15.40066,True,True,0,0,0,0,0,0,0,0,0
4700,470.0195,4214,558,0,14193,5253,8940,7,306,0.8207441,16.73298,17.56746,16.04575,True,True,0,0,0,0,0,0,0,0,0
4750,475.0198,4114,638,0,16989,6223,10766,4,345,0.8063048,16.81191,17.61433,16.13043,True,True,0,0,0,0,0,0,0,0,0
4800,480.0201,3910,736,0,21961,8092,13869,6,413,0.8289631,18.16304,18.95975,17.53995,True,True,0,0,0,0,0,0,0,0,0
4850,485.0204,3628,836,0,22360,8295,14065,18,479,0.8244843,18.3445,18.07563,18.54489,True,True,0,0,0,0,0,0,0,0,0
4900,490.0207,3312,957,0,24478,7909,16569,9,573,0.8268616,18.19958,17.90365,18.39791,True,True,0,0,0,0,0,0,0,0,0
4950,495.021,2931,1044,0,21502,8177,13325,11,570,0.8432448,19.02011,19.27637,18.80702,True,True,0,0,0,0,0,0,0,0,0
5000,500.0213,2655,1102,0,19213,7938,11275,10,538,0.8500546,19.36842,20.14362,18.55576,True,True,0,0,0,0,0,0,0,0,0
5050,505.0216,2297,1158,0,19043,8189,10854,12,538,0.8300919,21.1563,22.1871,19.9684,True,True,0,0,0,0,0,0,0,0,0
5100,510.0219,1995,1202,0,14373,5629,8744,11,490,0.8418763,21.62978,21.40028,21.96326,True,True,0,0,0,0,0,0,0,0,0
5150,515.0213,1844,1204,0,11008,5698,5310,8,378,0.8648626,20.18521,20.36199,19.79894,True,True,0,0,0,0,0,0,0,0,0
5200,520.0201,1626,1234,0,10854,5461,5393,12,384,0.8651841,21.93841,21.94,21.9349,True,True,0,0,0,0,0,0,0,0,0
5250,525.0189,1419,1220,0,7983,4180,3803,9,366,0.8418937,21.48771,22.03747,20.20492,True,True,0,0,0,0,0,0,0,0,0
5300,530.0176,1246,1216,0,8842,4251,4591,3,321,0.8529827,23.99671,23.96425,24.08723,True,True,0,0,0,0,0,0,0,0,0
5350,535.0164,1068,1214,0,11208,5198,6010,11,321,0.8491709,23.95469,23.87346,24.18069,True,True,0,0,0,0,0,0,0,0,0
5400,540.0152,839,1173,0,12424,4925,7499,7,319,0.8441298,24.79199,24.12998,26.56426,True,True,0,0,0,0,0,0,0,0,0
5450,545.014,570,1162,0,9688,3580,6108,10,333,0.8475789,22.48279,21.57177,24.75075,True,True,0,0,0,0,0,0,0,0,0
5500,550.0128,446,1091,0,3249,1729,1520,2,216,0.8468125,20.04766,20.59314,17.83796,True,True,0,0,0,0,0,0,0,0,0
5550,555.0115,413,993,0,1427,1011,416,1,120,0.8219952,21.20544,21.50974,18.99167,True,True,0,0,0,0,0,0,0,0,0
5600,560.0103,366,926,0,1821,1148,673,1,111,0.8367769,22.63391,22.82086,21.26126,True,True,0,0,0,0,0,0,0,0,0
5650,565.0091,333,870,0,1446,799,647,1,83,0.8316934,20.43333,20.74587,17.46988,True,True,0,0,0,0,0,0,0,0,0
5700,570.0079,302,811,0,1902,1012,890,1,74,0.8435101,20.81134,21.18453,17.09459,True,True,0,0,0,0,0,0,0,0,0
5750,575.0067,252,775,0,1770,1054,716,2,66,0.8817317,21.74194,21.78843,21.24242,True,True,0,0,0,0,0,0,0,0,0
5800,580.0054,216,725,0,1086,767,319,2,57,0.8823275,20.89104,20.85778,21.2807,True,True,0,0,0,0,0,0,0,0,0
5850,585.0042,189,672,0,1335,811,524,1,54,0.9200152,19.89732,20.06311,18,True,True,0,0,0,0,0,0,0,0,0
5900,590.003,152,621,0,1633,946,687,2,55,0.9329867,19.92109,19.83922,20.76364,True,True,0,0,0,0,0,0,0,0,0
5950,595.0018,98,580,0,773,416,357,1,67,0.905221,19.2,18.97076,20.95522,True,True,0,0,0,0,0,0,0,0,0
6000,600.0005,94,527,0,98,80,18,0,30,0.9172834,18.04364,17.9839,19.03333,True,True,0,0,0,0,0,0,0,0,0
6050,604.9993,101,490,0,190,167,23,0,15,0.9316527,19.8,19.82316,19.06667,True,True,0,0,0,0,0,0,0,0,0
6100,609.9981,111,443,0,89,62,27,0,13,0.9286495,19.29797,19.43256,14.84615,True,True,0,0,0,0,0,0,0,0,0
6150,614.9969,118,392,0,41,32,9,0,6,0.9433118,19.08673,19.20984,11.16667,True,True,0,0,0,0,0,0,0,0,0
6200,619.9957,136,358,0,247,184,63,1,8,0.9242626,22.94693,23.14,14.5,True,True,0,0,0,0,0,0,0,0,0
6250,624.9944,151,323,0,49,39,10,0,8,0.9555567,19.02167,19.24127,10.375,True,True,0,0,0,0,0,0,0,0,0
6300,629.9932,169,301,0,490,367,123,1,10,0.9264247,19.68106,20.00687,10.2,True,True,0,0,0,0,0,0,0,0,0
6350,634.992,164,278,0,281,138,143,1,18,0.8908543,19.43525,19.68846,15.77778,True,True,0,0,0,0,0,0,0,0,0
6400,639.9908,186,252,0,185,155,30,0,10,0.8944486,16.61905,16.73967,13.7,True,True,0,0,0,0,0,0,0,0,0
6450,644.9896,161,225,0,1452,701,751,3,40,0.7653883,16.99556,16.27567,20.325,True,True,0,0,0,0,0,0,0,0,0
6500,649.9883,156,211,0,118,70,48,0,26,0.6797451,16.70142,16.62703,17.23077,True,True,0,0,0,0,0,0,0,0,0
6550,654.9871,180,194,0,157,70,87,0,18,0.6941508,18.25773,18.36364,17.22222,True,True,0,0,0,0,0,0,0,0,0
6600,659.9859,212,172,0,15,15,0,0,7,0.7308741,17.36047,17.4,16.42857,True,True,0,0,0,0,0,0,0,0,0
6650,664.9847,240,162,0,3,3,0,0,6,0.6820779,17.90123,18.05769,13.83333,True,True,0,0,0,0,0,0,0,0,0
6700,669.9835,280,150,0,45,0,45,0,3,0.7818645,20.8,20.97959,12,True,True,0,0,0,0,0,0,0,0,0
6750,674.9822,331,134,0,45,45,0,0,1,0.7929758,18.54478,18.57895,14,True,True,0,0,0,0,0,0,0,0,0
6800,679.981,390,118,0,27,15,12,0,1,0.7632614,15.71186,15.84615,0,True,True,0,0,0,0,0,0,0,0,0
6850,684.9798,461,110,0,13,1,12,0,2,0.7622908,14.8,15.07407,0,True,True,0,0,0,0,0,0,0,0,0
6900,689.9786,526,105,0,0,0,0,0,1,0.7136001,15.94286,16.09615,0,True,True,0,0,0,0,0,0,0,0,0
6950,694.9774,615,97,0,0,0,0,0,0,0.8492743,15.38144,15.38144,NaN,True,True,0,0,0,0,0,0,0,0,0
7000,699.9761,698,86,0,10,10,0,0,0,0.8378056,14.90698,14.90698,NaN,True,True,0,0,0,0,0,0,0,0,0
7050,704.9749,793,76,0,1,1,0,0,0,0.8887665,11.67105,11.67105,NaN,True,True,0,0,0,0,0,0,0,0,0
7100,709.9737,905,71,0,1,1,0,0,0,0.9281515,11.77465,11.77465,NaN,True,True,0,0,0,0,0,0,0,0,0
7150,714.9725,1025,65,0,13,13,0,0,0,0.9419915,11.41538,11.41538,NaN,True,True,0,0,0,0,0,0,0,0,0
7200,719.9713,1169,60,0,20,16,4,0,1,0.9269137,16.46667,16.64407,6,True,True,0,0,0,0,0,0,0,0,0
7250,724.97,1287,61,0,816,240,576,1,14,0.8846814,14.78689,15.97872,10.78571,True,True,0,0,0,0,0,0,0,0,0
7300,729.9688,1400,72,0,2339,744,1595,0,39,0.8052912,17,15.06061,18.64103,True,True,0,0,0,0,0,0,0,0,0
7350,734.9676,1519,83,0,3374,1304,2070,1,49,0.7033914,12.79518,12.11765,13.26531,True,True,0,0,0,0,0,0,0,0,0
7400,739.9664,1643,105,0,2537,872,1665,2,59,0.6548036,13.33333,13.41304,13.27119,True,True,0,0,0,0,0,0,0,0,0
7450,744.9651,1808,100,0,924,426,498,0,37,0.6172189,14.98,16.50794,12.37838,True,True,0,0,0,0,0,0,0,0,0
7500,749.9639,2033,96,0,433,317,116,0,23,0.6817053,12.85417,13.63014,10.3913,True,True,0,0,0,0,0,0,0,0,0
7550,754.9627,2253,94,0,1667,798,869,1,24,0.6155477,12.12766,11.9,12.79167,True,True,0,0,0,0,0,0,0,0,0
7600,759.9615,2416,112,0,3471,799,2672,0,60,0.598317,10.25,8.211538,12.01667,True,True,0,0,0,0,0,0,0,0,0
7650,764.9603,2613,116,0,3433,1136,2297,1,57,0.6333098,9.724138,8.881356,10.59649,True,True,0,0,0,0,0,0,0,0,0
7700,769.959,2736,135,0,4487,1398,3089,5,79,0.7114856,10.47407,9.946428,10.8481,True,True,0,0,0,0,0,0,0,0,0
7750,774.9578,2881,162,0,6026,1524,4502,2,108,0.7573097,10.87037,8.481482,12.06481,True,True,0,0,0,0,0,0,0,0,0
7800,779.9566,3043,179,0,6987,2350,4637,6,109,0.7560822,12.72067,12.14286,13.09174,True,True,0,0,0,0,0,0,0,0,0
7850,784.9554,3210,188,0,4069,1162,2907,0,111,0.7909836,14.54255,15.50649,13.87387,True,True,0,0,0,0,0,0,0,0,0
7900,789.9542,3443,180,0,2878,1006,1872,1,69,0.7640947,13.33333,15.56757,9.73913,True,True,0,0,0,0,0,0,0,0,0
7950,794.9529,3650,200,0,5017,2276,2741,5,75,0.7579145,12.99,13.928,11.42667,True,True,0,0,0,0,0,0,0,0,0
8000,799.9517,3766,232,0,8223,2326,5897,4,139,0.7887755,15.01724,15.19355,14.89928,True,True,0,0,0,0,0,0,0,0,0
8050,804.9505,3891,260,0,8373,2401,5972,3,155,0.7939345,13.68077,14.09524,13.4,True,True,0,0,0,0,0,0,0,0,0
8100,809.9493,4000,294,0,9784,2907,6877,3,172,0.7882428,13.44218,12.77869,13.91279,True,True,0,0,0,0,0,0,0,0,0
8150,814.9481,4010,345,0,12494,3469,9025,8,219,0.7472758,14.87536,13.69048,15.55708,True,True,0,0,0,0,0,0,0,0,0
8200,819.9468,3995,404,0,14018,4091,9927,5,269,0.7405323,13.99505,13.60741,14.18959,True,True,0,0,0,0,0,0,0,0,0
8250,824.9456,3958,461,0,14133,4413,9720,8,286,0.7457487,15.55748,15.14857,15.80769,True,True,0,0,0,0,0,0,0,0,0
8300,829.9444,3922,529,0,14692,4590,10102,12,315,0.783276,16.0983,15.57944,16.45079,True,True,0,0,0,0,0,0,0,0,0
8350,834.9432,3906,567,0,16013,5133,10880,6,332,0.8536411,15.35273,15,15.60241,True,True,0,0,0,0,0,0,0,0,0
8400,839.942,3747,649,0,17215,5405,11810,15,381,0.819575,17.08012,17.78731,16.58268,True,True,0,0,0,0,0,0,0,0,0
8450,844.9407,3605,704,0,16459,6436,10023,5,386,0.8334149,18.06392,18.00629,18.1114,True,True,0,0,0,0,0,0,0,0,0
8500,849.9395,3469,747,0,14980,5778,9202,11,390,0.8171937,20.66265,21.79272,19.6282,True,True,0,0,0,0,0,0,0,0,0
8550,854.9383,3343,792,0,16660,6757,9903,7,362,0.84837,18.50253,19.41628,17.41713,True,True,0,0,0,0,0,0,0,0,0
8600,859.9371,3183,827,0,17287,6543,10744,15,404,0.8263221,19.92503,20.24113,19.59406,True,True,0,0,0,0,0,0,0,0,0
8650,864.9359,3062,864,0,13894,5230,8664,4,388,0.8240941,19.08565,20.02101,17.93814,True,True,0,0,0,0,0,0,0,0,0
8700,869.9346,2907,902,0,16470,6203,10267,7,422,0.8193718,19.42239,20.20417,18.53317,True,True,0,0,0,0,0,0,0,0,0
8750,874.9334,2664,938,0,21158,8154,13004,11,467,0.8249314,20.07783,20.28025,19.87366,True,True,0,0,0,0,0,0,0,0,0
8800,879.9322,2323,1017,0,20908,7043,13865,11,534,0.787863,21.54081,21.06832,21.96816,True,True,0,0,0,0,0,0,0,0,0
8850,884.931,2050,1062,0,15216,5701,9515,11,483,0.7949802,19.51318,19.44905,19.59006,True,True,0,0,0,0,0,0,0,0,0
8900,889.9297,1865,1066,0,11374,4952,6422,10,394,0.8183017,21.60976,22.04762,20.86294,True,True,0,0,0,0,0,0,0,0,0
8950,894.9285,1724,1077,0,10649,4861,5788,12,350,0.8248619,18.69545,19.07978,17.89714,True,True,0,0,0,0,0,0,0,0,0
9000,899.9273,1547,1072,0,11664,4724,6940,6,334,0.8391163,21.7416,23.55013,17.74551,True,True,0,0,0,0,0,0,0,0,0
9050,904.9261,1412,1063,0,9761,3607,6154,10,290,0.8552251,22.45531,23.51617,19.62759,True,True,0,0,0,0,0,0,0,0,0
9100,909.9249,1308,1042,0,8843,3792,5051,3,283,0.870775,20.70154,21.50198,18.55477,True,True,0,0,0,0,0,0,0,0,0
9150,914.9236,1176,1024,0,6983,2963,4020,3,277,0.8830644,19.89258,20.27845,18.85199,True,True,0,0,0,0,0,0,0,0,0
9200,919.9224,1101,987,0,6405,3277,3128,5,213,0.8948252,18.27052,18.55168,17.24883,True,True,0,0,0,0,0,0,0,0,0
9250,924.9212,1008,963,0,4740,2088,2652,2,205,0.9101941,21.16303,22.01319,18.01951,True,True,0,0,0,0,0,0,0,0,0
9300,929.92,982,903,0,3974,2100,1874,3,160,0.8941871,18.32004,18.74563,16.34375,True,True,0,0,0,0,0,0,0,0,0
9350,934.9188,947,856,0,4871,2128,2743,1,154,0.883872,18.24766,18.77493,15.84416,True,True,0,0,0,0,0,0,0,0,0
9400,939.9175,906,822,0,4302,1931,2371,3,151,0.8727583,20.04745,20.31148,18.87417,True,True,0,0,0,0,0,0,0,0,0
9450,944.9163,916,774,0,2259,1120,1139,1,108,0.884245,20.73902,21.41892,16.5463,True,True,0,0,0,0,0,0,0,0,0
9500,949.9151,940,725,0,2145,924,1221,2,98,0.8906024,20.57379,21.63477,13.78571,True,True,0,0,0,0,0,0,0,0,0
9550,954.9139,1010,689,0,1553,730,823,1,79,0.9035599,22.07983,22.87213,15.96203,True,True,0,0,0,0,0,0,0,0,0
9600,959.9127,1108,640,0,1491,910,581,2,59,0.8847954,22.975,23.53012,17.50847,True,True,0,0,0,0,0,0,0,0,0
9650,964.9114,1201,605,0,2122,898,1224,0,61,0.8692515,23.13223,23.72059,17.88525,True,True,0,0,0,0,0,0,0,0,0
9700,969.9102,1277,568,0,3505,1581,1924,3,73,0.7990597,18.77817,19.33535,15,True,True,0,0,0,0,0,0,0,0,0
9750,974.909,1287,549,0,4464,1859,2605,3,125,0.80111,20.1275,21.37972,15.88,True,True,0,0,0,0,0,0,0,0,0
9800,979.9078,1296,530,0,3361,1413,1948,3,117,0.7947976,20.80377,21.4431,18.54701,True,True,0,0,0,0,0,0,0,0,0
