Step, Time, PreyPop, PredPop, MutantPop, PreyInCaptureRange, PreyInCaptureRangeQuesting, PreyInCaptureRangeHandling, PreyConsumed, PredHandling, Polarization, Crowding, CrowdingQuesting, CrowdingHandling, CollectivePred, CollectivePrey, NumberOfGroups, MeanGroupSize, VarGroupSize, MaxGroupSize, NumberOfSingletonGroups, NumberOfMutantGroups, PreyInCaptureRangeMutant, LocalConspecificsMutant, LocalHeterospecificsMutant
2850,285.0082,139,123,0,134,118,16,0,10,0.06862373,0.9430894,0.8849558,1.6,False,False,0,0,0,0,0,0,0,0,0
2900,290.0085,148,114,0,121,108,13,0,10,0.08684146,0.7894737,0.7980769,0.7,False,False,0,0,0,0,0,0,0,0,0
2950,295.0088,170,109,0,118,110,8,0,6,0.07790986,0.8623853,0.8446602,1.166667,False,False,0,0,0,0,0,0,0,0,0
3000,300.0091,184,100,0,135,122,13,0,10,0.08465914,0.8,0.7444444,1.3,False,False,0,0,0,0,0,0,0,0,0
3050,305.0094,203,89,0,129,110,19,0,11,0.08390941,0.7640449,0.7820513,0.6363636,False,False,0,0,0,0,0,0,0,0,0
3100,310.0097,229,83,0,127,116,11,0,7,0.04405434,0.7951807,0.7368421,1.428571,False,False,0,0,0,0,0,0,0,0,0
3150,315.01,239,85,0,148,129,19,2,6,0.09485118,0.682353,0.6708861,0.8333333,False,False,0,0,0,0,0,0,0,0,0
3200,320.0103,265,81,0,159,146,13,0,9,0.1468119,0.7407407,0.7361111,0.7777778,False,False,0,0,0,0,0,0,0,0,0
3250,325.0106,309,73,0,182,157,25,1,10,0.1577329,0.4931507,0.4285714,0.9,False,False,0,0,0,0,0,0,0,0,0
3300,330.0109,340,70,0,184,162,22,0,9,0.1719694,0.6285715,0.6557377,0.4444444,False,False,0,0,0,0,0,0,0,0,0
3350,335.0112,377,66,0,169,146,23,0,8,0.1681105,0.6363636,0.6034483,0.875,False,False,0,0,0,0,0,0,0,0,0
3400,340.0115,409,60,0,201,174,27,0,9,0.1358439,0.6,0.6078432,0.5555556,False,False,0,0,0,0,0,0,0,0,0
3450,345.0118,466,56,0,185,152,33,1,10,0.1417573,0.3214286,0.2826087,0.5,False,False,0,0,0,0,0,0,0,0,0
3500,350.0121,506,51,0,198,167,31,0,11,0.157241,0.3529412,0.4,0.1818182,False,False,0,0,0,0,0,0,0,0,0
3550,355.0125,557,45,0,179,140,39,0,10,0.1350876,0.3555556,0.3714286,0.3,False,False,0,0,0,0,0,0,0,0,0
3600,360.0128,601,45,0,196,141,55,0,14,0.188428,0.3555556,0.2580645,0.5714286,False,False,0,0,0,0,0,0,0,0,0
3650,365.0131,681,42,0,195,147,48,0,12,0.1982682,0.2380952,0.3,0.08333334,False,False,0,0,0,0,0,0,0,0,0
3700,370.0134,751,41,0,229,126,103,0,17,0.300909,0.2439024,0.08333334,0.4705882,False,False,0,0,0,0,0,0,0,0,0
3750,375.0137,852,41,0,286,220,66,0,9,0.2581638,0.4390244,0.4375,0.4444444,False,False,0,0,0,0,0,0,0,0,0
3800,380.014,955,40,0,309,241,68,0,8,0.2617944,0.05,0.0625,0,False,False,0,0,0,0,0,0,0,0,0
3850,385.0143,1091,40,0,333,210,123,0,16,0.2019034,0.55,0.625,0.4375,False,False,0,0,0,0,0,0,0,0,0
3900,390.0146,1204,41,0,398,227,171,0,16,0.1670527,0.2926829,0.28,0.3125,False,False,0,0,0,0,0,0,0,0,0
3950,395.0149,1346,42,0,450,272,178,0,17,0.133554,0.1904762,0.2,0.1764706,False,False,0,0,0,0,0,0,0,0,0
4000,400.0152,1495,45,0,507,312,195,0,20,0.137468,0.3111111,0.32,0.3,False,False,0,0,0,0,0,0,0,0,0
4050,405.0155,1640,45,0,574,191,383,0,27,0.1067959,0.4,0.2222222,0.5185185,False,False,0,0,0,0,0,0,0,0,0
4100,410.0158,1815,44,0,567,325,242,0,20,0.09164318,0.3181818,0.4166667,0.2,False,False,0,0,0,0,0,0,0,0,0
4150,415.0161,1999,43,0,629,336,293,2,19,0.05218486,0.6046512,0.7083333,0.4736842,False,False,0,0,0,0,0,0,0,0,0
4200,420.0164,2201,47,0,797,390,407,1,25,0.02848606,0.4468085,0.5454546,0.36,False,False,0,0,0,0,0,0,0,0,0
4250,425.0167,2440,52,0,936,555,381,0,23,0.1295081,0.5769231,0.5517241,0.6086956,False,False,0,0,0,0,0,0,0,0,0
4300,430.017,2647,56,0,1160,572,588,0,30,0.1048299,0.4285714,0.5769231,0.3,False,False,0,0,0,0,0,0,0,0,0
4350,435.0173,2885,66,0,1470,657,813,0,37,0.06967556,0.9393939,0.8275862,1.027027,False,False,0,0,0,0,0,0,0,0,0
4400,440.0176,3085,75,0,1787,774,1013,1,42,0.09516823,0.9066667,0.9090909,0.9047619,False,False,0,0,0,0,0,0,0,0,0
4450,445.0179,3319,86,0,2154,839,1315,2,53,0.08216538,0.5348837,0.4242424,0.6037736,False,False,0,0,0,0,0,0,0,0,0
4500,450.0182,3512,114,0,3204,1264,1940,0,68,0.08158366,1.22807,1.130435,1.294118,False,False,0,0,0,0,0,0,0,0,0
4550,455.0186,3704,136,0,3868,1376,2492,5,83,0.09457365,1.169118,1.150943,1.180723,False,False,0,0,0,0,0,0,0,0,0
4600,460.0189,3880,158,0,4919,1891,3028,3,100,0.08454221,1.696203,1.810345,1.63,False,False,0,0,0,0,0,0,0,0,0
4650,465.0192,4022,182,0,5695,1937,3758,3,120,0.05025532,1.994506,2.048387,1.966667,False,False,0,0,0,0,0,0,0,0,0
4700,470.0195,4121,207,0,6753,1999,4754,8,143,0.04577987,1.497585,1.5,1.496503,False,False,0,0,0,0,0,0,0,0,0
4750,475.0198,4243,234,0,7744,2963,4781,2,147,0.04098271,2.269231,2.333333,2.231292,False,False,0,0,0,0,0,0,0,0,0
4800,480.0201,4336,281,0,9485,3819,5666,5,172,0.04651081,2.128114,2.247706,2.052325,False,False,0,0,0,0,0,0,0,0,0
4850,485.0204,4429,319,0,10712,3436,7276,9,216,0.04842441,2.62069,2.679612,2.592592,False,False,0,0,0,0,0,0,0,0,0
4900,490.0207,4401,367,0,12550,4107,8443,8,245,0.01338592,2.948229,3.032787,2.906122,False,False,0,0,0,0,0,0,0,0,0
4950,495.021,4329,427,0,14465,4916,9549,8,282,0.02777914,3.505855,3.434483,3.542553,False,False,0,0,0,0,0,0,0,0,0
5000,500.0213,4261,476,0,15911,5758,10153,7,300,0.01799443,3.953782,4.056818,3.893333,False,False,0,0,0,0,0,0,0,0,0
5050,505.0216,4148,529,0,17314,5502,11812,9,354,0.009020053,4.240076,4.142857,4.288136,False,False,0,0,0,0,0,0,0,0,0
5100,510.0219,3960,634,0,19536,6801,12735,9,415,0.01094151,5.260252,4.894977,5.453012,False,False,0,0,0,0,0,0,0,0,0
5150,515.0213,3733,744,0,21725,7554,14171,12,480,0.02864045,5.990592,5.981061,5.995833,False,False,0,0,0,0,0,0,0,0,0
5200,520.0201,3461,825,0,22308,7977,14331,18,519,0.04816584,6.650909,6.633987,6.660886,False,False,0,0,0,0,0,0,0,0,0
5250,525.0189,3105,922,0,22531,8837,13694,9,561,0.04148301,7.382864,7.706371,7.174688,False,False,0,0,0,0,0,0,0,0,0
5300,530.0176,2701,1031,0,21888,9007,12881,16,613,0.02937148,7.988361,8.241627,7.81566,False,False,0,0,0,0,0,0,0,0,0
5350,535.0164,2257,1118,0,19341,8913,10428,14,600,0.02407583,8.770125,8.957529,8.608334,False,False,0,0,0,0,0,0,0,0,0
5400,540.0152,1807,1196,0,16828,8105,8723,13,622,0.02995276,9.439799,9.505226,9.379421,False,False,0,0,0,0,0,0,0,0,0
5450,545.014,1404,1258,0,13846,7700,6146,12,559,0.02089547,10.08188,10.1402,10.00894,False,False,0,0,0,0,0,0,0,0,0
5500,550.0128,1031,1278,0,10010,6124,3886,6,496,0.008777144,10.03443,9.975703,10.12702,False,False,0,0,0,0,0,0,0,0,0
5550,555.0115,720,1271,0,7247,4768,2479,6,427,0.004067905,10.10386,10.12085,10.07026,False,False,0,0,0,0,0,0,0,0,0
5600,560.0103,494,1214,0,4642,3375,1267,4,335,0.01940083,9.405272,9.395905,9.429851,False,False,0,0,0,0,0,0,0,0,0
5650,565.0091,330,1175,0,2929,2232,697,2,251,0.01754506,9.218723,9.207792,9.258965,False,False,0,0,0,0,0,0,0,0,0
5700,570.0079,213,1119,0,1797,1527,270,3,172,0.0184202,8.75067,8.801478,8.47093,False,False,0,0,0,0,0,0,0,0,0
5750,575.0067,155,1034,0,1236,1101,135,1,110,0.00307357,8.072534,8.098485,7.854546,False,False,0,0,0,0,0,0,0,0,0
5800,580.0054,107,952,0,810,722,88,0,74,0.003472323,7.505252,7.482916,7.77027,False,False,0,0,0,0,0,0,0,0,0
5850,585.0042,82,867,0,544,511,33,0,54,0.0250981,6.787774,6.803198,6.555555,False,False,0,0,0,0,0,0,0,0,0
5900,590.003,69,808,0,455,432,23,0,35,0.02298851,6.200495,6.190168,6.428571,False,False,0,0,0,0,0,0,0,0,0
5950,595.0018,46,735,0,240,225,15,1,34,0.03212379,5.67619,5.67475,5.705883,False,False,0,0,0,0,0,0,0,0,0
6000,600.0005,33,676,0,186,177,9,0,23,0.03735837,5.41568,5.407351,5.652174,False,False,0,0,0,0,0,0,0,0,0
6050,604.9993,27,610,0,120,119,1,0,13,0.02851928,4.727869,4.745394,3.923077,False,False,0,0,0,0,0,0,0,0,0
6100,609.9981,21,569,0,76,76,0,0,7,0.02534033,4.616872,4.613879,4.857143,False,False,0,0,0,0,0,0,0,0,0
6150,614.9969,25,520,0,95,95,0,0,2,0.02841175,4.042308,4.052124,1.5,False,False,0,0,0,0,0,0,0,0,0
6200,619.9957,17,474,0,57,56,1,0,6,0.02256712,3.793249,3.799145,3.333333,False,False,0,0,0,0,0,0,0,0,0
6250,624.9944,14,428,0,40,40,0,0,4,0.01736313,3.560748,3.573113,2.25,False,False,0,0,0,0,0,0,0,0,0
6300,629.9932,10,395,0,26,26,0,0,5,0.0122729,3.334177,3.341026,2.8,False,False,0,0,0,0,0,0,0,0,0
6350,634.992,13,356,0,28,28,0,0,1,0.01242411,2.837079,2.83662,3,False,False,0,0,0,0,0,0,0,0,0
6400,639.9908,11,323,0,23,23,0,0,1,0.01327724,2.312694,2.307453,4,False,False,0,0,0,0,0,0,0,0,0
6450,644.9896,13,296,0,30,30,0,0,1,0.01592396,2.54054,2.538983,3,False,False,0,0,0,0,0,0,0,0,0
6500,649.9883,13,269,0,19,19,0,0,0,0.02643131,1.903346,1.903346,NaN,False,False,0,0,0,0,0,0,0,0,0
6550,654.9871,14,245,0,16,16,0,0,0,0.0167032,1.991837,1.991837,NaN,False,False,0,0,0,0,0,0,0,0,0
6600,659.9859,15,229,0,26,26,0,0,1,0.01059457,1.790393,1.789474,2,False,False,0,0,0,0,0,0,0,0,0
6650,664.9847,16,210,0,19,19,0,0,1,0.01947529,1.885714,1.889952,1,False,False,0,0,0,0,0,0,0,0,0
6700,669.9835,17,189,0,23,23,0,0,0,0.02208925,1.343915,1.343915,NaN,False,False,0,0,0,0,0,0,0,0,0
6750,674.9822,17,169,0,25,25,0,0,0,0.05198485,1.372781,1.372781,NaN,False,False,0,0,0,0,0,0,0,0,0
6800,679.981,20,158,0,21,21,0,0,1,0.05285226,1.164557,1.159236,2,False,False,0,0,0,0,0,0,0,0,0
6850,684.9798,28,144,0,45,45,0,0,1,0.05234332,1.208333,1.216783,0,False,False,0,0,0,0,0,0,0,0,0
6900,689.9786,28,138,0,46,44,2,0,2,0.07094931,1.304348,1.286765,2.5,False,False,0,0,0,0,0,0,0,0,0
6950,694.9774,30,124,0,33,31,2,0,2,0.06692293,0.9032258,0.8934426,1.5,False,False,0,0,0,0,0,0,0,0,0
7000,699.9761,34,110,0,30,30,0,0,0,0.0993317,0.8363636,0.8363636,NaN,False,False,0,0,0,0,0,0,0,0,0
7050,704.9749,38,105,0,30,30,0,0,1,0.1091031,0.9333333,0.9326923,1,False,False,0,0,0,0,0,0,0,0,0
7100,709.9737,43,96,0,36,35,1,1,0,0.1074757,0.6666667,0.6666667,NaN,False,False,0,0,0,0,0,0,0,0,0
7150,714.9725,43,87,0,37,37,0,0,0,0.1309178,0.6206896,0.6206896,NaN,False,False,0,0,0,0,0,0,0,0,0
7200,719.9713,45,81,0,21,21,0,0,1,0.11894,0.7407407,0.725,2,False,False,0,0,0,0,0,0,0,0,0
7250,724.97,42,71,0,19,19,0,0,3,0.1010799,0.5352113,0.5294118,0.6666667,False,False,0,0,0,0,0,0,0,0,0
7300,729.9688,46,67,0,33,33,0,0,1,0.09507875,0.5074627,0.5,1,False,False,0,0,0,0,0,0,0,0,0
7350,734.9676,47,59,0,34,34,0,0,1,0.09109874,0.6779661,0.6896552,0,False,False,0,0,0,0,0,0,0,0,0
7400,739.9664,50,56,0,30,30,0,0,0,0.09552914,0.4642857,0.4642857,NaN,False,False,0,0,0,0,0,0,0,0,0
7450,744.9651,54,52,0,20,18,2,0,2,0.1137254,0.4230769,0.4,1,False,False,0,0,0,0,0,0,0,0,0
7500,749.9639,64,47,0,24,24,0,0,1,0.1233922,0.2978723,0.3043478,0,False,False,0,0,0,0,0,0,0,0,0
7550,754.9627,68,42,0,23,23,0,0,0,0.1405423,0.2380952,0.2380952,NaN,False,False,0,0,0,0,0,0,0,0,0
7600,759.9615,79,42,0,30,25,5,0,2,0.1706184,0.3333333,0.3,1,False,False,0,0,0,0,0,0,0,0,0
7650,764.9603,93,37,0,31,29,2,0,2,0.1340045,0.3783784,0.3714286,0.5,False,False,0,0,0,0,0,0,0,0,0
7700,769.959,108,37,0,30,26,4,0,4,0.1536483,0.4324324,0.4242424,0.5,False,False,0,0,0,0,0,0,0,0,0
7750,774.9578,124,36,0,24,20,4,0,4,0.2216408,0.2777778,0.21875,0.75,False,False,0,0,0,0,0,0,0,0,0
7800,779.9566,139,31,0,35,35,0,0,2,0.2138374,0.06451613,0.03448276,0.5,False,False,0,0,0,0,0,0,0,0,0
7850,784.9554,153,29,0,41,36,5,0,5,0.2528014,0.137931,0.08333334,0.4,False,False,0,0,0,0,0,0,0,0,0
7900,789.9542,170,27,0,47,39,8,0,4,0.2202328,0.07407407,0.04347826,0.25,False,False,0,0,0,0,0,0,0,0,0
7950,794.9529,199,22,0,38,33,5,0,3,0.2084981,0.09090909,0.1052632,0,False,False,0,0,0,0,0,0,0,0,0
8000,799.9517,232,20,0,31,29,2,0,1,0.1850832,0.1,0.1052632,0,False,False,0,0,0,0,0,0,0,0,0
8050,804.9505,280,19,0,32,26,6,0,2,0.1422235,0.2105263,0.1764706,0.5,False,False,0,0,0,0,0,0,0,0,0
8100,809.9493,322,20,0,28,26,2,0,2,0.1102175,0.4,0.3888889,0.5,False,False,0,0,0,0,0,0,0,0,0
8150,814.9481,362,21,0,44,44,0,0,1,0.1474475,0.5714286,0.55,1,False,False,0,0,0,0,0,0,0,0,0
8200,819.9468,409,21,0,75,57,18,0,5,0.1742955,0.2857143,0.1875,0.6,False,False,0,0,0,0,0,0,0,0,0
8250,824.9456,465,19,0,108,64,44,0,6,0.2276984,0.5263158,0.3846154,0.8333333,False,False,0,0,0,0,0,0,0,0,0
8300,829.9444,538,20,0,92,61,31,0,5,0.126863,0.7,0.3333333,1.8,False,False,0,0,0,0,0,0,0,0,0
8350,834.9432,630,20,0,109,80,29,0,6,0.1024557,0.2,0.07142857,0.5,False,False,0,0,0,0,0,0,0,0,0
8400,839.942,717,19,0,92,63,29,0,5,0.07075753,0.3157895,0.2857143,0.4,False,False,0,0,0,0,0,0,0,0,0
8450,844.9407,806,20,0,139,94,45,0,7,0.08241709,0.6,0.5384616,0.7142857,False,False,0,0,0,0,0,0,0,0,0
8500,849.9395,908,21,0,141,81,60,0,7,0.1627525,0.4761905,0.3571429,0.7142857,False,False,0,0,0,0,0,0,0,0,0
8550,854.9383,1030,23,0,200,114,86,0,9,0.2221068,0.5217391,0.5714286,0.4444444,False,False,0,0,0,0,0,0,0,0,0
8600,859.9371,1176,22,0,164,113,51,0,7,0.2070781,0.3636364,0.4,0.2857143,False,False,0,0,0,0,0,0,0,0,0
8650,864.9359,1292,22,0,197,113,84,0,9,0.2274642,0.6363636,0.4615385,0.8888889,False,False,0,0,0,0,0,0,0,0,0
8700,869.9346,1451,23,0,253,139,114,0,10,0.1707836,0.4347826,0.6153846,0.2,False,False,0,0,0,0,0,0,0,0,0
8750,874.9334,1624,28,0,334,217,117,0,11,0.1515277,0.3571429,0.4117647,0.2727273,False,False,0,0,0,0,0,0,0,0,0
8800,879.9322,1796,32,0,480,282,198,0,15,0.1670326,0.6875,0.9411765,0.4,False,False,0,0,0,0,0,0,0,0,0
8850,884.931,1980,40,0,618,274,344,0,22,0.09944107,0.4,0.4444444,0.3636364,False,False,0,0,0,0,0,0,0,0,0
8900,889.9297,2188,46,0,833,381,452,0,24,0.02693798,0.4782609,0.5,0.4583333,False,False,0,0,0,0,0,0,0,0,0
8950,894.9285,2400,47,0,867,386,481,0,26,0.06005865,0.5531915,0.3333333,0.7307692,False,False,0,0,0,0,0,0,0,0,0
9000,899.9273,2607,57,0,1160,513,647,0,34,0.03562703,0.7368421,0.8260869,0.6764706,False,False,0,0,0,0,0,0,0,0,0
9050,904.9261,2804,64,0,1415,432,983,2,43,0.06520555,0.75,0.8095238,0.7209302,False,False,0,0,0,0,0,0,0,0,0
9100,909.9249,3022,68,0,1543,501,1042,0,46,0.1236029,0.5588235,0.5454546,0.5652174,False,False,0,0,0,0,0,0,0,0,0
9150,914.9236,3282,70,0,1722,661,1061,2,39,0.1223982,0.7428572,0.8064516,0.6923077,False,False,0,0,0,0,0,0,0,0,0
9200,919.9224,3485,94,0,2555,847,1708,0,61,0.07599526,0.7553192,0.7575758,0.7540984,False,False,0,0,0,0,0,0,0,0,0
9250,924.9212,3673,107,0,3108,1301,1807,0,62,0.08753907,1.158878,1.266667,1.080645,False,False,0,0,0,0,0,0,0,0,0
9300,929.92,3875,116,0,3308,1163,2145,3,74,0.1160362,1.017241,0.9285714,1.067568,False,False,0,0,0,0,0,0,0,0,0
9350,934.9188,4088,133,0,4333,1081,3252,3,97,0.06696869,1.24812,1.027778,1.329897,False,False,0,0,0,0,0,0,0,0,0
9400,939.9175,4288,137,0,4534,1481,3053,2,92,0.07103019,1.080292,1.155556,1.043478,False,False,0,0,0,0,0,0,0,0,0
9450,944.9163,4467,155,0,5372,1783,3589,3,104,0.08776764,1.141935,1.235294,1.096154,False,False,0,0,0,0,0,0,0,0,0
9500,949.9151,4601,183,0,6570,1880,4690,5,130,0.08103403,1.513661,1.698113,1.438462,False,False,0,0,0,0,0,0,0,0,0
9550,954.9139,4748,199,0,7493,2054,5439,3,145,0.08199764,1.648241,1.703704,1.627586,False,False,0,0,0,0,0,0,0,0,0
9600,959.9127,4856,235,0,8816,2442,6374,8,165,0.04080678,2.059574,2.028571,2.072727,False,False,0,0,0,0,0,0,0,0,0
9650,964.9114,4952,276,0,10568,3124,7444,3,196,0.05199654,2.293478,2.325,2.280612,False,False,0,0,0,0,0,0,0,0,0
9700,969.9102,4979,310,0,12189,3665,8524,2,222,0.06325289,2.874193,3.340909,2.689189,False,False,0,0,0,0,0,0,0,0,0
9750,974.909,4994,365,0,14355,4303,10052,5,260,0.01721831,3.235616,3.619048,3.080769,False,False,0,0,0,0,0,0,0,0,0
9800,979.9078,4943,411,0,15483,4978,10505,7,283,0.03286962,3.454988,3.695313,3.34629,False,False,0,0,0,0,0,0,0,0,0
9850,984.9066,4776,485,0,18251,5103,13148,11,349,0.04495076,4.191752,4.073529,4.237823,False,False,0,0,0,0,0,0,0,0,0
