Step, Time, PreyPop, PredPop, MutantPop, PreyInCaptureRange, PreyInCaptureRangeQuesting, PreyInCaptureRangeHandling, PreyConsumed, PredHandling, Polarization, Crowding, CrowdingQuesting, CrowdingHandling, CollectivePred, CollectivePrey, NumberOfGroups, MeanGroupSize, VarGroupSize, MaxGroupSize, NumberOfSingletonGroups
2850,285.0082,135,108,0,125,98,27,0,13,0.1140376,0.7592593,0.6947368,1.230769,False,False,108,1,0,1,108
2900,290.0085,147,100,0,100,90,10,1,12,0.1287696,0.74,0.7840909,0.4166667,False,False,100,1,0,1,100
2950,295.0088,169,85,0,121,111,10,0,8,0.1442261,0.7764706,0.7662337,0.875,False,False,85,1,0,1,85
3000,300.0091,184,77,0,105,94,11,0,6,0.1555346,0.5974026,0.5915493,0.6666667,False,False,77,1,0,1,77
3050,305.0094,215,72,0,115,96,19,0,9,0.1259467,0.5,0.5555556,0.1111111,False,False,72,1,0,1,72
3100,310.0097,250,68,0,134,126,8,0,6,0.1213021,0.5882353,0.5967742,0.5,False,False,68,1,0,1,68
3150,315.01,280,65,0,158,149,9,1,3,0.1290454,0.523077,0.483871,1.333333,False,False,65,1,0,1,65
3200,320.0103,309,68,0,178,158,20,0,9,0.1203017,0.5882353,0.5593221,0.7777778,False,False,68,1,0,1,68
3250,325.0106,348,68,0,141,129,12,1,9,0.1157667,0.7058824,0.6440678,1.111111,False,False,68,1,0,1,68
3300,330.0109,401,61,0,185,152,33,0,10,0.04045923,0.557377,0.627451,0.2,False,False,61,1,0,1,61
3350,335.0112,448,61,0,227,168,59,0,13,0.06414574,0.6885246,0.6458333,0.8461539,False,False,61,1,0,1,61
3400,340.0115,508,57,0,252,210,42,0,12,0.09607566,0.4561403,0.5777778,0,False,False,57,1,0,1,57
3450,345.0118,564,56,0,250,187,63,0,13,0.1027296,0.2857143,0.255814,0.3846154,False,False,56,1,0,1,56
3500,350.0121,633,58,0,263,178,85,0,17,0.1238426,0.5172414,0.4634146,0.6470588,False,False,58,1,0,1,58
3550,355.0125,719,56,0,330,269,61,1,9,0.03801101,0.6071429,0.6595744,0.3333333,False,False,56,1,0,1,56
3600,360.0128,820,56,0,364,305,59,0,10,0.08659893,0.6428571,0.5869565,0.9,False,False,56,1,0,1,56
3650,365.0131,929,59,0,438,323,115,0,16,0.01008034,0.5762712,0.5116279,0.75,False,False,59,1,0,1,59
3700,370.0134,1050,58,0,445,350,95,1,11,0.07033208,0.6206896,0.5744681,0.8181818,False,False,58,1,0,1,58
3750,375.0137,1140,59,0,524,330,194,1,19,0.1748224,0.4745763,0.375,0.6842105,False,False,59,1,0,1,59
3800,380.014,1266,64,0,630,332,298,0,32,0.2429952,0.65625,0.59375,0.71875,False,False,64,1,0,1,64
3850,385.0143,1416,60,0,712,407,305,0,26,0.1592401,0.5666667,0.5882353,0.5384616,False,False,60,1,0,1,60
3900,390.0146,1560,64,0,727,351,376,1,33,0.1218208,0.5625,0.5483871,0.5757576,False,False,64,1,0,1,64
3950,395.0149,1712,62,0,790,345,445,1,34,0.1247351,0.5806451,0.8214286,0.3823529,False,False,62,1,0,1,62
4000,400.0152,1902,65,0,899,475,424,0,30,0.1126145,0.6461539,0.6571429,0.6333333,False,False,65,1,0,1,65
4050,405.0155,2085,73,0,1116,496,620,0,41,0.1303354,0.9315069,1.125,0.7804878,False,False,73,1,0,1,73
4100,410.0158,2283,80,0,1490,638,852,0,44,0.1103067,0.7,0.8333333,0.5909091,False,False,80,1,0,1,80
4150,415.0161,2492,97,0,1883,924,959,2,48,0.05239196,1.072165,0.9795918,1.166667,False,False,97,1,0,1,97
4200,420.0164,2643,107,0,2167,933,1234,1,64,0.05911008,1.140187,1.116279,1.15625,False,False,107,1,0,1,107
4250,425.0167,2846,125,0,2728,1174,1554,1,73,0.06252089,1.248,1.134615,1.328767,False,False,125,1,0,1,125
4300,430.017,3054,126,0,3119,1230,1889,1,74,0.07847901,1.563492,1.480769,1.621622,False,False,126,1,0,1,126
4350,435.0173,3232,137,0,3499,1400,2099,2,81,0.1213337,1.226277,1.303571,1.17284,False,False,137,1,0,1,137
4400,440.0176,3371,179,0,4658,1781,2877,2,111,0.09967548,1.765363,1.75,1.774775,False,False,179,1,0,1,179
4450,445.0179,3526,199,0,5513,2034,3479,2,123,0.1285751,1.839196,2.013158,1.731707,False,False,199,1,0,1,199
4500,450.0182,3648,229,0,6595,2373,4222,3,149,0.1001876,1.978166,1.975,1.979866,False,False,229,1,0,1,229
4550,455.0186,3754,248,0,7205,2226,4979,2,173,0.06151691,2.233871,2.413333,2.156069,False,False,248,1,0,1,248
4600,460.0189,3874,277,0,8458,2965,5493,2,182,0.08369461,2.534296,2.547369,2.527472,False,False,277,1,0,1,277
4650,465.0192,3918,317,0,9650,3283,6367,7,211,0.06334589,2.940063,2.95283,2.933649,False,False,317,1,0,1,317
4700,470.0195,3940,386,0,11792,3674,8118,8,264,0.09469485,3.357513,3.295082,3.386364,False,False,386,1,0,1,386
4750,475.0198,3955,444,0,13800,4744,9056,9,290,0.06384777,3.921171,4.038961,3.858621,False,False,444,1,0,1,444
4800,480.0201,3915,528,0,15855,4979,10876,10,356,0.02360251,4.392045,4.232558,4.469101,False,False,528,1,0,1,528
4850,485.0204,3755,603,0,17340,5993,11347,14,390,0.01685161,5.101161,5.370892,4.953846,False,False,603,1,0,1,603
4900,490.0207,3567,702,0,19281,6845,12436,10,449,0.04849112,5.903134,5.996047,5.85078,False,False,702,1,0,1,702
4950,495.021,3269,798,0,20468,7832,12636,11,488,0.02120466,6.456141,6.516129,6.418033,False,False,798,1,0,1,798
5000,500.0213,2943,897,0,20509,7872,12637,10,543,0.01686117,7.45262,7.392655,7.491713,False,False,897,1,0,1,897
5050,505.0216,2578,972,0,19450,8352,11098,15,556,0.01756969,7.950617,7.822115,8.046762,False,False,972,1,0,1,972
5100,510.0219,2206,1058,0,18207,8211,9996,19,577,0.04369728,8.60586,8.507277,8.688042,False,False,1058,1,0,1,1058
5150,515.0213,1836,1127,0,15817,7771,8046,13,566,0.03294059,9.133984,9.192513,9.075972,False,False,1127,1,0,1,1127
5200,520.0201,1465,1162,0,13421,7330,6091,11,510,0.03192748,9.111876,9.130368,9.088235,False,False,1162,1,0,1,1162
5250,525.0189,1142,1202,0,10715,6551,4164,12,476,0.0339347,9.55158,9.61157,9.460084,False,False,1202,1,0,1,1202
5300,530.0176,822,1223,0,7927,5063,2864,3,428,0.01593152,9.52821,9.61132,9.373832,False,False,1223,1,0,1,1223
5350,535.0164,602,1187,0,5465,3988,1477,5,318,0.01774436,9.237574,9.301496,9.062893,False,False,1187,1,0,1,1187
5400,540.0152,418,1134,0,3733,2910,823,7,241,0.01658492,8.768959,8.898096,8.290457,False,False,1134,1,0,1,1134
5450,545.014,283,1081,0,2453,1991,462,3,194,0.01262298,8.344126,8.331454,8.402061,False,False,1081,1,0,1,1081
5500,550.0128,183,1016,0,1373,1183,190,1,138,0.02415187,8.154528,8.182232,7.978261,False,False,1016,1,0,1,1016
5550,555.0115,118,950,0,867,790,77,1,85,0.01809778,7.54421,7.579191,7.188235,False,False,950,1,0,1,950
5600,560.0103,69,865,0,451,413,38,0,71,0.02701696,6.631214,6.653652,6.380282,False,False,865,1,0,1,865
5650,565.0091,48,790,0,287,273,14,0,37,0.04409953,6.221519,6.215139,6.351351,False,False,790,1,0,1,790
5700,570.0079,39,702,0,210,198,12,0,20,0.06229943,5.378917,5.385631,5.15,False,False,702,1,0,1,702
5750,575.0067,38,647,0,203,197,6,0,13,0.0655897,5.078825,5.085174,4.769231,False,False,647,1,0,1,647
5800,580.0054,38,580,0,148,148,0,0,11,0.06283729,4.72069,4.746924,3.363636,False,False,580,1,0,1,580
5850,585.0042,33,521,0,122,118,4,0,9,0.05584413,4.153551,4.167969,3.333333,False,False,521,1,0,1,521
5900,590.003,29,468,0,107,105,2,0,9,0.06634472,3.811966,3.801743,4.333333,False,False,468,1,0,1,468
5950,595.0018,26,427,0,97,93,4,0,7,0.04278142,3.409836,3.407143,3.571429,False,False,427,1,0,1,427
6000,600.0005,21,385,0,64,62,2,0,11,0.04822457,3.031169,2.997326,4.181818,False,False,385,1,0,1,385
6050,604.9993,17,351,0,52,51,1,0,9,0.0384492,2.831909,2.818713,3.333333,False,False,351,1,0,1,351
6100,609.9981,18,323,0,43,43,0,1,3,0.02417928,2.44582,2.440625,3,False,False,323,1,0,1,323
6150,614.9969,16,299,0,38,37,1,0,3,0.02016718,2.408027,2.408784,2.333333,False,False,299,1,0,1,299
6200,619.9957,15,271,0,29,29,0,0,2,0.04398624,2.088561,2.070632,4.5,False,False,271,1,0,1,271
6250,624.9944,16,249,0,33,33,0,0,2,0.03924684,2.216867,2.226721,1,False,False,249,1,0,1,249
6300,629.9932,15,220,0,17,16,1,0,2,0.07041699,1.922727,1.917431,2.5,False,False,220,1,0,1,220
6350,634.992,16,195,0,28,28,0,0,3,0.0779172,1.394872,1.40625,0.6666667,False,False,195,1,0,1,195
6400,639.9908,16,170,0,22,22,0,0,4,0.06414672,1.247059,1.253012,1,False,False,170,1,0,1,170
6450,644.9896,13,154,0,12,11,1,0,5,0.09994341,1.181818,1.181208,1.2,False,False,154,1,0,1,154
6500,649.9883,15,143,0,22,22,0,0,3,0.05223561,0.951049,0.9571428,0.6666667,False,False,143,1,0,1,143
6550,654.9871,15,133,0,19,19,0,0,2,0.0453833,1.112782,1.122137,0.5,False,False,133,1,0,1,133
6600,659.9859,17,119,0,24,24,0,0,0,0.0862679,1.008403,1.008403,NaN,False,False,119,1,0,1,119
6650,664.9847,20,105,0,25,25,0,0,0,0.04231324,1.085714,1.085714,NaN,False,False,105,1,0,1,105
6700,669.9835,22,88,0,13,13,0,0,2,0.05107132,0.8181818,0.8255814,0.5,False,False,88,1,0,1,88
6750,674.9822,26,81,0,21,21,0,0,0,0.008822387,0.7160494,0.7160494,NaN,False,False,81,1,0,1,81
6800,679.981,26,75,0,20,19,1,0,1,0.03346001,0.3733333,0.3783784,0,False,False,75,1,0,1,75
6850,684.9798,28,66,0,13,13,0,0,0,0.06946471,0.3333333,0.3333333,NaN,False,False,66,1,0,1,66
6900,689.9786,34,58,0,9,9,0,0,0,0.05290383,0.3103448,0.3103448,NaN,False,False,58,1,0,1,58
6950,694.9774,47,47,0,14,14,0,0,0,0.06748964,0.4255319,0.4255319,NaN,False,False,47,1,0,1,47
7000,699.9761,56,41,0,12,12,0,0,0,0.1085943,0.1951219,0.1951219,NaN,False,False,41,1,0,1,41
7050,704.9749,62,38,0,17,17,0,0,0,0.05414727,0.2631579,0.2631579,NaN,False,False,38,1,0,1,38
7100,709.9737,76,34,0,18,18,0,0,0,0.006812802,0.1764706,0.1764706,NaN,False,False,34,1,0,1,34
7150,714.9725,79,32,0,21,17,4,0,1,0.0627449,0.1875,0.1935484,0,False,False,32,1,0,1,32
7200,719.9713,84,30,0,18,18,0,1,2,0.06679837,0.1333333,0.1071429,0.5,False,False,30,1,0,1,30
7250,724.97,92,28,0,23,22,1,0,2,0.05239982,0,0,0,False,False,28,1,0,1,28
7300,729.9688,106,27,0,28,27,1,0,2,0.08789041,0,0,0,False,False,27,1,0,1,27
7350,734.9676,123,22,0,18,18,0,0,1,0.2487216,0.09090909,0.0952381,0,False,False,22,1,0,1,22
7400,739.9664,139,21,0,26,26,0,0,0,0.2133736,0,0,NaN,False,False,21,1,0,1,21
7450,744.9651,151,20,0,18,18,0,0,0,0.3114389,0.3,0.3,NaN,False,False,20,1,0,1,20
7500,749.9639,164,19,0,28,26,2,0,1,0.1642605,0.2105263,0.2222222,0,False,False,19,1,0,1,19
7550,754.9627,184,16,0,20,20,0,0,0,0.05383268,0,0,NaN,False,False,16,1,0,1,16
7600,759.9615,206,15,0,29,25,4,0,3,0.04816647,0.2666667,0.25,0.3333333,False,False,15,1,0,1,15
7650,764.9603,245,15,0,24,24,0,0,0,0.04802215,0.1333333,0.1333333,NaN,False,False,15,1,0,1,15
7700,769.959,285,13,0,32,26,6,0,2,0.1654921,0,0,0,False,False,13,1,0,1,13
7750,774.9578,325,11,0,30,24,6,0,2,0.09576568,0,0,0,False,False,11,1,0,1,11
7800,779.9566,374,12,0,33,28,5,0,3,0.05604072,0.1666667,0.2222222,0,False,False,12,1,0,1,12
7850,784.9554,438,11,0,58,55,3,0,1,0.3501808,0,0,0,False,False,11,1,0,1,11
7900,789.9542,502,7,0,26,26,0,0,0,0.2435824,0,0,NaN,False,False,7,1,0,1,7
7950,794.9529,597,8,0,34,26,8,0,1,0.2196445,0.25,0.2857143,0,False,False,8,1,0,1,8
8000,799.9517,694,7,0,45,31,14,0,2,0.3226728,0,0,0,False,False,7,1,0,1,7
8050,804.9505,801,7,0,48,48,0,0,0,0.2464832,0,0,NaN,False,False,7,1,0,1,7
8100,809.9493,912,8,0,55,30,25,0,3,0.3099293,0.25,0.2,0.3333333,False,False,8,1,0,1,8
8150,814.9481,1040,7,0,44,28,16,0,2,0.2677854,0,0,0,False,False,7,1,0,1,7
8200,819.9468,1198,8,0,75,34,41,0,4,0.2606638,0.25,0,0.5,False,False,8,1,0,1,8
8250,824.9456,1347,9,0,105,68,37,1,4,0.2467465,0.2222222,0.2,0.25,False,False,9,1,0,1,9
8300,829.9444,1501,9,0,116,39,77,0,6,0.3702084,0.2222222,0.6666667,0,False,False,9,1,0,1,9
8350,834.9432,1695,8,0,84,54,30,0,3,0.2934324,0,0,0,False,False,8,1,0,1,8
8400,839.942,1892,8,0,109,62,47,0,3,0.4621225,0.25,0.2,0.3333333,False,False,8,1,0,1,8
8450,844.9407,2113,8,0,133,108,25,0,1,0.3795646,0.25,0.2857143,0,False,False,8,1,0,1,8
8500,849.9395,2350,5,0,99,68,31,0,2,0.3701443,0,0,0,False,False,5,1,0,1,5
8550,854.9383,2614,9,0,160,85,75,1,4,0.08112511,0.4444444,0.4,0.5,False,False,9,1,0,1,9
8600,859.9371,2874,10,0,209,89,120,1,5,0.2557577,0.2,0.2,0.2,False,False,10,1,0,1,10
8650,864.9359,3158,12,0,327,157,170,0,6,0.1311209,0.1666667,0.1666667,0.1666667,False,False,12,1,0,1,12
8700,869.9346,3436,18,0,441,139,302,0,12,0.2690839,0.2222222,0,0.3333333,False,False,18,1,0,1,18
8750,874.9334,3733,22,0,612,197,415,0,15,0.382192,0.5454546,0.7142857,0.4666667,False,False,22,1,0,1,22
8800,879.9322,4026,25,0,793,356,437,0,14,0.2687783,0.32,0.3636364,0.2857143,False,False,25,1,0,1,25
8850,884.931,4302,27,0,911,152,759,0,22,0.2072867,0.5925926,1.4,0.4090909,False,False,27,1,0,1,27
8900,889.9297,4624,23,0,823,263,560,0,17,0.4575541,0.3913043,0.1666667,0.4705882,False,False,23,1,0,1,23
8950,894.9285,4882,29,0,1061,391,670,0,19,0.281478,1.103448,1.2,1.052632,False,False,29,1,0,1,29
9000,899.9273,5156,37,0,1532,501,1031,1,25,0.2104641,0.7567568,0.75,0.76,False,False,37,1,0,1,37
9050,904.9261,5385,37,0,1496,540,956,0,25,0.1986687,0.6486486,0.6666667,0.64,False,False,37,1,0,1,37
9100,909.9249,5597,45,0,2041,481,1560,1,34,0.1510796,1.2,1.545455,1.088235,False,False,45,1,0,1,45
9150,914.9236,5791,58,0,2566,767,1799,3,41,0.0772859,1.344828,1.470588,1.292683,False,False,58,1,0,1,58
9200,919.9224,5969,70,0,3146,755,2391,0,52,0.04946565,1.157143,1.611111,1,False,False,70,1,0,1,70
9250,924.9212,6146,80,0,3804,1175,2629,1,54,0.1008163,0.6,0.7692308,0.5185185,False,False,80,1,0,1,80
9300,929.92,6280,86,0,4162,1146,3016,0,62,0.05217602,1.046512,0.9583333,1.080645,False,False,86,1,0,1,86
9350,934.9188,6380,96,0,4712,1403,3309,0,69,0.08512512,0.8125,1,0.7391304,False,False,96,1,0,1,96
9400,939.9175,6466,116,0,5962,1802,4160,4,82,0.03604534,1.353448,1.588235,1.256098,False,False,116,1,0,1,116
9450,944.9163,6537,134,0,6886,1587,5299,3,105,0.09088555,1.313433,1.689655,1.209524,False,False,134,1,0,1,134
9500,949.9151,6585,151,0,7631,1843,5788,1,118,0.07771659,1.410596,1.69697,1.330508,False,False,151,1,0,1,151
9550,954.9139,6572,198,0,10146,3030,7116,7,137,0.04403936,1.90404,2.081967,1.824818,False,False,198,1,0,1,198
9600,959.9127,6534,258,0,12871,3301,9570,6,189,0.0393918,2.155039,2.289855,2.10582,False,False,258,1,0,1,258
9650,964.9114,6466,319,0,16197,3609,12588,6,247,0.0484039,2.952978,3.222222,2.874494,False,False,319,1,0,1,319
9700,969.9102,6358,389,0,19132,4611,14521,10,293,0.02795627,3.413882,3.385417,3.423208,False,False,389,1,0,1,389
9750,974.909,6115,484,0,22974,5446,17528,9,369,0.03116378,4.157025,4.791304,3.95935,False,False,484,1,0,1,484
9800,979.9078,5880,589,0,27004,7932,19072,16,417,0.02451118,5.142614,5.569767,4.966427,False,False,589,1,0,1,589
9850,984.9066,5528,716,0,30887,8847,22040,10,510,0.004676891,5.910614,6.15534,5.811765,False,False,716,1,0,1,716
9900,989.9053,5097,860,0,34612,10089,24523,16,608,0.02562292,7.252326,7.329365,7.220395,False,False,860,1,0,1,860
9950,994.9041,4574,1010,0,36394,10832,25562,17,713,0.02727162,7.882178,7.986532,7.83871,False,False,1010,1,0,1,1010
10000,999.9029,4011,1132,0,35620,11633,23987,14,760,0.03129714,9.121908,9.381721,8.994737,False,False,1132,1,0,1,1132
10050,1004.902,3386,1266,0,33592,13018,20574,24,778,0.004892644,10.03949,10.04303,10.03728,False,False,1266,1,0,1,1266
10100,1009.9,2697,1438,0,30234,12453,17781,19,847,0.01089931,11.27886,11.65144,11.01889,False,False,1438,1,0,1,1438
10150,1014.899,2066,1540,0,24539,11473,13066,16,830,0.007162209,12.4474,12.68028,12.24819,False,False,1540,1,0,1,1540
10200,1019.898,1469,1617,0,18293,9580,8713,18,762,0.01160373,13.30798,13.54503,13.042,False,False,1617,1,0,1,1617
10250,1024.897,954,1645,0,11937,7209,4728,12,642,0.009236905,12.92827,13.05484,12.73053,False,False,1645,1,0,1,1645
10300,1029.896,567,1644,0,7283,5300,1983,6,451,0.01242578,13.2719,13.1316,13.64302,False,False,1644,1,0,1,1644
10350,1034.894,312,1580,0,3818,2925,893,2,352,0.01069055,12.33861,12.37134,12.22443,False,False,1580,1,0,1,1580
10400,1039.893,179,1465,0,1979,1704,275,3,218,0.01095768,11.63276,11.74018,11.01835,False,False,1465,1,0,1,1465
10450,1044.892,103,1363,0,1104,1013,91,1,116,0.007386543,10.89655,10.88212,11.05172,False,False,1363,1,0,1,1363
10500,1049.891,57,1240,0,544,517,27,1,65,0.01762194,9.884678,9.859574,10.33846,False,False,1240,1,0,1,1240
10550,1054.89,36,1128,0,317,302,15,1,42,0.03886794,9.017731,9.013812,9.119047,False,False,1128,1,0,1,1128
10600,1059.888,31,1017,0,262,256,6,0,21,0.05177958,8.045231,8.085341,6.142857,False,False,1017,1,0,1,1017
10650,1064.887,17,923,0,109,109,0,0,11,0.03511782,7.287107,7.289474,7.090909,False,False,923,1,0,1,923
10700,1069.886,9,841,0,66,64,2,1,8,0.02644168,6.651605,6.65066,6.75,False,False,841,1,0,1,841
10750,1074.885,6,763,0,45,45,0,0,4,0.02809304,5.870249,5.873518,5.25,False,False,763,1,0,1,763
10800,1079.883,6,693,0,38,37,1,0,3,0.02185119,5.473304,5.478261,4.333333,False,False,693,1,0,1,693
10850,1084.882,2,625,0,13,13,0,0,4,0.002889608,4.928,4.925926,5.25,False,False,625,1,0,1,625
10900,1089.881,3,558,0,11,11,0,0,1,0.03182535,4.109319,4.109515,4,False,False,558,1,0,1,558
10950,1094.88,2,513,0,8,8,0,0,2,0.04171907,3.883041,3.882583,4,False,False,513,1,0,1,513
11000,1099.879,1,484,0,7,7,0,0,2,0.03950018,3.694215,3.697095,3,False,False,484,1,0,1,484
11050,1104.877,1,440,0,5,5,0,0,1,0.04815965,3.6,3.594533,6,False,False,440,1,0,1,440
11100,1109.876,1,390,0,3,3,0,0,0,0.06456634,2.871795,2.871795,NaN,False,False,390,1,0,1,390
11150,1114.875,1,351,0,1,1,0,0,0,0.0600893,2.698006,2.698006,NaN,False,False,351,1,0,1,351
11200,1119.874,1,317,0,1,1,0,0,0,0.07043993,2.495268,2.495268,NaN,False,False,317,1,0,1,317
11250,1124.872,1,294,0,1,1,0,0,0,0.059942,2.312925,2.312925,NaN,False,False,294,1,0,1,294
11300,1129.871,0,268,0,0,0,0,0,1,0.05216995,2.339552,2.337079,3,False,False,268,1,0,1,268
11350,1134.87,0,239,0,0,0,0,0,0,0.02174145,2.062762,2.062762,NaN,False,False,239,1,0,1,239
