Step, Time, PreyPop, PredPop, MutantPop, PreyInCaptureRange, PreyInCaptureRangeQuesting, PreyInCaptureRangeHandling, PreyConsumed, PredHandling, Polarization, Crowding, CrowdingQuesting, CrowdingHandling, CollectivePred, CollectivePrey, NumberOfGroups, MeanGroupSize, VarGroupSize, MaxGroupSize, NumberOfSingletonGroups
6300,629.9932,134,294,0,306,282,24,0,23,0.01279008,2.265306,2.239852,2.565217,False,False,294,1,0,1,294
6350,634.992,134,263,0,247,234,13,1,16,0.04407337,1.977186,1.963563,2.1875,False,False,263,1,0,1,263
6400,639.9908,144,243,0,309,272,37,0,21,0.07144105,1.868313,1.815315,2.428571,False,False,243,1,0,1,243
6450,644.9896,138,215,0,194,182,12,0,15,0.05466419,1.627907,1.62,1.733333,False,False,215,1,0,1,215
6500,649.9883,146,198,0,222,212,10,0,9,0.03343518,1.666667,1.666667,1.666667,False,False,198,1,0,1,198
6550,654.9871,145,187,0,228,202,26,0,15,0.02065164,1.379679,1.325581,2,False,False,187,1,0,1,187
6600,659.9859,166,171,0,196,185,11,0,12,0.0165399,1.461988,1.490566,1.083333,False,False,171,1,0,1,171
6650,664.9847,176,164,0,203,169,34,1,21,0.05647039,1.231707,1.174825,1.619048,False,False,164,1,0,1,164
6700,669.9835,192,153,0,220,191,29,0,17,0.06576505,1.045752,1.095588,0.6470588,False,False,153,1,0,1,153
6750,674.9822,205,144,0,232,199,33,1,20,0.03887158,1.222222,1.16129,1.6,False,False,144,1,0,1,144
6800,679.981,207,140,0,204,189,15,1,9,0.05285317,1.121429,1.129771,1,False,False,140,1,0,1,140
6850,684.9798,227,129,0,215,200,15,0,12,0.1026117,1.023256,1.025641,1,False,False,129,1,0,1,129
6900,689.9786,244,130,0,262,231,31,1,15,0.09441511,1.338462,1.347826,1.266667,False,False,130,1,0,1,130
6950,694.9774,267,123,0,247,215,32,0,9,0.09384514,1.170732,1.131579,1.666667,False,False,123,1,0,1,123
7000,699.9761,291,118,0,306,269,37,1,12,0.1328657,0.7881356,0.7264151,1.333333,False,False,118,1,0,1,118
7050,704.9749,312,107,0,262,218,44,1,16,0.109114,0.7476636,0.6923077,1.0625,False,False,107,1,0,1,107
7100,709.9737,349,95,0,234,179,55,0,17,0.0598474,0.6947368,0.6794872,0.7647059,False,False,95,1,0,1,95
7150,714.9725,385,89,0,267,246,21,0,12,0.1736068,0.6067415,0.6363636,0.4166667,False,False,89,1,0,1,89
7200,719.9713,409,85,0,277,227,50,0,21,0.106279,0.9882353,1.046875,0.8095238,False,False,85,1,0,1,85
7250,724.97,462,84,0,259,204,55,0,21,0.06020505,0.7380952,0.7142857,0.8095238,False,False,84,1,0,1,84
7300,729.9688,514,84,0,327,258,69,0,19,0.07441933,0.6190476,0.6307693,0.5789474,False,False,84,1,0,1,84
7350,734.9676,567,87,0,373,275,98,0,23,0.01920635,0.5977011,0.5625,0.6956522,False,False,87,1,0,1,87
7400,739.9664,608,91,0,394,298,96,0,23,0.04258126,0.7472528,0.75,0.7391304,False,False,91,1,0,1,91
7450,744.9651,654,85,0,490,364,126,0,20,0.03673414,0.6588235,0.6307693,0.75,False,False,85,1,0,1,85
7500,749.9639,725,89,0,488,356,132,0,23,0.1213874,0.7191011,0.7121212,0.7391304,False,False,89,1,0,1,89
7550,754.9627,784,87,0,551,328,223,2,31,0.08723004,0.7356322,0.6964286,0.8064516,False,False,87,1,0,1,87
7600,759.9615,848,87,0,618,462,156,0,23,0.04922722,0.9655172,0.96875,0.9565217,False,False,87,1,0,1,87
7650,764.9603,922,87,0,640,437,203,2,27,0.08081292,1.08046,1,1.259259,False,False,87,1,0,1,87
7700,769.959,990,88,0,675,411,264,0,34,0.1159776,0.7727273,0.8333333,0.6764706,False,False,88,1,0,1,88
7750,774.9578,1087,88,0,702,392,310,1,38,0.1429611,0.5909091,0.6,0.5789474,False,False,88,1,0,1,88
7800,779.9566,1186,92,0,872,462,410,1,44,0.146311,0.7173913,0.5833333,0.8636364,False,False,92,1,0,1,92
7850,784.9554,1267,94,0,892,563,329,0,36,0.02805493,0.6382979,0.6551724,0.6111111,False,False,94,1,0,1,94
7900,789.9542,1375,94,0,988,636,352,0,35,0.04211925,0.9148936,0.9661017,0.8285714,False,False,94,1,0,1,94
7950,794.9529,1494,97,0,1173,716,457,0,35,0.09680887,0.6185567,0.5645161,0.7142857,False,False,97,1,0,1,97
8000,799.9517,1615,107,0,1324,835,489,0,43,0.02793971,0.7663552,0.75,0.7906977,False,False,107,1,0,1,107
8050,804.9505,1726,114,0,1512,858,654,1,47,0.1007533,1.254386,1.19403,1.340425,False,False,114,1,0,1,114
8100,809.9493,1835,119,0,1657,713,944,1,64,0.1228732,0.8823529,1.054545,0.734375,False,False,119,1,0,1,119
8150,814.9481,1942,125,0,1821,804,1017,0,68,0.09616153,1.232,1.192982,1.264706,False,False,125,1,0,1,125
8200,819.9468,2039,141,0,2221,1115,1106,3,69,0.07440557,1.503546,1.430556,1.57971,False,False,141,1,0,1,141
8250,824.9456,2139,165,0,2862,1414,1448,3,84,0.07706397,1.581818,1.62963,1.535714,False,False,165,1,0,1,165
8300,829.9444,2212,181,0,3118,1647,1471,1,85,0.03136909,1.629834,1.791667,1.447059,False,False,181,1,0,1,181
8350,834.9432,2287,204,0,3674,1517,2157,1,117,0.05159372,1.455882,1.310345,1.564103,False,False,204,1,0,1,204
8400,839.942,2351,217,0,4031,1754,2277,3,122,0.03995849,1.815668,1.789474,1.836066,False,False,217,1,0,1,217
8450,844.9407,2416,236,0,4289,2067,2222,5,116,0.04205073,2.169492,2.208333,2.12931,False,False,236,1,0,1,236
8500,849.9395,2444,278,0,5223,2291,2932,4,155,0.01465207,2.104316,2.162602,2.058064,False,False,278,1,0,1,278
8550,854.9383,2448,311,0,6002,2765,3237,5,166,0.02504237,2.463022,2.448276,2.475904,False,False,311,1,0,1,311
8600,859.9371,2409,333,0,6160,2669,3491,7,184,0.02815989,2.720721,2.744967,2.701087,False,False,333,1,0,1,333
8650,864.9359,2359,373,0,6676,3126,3550,6,197,0.03475459,3.418231,3.340909,3.48731,False,False,373,1,0,1,373
8700,869.9346,2295,414,0,7494,3246,4248,4,242,0.01896119,3.272947,3.488372,3.119835,False,False,414,1,0,1,414
8750,874.9334,2234,439,0,7849,3531,4318,1,238,0.02884196,3.403189,3.40796,3.39916,False,False,439,1,0,1,439
8800,879.9322,2151,479,0,8056,3767,4289,6,250,0.05346322,3.822547,3.947598,3.708,False,False,479,1,0,1,479
8850,884.931,2002,509,0,7856,3723,4133,6,271,0.0512637,4.337917,4.37395,4.306273,False,False,509,1,0,1,509
8900,889.9297,1923,549,0,8167,4219,3948,5,259,0.04428106,4.35337,4.455173,4.239382,False,False,549,1,0,1,549
8950,894.9285,1767,613,0,8286,4322,3964,6,292,0.02247134,4.799347,4.778816,4.821918,False,False,613,1,0,1,613
9000,899.9273,1665,620,0,8150,4498,3652,5,277,0.04945843,5.030645,4.976676,5.097473,False,False,620,1,0,1,620
9050,904.9261,1546,651,0,7773,4380,3393,8,288,0.0297935,5.221198,5.239669,5.197917,False,False,651,1,0,1,651
9100,909.9249,1383,695,0,7595,4238,3357,3,308,0.01967605,5.647482,5.74677,5.522727,False,False,695,1,0,1,695
9150,914.9236,1234,719,0,6890,4167,2723,7,289,0.0348203,5.431154,5.476744,5.363322,False,False,719,1,0,1,719
9200,919.9224,1069,734,0,6184,3931,2253,8,265,0.05144271,6.066758,5.946695,6.279245,False,False,734,1,0,1,734
9250,924.9212,907,754,0,5434,3527,1907,4,253,0.0423174,6.023873,6.015968,6.039526,False,False,754,1,0,1,754
9300,929.92,783,747,0,4430,3167,1263,10,213,0.04059162,5.886211,5.870787,5.924882,False,False,747,1,0,1,747
9350,934.9188,675,725,0,3755,2686,1069,4,216,0.0497179,5.841379,5.840865,5.842593,False,False,725,1,0,1,725
9400,939.9175,552,718,0,3060,2233,827,1,188,0.04714328,5.877437,5.892453,5.835106,False,False,718,1,0,1,718
9450,944.9163,457,692,0,2458,1925,533,4,155,0.06176765,5.382948,5.346369,5.509677,False,False,692,1,0,1,692
9500,949.9151,375,684,0,1927,1511,416,8,138,0.04884542,5.619883,5.492674,6.123188,False,False,684,1,0,1,684
9550,954.9139,313,654,0,1589,1292,297,1,119,0.05201641,5.188073,5.106542,5.554622,False,False,654,1,0,1,654
9600,959.9127,285,611,0,1413,1195,218,2,92,0.04541172,5.008183,5.009634,5,False,False,611,1,0,1,611
9650,964.9114,241,582,0,1067,859,208,2,93,0.05319647,4.551547,4.597137,4.311828,False,False,582,1,0,1,582
9700,969.9102,218,552,0,949,809,140,1,69,0.06468112,4.248188,4.236025,4.333333,False,False,552,1,0,1,552
9750,974.909,189,528,0,761,662,99,2,58,0.07454734,4.017045,4.044681,3.793103,False,False,528,1,0,1,528
9800,979.9078,164,496,0,579,518,61,1,53,0.07449346,3.858871,3.841986,4,False,False,496,1,0,1,496
9850,984.9066,155,450,0,508,466,42,1,40,0.05317103,3.804445,3.882927,3,False,False,450,1,0,1,450
9900,989.9053,135,428,0,409,374,35,0,34,0.06184598,3.196262,3.192894,3.235294,False,False,428,1,0,1,428
9950,994.9041,125,401,0,330,311,19,1,25,0.08059577,3.187032,3.210106,2.84,False,False,401,1,0,1,401
10000,999.9029,113,375,0,348,320,28,1,23,0.04596087,2.976,2.991477,2.73913,False,False,375,1,0,1,375
10050,1004.902,101,351,0,282,256,26,0,19,0.04344194,2.726496,2.725904,2.736842,False,False,351,1,0,1,351
10100,1009.9,96,328,0,246,232,14,2,18,0.05361811,2.591463,2.593548,2.555556,False,False,328,1,0,1,328
10150,1014.899,96,290,0,191,179,12,0,14,0.07162304,2.165517,2.188406,1.714286,False,False,290,1,0,1,290
10200,1019.898,92,266,0,203,192,11,0,15,0.06682077,1.834587,1.85259,1.533333,False,False,266,1,0,1,266
10250,1024.897,99,231,0,182,175,7,0,9,0.0520909,1.82684,1.833333,1.666667,False,False,231,1,0,1,231
10300,1029.896,98,213,0,153,146,7,1,11,0.03574327,1.586854,1.618812,1,False,False,213,1,0,1,213
10350,1034.894,105,197,0,153,132,21,2,18,0.03373326,1.624365,1.608939,1.777778,False,False,197,1,0,1,197
10400,1039.893,103,186,0,158,139,19,0,17,0.02103456,1.532258,1.485207,2,False,False,186,1,0,1,186
10450,1044.892,107,172,0,138,125,13,0,12,0.06783998,1.430233,1.44375,1.25,False,False,172,1,0,1,172
10500,1049.891,105,156,0,150,139,11,0,13,0.06500546,1.01282,1.006993,1.076923,False,False,156,1,0,1,156
10550,1054.89,110,141,0,142,135,7,0,6,0.02209518,1.049645,1.066667,0.6666667,False,False,141,1,0,1,141
10600,1059.888,131,127,0,117,116,1,0,4,0.07515589,0.8188977,0.8211382,0.75,False,False,127,1,0,1,127
10650,1064.887,136,113,0,120,116,4,0,5,0.1082034,1.061947,1.037037,1.6,False,False,113,1,0,1,113
10700,1069.886,138,111,0,128,117,11,0,10,0.07651723,1.108108,1.158416,0.6,False,False,111,1,0,1,111
10750,1074.885,149,101,0,111,87,24,0,14,0.07207575,0.9504951,0.9080459,1.214286,False,False,101,1,0,1,101
10800,1079.883,162,96,0,115,108,7,1,8,0.02298044,0.5833333,0.5227273,1.25,False,False,96,1,0,1,96
10850,1084.882,178,92,0,136,128,8,0,10,0.01838979,0.8043478,0.8170732,0.7,False,False,92,1,0,1,92
10900,1089.881,199,85,0,105,99,6,0,5,0.05361629,0.5882353,0.6,0.4,False,False,85,1,0,1,85
10950,1094.88,216,79,0,135,125,10,0,6,0.06987379,0.556962,0.5616438,0.5,False,False,79,1,0,1,79
11000,1099.879,252,73,0,116,108,8,0,7,0.05104545,0.6027398,0.6212121,0.4285714,False,False,73,1,0,1,73
11050,1104.877,274,71,0,138,118,20,0,8,0.09196433,0.6478873,0.6507937,0.625,False,False,71,1,0,1,71
11100,1109.876,325,64,0,163,134,29,0,11,0.1635484,0.625,0.5849057,0.8181818,False,False,64,1,0,1,64
11150,1114.875,367,65,0,193,157,36,0,11,0.1817171,0.8,0.7407407,1.090909,False,False,65,1,0,1,65
11200,1119.874,426,72,0,231,203,28,0,9,0.1491411,0.6111111,0.6190476,0.5555556,False,False,72,1,0,1,72
11250,1124.872,463,66,0,215,164,51,0,14,0.1260816,0.5151515,0.5,0.5714286,False,False,66,1,0,1,66
