Step, Time, PreyPop, PredPop, MutantPop, PreyInCaptureRange, PreyInCaptureRangeQuesting, PreyInCaptureRangeHandling, PreyConsumed, PredHandling, Polarization, Crowding, CrowdingQuesting, CrowdingHandling, CollectivePred, CollectivePrey, NumberOfGroups, MeanGroupSize, VarGroupSize, MaxGroupSize, NumberOfSingletonGroups
2900,290.0085,373,214,0,631,498,133,0,43,0.07589735,1.616822,1.654971,1.465116,False,False,214,1,0,1,214
2950,295.0088,367,207,0,593,497,96,2,33,0.04227572,1.980676,1.948276,2.151515,False,False,207,1,0,1,207
3000,300.0091,379,190,0,551,439,112,0,37,0.005088446,1.610526,1.568627,1.783784,False,False,190,1,0,1,190
3050,305.0094,409,179,0,551,416,135,1,36,0.01465979,1.698324,1.664336,1.833333,False,False,179,1,0,1,179
3100,310.0097,427,179,0,599,491,108,0,29,0.05791041,1.586592,1.526667,1.896552,False,False,179,1,0,1,179
3150,315.01,458,174,0,582,498,84,1,30,0.1103443,1.356322,1.333333,1.466667,False,False,174,1,0,1,174
3200,320.0103,490,164,0,572,476,96,1,28,0.06676298,1.359756,1.338235,1.464286,False,False,164,1,0,1,164
3250,325.0106,525,154,0,563,466,97,0,27,0.04041933,1.38961,1.370079,1.481481,False,False,154,1,0,1,154
3300,330.0109,565,154,0,666,524,142,0,32,0.0395485,1.454545,1.409836,1.625,False,False,154,1,0,1,154
3350,335.0112,607,154,0,693,507,186,2,41,0.06643345,1.636364,1.504425,2,False,False,154,1,0,1,154
3400,340.0115,653,149,0,752,558,194,1,37,0.09604504,1.154362,1.089286,1.351351,False,False,149,1,0,1,149
3450,345.0118,695,149,0,819,544,275,1,45,0.1113435,1.342282,1.346154,1.333333,False,False,149,1,0,1,149
3500,350.0121,746,142,0,746,608,138,1,28,0.09509374,1.169014,1.114035,1.392857,False,False,142,1,0,1,142
3550,355.0125,787,144,0,872,637,235,0,42,0.07594962,1.125,1.088235,1.214286,False,False,144,1,0,1,144
3600,360.0128,824,145,0,956,676,280,0,42,0.1052469,1.158621,1.058252,1.404762,False,False,145,1,0,1,145
3650,365.0131,869,149,0,1016,680,336,0,51,0.1485693,1.248322,1.163265,1.411765,False,False,149,1,0,1,149
3700,370.0134,946,152,0,1004,660,344,1,53,0.1180045,1.276316,1.323232,1.188679,False,False,152,1,0,1,152
3750,375.0137,995,157,0,1238,728,510,1,62,0.1355979,1.312102,1.378947,1.209677,False,False,157,1,0,1,157
3800,380.014,1067,155,0,1376,929,447,0,50,0.08960184,1.329032,1.342857,1.3,False,False,155,1,0,1,155
3850,385.0143,1102,163,0,1419,918,501,1,56,0.08560694,1.533742,1.53271,1.535714,False,False,163,1,0,1,163
3900,390.0146,1164,168,0,1480,969,511,1,63,0.09547065,1.559524,1.533333,1.603175,False,False,168,1,0,1,168
3950,395.0149,1208,177,0,1702,1231,471,1,53,0.1286124,1.621469,1.620968,1.622642,False,False,177,1,0,1,177
4000,400.0152,1240,189,0,1744,1038,706,1,74,0.103029,1.566138,1.521739,1.635135,False,False,189,1,0,1,189
4050,405.0155,1306,196,0,1907,1133,774,1,79,0.05579937,1.581633,1.683761,1.43038,False,False,196,1,0,1,196
4100,410.0158,1335,200,0,2144,1357,787,0,75,0.08216846,1.76,1.8,1.693333,False,False,200,1,0,1,200
4150,415.0161,1389,198,0,2081,1279,802,4,74,0.07320396,1.560606,1.548387,1.581081,False,False,198,1,0,1,198
4200,420.0164,1423,205,0,2195,1394,801,1,73,0.02876497,1.917073,2.015152,1.739726,False,False,205,1,0,1,205
4250,425.0167,1434,218,0,2360,1278,1082,3,98,0.04513986,1.724771,1.641667,1.826531,False,False,218,1,0,1,218
4300,430.017,1472,223,0,2555,1514,1041,0,93,0.03846786,1.802691,1.769231,1.849462,False,False,223,1,0,1,223
4350,435.0173,1500,245,0,2784,1496,1288,4,107,0.02029417,2.077551,2.166667,1.962617,False,False,245,1,0,1,245
4400,440.0176,1499,266,0,3121,1702,1419,0,120,0.05697472,1.830827,1.808219,1.858333,False,False,266,1,0,1,266
4450,445.0179,1515,276,0,3226,1829,1397,4,124,0.0312398,2.101449,2.006579,2.217742,False,False,276,1,0,1,276
4500,450.0182,1506,304,0,3548,1921,1627,5,132,0.02982809,2.444079,2.465116,2.416667,False,False,304,1,0,1,304
4550,455.0186,1502,319,0,3714,2153,1561,1,131,0.009481177,2.77116,2.739362,2.816794,False,False,319,1,0,1,319
4600,460.0189,1447,340,0,3847,2097,1750,3,154,0.04209216,2.694118,2.580645,2.831169,False,False,340,1,0,1,340
4650,465.0192,1420,361,0,3948,2218,1730,7,155,0.03767867,2.941828,2.849514,3.064516,False,False,361,1,0,1,361
4700,470.0195,1363,379,0,4100,2316,1784,4,168,0.05343049,3.100264,3.208531,2.964286,False,False,379,1,0,1,379
4750,475.0198,1351,390,0,3937,2137,1800,6,175,0.03201983,3.261539,3.469767,3.005714,False,False,390,1,0,1,390
4800,480.0201,1293,413,0,4040,2375,1665,4,171,0.04534004,3.365618,3.421488,3.28655,False,False,413,1,0,1,413
4850,485.0204,1289,414,0,4235,2694,1541,1,156,0.07114824,3.29227,3.399225,3.115385,False,False,414,1,0,1,414
4900,490.0207,1250,427,0,4160,2536,1624,6,167,0.05770541,3.311476,3.319231,3.299401,False,False,427,1,0,1,427
4950,495.021,1175,445,0,3984,2365,1619,6,181,0.03286906,3.507865,3.371212,3.707182,False,False,445,1,0,1,445
5000,500.0213,1097,459,0,3897,2343,1554,5,182,0.03001732,3.433551,3.397112,3.489011,False,False,459,1,0,1,459
5050,505.0216,1036,469,0,3764,2382,1382,2,173,0.04951682,3.773987,3.503378,4.236994,False,False,469,1,0,1,469
5100,510.0219,953,478,0,3742,2423,1319,3,162,0.05159132,4.110878,4.041139,4.246913,False,False,478,1,0,1,478
5150,515.0213,883,489,0,3317,2135,1182,4,162,0.03234535,3.777096,3.883792,3.561728,False,False,489,1,0,1,489
5200,520.0201,801,488,0,3065,2053,1012,0,162,0.03771339,3.963115,4.058282,3.771605,False,False,488,1,0,1,488
5250,525.0189,743,488,0,2776,1955,821,3,144,0.02379192,3.709016,3.677325,3.784722,False,False,488,1,0,1,488
5300,530.0176,677,484,0,2565,1759,806,3,143,0.02198114,3.673554,3.604105,3.839161,False,False,484,1,0,1,484
5350,535.0164,639,471,0,2335,1722,613,2,122,0.03823666,3.753716,3.744986,3.778688,False,False,471,1,0,1,471
5400,540.0152,582,454,0,2124,1578,546,3,115,0.02812112,3.603524,3.548673,3.765217,False,False,454,1,0,1,454
5450,545.014,538,443,0,1859,1341,518,6,113,0.04309993,3.410835,3.418182,3.38938,False,False,443,1,0,1,443
5500,550.0128,509,419,0,1643,1253,390,0,103,0.0280991,3.47494,3.405063,3.68932,False,False,419,1,0,1,419
5550,555.0115,470,402,0,1442,1046,396,2,104,0.03652611,3.208955,3.204698,3.221154,False,False,402,1,0,1,402
5600,560.0103,429,400,0,1300,1001,299,3,93,0.07058289,3.105,3.123779,3.043011,False,False,400,1,0,1,400
5650,565.0091,396,384,0,1184,903,281,1,88,0.06919996,2.934896,2.902027,3.045455,False,False,384,1,0,1,384
5700,570.0079,391,359,0,1115,892,223,0,65,0.09900887,2.913649,2.908163,2.938462,False,False,359,1,0,1,359
5750,575.0067,367,353,0,1032,814,218,1,67,0.1032054,2.912181,2.933566,2.820895,False,False,353,1,0,1,353
5800,580.0054,356,338,0,922,752,170,1,59,0.08448647,2.692308,2.659498,2.847458,False,False,338,1,0,1,338
5850,585.0042,335,334,0,835,673,162,1,61,0.05130115,2.844311,2.824176,2.934426,False,False,334,1,0,1,334
5900,590.003,327,317,0,854,684,170,0,59,0.1095492,2.526814,2.581395,2.288136,False,False,317,1,0,1,317
5950,595.0018,327,292,0,786,677,109,0,46,0.03808555,2.328767,2.373984,2.086957,False,False,292,1,0,1,292
6000,600.0005,330,277,0,668,551,117,0,44,0.06611224,2.353791,2.416309,2.022727,False,False,277,1,0,1,277
6050,604.9993,325,250,0,633,542,91,1,36,0.01667486,1.792,1.808411,1.694444,False,False,250,1,0,1,250
6100,609.9981,328,245,0,623,531,92,1,33,0.03316294,1.934694,1.943396,1.878788,False,False,245,1,0,1,245
6150,614.9969,335,223,0,597,497,100,0,37,0.0792272,1.784753,1.817204,1.621622,False,False,223,1,0,1,223
6200,619.9957,345,210,0,582,498,84,1,33,0.08047087,1.995238,2.016949,1.878788,False,False,210,1,0,1,210
6250,624.9944,350,209,0,542,457,85,2,38,0.08513359,1.736842,1.789474,1.5,False,False,209,1,0,1,209
6300,629.9932,361,199,0,566,461,105,0,32,0.03057779,1.603015,1.598802,1.625,False,False,199,1,0,1,199
6350,634.992,362,188,0,546,411,135,0,41,0.09289797,1.670213,1.693878,1.585366,False,False,188,1,0,1,188
6400,639.9908,383,186,0,590,470,120,0,29,0.08165533,1.408602,1.407643,1.413793,False,False,186,1,0,1,186
6450,644.9896,393,181,0,592,478,114,1,33,0.02479113,1.629834,1.668919,1.454545,False,False,181,1,0,1,181
6500,649.9883,420,173,0,538,435,103,0,27,0.01041628,1.387283,1.40411,1.296296,False,False,173,1,0,1,173
6550,654.9871,442,172,0,609,496,113,2,30,0.06368154,1.360465,1.34507,1.433333,False,False,172,1,0,1,172
6600,659.9859,479,166,0,603,521,82,0,24,0.06028302,1.168675,1.15493,1.25,False,False,166,1,0,1,166
6650,664.9847,511,152,0,598,486,112,1,28,0.04967084,1.289474,1.306452,1.214286,False,False,152,1,0,1,152
6700,669.9835,536,145,0,589,422,167,0,34,0.03376481,1.317241,1.306306,1.352941,False,False,145,1,0,1,145
6750,674.9822,571,139,0,617,430,187,0,42,0.05148004,1.122302,1.154639,1.047619,False,False,139,1,0,1,139
6800,679.981,607,132,0,619,466,153,1,34,0.03037875,1.015152,1.081633,0.8235294,False,False,132,1,0,1,132
6850,684.9798,636,130,0,568,418,150,1,35,0.02703124,1.030769,0.9052632,1.371429,False,False,130,1,0,1,130
6900,689.9786,677,133,0,675,472,203,1,39,0.05982845,1.022556,0.9787234,1.128205,False,False,133,1,0,1,133
6950,694.9774,733,135,0,739,485,254,0,46,0.07944346,0.9777778,0.9213483,1.086957,False,False,135,1,0,1,135
7000,699.9761,777,129,0,754,463,291,0,50,0.02002867,0.8992248,0.9113924,0.88,False,False,129,1,0,1,129
7050,704.9749,826,121,0,782,528,254,0,41,0.04658755,0.9256198,0.9625,0.8536586,False,False,121,1,0,1,121
7100,709.9737,865,120,0,831,555,276,0,41,0.03525021,1.133333,1.126582,1.146341,False,False,120,1,0,1,120
7150,714.9725,925,123,0,893,579,314,0,43,0.04349331,1.02439,1.025,1.023256,False,False,123,1,0,1,123
7200,719.9713,994,130,0,935,613,322,3,40,0.05294086,1.115385,1.066667,1.225,False,False,130,1,0,1,130
7250,724.97,1078,135,0,1129,752,377,0,44,0.06823819,1.288889,1.362637,1.136364,False,False,135,1,0,1,135
7300,729.9688,1152,142,0,1274,862,412,0,43,0.06682643,1.15493,1.191919,1.069767,False,False,142,1,0,1,142
7350,734.9676,1205,143,0,1363,780,583,2,58,0.07406507,0.8811189,0.8823529,0.8793104,False,False,143,1,0,1,143
7400,739.9664,1241,157,0,1515,935,580,1,63,0.0836801,1.171975,1.223404,1.095238,False,False,157,1,0,1,157
7450,744.9651,1272,161,0,1575,894,681,1,72,0.1004676,1.204969,1.213483,1.194444,False,False,161,1,0,1,161
7500,749.9639,1343,158,0,1663,925,738,4,70,0.1059666,1.246835,1.227273,1.271429,False,False,158,1,0,1,158
7550,754.9627,1381,169,0,1881,1001,880,1,79,0.04909516,1.207101,1.088889,1.341772,False,False,169,1,0,1,169
7600,759.9615,1430,181,0,2043,1124,919,2,83,0.01385818,1.524862,1.642857,1.385542,False,False,181,1,0,1,181
7650,764.9603,1483,187,0,2116,1282,834,1,76,0.006922777,1.524064,1.531532,1.513158,False,False,187,1,0,1,187
7700,769.959,1533,201,0,2340,1291,1049,3,90,0.006310105,1.681592,1.675676,1.688889,False,False,201,1,0,1,201
7750,774.9578,1576,211,0,2529,1323,1206,6,96,0.07971344,1.649289,1.504348,1.822917,False,False,211,1,0,1,211
7800,779.9566,1630,223,0,2841,1537,1304,1,105,0.1232096,1.860987,1.872881,1.847619,False,False,223,1,0,1,223
7850,784.9554,1657,247,0,3150,1733,1417,2,111,0.06993139,2.437247,2.404412,2.477478,False,False,247,1,0,1,247
7900,789.9542,1670,258,0,3444,1905,1539,2,112,0.05097163,2.406977,2.280822,2.571429,False,False,258,1,0,1,258
7950,794.9529,1671,256,0,3299,1774,1525,2,116,0.02799199,2.226563,2.142857,2.327586,False,False,256,1,0,1,256
8000,799.9517,1679,274,0,3607,1998,1609,3,122,0.01658075,2.284672,2.243421,2.336066,False,False,274,1,0,1,274
8050,804.9505,1691,290,0,3768,2151,1617,2,126,0.03391853,2.524138,2.292683,2.825397,False,False,290,1,0,1,290
8100,809.9493,1676,302,0,3950,2197,1753,4,134,0.06158699,2.615894,2.636905,2.589552,False,False,302,1,0,1,302
8150,814.9481,1660,302,0,3830,2002,1828,4,149,0.108479,2.397351,2.457516,2.335571,False,False,302,1,0,1,302
8200,819.9468,1651,308,0,3836,1884,1952,4,150,0.1244467,2.626623,2.544304,2.713333,False,False,308,1,0,1,308
8250,824.9456,1648,340,0,4344,2215,2129,2,167,0.1034647,2.597059,2.65896,2.532934,False,False,340,1,0,1,340
8300,829.9444,1613,355,0,4553,2370,2183,7,166,0.03930562,3.090141,3.095238,3.084337,False,False,355,1,0,1,355
8350,834.9432,1564,368,0,4432,2211,2221,5,181,0.04125713,2.953804,2.705882,3.209945,False,False,368,1,0,1,368
8400,839.942,1550,387,0,4527,2587,1940,6,169,0.02145857,3.366925,3.348624,3.390532,False,False,387,1,0,1,387
8450,844.9407,1487,404,0,4637,2437,2200,2,194,0.03726844,3.30198,3.171429,3.443299,False,False,404,1,0,1,404
8500,849.9395,1454,431,0,4908,2703,2205,4,193,0.005643743,3.37819,3.483193,3.248705,False,False,431,1,0,1,431
8550,854.9383,1373,435,0,4658,2535,2123,5,199,0.02125001,3.326437,3.228814,3.442211,False,False,435,1,0,1,435
8600,859.9371,1324,466,0,4790,2716,2074,3,202,0.03840405,3.740343,3.681818,3.816832,False,False,466,1,0,1,466
8650,864.9359,1245,474,0,4574,2557,2017,3,197,0.04756729,4.040084,4.144404,3.893401,False,False,474,1,0,1,474
8700,869.9346,1173,473,0,4326,2757,1569,7,172,0.0635564,3.928118,3.893688,3.988372,False,False,473,1,0,1,473
8750,874.9334,1103,488,0,4129,2415,1714,4,191,0.05686538,3.815574,3.821549,3.806283,False,False,488,1,0,1,488
8800,879.9322,1066,476,0,4048,2698,1350,4,152,0.04087081,3.930672,3.907408,3.980263,False,False,476,1,0,1,476
8850,884.931,988,485,0,3784,2350,1434,4,179,0.04360915,3.67835,3.643791,3.73743,False,False,485,1,0,1,485
8900,889.9297,916,510,0,3574,2319,1255,6,175,0.04124214,4.07451,3.955224,4.302857,False,False,510,1,0,1,510
8950,894.9285,847,517,0,3335,2290,1045,1,159,0.04080434,4.251451,4.117319,4.553459,False,False,517,1,0,1,517
9000,899.9273,782,512,0,3302,2236,1066,5,161,0.04225798,4.248047,4.099715,4.571429,False,False,512,1,0,1,512
9050,904.9261,702,505,0,2711,1925,786,5,152,0.03802585,4.192079,4.076487,4.460526,False,False,505,1,0,1,505
9100,909.9249,614,505,0,2366,1596,770,2,153,0.03511219,4.106931,4.127841,4.058824,False,False,505,1,0,1,505
9150,914.9236,581,487,0,2190,1643,547,1,123,0.04216782,3.837782,3.857143,3.780488,False,False,487,1,0,1,487
9200,919.9224,556,479,0,1997,1518,479,2,110,0.05495403,3.741127,3.680217,3.945455,False,False,479,1,0,1,479
9250,924.9212,513,465,0,1782,1401,381,3,102,0.03411044,3.80215,3.76584,3.931373,False,False,465,1,0,1,465
9300,929.92,460,449,0,1685,1330,355,1,96,0.02241684,3.710468,3.739377,3.604167,False,False,449,1,0,1,449
9350,934.9188,429,425,0,1399,1106,293,4,87,0.007652526,3.30353,3.239645,3.551724,False,False,425,1,0,1,425
9400,939.9175,410,408,0,1275,1022,253,3,84,0.02619248,3.120098,3.12963,3.083333,False,False,408,1,0,1,408
9450,944.9163,377,394,0,1204,927,277,1,80,0.01901295,2.906091,2.907643,2.9,False,False,394,1,0,1,394
9500,949.9151,372,375,0,1090,895,195,0,63,0.04139432,2.84,2.897436,2.555556,False,False,375,1,0,1,375
9550,954.9139,351,369,0,935,752,183,0,59,0.00700976,2.98645,2.983871,3,False,False,369,1,0,1,369
9600,959.9127,334,341,0,905,750,155,1,56,0.0606757,2.876833,2.831579,3.107143,False,False,341,1,0,1,341
9650,964.9114,346,319,0,935,808,127,2,43,0.02226086,2.579937,2.478261,3.232558,False,False,319,1,0,1,319
9700,969.9102,334,295,0,823,687,136,1,44,0.05096445,2.484746,2.50996,2.340909,False,False,295,1,0,1,295
9750,974.909,338,274,0,680,601,79,0,40,0.01818659,2.405109,2.41453,2.35,False,False,274,1,0,1,274
9800,979.9078,337,261,0,683,551,132,2,45,0.05500991,2.091954,2.134259,1.888889,False,False,261,1,0,1,261
9850,984.9066,345,244,0,710,588,122,0,41,0.04861341,2.053279,2.004926,2.292683,False,False,244,1,0,1,244
9900,989.9053,359,236,0,664,566,98,2,37,0.04055056,1.932203,1.944724,1.864865,False,False,236,1,0,1,236
9950,994.9041,361,228,0,677,578,99,1,39,0.07892122,1.894737,1.867725,2.025641,False,False,228,1,0,1,228
10000,999.9029,381,219,0,688,554,134,2,43,0.06429993,1.561644,1.534091,1.674419,False,False,219,1,0,1,219
10050,1004.902,400,208,0,595,472,123,0,35,0.06295136,1.615385,1.647399,1.457143,False,False,208,1,0,1,208
10100,1009.9,431,194,0,673,575,98,2,26,0.08419769,1.773196,1.779762,1.730769,False,False,194,1,0,1,194
10150,1014.899,456,185,0,670,574,96,1,29,0.08046018,1.47027,1.461538,1.517241,False,False,185,1,0,1,185
10200,1019.898,476,175,0,635,517,118,0,35,0.1533147,1.44,1.421429,1.514286,False,False,175,1,0,1,175
10250,1024.897,514,173,0,720,570,150,0,40,0.1617813,1.421965,1.466165,1.275,False,False,173,1,0,1,173
10300,1029.896,548,165,0,734,571,163,2,39,0.1336239,1.49697,1.428571,1.717949,False,False,165,1,0,1,165
10350,1034.894,567,169,0,769,557,212,0,48,0.1115685,1.278106,1.272727,1.291667,False,False,169,1,0,1,169
10400,1039.893,605,164,0,780,612,168,1,35,0.05505855,1.390244,1.372093,1.457143,False,False,164,1,0,1,164
10450,1044.892,644,157,0,799,570,229,1,43,0.05940271,1.33758,1.342105,1.325581,False,False,157,1,0,1,157
10500,1049.891,679,156,0,828,608,220,0,42,0.07045771,1.205128,1.298246,0.952381,False,False,156,1,0,1,156
10550,1054.89,728,141,0,714,529,185,0,37,0.1267561,1.248227,1.384615,0.8648649,False,False,141,1,0,1,141
10600,1059.888,788,147,0,836,658,178,3,30,0.1293923,1.183674,1.222222,1.033333,False,False,147,1,0,1,147
10650,1064.887,828,151,0,971,689,282,1,43,0.09080298,1.205298,1.138889,1.372093,False,False,151,1,0,1,151
10700,1069.886,884,151,0,1105,658,447,1,55,0.07311748,1.390728,1.3125,1.527273,False,False,151,1,0,1,151
10750,1074.885,954,152,0,1174,822,352,2,42,0.09108301,1.171053,1.172727,1.166667,False,False,152,1,0,1,152
10800,1079.883,998,161,0,1285,785,500,0,60,0.09924756,1.229814,1.158416,1.35,False,False,161,1,0,1,161
10850,1084.882,1068,155,0,1283,817,466,1,57,0.1262885,1.354839,1.510204,1.087719,False,False,155,1,0,1,155
10900,1089.881,1127,155,0,1388,829,559,1,64,0.09477641,1.522581,1.32967,1.796875,False,False,155,1,0,1,155
10950,1094.88,1211,158,0,1563,952,611,0,59,0.07585544,1.329114,1.30303,1.372881,False,False,158,1,0,1,158
11000,1099.879,1264,172,0,1668,1043,625,1,64,0.1089529,1.296512,1.222222,1.421875,False,False,172,1,0,1,172
11050,1104.877,1326,181,0,1864,1197,667,1,68,0.1054641,1.878453,1.920354,1.808824,False,False,181,1,0,1,181
11100,1109.876,1390,185,0,2015,1158,857,1,77,0.1175123,1.508108,1.555556,1.441558,False,False,185,1,0,1,185
11150,1114.875,1422,193,0,2079,1199,880,0,81,0.0841701,1.61658,1.714286,1.481481,False,False,193,1,0,1,193
11200,1119.874,1473,200,0,2280,1487,793,2,70,0.1284087,1.78,1.669231,1.985714,False,False,200,1,0,1,200
11250,1124.872,1525,207,0,2359,1052,1307,2,109,0.1219737,1.768116,1.928571,1.623853,False,False,207,1,0,1,207
