Step, Time, PreyPop, PredPop, MutantPop, PreyInCaptureRange, PreyInCaptureRangeQuesting, PreyInCaptureRangeHandling, PreyConsumed, PredHandling, Polarization, Crowding, CrowdingQuesting, CrowdingHandling, CollectivePred, CollectivePrey, NumberOfGroups, MeanGroupSize, VarGroupSize, MaxGroupSize, NumberOfSingletonGroups
2550,255.0064,498,221,0,827,679,148,1,36,0.08035946,1.755656,1.686486,2.111111,False,False,221,1,0,1,221
2600,260.0067,530,205,0,876,673,203,0,45,0.1004426,1.521951,1.5125,1.555556,False,False,205,1,0,1,205
2650,265.007,538,199,0,839,610,229,1,54,0.1086618,1.557789,1.655172,1.296296,False,False,199,1,0,1,199
2700,270.0073,570,191,0,806,606,200,0,46,0.06971361,1.82199,1.972414,1.347826,False,False,191,1,0,1,191
2750,275.0076,593,179,0,781,563,218,0,46,0.03719696,1.329609,1.383459,1.173913,False,False,179,1,0,1,179
2800,280.0079,636,177,0,852,685,167,2,34,0.06892321,1.254237,1.307692,1.029412,False,False,177,1,0,1,177
2850,285.0082,655,167,0,810,632,178,0,39,0.02280386,1.269461,1.320313,1.102564,False,False,167,1,0,1,167
2900,290.0085,686,160,0,855,629,226,1,38,0.02938605,1.3875,1.377049,1.421053,False,False,160,1,0,1,160
2950,295.0088,706,158,0,849,698,151,1,32,0.04750854,1.151899,1.166667,1.09375,False,False,158,1,0,1,158
3000,300.0091,734,165,0,939,659,280,0,47,0.08956654,1.430303,1.398305,1.510638,False,False,165,1,0,1,165
3050,305.0094,791,168,0,976,678,298,2,49,0.1220801,1.166667,1.109244,1.306122,False,False,168,1,0,1,168
3100,310.0097,806,170,0,1111,665,446,1,62,0.1317864,1.358824,1.212963,1.612903,False,False,170,1,0,1,170
3150,315.01,839,172,0,1131,738,393,1,59,0.104287,1.354651,1.460177,1.152542,False,False,172,1,0,1,172
3200,320.0103,844,171,0,1107,704,403,0,63,0.1029953,1.649123,1.62037,1.698413,False,False,171,1,0,1,171
3250,325.0106,875,180,0,1158,835,323,0,50,0.08808378,1.433333,1.546154,1.14,False,False,180,1,0,1,180
3300,330.0109,874,183,0,1337,880,457,2,63,0.09613521,1.469945,1.375,1.650794,False,False,183,1,0,1,183
3350,335.0112,889,194,0,1380,879,501,0,69,0.0511148,1.505155,1.544,1.434783,False,False,194,1,0,1,194
3400,340.0115,889,192,0,1360,905,455,3,63,0.06535324,1.541667,1.573643,1.47619,False,False,192,1,0,1,192
3450,345.0118,900,185,0,1308,845,463,0,64,0.06309392,1.427027,1.429752,1.421875,False,False,185,1,0,1,185
3500,350.0121,922,187,0,1333,975,358,1,49,0.0560039,1.475936,1.492754,1.428571,False,False,187,1,0,1,187
