Step, Time, PreyPop, PredPop, MutantPop, PreyInCaptureRange, PreyInCaptureRangeQuesting, PreyInCaptureRangeHandling, PreyConsumed, PredHandling, Polarization, Crowding, CrowdingQuesting, CrowdingHandling, CollectivePred, CollectivePrey, NumberOfGroups, MeanGroupSize, VarGroupSize, MaxGroupSize, NumberOfSingletonGroups
5400,540.0152,4339,412,0,13918,4594,9324,6,275,0.01661278,3.398058,3.642336,3.276364,False,False,412,1,0,1,412
5450,545.014,4224,481,0,15693,5394,10299,10,314,0.01583572,3.972973,3.964072,3.977707,False,False,481,1,0,1,481
5500,550.0128,4077,559,0,17911,5934,11977,10,377,0.002964457,4.679785,4.620879,4.708223,False,False,559,1,0,1,559
5550,555.0115,3868,636,0,19119,7003,12116,12,398,0.01239814,5.59434,5.672269,5.547739,False,False,636,1,0,1,636
5600,560.0103,3620,739,0,20948,7738,13210,9,464,0.02614665,6.05548,6.145454,6.002155,False,False,739,1,0,1,739
5650,565.0091,3307,817,0,21061,7512,13549,9,526,0.02973798,6.79437,7.051547,6.652091,False,False,817,1,0,1,817
5700,570.0079,2975,901,0,20991,8337,12654,10,536,0.03022272,7.157603,7.090411,7.203358,False,False,901,1,0,1,901
5750,575.0067,2624,1010,0,20516,8590,11926,15,585,0.02640744,8.186138,8.249412,8.140171,False,False,1010,1,0,1,1010
5800,580.0054,2211,1120,0,19155,8732,10423,9,604,0.02823105,8.941072,9.085271,8.817881,False,False,1120,1,0,1,1120
5850,585.0042,1756,1187,0,16055,8253,7802,15,573,0.008238547,9.470935,9.714984,9.209424,False,False,1187,1,0,1,1187
5900,590.003,1388,1224,0,13090,7544,5546,10,507,0.0122096,9.746732,9.817294,9.646943,False,False,1224,1,0,1,1224
5950,595.0018,1052,1232,0,10178,6161,4017,15,470,0.02184344,9.736201,9.636483,9.897872,False,False,1232,1,0,1,1232
6000,600.0005,746,1234,0,7190,4809,2381,11,401,0.02460025,9.619124,9.570228,9.720698,False,False,1234,1,0,1,1234
6050,604.9993,519,1199,0,4811,3470,1341,5,313,0.01195377,9.157631,9.186231,9.076677,False,False,1199,1,0,1,1199
6100,609.9981,326,1154,0,2859,2213,646,6,263,0.02051685,9.07799,9.075196,9.087453,False,False,1154,1,0,1,1154
6150,614.9969,228,1088,0,1906,1595,311,4,180,0.02343677,8.165442,8.245595,7.761111,False,False,1088,1,0,1,1088
6200,619.9957,152,1009,0,1139,989,150,1,126,0.02116235,8.129831,8.114383,8.238095,False,False,1009,1,0,1,1009
6250,624.9944,113,945,0,853,776,77,0,69,0.0286854,7.350265,7.341324,7.463768,False,False,945,1,0,1,945
6300,629.9932,75,857,0,499,469,30,0,51,0.05581925,6.672112,6.646402,7.078432,False,False,857,1,0,1,857
6350,634.992,53,780,0,298,278,20,0,35,0.04314314,6.111538,6.134228,5.628572,False,False,780,1,0,1,780
6400,639.9908,49,704,0,290,281,9,0,19,0.07042887,5.707386,5.716788,5.368421,False,False,704,1,0,1,704
6450,644.9896,32,642,0,144,135,9,1,22,0.07426254,4.996885,4.987097,5.272727,False,False,642,1,0,1,642
6500,649.9883,23,590,0,117,113,4,1,16,0.05863421,4.557627,4.54878,4.875,False,False,590,1,0,1,590
6550,654.9871,15,532,0,62,62,0,1,6,0.04433576,4.133459,4.11597,5.666667,False,False,532,1,0,1,532
6600,659.9859,11,481,0,36,36,0,0,6,0.004346726,3.725572,3.72,4.166667,False,False,481,1,0,1,481
6650,664.9847,10,432,0,40,40,0,0,2,0.02939267,3.365741,3.365116,3.5,False,False,432,1,0,1,432
6700,669.9835,8,400,0,32,31,1,0,4,0.03446459,3.2925,3.285353,4,False,False,400,1,0,1,400
6750,674.9822,10,380,0,32,32,0,0,0,0.04895476,2.934211,2.934211,NaN,False,False,380,1,0,1,380
6800,679.981,9,340,0,22,22,0,0,0,0.02843782,2.617647,2.617647,NaN,False,False,340,1,0,1,340
6850,684.9798,8,313,0,15,15,0,0,1,0.0241382,2.351438,2.352564,2,False,False,313,1,0,1,313
6900,689.9786,6,276,0,11,11,0,0,2,0.05010452,2.333333,2.332117,2.5,False,False,276,1,0,1,276
6950,694.9774,7,254,0,15,15,0,0,0,0.09395599,2.133858,2.133858,NaN,False,False,254,1,0,1,254
7000,699.9761,9,227,0,16,16,0,0,0,0.09147702,1.629956,1.629956,NaN,False,False,227,1,0,1,227
7050,704.9749,10,203,0,7,7,0,0,1,0.07756738,1.655172,1.653465,2,False,False,203,1,0,1,203
7100,709.9737,10,184,0,12,12,0,0,0,0.1205517,1.652174,1.652174,NaN,False,False,184,1,0,1,184
7150,714.9725,12,169,0,17,17,0,0,0,0.1432502,1.349112,1.349112,NaN,False,False,169,1,0,1,169
7200,719.9713,14,151,0,8,8,0,0,0,0.116,1.284768,1.284768,NaN,False,False,151,1,0,1,151
7250,724.97,18,138,0,23,23,0,0,1,0.1022368,1,0.9927008,2,False,False,138,1,0,1,138
7300,729.9688,21,122,0,23,23,0,0,0,0.09399165,1.163934,1.163934,NaN,False,False,122,1,0,1,122
7350,734.9676,23,104,0,22,21,1,0,1,0.08107071,0.9230769,0.9320388,0,False,False,104,1,0,1,104
7400,739.9664,27,95,0,14,14,0,0,1,0.1068244,0.8631579,0.8723404,0,False,False,95,1,0,1,95
7450,744.9651,30,78,0,12,12,0,0,2,0.1360947,0.5128205,0.4868421,1.5,False,False,78,1,0,1,78
7500,749.9639,33,67,0,11,11,0,0,1,0.1783542,0.5671642,0.5757576,0,False,False,67,1,0,1,67
7550,754.9627,31,63,0,14,13,1,0,2,0.1657026,0.3809524,0.3770492,0.5,False,False,63,1,0,1,63
7600,759.9615,38,61,0,22,22,0,0,1,0.1837204,0.7540984,0.7666667,0,False,False,61,1,0,1,61
7650,764.9603,37,55,0,14,12,2,0,3,0.09675875,0.6181818,0.5769231,1.333333,False,False,55,1,0,1,55
7700,769.959,40,51,0,13,13,0,0,0,0.08207037,0.3137255,0.3137255,NaN,False,False,51,1,0,1,51
7750,774.9578,48,48,0,31,31,0,0,0,0.04590588,0.2916667,0.2916667,NaN,False,False,48,1,0,1,48
7800,779.9566,49,45,0,18,18,0,0,1,0.02810092,0.3111111,0.2727273,2,False,False,45,1,0,1,45
7850,784.9554,58,43,0,22,22,0,0,1,0.006095481,0.4186046,0.4285714,0,False,False,43,1,0,1,43
7900,789.9542,64,39,0,24,19,5,0,4,0.1159517,0.2564103,0.2571429,0.25,False,False,39,1,0,1,39
7950,794.9529,66,38,0,23,21,2,0,4,0.05927209,0.5789474,0.6176471,0.25,False,False,38,1,0,1,38
8000,799.9517,76,35,0,22,21,1,0,2,0.08976609,0.3428572,0.3333333,0.5,False,False,35,1,0,1,35
8050,804.9505,90,30,0,21,20,1,0,2,0.1575618,0.3333333,0.2857143,1,False,False,30,1,0,1,30
8100,809.9493,102,24,0,21,21,0,0,0,0.2839982,0.08333334,0.08333334,NaN,False,False,24,1,0,1,24
8150,814.9481,122,22,0,21,21,0,0,0,0.2886343,0.1818182,0.1818182,NaN,False,False,22,1,0,1,22
8200,819.9468,143,19,0,18,18,0,0,0,0.3366045,0,0,NaN,False,False,19,1,0,1,19
8250,824.9456,174,17,0,22,20,2,0,1,0.3841569,0.2352941,0.25,0,False,False,17,1,0,1,17
8300,829.9444,189,16,0,32,30,2,0,2,0.1984988,0.375,0.3571429,0.5,False,False,16,1,0,1,16
8350,834.9432,224,16,0,27,26,1,0,1,0.2038185,0.25,0.2666667,0,False,False,16,1,0,1,16
8400,839.942,248,14,0,28,23,5,0,2,0.2020521,0.1428571,0.08333334,0.5,False,False,14,1,0,1,14
8450,844.9407,281,13,0,29,26,3,0,2,0.1666065,0,0,0,False,False,13,1,0,1,13
8500,849.9395,321,13,0,28,27,1,0,1,0.01930077,0.1538462,0.08333334,1,False,False,13,1,0,1,13
8550,854.9383,358,14,0,34,32,2,0,2,0.248405,0,0,0,False,False,14,1,0,1,14
8600,859.9371,402,12,0,33,32,1,0,1,0.3968698,0,0,0,False,False,12,1,0,1,12
8650,864.9359,464,12,0,55,43,12,0,2,0.2593198,0,0,0,False,False,12,1,0,1,12
8700,869.9346,515,12,0,37,24,13,0,4,0.2202973,0.5,0.5,0.5,False,False,12,1,0,1,12
8750,874.9334,576,13,0,60,31,29,0,5,0.3377278,0.1538462,0.125,0.2,False,False,13,1,0,1,13
8800,879.9322,661,11,0,56,41,15,0,3,0.2637603,0.1818182,0,0.6666667,False,False,11,1,0,1,11
8850,884.931,754,12,0,52,36,16,0,4,0.3079808,0,0,0,False,False,12,1,0,1,12
8900,889.9297,874,12,0,69,54,15,0,3,0.2251672,0.5,0.3333333,1,False,False,12,1,0,1,12
8950,894.9285,960,13,0,107,49,58,0,7,0.3002966,0,0,0,False,False,13,1,0,1,13
9000,899.9273,1086,12,0,114,87,27,0,3,0.5030125,0,0,0,False,False,12,1,0,1,12
9050,904.9261,1215,15,0,151,110,41,0,4,0.2730226,0.1333333,0.1818182,0,False,False,15,1,0,1,15
9100,909.9249,1371,15,0,152,80,72,0,7,0.1603626,0.1333333,0.125,0.1428571,False,False,15,1,0,1,15
9150,914.9236,1541,12,0,141,105,36,0,3,0.3669616,0,0,0,False,False,12,1,0,1,12
9200,919.9224,1723,13,0,179,113,66,0,5,0.2820773,0.1538462,0,0.4,False,False,13,1,0,1,13
9250,924.9212,1924,12,0,142,81,61,0,5,0.3363918,0,0,0,False,False,12,1,0,1,12
9300,929.92,2150,14,0,240,91,149,0,8,0.3007649,0.1428571,0,0.25,False,False,14,1,0,1,14
9350,934.9188,2358,22,0,413,206,207,0,12,0.1232527,0.1818182,0.2,0.1666667,False,False,22,1,0,1,22
9400,939.9175,2590,27,0,523,272,251,1,12,0.1059137,0.2962963,0.2666667,0.3333333,False,False,27,1,0,1,27
9450,944.9163,2816,35,0,787,455,332,0,15,0.1997516,0.4,0.45,0.3333333,False,False,35,1,0,1,35
9500,949.9151,3062,35,0,853,362,491,0,19,0.137301,0.4,0.4375,0.368421,False,False,35,1,0,1,35
9550,954.9139,3323,35,0,867,469,398,0,16,0.2870557,0.3428572,0.2631579,0.4375,False,False,35,1,0,1,35
9600,959.9127,3550,33,0,842,181,661,0,26,0.2075913,0.1818182,0.2857143,0.1538462,False,False,33,1,0,1,33
9650,964.9114,3784,32,0,874,460,414,2,14,0.06304334,0.28125,0.1666667,0.4285714,False,False,32,1,0,1,32
9700,969.9102,4038,39,0,1208,424,784,1,24,0.1491224,0.5128205,0.3333333,0.625,False,False,39,1,0,1,39
9750,974.909,4227,42,0,1381,458,923,0,28,0.05862955,0.2857143,0.1428571,0.3571429,False,False,42,1,0,1,42
9800,979.9078,4433,58,0,2061,556,1505,0,42,0.1003481,0.8965517,0.8125,0.9285714,False,False,58,1,0,1,58
9850,984.9066,4635,63,0,2290,468,1822,2,49,0.1277626,0.7619048,1,0.6938776,False,False,63,1,0,1,63
9900,989.9053,4830,67,0,2543,632,1911,1,49,0.1033151,0.8656716,1,0.8163266,False,False,67,1,0,1,67
9950,994.9041,5026,77,0,3050,716,2334,1,59,0.08044075,0.9220779,1.111111,0.8644068,False,False,77,1,0,1,77
10000,999.9029,5158,88,0,3652,1281,2371,4,57,0.09305318,0.8522727,0.7419355,0.9122807,False,False,88,1,0,1,88
10050,1004.902,5260,114,0,4765,1363,3402,3,78,0.08874456,1.078947,0.8611111,1.179487,False,False,114,1,0,1,114
10100,1009.9,5355,137,0,5632,1551,4081,1,99,0.04782551,1.459854,1.394737,1.484848,False,False,137,1,0,1,137
10150,1014.899,5422,164,0,6877,1942,4935,3,118,0.05916472,1.609756,1.652174,1.59322,False,False,164,1,0,1,164
10200,1019.898,5454,202,0,8403,2117,6286,6,151,0.03549958,1.935644,2.117647,1.874172,False,False,202,1,0,1,202
10250,1024.897,5437,247,0,10596,2983,7613,7,175,0.05851308,2.315789,2.458333,2.257143,False,False,247,1,0,1,247
10300,1029.896,5364,300,0,12591,3863,8728,7,212,0.0362575,2.566667,2.738636,2.495283,False,False,300,1,0,1,300
10350,1034.894,5299,344,0,14113,4319,9794,8,246,0.008906766,2.796512,3.040816,2.699187,False,False,344,1,0,1,344
10400,1039.893,5157,412,0,16630,4922,11708,5,288,0.03542295,3.502427,3.403226,3.545139,False,False,412,1,0,1,412
10450,1044.892,5000,506,0,19310,6169,13141,8,343,0.02762507,4.171937,4.319018,4.102041,False,False,506,1,0,1,506
10500,1049.891,4773,603,0,22115,7651,14464,10,408,0.02171294,4.72471,5.010256,4.588235,False,False,603,1,0,1,603
10550,1054.89,4505,689,0,24180,7559,16621,16,467,0.02178404,5.58926,5.63063,5.569593,False,False,689,1,0,1,689
10600,1059.888,4190,783,0,25690,9033,16657,13,506,0.08522124,6.243934,6.220217,6.256917,False,False,783,1,0,1,783
10650,1064.887,3784,933,0,27458,10620,16838,21,570,0.05218126,7.488746,7.46281,7.505263,False,False,933,1,0,1,933
10700,1069.886,3298,1056,0,26753,10422,16331,21,639,0.0522895,8.339015,8.46283,8.258216,False,False,1056,1,0,1,1056
10750,1074.885,2746,1168,0,25018,9778,15240,13,714,0.03111151,9.608733,9.722467,9.536414,False,False,1168,1,0,1,1168
10800,1079.883,2241,1280,0,22400,10193,12207,17,701,0.02061596,10.13906,9.991364,10.26106,False,False,1280,1,0,1,1280
10850,1084.882,1711,1352,0,17830,8886,8944,13,677,0.02687544,10.63683,10.75259,10.52142,False,False,1352,1,0,1,1352
10900,1089.881,1272,1372,0,13619,7585,6034,12,604,0.01627849,10.80102,10.77344,10.83609,False,False,1372,1,0,1,1372
10950,1094.88,891,1399,0,9638,5867,3771,10,531,0.02980442,11.13295,11.23848,10.96045,False,False,1399,1,0,1,1399
11000,1099.879,556,1403,0,5941,4053,1888,5,444,0.01625917,11.16607,11.18144,11.13288,False,False,1403,1,0,1,1403
11050,1104.877,376,1339,0,3882,2989,893,8,297,0.02604176,10.57954,10.55854,10.6532,False,False,1339,1,0,1,1339
11100,1109.876,238,1260,0,2369,1967,402,4,212,0.03470929,9.953968,9.895039,10.24528,False,False,1260,1,0,1,1260
11150,1114.875,139,1174,0,1211,1048,163,1,156,0.01754748,9.338161,9.302554,9.570513,False,False,1174,1,0,1,1174
11200,1119.874,79,1079,0,665,605,60,1,90,0.03949332,8.387396,8.382204,8.444445,False,False,1079,1,0,1,1079
11250,1124.872,54,980,0,445,426,19,0,45,0.02344655,7.661224,7.64492,8,False,False,980,1,0,1,980
11300,1129.871,36,888,0,231,221,10,2,28,0.03678172,6.962838,6.923256,8.178572,False,False,888,1,0,1,888
