Step, Time, PreyPop, PredPop, MutantPop, PreyInCaptureRange, PreyInCaptureRangeQuesting, PreyInCaptureRangeHandling, PreyConsumed, PredHandling, Polarization, Crowding, CrowdingQuesting, CrowdingHandling, CollectivePred, CollectivePrey, NumberOfGroups, MeanGroupSize, VarGroupSize, MaxGroupSize, NumberOfSingletonGroups
1600,160.0006,1633,653,0,7631,4175,3456,4,271,0.7069197,16.77489,17.08377,16.33948,True,False,22,29.68182,10537.67,497,10
1650,165.0009,1465,678,0,6426,3582,2844,6,270,0.6804999,19.43068,19.54412,19.25926,True,False,15,45.2,10275.36,343,6
1700,170.0012,1356,687,0,5699,3507,2192,6,246,0.6551886,17.49491,17.26077,17.91463,True,False,19,36.15789,13708.98,528,10
1750,175.0015,1239,697,0,5802,3748,2054,8,242,0.7411026,18.35724,18.2,18.65289,True,False,15,46.46667,21008.78,586,9
1800,180.0018,1103,694,0,5081,2884,2197,4,275,0.7857645,16.88617,16.77327,17.05818,True,False,16,43.375,7381.484,340,8
1850,185.0021,975,716,0,4492,2693,1799,4,240,0.7915314,17.42737,18.16807,15.95833,True,False,19,37.68421,9210.532,429,8
1900,190.0024,864,703,0,3853,2549,1304,5,213,0.7975287,17.34139,18.0102,15.80282,True,False,13,54.07692,26872.22,621,6
1950,195.0027,782,685,0,2790,2040,750,3,168,0.8093308,17.4365,17.55513,17.07143,True,False,19,36.05263,10176.68,451,7
2000,200.003,758,661,0,2450,1811,639,1,129,0.8323982,18.71709,18.93797,17.8062,True,False,13,50.84615,12544.13,430,3
2050,205.0033,721,625,0,2662,1902,760,3,124,0.8157393,16.2848,16.0519,17.22581,True,False,16,39.0625,4342.434,214,5
2100,210.0036,697,613,0,2816,2106,710,4,122,0.8145933,19.71778,19.60692,20.16393,True,False,16,38.3125,3061.59,196,5
2150,215.0039,647,598,0,2372,1806,566,4,120,0.8660126,18.07023,18.37657,16.85,True,False,16,37.375,4915.609,264,8
2200,220.0042,606,570,0,1829,1354,475,4,125,0.8516091,19.07018,19.40225,17.888,True,False,18,31.66667,4265.667,224,5
2250,225.0045,577,543,0,1278,968,310,1,101,0.8726408,18.29098,18.70362,16.48515,True,False,10,54.3,8004.81,258,2
2300,230.0048,547,523,0,1350,1026,324,3,97,0.8913347,17.86807,18.35916,15.71134,True,False,10,52.3,7328.81,248,3
2350,235.0051,547,492,0,1425,1112,313,3,80,0.8741621,18.36789,19.08495,14.675,True,False,11,44.72727,2554.744,176,2
2400,240.0054,524,474,0,1459,1134,325,2,74,0.8906316,16.33966,16.6575,14.62162,True,False,14,33.85714,1988.551,163,3
2450,245.0058,508,464,0,1291,1062,229,2,77,0.8836942,16.38793,16.30491,16.80519,True,False,13,35.69231,2510.521,182,5
2500,250.0061,521,441,0,1257,1027,230,1,69,0.8682594,18.48073,18.27688,19.57971,True,False,8,55.125,6707.609,268,0
2550,255.0064,522,419,0,1017,820,197,1,71,0.8737487,17.06444,17.22414,16.28169,True,False,6,69.83334,9120.806,279,1
2600,260.0067,507,402,0,949,784,165,2,69,0.8763043,16.15672,16.12613,16.30435,True,False,9,44.66667,3431.778,191,4
2650,265.007,507,381,0,977,785,192,2,60,0.900979,15.021,15.24922,13.8,True,False,10,38.1,5164.29,205,4
2700,270.0073,518,358,0,663,565,98,0,53,0.9238192,14.45251,14.45902,14.41509,True,False,14,25.57143,1781.102,126,7
2750,275.0076,534,347,0,771,661,110,1,42,0.9017727,15.97983,16.18033,14.52381,True,False,14,24.78572,1585.454,119,5
2800,280.0079,564,321,0,633,537,96,1,41,0.8916335,15.04673,15.25357,13.63415,True,False,15,21.4,1152.907,113,7
2850,285.0082,611,315,0,743,577,166,1,49,0.902068,14.90794,15.17669,13.44898,True,False,14,22.5,1191.393,114,7
2900,290.0085,634,293,0,925,738,187,1,44,0.9213865,15.09215,15.19277,14.52273,True,False,14,20.92857,889.9235,107,5
2950,295.0088,647,274,0,862,693,169,3,53,0.9155083,13.88686,13.84615,14.0566,True,False,15,18.26667,735.6622,100,5
3000,300.0091,651,259,0,815,640,175,0,53,0.8995294,13.27027,13.5,12.37736,True,False,14,18.5,627.8214,91,5
3050,305.0094,669,250,0,702,520,182,1,54,0.8616273,13.516,13.82143,12.40741,True,False,16,15.625,553.6094,88,7
3100,310.0097,714,239,0,983,813,170,0,44,0.8917741,13.9749,14.2,12.97727,True,False,16,14.9375,295.0586,47,8
3150,315.01,740,230,0,1089,838,251,1,47,0.8727862,13.32609,13.51366,12.59575,True,False,14,16.42857,265.102,44,3
3200,320.0103,765,224,0,920,712,208,0,56,0.8534081,13.28125,13.56548,12.42857,True,False,10,22.4,674.84,91,3
3250,325.0106,814,225,0,1071,756,315,0,62,0.8199651,13.86667,14.22086,12.93548,True,False,10,22.5,537.45,74,2
3300,330.0109,862,225,0,1028,720,308,4,59,0.7825604,17.47556,16.71084,19.62712,True,False,15,15,437.7333,58,7
3350,335.0112,915,218,0,1062,750,312,1,47,0.8594659,14.68807,15.61403,11.31915,True,False,14,15.57143,414.5306,58,6
3400,340.0115,979,213,0,1270,848,422,0,64,0.833276,17.07042,18.08054,14.71875,True,False,15,14.2,376.96,55,6
3450,345.0118,1031,207,0,1392,920,472,4,64,0.7475218,14.67633,15.08392,13.76563,True,False,12,17.25,684.6875,84,6
3500,350.0121,1103,213,0,1419,1036,383,3,53,0.7332302,15.53521,15.15625,16.67924,True,False,13,16.38461,688.5444,88,7
3550,355.0125,1167,206,0,1399,894,505,1,69,0.7191636,15.5534,16.26277,14.14493,True,False,13,15.84615,750.284,97,7
3600,360.0128,1258,203,0,1146,753,393,1,60,0.7348276,13.94581,14.23776,13.25,True,False,13,15.61539,494.2367,65,3
3650,365.0131,1376,196,0,1146,740,406,1,64,0.6943467,14.05102,14.77273,12.5625,True,False,11,17.81818,653.0579,64,5
3700,370.0134,1482,191,0,1321,888,433,1,54,0.778048,13.4555,13.90511,12.31481,True,False,14,13.64286,366.5153,53,5
3750,375.0137,1570,189,0,1693,1056,637,1,63,0.6813695,13.32275,14.28571,11.39683,True,False,14,13.5,288.6786,51,4
3800,380.014,1646,190,0,2190,1329,861,3,75,0.6565728,16.62632,16.51304,16.8,True,False,18,10.55556,380.2469,74,9
3850,385.0143,1727,190,0,2190,1345,845,1,77,0.664612,12.27368,12.19469,12.38961,True,False,18,10.55556,346.0247,67,7
3900,390.0146,1792,207,0,2266,1248,1018,1,88,0.8283976,17.09179,17.47059,16.57955,True,False,21,9.857142,687.4558,123,12
3950,395.0149,1864,222,0,2563,1267,1296,4,102,0.8017002,15.07658,15.425,14.66667,True,False,16,13.875,1090.109,138,6
4000,400.0152,1912,230,0,2905,1655,1250,4,97,0.8167093,13.40435,14.36842,12.08247,True,False,20,11.5,726.15,125,7
4050,405.0155,1984,252,0,3161,1667,1494,3,118,0.8119266,14.41667,13.72388,15.20339,True,False,20,12.6,940.14,142,6
4100,410.0158,2000,277,0,3783,1830,1953,5,140,0.7974513,15.23466,14.78832,15.67143,True,False,16,17.3125,1491.215,163,4
4150,415.0161,2034,294,0,4181,2446,1735,5,115,0.723866,12.7483,12.67039,12.86957,True,False,16,18.375,910.7344,117,4
4200,420.0164,2051,313,0,3876,2110,1766,4,134,0.7025369,14.1278,14.02793,14.26119,True,False,18,17.38889,847.6821,120,4
4250,425.0167,2057,329,0,4042,1976,2066,3,154,0.6832563,15.32827,16.06857,14.48701,True,False,21,15.66667,742.8889,101,6
4300,430.017,2069,354,0,4605,2484,2121,7,154,0.6253093,14.72881,15.045,14.31818,True,False,19,18.63158,888.6537,104,6
4350,435.0173,2066,369,0,4741,2344,2397,1,176,0.5959787,15.66667,16.37824,14.88636,True,False,17,21.70588,1009.502,106,3
4400,440.0176,2087,382,0,5062,2740,2322,3,168,0.6143175,15.72513,15.72897,15.72024,True,False,16,23.875,2412.484,197,4
4450,445.0179,2062,408,0,4258,2125,2133,1,194,0.7379567,16.88235,17.49533,16.20619,True,False,20,20.4,2701.14,232,7
4500,450.0182,2056,434,0,4865,2865,2000,2,166,0.7486576,14.93548,15.48134,14.05422,True,False,17,25.52941,3933.779,270,5
4550,455.0186,2010,468,0,5616,2964,2652,3,206,0.7651363,16.21581,17.00382,15.21359,True,False,20,23.4,5612.64,348,9
4600,460.0189,1994,471,0,5546,3150,2396,2,184,0.8082568,16.70488,16.89547,16.40761,True,False,20,23.55,6402.647,371,6
4650,465.0192,1921,489,0,6023,3090,2933,5,219,0.7966617,17.25971,17.41481,17.06849,True,False,19,25.73684,2373.562,179,5
4700,470.0195,1872,507,0,6638,3323,3315,9,221,0.7582811,16.1716,15.81818,16.62896,True,False,19,26.68421,2519.9,167,4
4750,475.0198,1780,541,0,6693,3404,3289,5,244,0.8294606,15.95379,16.21212,15.63934,True,False,13,41.61538,4577.468,195,4
4800,480.0201,1680,578,0,6906,3752,3154,11,251,0.8226093,15.69204,15.47706,15.97211,True,False,12,48.16667,8333.139,325,5
4850,485.0204,1549,604,0,5482,3123,2359,7,244,0.8339213,17.79305,17.77222,17.82377,True,False,13,46.46154,6683.787,300,4
4900,490.0207,1450,599,0,5222,3120,2102,4,215,0.7695085,17.15359,17.13021,17.19535,True,False,17,35.23529,4576.297,267,10
4950,495.021,1345,594,0,5088,3115,1973,4,204,0.8283472,18.26936,18.59487,17.64706,True,False,16,37.125,10145.73,419,8
5000,500.0213,1275,606,0,4646,2674,1972,5,218,0.7735856,16.9769,17.5799,15.90367,True,False,17,35.64706,4221.169,246,7
5050,505.0216,1205,612,0,4797,2875,1922,6,201,0.7976903,17.70261,17.16302,18.80597,True,False,18,34,5047.778,242,11
5100,510.0219,1124,637,0,4751,3239,1512,2,188,0.8483491,17.59969,17.951,16.76064,True,False,18,35.38889,8771.237,401,8
5150,515.0213,1036,629,0,3735,2494,1241,4,188,0.8704249,18.34022,18.87528,17.08511,True,False,16,39.3125,5963.715,310,7
5200,520.0201,990,614,0,3246,2162,1084,4,191,0.8879654,18.76873,18.81797,18.65969,True,False,14,43.85714,10316.12,382,6
5250,525.0189,934,608,0,3172,2224,948,4,159,0.8796377,17.05428,17.0735,17,True,False,14,43.42857,4807.245,239,3
5300,530.0176,891,611,0,2963,2134,829,5,154,0.8754877,18.3126,18.57112,17.54545,True,False,14,43.64286,4123.801,182,4
5350,535.0164,831,591,0,2279,1643,636,2,157,0.8635668,17.58376,17.34332,18.24841,True,False,16,36.9375,3925.809,218,6
5400,540.0152,793,569,0,1910,1392,518,2,134,0.8699332,17.31635,17.52184,16.64925,True,False,16,35.5625,3538.621,199,6
5450,545.014,784,540,0,1873,1449,424,0,100,0.8761951,18.16296,18.16818,18.14,True,False,14,38.57143,5393.816,240,6
5500,550.0128,780,511,0,1981,1469,512,3,96,0.8627489,18.50294,19.04337,16.16667,True,False,25,20.44,2384.406,193,14
5550,555.0115,779,480,0,1945,1444,501,5,81,0.8080417,18.23333,18.79449,15.46914,True,False,23,20.86957,2606.026,236,10
5600,560.0103,768,473,0,1970,1401,569,4,97,0.8146805,16.62579,16.93883,15.41237,True,False,23,20.56522,941.55,102,7
5650,565.0091,751,467,0,2316,1753,563,3,89,0.8461435,16.42398,16.91799,14.32584,True,False,22,21.22727,939.4484,119,5
5700,570.0079,703,445,0,1958,1509,449,3,84,0.8775061,14.69663,15.07756,13.05952,True,False,22,20.22727,924.3575,117,8
5750,575.0067,680,432,0,2104,1574,530,3,91,0.9045157,15.7037,15.56305,16.23077,True,False,20,21.6,977.54,122,5
5800,580.0054,661,429,0,1866,1355,511,2,95,0.8747671,15.88811,15.80539,16.17895,True,False,20,21.45,1392.448,122,6
5850,585.0042,646,432,0,2050,1536,514,3,102,0.8584858,14.70139,14.73939,14.57843,True,False,19,22.73684,1861.983,144,8
5900,590.003,632,409,0,1751,1276,475,4,103,0.8745089,15.34719,15.16667,15.8835,True,False,16,25.5625,1452.996,110,7
5950,595.0018,594,384,0,1559,1181,378,1,94,0.9103097,15.69531,15.68276,15.73404,True,False,17,22.58824,1201.772,105,6
6000,600.0005,595,377,0,1175,928,247,1,76,0.9087924,17.23607,16.99003,18.21053,True,False,15,25.13333,1417.849,105,5
6050,604.9993,598,356,0,1109,893,216,2,74,0.9005381,16.54214,16.7305,15.82432,True,False,13,27.38461,1875.929,123,5
6100,609.9981,626,328,0,849,711,138,1,51,0.9156553,16.67683,16.79783,16.01961,True,False,8,41,4385,176,3
6150,614.9969,663,308,0,592,472,120,1,46,0.901341,18.77597,19.01145,17.43478,True,False,12,25.66667,2226.556,140,3
6200,619.9957,692,284,0,734,564,170,1,45,0.9006227,17.41549,17.97071,14.46667,True,False,11,25.81818,2225.785,139,1
6250,624.9944,740,275,0,1057,782,275,2,52,0.8482167,16.06545,16.78924,12.96154,True,False,10,27.5,2736.25,148,4
6300,629.9932,775,263,0,1159,845,314,3,57,0.8275098,14.4981,15.06311,12.45614,True,False,13,20.23077,1253.716,104,6
6350,634.992,804,265,0,1549,1145,404,2,66,0.8437204,15.23396,15.20603,15.31818,True,False,14,18.92857,1199.923,110,6
6400,639.9908,823,260,0,1217,847,370,0,69,0.8298153,17.86154,18.06806,17.28986,True,False,13,20,826.3077,71,7
6450,644.9896,857,244,0,1041,766,275,3,65,0.7982585,18.47951,18.64804,18.01538,True,False,12,20.33333,1326.722,125,5
6500,649.9883,909,236,0,982,674,308,2,63,0.8874254,20.27542,20.40462,19.92064,True,False,9,26.22222,2051.062,124,3
6550,654.9871,948,225,0,1018,679,339,2,61,0.9255329,18.04445,17.92683,18.36065,True,False,6,37.5,2475.25,123,2
6600,659.9859,1005,230,0,1238,759,479,3,77,0.9110628,19.01739,18.80392,19.44156,True,False,11,20.90909,1272.446,119,4
6650,664.9847,1050,223,0,1839,1097,742,1,84,0.8999391,15.92377,16.08633,15.65476,True,False,11,20.27273,1252.926,120,5
6700,669.9835,1097,225,0,1427,777,650,3,93,0.8791571,17.94667,17.42424,18.68817,True,False,9,25,2605.333,165,3
6750,674.9822,1155,227,0,1501,980,521,2,72,0.8983921,16.87225,17.08387,16.41667,True,False,9,25.22222,2682.173,168,3
6800,679.981,1217,219,0,1734,1152,582,1,74,0.8916923,17.57991,18.49655,15.78378,True,False,11,19.90909,2034.81,159,5
6850,684.9798,1283,225,0,1802,1111,691,1,78,0.8717569,16.52444,17.31973,15.02564,True,False,16,14.0625,916.6836,123,9
6900,689.9786,1350,223,0,1840,1054,786,2,84,0.8392387,17.04036,17.35252,16.52381,True,False,14,15.92857,928.7806,120,5
6950,694.9774,1425,224,0,1497,972,525,1,75,0.8635718,16.54464,17.06711,15.50667,True,False,15,14.93333,824.5956,116,4
7000,699.9761,1497,223,0,1741,1187,554,1,64,0.8257893,14.3722,15.16981,12.39063,True,False,13,17.15385,1215.515,134,3
7050,704.9749,1549,234,0,2294,1329,965,2,87,0.8667703,13.82479,13.87075,13.74713,True,False,16,14.625,1054.609,137,7
7100,709.9737,1616,246,0,2236,1402,834,1,84,0.8470803,14.18699,14.34568,13.88095,True,False,14,17.57143,675.9592,99,3
7150,714.9725,1665,247,0,2241,1292,949,3,99,0.849362,13.72874,13.55405,13.9899,True,False,13,19,790,104,5
7200,719.9713,1714,261,0,2881,1693,1188,3,97,0.8228597,14.45594,14.25,14.80412,True,False,18,14.5,381.25,70,7
7250,724.97,1727,283,0,3520,2203,1317,1,107,0.8097224,13.65018,14.35227,12.49533,True,False,26,10.88461,317.3329,66,15
7300,729.9688,1741,294,0,3395,2013,1382,5,113,0.7823064,14.45918,15.06077,13.49557,True,False,21,14,372,69,7
7350,734.9676,1744,313,0,3480,1989,1491,4,134,0.7314478,14.51118,14.60894,14.3806,True,False,19,16.47368,541.8282,74,6
7400,739.9664,1762,327,0,4105,2410,1695,1,135,0.7252684,15.72477,16.53125,14.57778,True,False,19,17.21053,489.3241,67,7
7450,744.9651,1753,353,0,4157,2298,1859,0,155,0.7051985,16.03966,15.59091,16.6129,True,False,20,17.65,652.7275,80,9
7500,749.9639,1741,350,0,4073,2368,1705,0,148,0.7411913,14.75429,14.67327,14.86487,True,False,19,18.42105,1634.139,138,8
7550,754.9627,1740,381,0,3706,2172,1534,4,158,0.8145427,16.73491,16.50673,17.05696,True,False,18,21.16667,1936.139,158,7
7600,759.9615,1744,402,0,4377,2440,1937,4,166,0.8360335,18.13682,17.92373,18.43976,True,False,18,22.33333,1890,156,6
7650,764.9603,1694,418,0,4531,2541,1990,3,178,0.8275139,17.56699,17.675,17.42135,True,False,22,19,1604,146,9
7700,769.959,1652,453,0,5005,2693,2312,4,197,0.8485019,16.66446,16.99609,16.2335,True,False,15,30.2,3328.427,175,7
7750,774.9578,1581,471,0,5010,2918,2092,4,192,0.8592548,17.57113,17.56272,17.58333,True,False,11,42.81818,5080.331,214,2
7800,779.9566,1524,493,0,5206,2833,2373,5,211,0.8548402,15.91481,15.86879,15.9763,True,False,14,35.21429,4956.883,238,4
7850,784.9554,1455,517,0,4639,2850,1789,5,188,0.8265902,16.20309,16.36474,15.92021,True,False,16,32.3125,10443.09,427,5
7900,789.9542,1360,547,0,4309,2574,1735,5,213,0.8428869,16.47532,17.06886,15.5446,True,False,16,34.1875,5481.402,288,8
7950,794.9529,1256,571,0,4177,2352,1825,7,212,0.817024,20.36252,20.99164,19.29717,True,False,21,27.19048,3685.868,249,11
8000,799.9517,1186,571,0,4161,2394,1767,3,217,0.8272415,18.75657,19.06215,18.25806,True,False,14,40.78571,7688.883,320,5
8050,804.9505,1111,569,0,3361,2078,1283,4,183,0.8536721,17.69772,18.27979,16.46995,True,False,12,47.41667,16683.91,474,4
8100,809.9493,1034,580,0,3562,2223,1339,9,175,0.8748664,18.22586,18.01975,18.70286,True,False,15,38.66667,14208.49,483,7
8150,814.9481,990,582,0,3506,2287,1219,5,171,0.8853594,17.96564,18.06083,17.73684,True,False,17,34.23529,7147.474,363,6
8200,819.9468,956,581,0,3198,2224,974,1,165,0.8686013,17.88468,18.13461,17.25455,True,False,18,32.27778,6364.645,350,9
8250,824.9456,907,579,0,3385,2167,1218,2,173,0.8604268,18.0639,18.44089,17.17919,True,False,15,38.6,3594.773,218,3
8300,829.9444,849,569,0,2938,1975,963,1,159,0.8317624,17.21968,17.3561,16.86792,True,False,18,31.61111,3358.571,201,5
8350,834.9432,792,558,0,2582,1846,736,2,136,0.8386204,17.47491,17.67299,16.86029,True,False,18,31,4751.778,271,6
8400,839.942,742,531,0,2627,1823,804,1,146,0.8484968,17.57627,17.91688,16.67808,True,False,18,29.5,2459.917,160,6
8450,844.9407,720,519,0,2617,1850,767,2,124,0.8324909,17.13295,17.52405,15.8871,True,False,13,39.92308,3129.609,176,2
8500,849.9395,692,512,0,2518,1832,686,3,128,0.8372982,18.91797,18.98177,18.72656,True,False,16,32,4235,238,7
8550,854.9383,678,501,0,1735,1311,424,0,108,0.8316065,19.28543,19.54962,18.32407,True,False,17,29.47059,4753.778,225,8
8600,859.9371,686,474,0,1764,1394,370,0,83,0.8296005,17.84388,17.98721,17.16867,True,False,16,29.625,4335.859,212,6
8650,864.9359,667,455,0,1469,1143,326,1,88,0.8408852,17.74505,17.76294,17.67045,True,False,15,30.33333,2982.622,207,6
8700,869.9346,674,423,0,1367,1056,311,1,81,0.8555451,18.05437,18.10819,17.82716,True,False,13,32.53846,3552.403,229,1
8750,874.9334,687,412,0,1338,1023,315,3,89,0.8486537,17.61165,17.3096,18.70786,True,False,16,25.75,2029.813,179,4
8800,879.9322,703,395,0,1747,1328,419,0,78,0.8514031,18.28101,18.29653,18.21795,True,False,12,32.91667,2125.076,170,3
8850,884.931,691,386,0,1642,1220,422,0,87,0.7979412,15.95337,16.25752,14.90805,True,False,15,25.73333,1717.796,161,6
8900,889.9297,702,384,0,1407,1054,353,0,77,0.7639757,17.86198,18.1987,16.51948,True,False,14,27.42857,2962.816,211,6
8950,894.9285,722,384,0,1178,924,254,2,75,0.7544045,16.14323,16.02589,16.62667,True,False,15,25.6,2178.507,168,7
9000,899.9273,729,362,0,1372,1035,337,0,72,0.7756605,17.03867,17.35172,15.77778,True,False,12,30.16667,1256.639,105,4
9050,904.9261,733,352,0,1459,1165,294,5,60,0.7806146,19.29261,19.79452,16.85,True,False,15,23.46667,1283.182,100,8
9100,909.9249,726,339,0,1253,943,310,0,79,0.7511518,17.80826,18.27308,16.27848,True,False,14,24.21428,2002.597,153,7
9150,914.9236,762,312,0,1210,957,253,4,67,0.7554755,17.6859,17.62041,17.92537,True,False,16,19.5,894.625,85,8
9200,919.9224,786,294,0,1469,1156,313,2,57,0.6924207,16.33333,16.45148,15.8421,True,False,15,19.6,962.7733,95,6
9250,924.9212,806,299,0,1324,981,343,1,67,0.7078181,18.61539,19.51293,15.50746,True,False,14,21.35714,1059.944,99,4
9300,929.92,830,299,0,1148,854,294,0,67,0.713118,16.31438,16.48707,15.71642,True,False,12,24.91667,4997.91,259,5
9350,934.9188,872,287,0,1100,876,224,3,59,0.6960633,17.16725,16.61403,19.30508,True,False,13,22.07692,2159.456,159,7
9400,939.9175,917,274,0,1083,753,330,3,63,0.6586915,15.23358,15.06161,15.80952,True,False,21,13.04762,722.2358,87,15
9450,944.9163,965,267,0,1510,1085,425,0,65,0.7173777,16.33333,16.54455,15.67692,True,False,18,14.83333,715.6945,85,8
9500,949.9151,1013,257,0,1343,880,463,2,69,0.7158948,16.42801,16.72872,15.6087,True,False,19,13.52632,906.7756,131,8
9550,954.9139,1082,234,0,1472,958,514,0,66,0.7430779,14.17949,13.89881,14.89394,True,False,17,13.76471,325.3564,55,5
9600,959.9127,1139,241,0,1735,1110,625,0,78,0.7056888,15.19087,14.96319,15.66667,True,False,14,17.21428,802.4541,107,3
9650,964.9114,1188,240,0,1768,1006,762,1,92,0.7649558,13.33333,13.57432,12.94565,True,False,21,11.42857,537.1973,97,10
9700,969.9102,1243,247,0,1901,1244,657,2,80,0.7783451,14.41296,14.43114,14.375,True,False,20,12.35,741.3275,105,10
9750,974.909,1294,248,0,1681,1110,571,3,80,0.7870084,14.72984,14.51786,15.175,True,False,16,15.5,1209.375,144,7
9800,979.9078,1359,248,0,2047,1254,793,5,82,0.8419966,14.72581,14.8253,14.52439,True,False,14,17.71428,1401.633,147,4
9850,984.9066,1397,242,0,1764,1013,751,2,92,0.8335109,15.2438,15.30667,15.1413,True,False,14,17.28572,746.3469,89,4
9900,989.9053,1471,240,0,2018,1411,607,1,71,0.8231201,15.07917,15.26627,14.6338,True,False,15,16,1303.067,138,7
9950,994.9041,1530,248,0,2256,1352,904,1,92,0.7986721,15.29839,15.70513,14.6087,True,False,14,17.71428,1510.204,147,7
10000,999.9029,1572,254,0,2353,1439,914,1,95,0.8550261,16.18504,16.3522,15.90526,True,False,16,15.875,1388.484,147,8
10050,1004.902,1637,255,0,2421,1362,1059,3,99,0.7804096,15.28627,16.0641,14.06061,True,False,16,15.9375,1307.059,142,5
10100,1009.9,1712,260,0,2578,1407,1171,4,109,0.8102758,15.6,16.31788,14.6055,True,False,18,14.44444,1148.914,140,8
10150,1014.899,1810,265,0,2530,1524,1006,1,98,0.7814031,16.5283,16.85629,15.96939,True,False,14,18.92857,1395.352,139,5
10200,1019.898,1864,278,0,2883,1635,1248,1,116,0.6946549,15.20863,15.82716,14.34483,True,False,15,18.53333,1329.449,138,5
10250,1024.897,1897,291,0,2799,1584,1215,2,119,0.6681303,14.73883,15.24419,14.0084,True,False,18,16.16667,1643.361,168,8
