Step, Time, PreyPop, PredPop, MutantPop, PreyInCaptureRange, PreyInCaptureRangeQuesting, PreyInCaptureRangeHandling, PreyConsumed, PredHandling, Polarization, Crowding, CrowdingQuesting, CrowdingHandling, CollectivePred, CollectivePrey, NumberOfGroups, MeanGroupSize, VarGroupSize, MaxGroupSize, NumberOfSingletonGroups
3250,325.0106,923,248,0,1116,790,326,1,62,0.8190877,12.55645,12.87097,11.6129,True,False,22,11.27273,546.4711,107,12
3300,330.0109,952,248,0,1017,704,313,1,69,0.7932374,12.86694,12.7095,13.27536,True,False,23,10.78261,316.1701,69,13
3350,335.0112,990,243,0,1337,1000,337,0,58,0.8163964,14.69959,15.25946,12.91379,True,False,22,11.04545,421.7707,70,15
3400,340.0115,1034,251,0,1173,873,300,1,62,0.8495449,15.00398,15.21693,14.35484,True,False,17,14.76471,696.5329,95,8
3450,345.0118,1071,248,0,1111,783,328,2,58,0.8638707,15.79839,16.57895,13.24138,True,False,14,17.71428,775.7755,95,5
3500,350.0121,1104,240,0,1489,1121,368,2,56,0.87255,14.60833,15.43478,11.89286,True,False,16,15,540.625,77,6
3550,355.0125,1098,238,0,1583,979,604,1,91,0.8393546,12.55462,12.7415,12.25275,True,False,18,13.22222,542.6173,77,8
3600,360.0128,1108,240,0,1545,1045,500,3,72,0.7927461,13.59583,13.01786,14.94444,True,False,22,10.90909,242.9008,54,8
3650,365.0131,1107,230,0,1753,1163,590,1,74,0.8159054,12.27826,12.3141,12.2027,True,False,20,11.5,264.55,61,8
3700,370.0134,1098,239,0,2021,1306,715,3,85,0.7929163,13.28033,12.79221,14.16471,True,False,22,10.86364,192.0269,40,9
3750,375.0137,1121,240,0,1876,1268,608,1,79,0.8188001,13.05833,12.31677,14.56962,True,False,19,12.63158,219.2853,45,6
3800,380.014,1111,251,0,1797,1196,601,1,85,0.7427746,13.75299,13.39759,14.44706,True,False,16,15.6875,338.9648,63,5
3850,385.0143,1107,260,0,1651,1202,449,1,80,0.7099992,14.06923,14.33333,13.475,True,False,20,13,262.8,55,7
3900,390.0146,1117,257,0,1631,1160,471,1,76,0.6669934,14.15564,14.33149,13.73684,True,False,16,16.0625,366.0586,56,1
3950,395.0149,1112,258,0,1635,1110,525,1,78,0.733183,14.23256,14.31667,14.03846,True,False,15,17.2,654.4266,95,4
4000,400.0152,1127,251,0,1662,1078,584,1,85,0.7984403,13.28287,13.00602,13.82353,True,False,15,16.73333,549.9289,93,3
4050,405.0155,1138,257,0,1726,1166,560,0,79,0.8345023,12.31128,12.09551,12.79747,True,False,17,15.11765,514.692,95,5
4100,410.0158,1143,265,0,1779,1202,577,1,83,0.8283758,13.7434,14.24176,12.6506,True,False,20,13.25,346.7875,60,7
4150,415.0161,1143,264,0,1518,1069,449,2,75,0.8515173,13.95076,13.92064,14.02667,True,False,17,15.52941,836.955,119,7
4200,420.0164,1130,271,0,1994,1348,646,2,84,0.8471772,14.90406,14.85561,15.0119,True,False,19,14.26316,1294.825,162,8
4250,425.0167,1110,272,0,1716,1084,632,2,90,0.8744578,13.05882,12.73077,13.72222,True,False,17,16,1454,164,5
4300,430.017,1093,279,0,1908,1220,688,2,94,0.8559175,13.63082,13.44865,13.98936,True,False,18,15.5,874.1389,126,7
4350,435.0173,1092,272,0,2080,1318,762,1,91,0.8170005,13.59927,13.36464,14.06593,True,False,18,15.11111,816.7654,118,10
4400,440.0176,1079,273,0,1863,1224,639,4,91,0.8357276,13.72161,13.47253,14.21978,True,False,19,14.36842,1570.022,178,8
4450,445.0179,1059,286,0,1819,1246,573,2,88,0.802145,13.94755,13.81818,14.23864,True,False,15,19.06667,1340.862,135,6
4500,450.0182,1061,271,0,1922,1345,577,2,79,0.7963132,15.09225,14.875,15.62025,True,False,18,15.05556,611.3858,80,7
4550,455.0186,1062,274,0,1718,1094,624,0,93,0.733408,15.50365,15.70166,15.11828,True,False,19,14.42105,646.0332,77,8
4600,460.0189,1063,268,0,1646,1112,534,1,81,0.7356767,13.62687,13.56684,13.76543,True,False,16,16.75,570.3125,65,7
4650,465.0192,1058,273,0,1692,1115,577,1,85,0.68002,13.98535,14.3617,13.15294,True,False,18,15.16667,849.6945,120,8
4700,470.0195,1072,271,0,1325,866,459,0,89,0.7318721,14.79705,14.92308,14.53933,True,False,18,15.05556,1407.275,165,8
4750,475.0198,1096,275,0,1746,1321,425,2,63,0.7411875,14.26909,14.68868,12.85714,True,False,21,13.09524,686.9433,117,10
4800,480.0201,1100,260,0,1474,1030,444,0,76,0.7974339,14.89231,15.86957,12.52632,True,False,15,17.33333,719.4222,96,7
4850,485.0204,1110,261,0,1402,973,429,1,73,0.8380717,16.04598,16.40957,15.10959,True,False,15,17.4,753.1733,98,6
4900,490.0207,1143,255,0,1386,961,425,2,70,0.8298119,16.98431,16.8973,17.21428,True,False,11,23.18182,1001.422,99,2
4950,495.021,1152,250,0,1778,1227,551,4,76,0.839891,15.284,15.47126,14.85526,True,False,15,16.66667,732.8889,89,5
5000,500.0213,1165,247,0,1761,1224,537,2,72,0.8406672,16.13765,16.38286,15.54167,True,False,12,20.58333,775.5764,84,2
5050,505.0216,1169,255,0,1739,1221,518,4,74,0.8458593,15.62745,15.29834,16.43243,True,False,15,17,675.0667,83,7
5100,510.0219,1158,266,0,1652,1138,514,4,84,0.8131339,14.8421,14.78022,14.97619,True,False,15,17.73333,672.7289,88,5
5150,515.0213,1162,262,0,1729,1076,653,1,90,0.8147563,15.49237,15.75,15,True,False,16,16.375,521.4844,77,5
5200,520.0201,1177,274,0,1795,1244,551,5,81,0.799011,15.63504,15.70984,15.45679,True,False,19,14.42105,493.6122,78,8
5250,525.0189,1171,286,0,2376,1433,943,0,101,0.7452644,14.72028,15.12973,13.9703,True,False,13,22,957.8461,83,4
5300,530.0176,1144,287,0,2393,1470,923,0,104,0.7258505,16.61324,16.24044,17.26923,True,False,17,16.88235,844.1038,90,7
5350,535.0164,1130,285,0,2492,1557,935,3,96,0.7162403,14.42807,14.21693,14.84375,True,False,20,14.25,614.5875,90,7
5400,540.0152,1114,293,0,2123,1350,773,4,91,0.8161699,14.42321,14.30693,14.68132,True,False,18,16.27778,842.2006,99,6
5450,545.014,1113,290,0,2025,1348,677,2,92,0.8016146,14.72759,14.4596,15.30435,True,False,17,17.05882,1900.997,186,7
5500,550.0128,1101,301,0,1845,1231,614,2,91,0.7684339,15.48837,15.5619,15.31868,True,False,14,21.5,2026.107,171,4
5550,555.0115,1097,306,0,2237,1425,812,0,101,0.7879397,15.62092,16.16098,14.52475,True,False,17,18,1742.941,167,9
5600,560.0103,1089,319,0,1980,1443,537,1,85,0.791014,15.56113,15.40598,15.98824,True,False,23,13.86957,1417.592,176,11
5650,565.0091,1060,322,0,1908,1280,628,1,99,0.8050368,14.73292,15.18386,13.71717,True,False,27,11.92593,661.9204,108,14
5700,570.0079,1062,314,0,2224,1536,688,4,84,0.7634026,13.71656,13.81739,13.44048,True,False,26,12.07692,363.071,68,13
5750,575.0067,1045,319,0,2205,1539,666,6,87,0.7764305,13.1442,13.34914,12.5977,True,False,23,13.86957,372.8091,69,8
5800,580.0054,1025,326,0,1808,1151,657,2,104,0.866433,13.89571,13.97297,13.73077,True,False,23,14.17391,478.9263,73,11
5850,585.0042,1012,319,0,2206,1463,743,4,98,0.9085755,13.73668,13.80995,13.57143,True,False,20,15.95,646.6475,84,9
5900,590.003,996,326,0,2274,1434,840,2,111,0.8566208,13.46012,13.06977,14.21622,True,False,17,19.17647,824.3807,91,7
5950,595.0018,979,324,0,2129,1423,706,2,96,0.8193515,14.53704,14.25,15.21875,True,False,16,20.25,1161.188,129,8
6000,600.0005,968,324,0,1556,1153,403,2,94,0.8464744,14.59568,14.01739,16.01064,True,False,11,29.45455,3895.157,218,7
6050,604.9993,978,305,0,1513,1108,405,6,75,0.8759834,14.42295,14.36087,14.61333,True,False,14,21.78572,1145.168,107,6
6100,609.9981,982,301,0,1595,1142,453,1,73,0.840309,15.21595,15.58772,14.05479,True,False,15,20.06667,1578.196,159,5
6150,614.9969,980,301,0,1622,1123,499,4,83,0.807159,16.86711,16.69266,17.3253,True,False,14,21.5,1169.107,106,5
6200,619.9957,981,291,0,1750,1272,478,4,71,0.7876802,15.39175,15.22727,15.90141,True,False,11,26.45455,1846.248,131,4
6250,624.9944,988,282,0,1170,797,373,2,79,0.8228099,21.2766,21.01478,21.94937,True,False,6,47,2794.333,139,1
6300,629.9932,1008,278,0,1046,754,292,2,68,0.8654968,20.43885,19.94762,21.95588,True,False,5,55.6,4309.84,136,1
6350,634.992,1047,256,0,1239,988,251,1,45,0.8649477,19.1875,19.19431,19.15556,True,False,5,51.2,9781.76,249,2
6400,639.9908,1061,235,0,900,691,209,1,43,0.8852761,18.66809,18.82813,17.95349,True,False,8,29.375,3844.234,191,3
6450,644.9896,1108,232,0,1024,720,304,0,50,0.8805979,18.41379,19.3022,15.18,True,False,9,25.77778,3408.173,189,4
6500,649.9883,1126,229,0,1257,918,339,0,58,0.8350131,17.04803,17.38012,16.06897,True,False,11,20.81818,2706.694,183,6
6550,654.9871,1163,229,0,1320,973,347,4,53,0.8531929,17.54585,17.27841,18.43396,True,False,9,25.44444,3265.358,185,3
6600,659.9859,1199,229,0,1258,909,349,0,60,0.839251,17.28384,17.33136,17.15,True,False,10,22.9,1263.49,99,4
6650,664.9847,1218,230,0,1312,918,394,1,59,0.8574924,16.49565,17.03509,14.9322,True,False,9,25.55556,3168.469,182,5
6700,669.9835,1272,232,0,1450,1015,435,3,58,0.825914,17.40086,18.01724,15.55172,True,False,13,17.84615,1087.823,109,8
6750,674.9822,1280,239,0,1861,1247,614,2,77,0.7751856,14.84519,15.33951,13.80519,True,False,15,15.93333,758.3289,105,7
6800,679.981,1276,244,0,2063,1447,616,1,70,0.7830846,13.53279,13.90805,12.6,True,False,15,16.26667,1329.396,144,7
6850,684.9798,1266,245,0,1973,1169,804,2,97,0.8017651,13.40816,14.21622,12.17526,True,False,11,22.27273,2513.289,178,3
6900,689.9786,1271,240,0,2251,1466,785,1,82,0.8061016,12.83333,12.76582,12.96341,True,False,15,16,750,99,6
6950,694.9774,1278,248,0,2227,1419,808,1,88,0.8607919,14.14516,14.825,12.90909,True,False,20,12.4,580.64,109,6
7000,699.9761,1271,260,0,1835,1164,671,0,94,0.8391111,14.93846,15.49398,13.95745,True,False,20,13,641.3,115,7
7050,704.9749,1273,252,0,2014,1285,729,2,89,0.8398699,13.13095,13.57669,12.31461,True,False,17,14.82353,572.9689,102,3
7100,709.9737,1250,249,0,2182,1374,808,1,84,0.7911218,11.66265,12.07273,10.85714,True,False,21,11.85714,570.5986,107,9
7150,714.9725,1250,251,0,2086,1344,742,2,90,0.7609408,11.87649,11.75155,12.1,True,False,25,10.04,400.6784,97,12
7200,719.9713,1234,249,0,2373,1438,935,1,93,0.7063482,11.38153,11.75641,10.75269,True,False,19,13.10526,386.831,71,5
7250,724.97,1195,257,0,2360,1337,1023,1,103,0.7540421,11.98444,11.40909,12.84466,True,False,17,15.11765,525.5156,81,2
7300,729.9688,1185,254,0,2102,1301,801,1,93,0.7534012,12.77953,12.45963,13.33333,True,False,16,15.875,599.4844,89,2
7350,734.9676,1178,259,0,2408,1540,868,4,89,0.7440464,10.93436,11.11176,10.59551,True,False,19,13.63158,410.4432,87,5
7400,739.9664,1175,252,0,1906,1125,781,2,101,0.7502416,12.94048,12.7947,13.15842,True,False,17,14.82353,378.1453,84,3
7450,744.9651,1154,264,0,2102,1221,881,1,109,0.6275568,12.74621,12.9871,12.40367,True,False,21,12.57143,345.2925,81,6
7500,749.9639,1163,265,0,1950,1359,591,1,84,0.6076013,13.7434,13.76243,13.70238,True,False,17,15.58823,508.8305,92,5
7550,754.9627,1178,271,0,1640,1180,460,0,74,0.6596113,18.54613,18.80711,17.85135,True,False,17,15.94118,1128.761,142,10
7600,759.9615,1171,282,0,1749,1140,609,5,84,0.6460798,13.31206,13.54545,12.7619,True,False,20,14.1,991.49,142,10
7650,764.9603,1170,276,0,1738,1151,587,2,86,0.6475328,14.89855,15.35263,13.89535,True,False,15,18.4,1127.04,135,4
7700,769.959,1162,269,0,1774,1208,566,1,74,0.6300552,15.39033,16.03077,13.7027,True,False,15,17.93333,1302.729,135,5
7750,774.9578,1174,274,0,1888,1310,578,2,79,0.6336024,14.80292,14.8,14.81013,True,False,15,18.26667,1241.262,140,4
7800,779.9566,1154,275,0,1957,1222,735,0,95,0.6544507,14.93818,14.72778,15.33684,True,False,23,11.95652,1074.65,158,10
7850,784.9554,1142,263,0,1742,1024,718,3,92,0.6282357,12.76806,12.95322,12.42391,True,False,19,13.8421,914.6593,133,6
7900,789.9542,1139,255,0,1898,1268,630,2,85,0.5694703,12.31765,12.81765,11.31765,True,False,18,14.16667,1359.806,162,6
7950,794.9529,1165,250,0,1750,1317,433,1,61,0.6037141,12.84,12.9418,12.52459,True,False,16,15.625,957.7344,127,2
8000,799.9517,1171,252,0,1636,1116,520,1,69,0.5126325,17.18254,17.45355,16.46377,True,False,15,16.8,603.8934,74,4
8050,804.9505,1171,267,0,2150,1496,654,3,79,0.5436461,13.81273,14.31915,12.60759,True,False,22,12.13636,731.0269,120,9
8100,809.9493,1155,275,0,1992,1314,678,1,77,0.4918671,13.30545,13.63131,12.46753,True,False,24,11.45833,635.7483,121,9
8150,814.9481,1171,283,0,1706,1173,533,2,83,0.499449,14.24382,14.725,13.08434,True,False,19,14.89474,1045.252,135,10
8200,819.9468,1162,278,0,1248,861,387,1,77,0.5175065,16.43885,16.80597,15.48052,True,False,18,15.44444,962.6913,126,7
8250,824.9456,1190,262,0,1626,1108,518,3,75,0.470763,16.0458,16.04813,16.04,True,False,12,21.83333,1004.472,107,4
8300,829.9444,1187,265,0,1819,1198,621,0,83,0.5497168,15.55094,14.85714,17.07229,True,False,10,26.5,1341.65,120,0
8350,834.9432,1192,258,0,1722,1173,549,0,76,0.5664867,18.32946,18.01648,19.07895,True,False,10,25.8,1266.96,117,2
8400,839.942,1180,256,0,1566,1018,548,2,81,0.5135,17.625,17.98857,16.83951,True,False,13,19.69231,1040.982,116,4
8450,844.9407,1195,258,0,1406,917,489,2,79,0.5023407,15.37984,15.65363,14.75949,True,False,12,21.5,1811.417,155,3
8500,849.9395,1223,245,0,1553,1004,549,0,70,0.5768195,21.42857,22.15429,19.61429,True,False,7,35,3906.572,186,2
8550,854.9383,1231,252,0,1876,1400,476,2,60,0.6520011,15.24603,15.55208,14.26667,True,False,7,36,5972,225,3
8600,859.9371,1227,250,0,1763,1224,539,0,76,0.7604334,21.232,21.39655,20.85526,True,False,6,41.66667,2305.889,138,2
8650,864.9359,1228,257,0,1884,1212,672,0,86,0.7743872,17.3463,17.22222,17.59302,True,False,9,28.55556,1759.136,132,4
8700,869.9346,1228,268,0,2078,1294,784,2,91,0.7826617,16.36567,16.52542,16.05494,True,False,9,29.77778,2457.506,130,4
8750,874.9334,1184,275,0,2700,1507,1193,3,111,0.7664831,15.62182,15.64024,15.59459,True,False,12,22.91667,1703.743,134,5
8800,879.9322,1175,275,0,2195,1279,916,4,108,0.7274795,17.25091,17.01198,17.62037,True,False,13,21.15385,1418.745,122,4
8850,884.931,1158,277,0,1716,996,720,2,103,0.7157872,17.95307,18.40805,17.18447,True,False,14,19.78572,895.5969,91,5
8900,889.9297,1159,270,0,1692,1134,558,1,81,0.7203223,17.72963,17.64021,17.93827,True,False,15,18,938.9333,99,7
8950,894.9285,1177,262,0,1176,833,343,1,73,0.7342689,16.26336,16.49735,15.65753,True,False,17,15.41177,810.0069,98,8
9000,899.9273,1190,259,0,1920,1336,584,0,74,0.6440747,15.62934,15.6,15.7027,True,False,18,14.38889,824.0154,91,10
9050,904.9261,1194,257,0,1594,1112,482,2,72,0.7232276,18.03891,17.79459,18.66667,True,False,13,19.76923,1838.947,152,3
9100,909.9249,1201,255,0,1664,1161,503,1,68,0.8039615,16.4902,16.64706,16.05882,True,False,14,18.21428,1545.311,142,3
9150,914.9236,1178,263,0,1977,1291,686,3,88,0.7678233,16.88213,17.38857,15.875,True,False,17,15.47059,772.0139,99,7
9200,919.9224,1161,273,0,2192,1501,691,3,82,0.7808357,17.06227,16.52356,18.31707,True,False,17,16.05882,821.2319,103,8
9250,924.9212,1131,281,0,1919,1281,638,3,85,0.7521178,16.41281,16.15816,17,True,False,21,13.38095,778.6168,107,10
9300,929.92,1135,283,0,2213,1468,745,0,84,0.7652118,16.64311,16.88442,16.07143,True,False,16,17.6875,1321.09,124,6
9350,934.9188,1130,290,0,1849,1240,609,3,85,0.7327006,18.41379,18.30244,18.68235,True,False,13,22.30769,1948.059,130,6
9400,939.9175,1120,296,0,2138,1487,651,4,84,0.6967365,17.64189,17.2217,18.70238,True,False,15,19.73333,1690.729,125,6
9450,944.9163,1105,290,0,2124,1360,764,1,98,0.6791384,15.50345,16.26563,14.0102,True,False,17,17.05882,1089.585,107,7
9500,949.9151,1066,301,0,2066,1284,782,3,103,0.666667,19.35216,19.33838,19.37864,True,False,14,21.5,1203.679,115,5
9550,954.9139,1080,301,0,1901,1280,621,3,86,0.7276574,19.19601,20.16279,16.77907,True,False,17,17.70588,1348.913,141,7
9600,959.9127,1067,305,0,1649,1072,577,2,91,0.7454751,18.30492,18.60748,17.59341,True,False,15,20.33333,1779.156,156,8
9650,964.9114,1048,300,0,1854,1242,612,1,83,0.7573066,16.23333,15.85253,17.22892,True,False,16,18.75,1453.438,139,8
9700,969.9102,1059,290,0,2008,1328,680,2,95,0.7763049,14.78621,15,14.34737,True,False,21,13.80952,455.1066,69,11
9750,974.909,1055,294,0,1904,1235,669,0,100,0.7615023,15.78231,15.81959,15.71,True,False,18,16.33333,601.7778,69,9
9800,979.9078,1049,295,0,1776,1179,597,2,95,0.8472216,14.85424,14.84,14.88421,True,False,15,19.66667,742.7556,72,7
9850,984.9066,1063,288,0,1540,1141,399,2,73,0.8220819,16.69444,16.95349,15.93151,True,False,18,16,663.4445,79,9
9900,989.9053,1098,286,0,1665,1179,486,1,76,0.8105723,15.58741,15.58571,15.5921,True,False,15,19.06667,733.7955,86,4
9950,994.9041,1083,288,0,1953,1317,636,2,89,0.7488804,14.15972,14.36683,13.69663,True,False,20,14.4,612.54,89,8
10000,999.9029,1090,286,0,2087,1339,748,2,101,0.7287863,15.25175,15.31351,15.13861,True,False,17,16.82353,812.7335,103,7
10050,1004.902,1087,284,0,1833,1285,548,2,84,0.7597899,16.8838,16.56,17.65476,True,False,14,20.28572,1322.776,140,4
10100,1009.9,1079,277,0,1881,1255,626,0,86,0.7623823,16.39711,16.64921,15.83721,True,False,15,18.46667,1858.916,173,6
10150,1014.899,1056,294,0,1909,1129,780,3,103,0.8141958,15.84354,16.50785,14.61165,True,False,15,19.6,1292.24,140,5
10200,1019.898,1036,290,0,1804,1208,596,2,88,0.8037225,14.26207,14.23267,14.32955,True,False,15,19.33333,982.0889,121,4
10250,1024.897,1032,287,0,1725,1106,619,2,95,0.7759032,14.20906,14.67708,13.26316,True,False,13,22.07692,1752.686,158,4
