Step, Time, PreyPop, PredPop, MutantPop, PreyInCaptureRange, PreyInCaptureRangeQuesting, PreyInCaptureRangeHandling, PreyConsumed, PredHandling, Polarization, Crowding, CrowdingQuesting, CrowdingHandling, CollectivePred, CollectivePrey, NumberOfGroups, MeanGroupSize, VarGroupSize, MaxGroupSize, NumberOfSingletonGroups
88850,8887.912,1728,285,0,3169,2028,1141,4,92,0.805204,14.85614,14.41451,15.78261,True,False,16,17.8125,1086.152,131,6
88900,8892.893,1767,304,0,3917,2028,1889,3,130,0.7838321,16.69737,16.21839,17.33846,True,False,8,38,2918.75,171,2
88950,8897.873,1826,330,0,4796,2701,2095,4,141,0.785729,14.85455,14.46032,15.38298,True,False,12,27.5,2703.083,189,5
89000,8902.854,1858,338,0,4143,2282,1861,2,144,0.8423422,17.28106,16.57216,18.23611,True,False,14,24.14286,4053.694,252,6
89050,8907.834,1912,358,0,4107,2145,1962,1,159,0.8431587,19.13967,19.58794,18.57862,True,False,14,25.57143,2400.816,195,4
89100,8912.814,1939,373,0,5071,2598,2473,0,176,0.8098289,16.23593,15.8934,16.61932,True,False,15,24.86667,2333.449,198,5
89150,8917.795,1952,386,0,5296,2688,2608,6,178,0.787238,15.60363,15.47115,15.75843,True,False,17,22.70588,1672.325,131,8
89200,8922.775,1997,399,0,4254,2320,1934,1,172,0.7331477,17.93985,17.76652,18.1686,True,False,16,24.9375,1739.309,137,4
89250,8927.756,2013,412,0,4940,2384,2556,4,190,0.7775669,16.68932,17.53604,15.7,True,False,12,34.33333,5927.889,280,4
89300,8932.736,2013,424,0,6265,3333,2932,3,196,0.7475821,17.98821,18.85965,16.97449,True,False,14,30.28572,3235.633,225,3
89350,8937.717,2022,449,0,5752,2996,2756,6,206,0.7488033,17.33853,17.13992,17.57281,True,False,19,23.63158,3126.654,249,9
89400,8942.697,1993,476,0,6640,3828,2812,2,205,0.6929513,17.08824,17.13653,17.02439,True,False,17,28,6087.294,333,7
89450,8947.678,1929,523,0,6952,3584,3368,6,238,0.7567812,16.70746,16.92632,16.44538,True,False,15,34.86666,5721.716,274,6
89500,8952.658,1852,549,0,7157,3654,3503,7,242,0.7654875,17.15483,16.88274,17.5,True,False,18,30.5,3862.361,232,9
89550,8957.639,1734,575,0,7404,3964,3440,7,245,0.7547787,15.92174,15.9,15.95102,True,False,18,31.94444,5147.83,300,8
89600,8962.619,1653,582,0,6653,3587,3066,6,249,0.740906,17.1512,17.42643,16.78313,True,False,16,36.375,7679.234,352,7
89650,8967.6,1602,595,0,5868,3381,2487,3,244,0.7406855,17.4958,17.26496,17.82787,True,False,14,42.5,5533.107,244,8
89700,8972.58,1584,598,0,5381,3378,2003,4,211,0.7224883,18.65552,18.23773,19.4218,True,False,19,31.47368,3495.934,238,9
89750,8977.561,1566,597,0,3495,2311,1184,2,185,0.7765885,20.92965,21.75,19.1027,True,False,16,37.3125,13907.46,488,8
89800,8982.541,1590,586,0,3372,2082,1290,6,175,0.8060011,21.03925,21.49148,19.97714,True,False,14,41.85714,20103.69,553,6
89850,8987.521,1592,584,0,4369,2705,1664,3,189,0.7447705,19.35616,19.42025,19.22222,True,False,11,53.09091,24302.63,546,2
89900,8992.502,1531,602,0,5320,3062,2258,5,211,0.7419232,19.61462,19.58056,19.67772,True,False,14,43,8221.286,333,6
89950,8997.482,1461,641,0,6064,3507,2557,3,229,0.7247216,18.56786,18.50971,18.67249,True,False,16,40.0625,4921.309,206,7
90000,9002.463,1370,651,0,7229,4220,3009,10,234,0.7422058,16.99693,16.95923,17.0641,True,False,17,38.29412,3319.149,182,8
90050,9007.443,1231,696,0,6528,3716,2812,9,253,0.7185534,17.17385,16.79007,17.84585,True,False,14,49.71429,5849.775,229,7
90100,9012.424,1125,674,0,4016,2491,1525,6,210,0.755619,19.95846,19.69397,20.54286,True,False,17,39.64706,9694.699,422,6
90150,9017.404,1087,656,0,3214,2195,1019,5,175,0.7936803,17.23628,17.43243,16.69714,True,False,18,36.44444,9544.247,428,7
90200,9022.385,1084,637,0,3001,1907,1094,3,167,0.7861749,18.53846,18.94681,17.38922,True,False,21,30.33333,6212.984,365,8
90250,9027.365,1065,629,0,3100,2099,1001,4,141,0.8057069,19.60731,20.43648,16.73759,True,False,19,33.10526,9683.884,441,9
90300,9032.346,1033,638,0,3089,2083,1006,5,148,0.8093133,19.55329,20.26531,17.19595,True,False,14,45.57143,17710.53,520,6
90350,9037.326,985,633,0,3518,2562,956,6,145,0.820309,19.26698,19.93238,17.02759,True,False,12,52.75,11959.52,392,4
90400,9042.307,945,633,0,3260,2268,992,5,162,0.8314708,19.90995,20.28238,18.82716,True,False,13,48.69231,10216.21,358,7
90450,9047.287,911,620,0,3231,2266,965,3,152,0.828692,21.17581,21.5812,19.92763,True,False,14,44.28571,19883.78,552,7
90500,9052.268,859,608,0,2863,2099,764,1,140,0.84095,18.45888,18.76496,17.43571,True,False,16,38,16788.5,539,8
90550,9057.248,839,582,0,2539,1853,686,2,124,0.8277642,19.02749,19.131,18.64516,True,False,15,38.8,9516.827,385,5
90600,9062.229,797,576,0,2773,1958,815,4,129,0.8261224,19.43056,19.8255,18.06202,True,False,15,38.4,8889.307,375,3
90650,9067.209,742,566,0,2209,1648,561,3,110,0.8732533,16.14488,16.21711,15.84545,True,False,14,40.42857,17699.53,520,5
90700,9072.189,722,554,0,2075,1622,453,1,103,0.8740065,18.34838,18.42794,18,True,False,14,39.57143,8564.674,361,4
90750,9077.17,709,536,0,1885,1488,397,0,95,0.8817816,20.0056,19.92517,20.37895,True,False,13,41.23077,4439.562,235,4
90800,9082.15,707,502,0,2237,1768,469,2,84,0.8516524,16.60159,16.58612,16.67857,True,False,15,33.46667,3115.849,219,3
90850,9087.131,657,497,0,2106,1533,573,4,107,0.8338778,16.19115,15.87949,17.3271,True,False,16,31.0625,6442.059,328,6
