Step, Time, PreyPop, PredPop, MutantPop, PreyInCaptureRange, PreyInCaptureRangeQuesting, PreyInCaptureRangeHandling, PreyConsumed, PredHandling, Polarization, Crowding, CrowdingQuesting, CrowdingHandling, CollectivePred, CollectivePrey, NumberOfGroups, MeanGroupSize, VarGroupSize, MaxGroupSize, NumberOfSingletonGroups
50,4.999998,1086,100,0,819,596,223,2,30,0.1306605,2.09,1.985714,2.333333,True,False,39,2.564103,4.040762,9,16
100,10,1163,104,0,840,539,301,1,38,0.02235132,4.230769,3.969697,4.68421,True,False,21,4.952381,20.61678,17,6
150,15.00002,1268,109,0,961,573,388,1,43,0.08811428,5.834862,5.939394,5.674418,True,False,17,6.411765,52.7128,28,7
200,20.00004,1353,103,0,814,474,340,1,42,0.1687187,5.650486,6.081967,5.023809,True,False,17,6.058824,97.82007,43,7
250,25.00006,1467,107,0,1162,820,342,4,31,0.3690229,6.261682,6.236842,6.322581,True,False,22,4.863636,45.84504,32,10
300,30.00008,1586,116,0,1461,809,652,2,50,0.3031153,9.267241,8.287879,10.56,True,False,18,6.444445,65.69135,31,5
350,35.00004,1724,124,0,1624,906,718,4,55,0.2850691,8.25,7.768116,8.854546,True,False,17,7.294117,84.56055,37,7
400,39.99996,1869,125,0,1713,847,866,3,61,0.3167813,7.672,7.296875,8.065574,True,False,17,7.352941,135.6401,41,9
450,44.99989,1995,138,0,1981,877,1104,0,75,0.3842472,9.898551,9.968254,9.84,True,False,21,6.571429,93.29251,32,10
500,49.99981,2161,138,0,2404,934,1470,1,83,0.2485839,9.557971,10.70909,8.79518,True,False,17,8.117647,172.9273,47,6
550,54.99973,2305,151,0,2675,1333,1342,3,74,0.2944407,9.701986,9.363636,10.05405,True,False,16,9.4375,139.3711,34,5
600,59.99966,2458,160,0,2495,1158,1337,3,81,0.2153228,9.475,9.911392,9.049383,True,False,14,11.42857,169.8163,38,3
650,64.99958,2592,183,0,3281,1612,1669,2,95,0.08215292,10.99454,11.79545,10.25263,True,False,17,10.76471,218.4152,48,6
700,69.9995,2774,199,0,4007,1974,2033,6,101,0.1286164,13.96482,12.90816,14.9901,True,False,18,11.05556,299.9414,53,7
750,74.99943,2930,226,0,4838,2117,2721,5,124,0.2130347,11.32743,10.98039,11.6129,True,False,26,8.692307,376.213,85,15
800,79.99935,3054,258,0,5581,2468,3113,5,136,0.1853343,13.31395,12.70492,13.86029,True,False,20,12.9,1039.29,117,14
850,84.99928,3112,296,0,5892,2652,3240,2,165,0.2943991,13.49324,14.51908,12.67879,True,False,20,14.8,765.56,114,8
900,89.9992,3182,351,0,7872,3272,4600,7,202,0.3981187,13.47863,13.57718,13.40594,True,False,24,14.625,1685.151,206,9
950,94.99912,3192,380,0,7532,3225,4307,8,210,0.562359,16.89211,19.07059,15.12857,True,False,20,19,2831.8,240,8
1000,99.99905,3238,433,0,9077,3845,5232,6,243,0.5508531,16.95612,16.66316,17.18518,True,False,13,33.30769,10795.6,393,6
1050,104.999,3188,496,0,10205,4127,6078,7,288,0.5898996,15.87097,15.85577,15.88194,True,False,18,27.55556,7601.58,383,10
1100,109.9989,3106,555,0,13260,5284,7976,10,312,0.5780858,16.77297,17.55967,16.16026,True,False,24,23.125,2563.859,213,10
1150,114.9988,3001,635,0,14349,6116,8233,13,353,0.6157982,16.53858,16.85816,16.28329,True,False,15,42.33333,11439.29,420,5
1200,119.9987,2795,733,0,13765,5533,8232,5,433,0.6813053,20.29468,20.67,20.03464,True,False,20,36.65,13664.93,520,9
1250,124.9987,2614,789,0,13826,5914,7912,10,427,0.774568,16.39164,15.66298,17.00937,True,False,15,52.6,32899.31,731,7
1300,129.9987,2403,848,0,14733,6985,7748,6,439,0.7894645,16.96227,16.35697,17.5262,True,False,17,49.88235,30883.63,752,6
1350,134.999,2138,917,0,13655,6646,7009,10,446,0.7693698,19.32279,18.07006,20.64574,True,False,13,70.53846,50447.94,848,4
1400,139.9993,1855,977,0,12404,6111,6293,8,466,0.7665389,20.35312,20.58317,20.10086,True,False,12,81.41666,64570.41,924,5
1450,144.9996,1598,1033,0,11943,6264,5679,13,444,0.7564034,18.98935,18.6893,19.38739,True,False,8,129.125,114145.6,1023,6
1500,150,1322,1074,0,10175,5780,4395,11,410,0.7924758,19.45438,19.15813,19.93415,True,False,9,119.3333,99855.77,1012,5
1550,155.0003,1061,1091,0,7817,4810,3007,8,375,0.8111781,19.78094,19.64944,20.032,True,False,6,181.8333,158144.5,1071,2
1600,160.0006,868,1076,0,5298,3555,1743,3,304,0.8373474,20.49442,20.90544,19.45066,True,False,12,89.66666,85419.73,1059,8
1650,165.0009,759,1047,0,3466,2551,915,4,230,0.8523775,22.23018,22.80171,20.2,True,False,12,87.25,78757.19,1018,5
1700,170.0012,673,972,0,2998,2173,825,0,183,0.8686291,22.85391,23.52218,19.97268,True,False,12,81,29590.67,468,5
1750,175.0015,580,936,0,2940,2104,836,1,169,0.891506,20.12714,20.37419,19.00592,True,False,12,78,26966.17,449,6
1800,180.0018,488,900,0,3023,2255,768,2,166,0.884419,19.44444,19.74659,18.10843,True,False,9,100,74315.11,871,4
1850,185.0021,415,859,0,1999,1618,381,2,138,0.8733416,19.22352,19.35645,18.52899,True,False,9,95.44444,63551.36,808,4
1900,190.0024,340,815,0,1413,1158,255,2,110,0.8984202,20.82454,21.13191,18.85455,True,False,13,62.69231,10680.21,337,6
1950,195.0027,293,751,0,1454,1209,245,0,92,0.9028858,20.31558,20.42944,19.5,True,False,15,50.06667,4707.796,206,6
2000,200.003,241,704,0,1033,882,151,4,79,0.9182515,20.31676,20.4288,19.43038,True,False,12,58.66667,10129.06,336,6
2050,205.0033,219,643,0,541,477,64,1,57,0.9348415,19.69518,19.73891,19.24561,True,False,16,40.1875,3973.152,182,10
2100,210.0036,210,580,0,611,547,64,1,40,0.9167019,18.88793,18.88519,18.925,True,False,17,34.11765,2675.751,152,7
2150,215.0039,198,525,0,511,454,57,1,43,0.915862,17.8781,17.93983,17.18605,True,False,13,40.38462,2659.929,142,4
2200,220.0042,196,487,0,428,397,31,0,34,0.9241927,17.59548,17.56512,18,True,False,16,30.4375,1823.496,119,5
2250,225.0045,195,446,0,447,405,42,0,29,0.9207082,16.93722,17.09113,14.72414,True,False,13,34.30769,1313.751,105,2
2300,230.0048,213,411,0,494,454,40,0,24,0.9051384,18.75912,18.94315,15.79167,True,False,13,31.61539,1872.852,142,3
2350,235.0051,218,384,0,431,403,28,0,25,0.9224651,17.5,17.51532,17.28,True,False,10,38.4,1918.04,137,2
2400,240.0054,232,358,0,305,286,19,0,20,0.9073883,18.31006,18.19231,20.3,True,False,10,35.8,1504.76,129,1
2450,245.0058,239,331,0,346,319,27,1,18,0.8440005,17.26888,17.28435,17,True,False,12,27.58333,1198.243,121,2
2500,250.0061,250,303,0,461,426,35,0,22,0.8315784,16.06601,16.07117,16,True,False,14,21.64286,1004.087,100,4
2550,255.0064,259,281,0,450,426,24,0,15,0.8038889,17.01068,17,17.2,True,False,12,23.41667,822.5764,92,4
2600,260.0067,275,259,0,329,301,28,1,19,0.7945705,16.33205,16.31667,16.52632,True,False,11,23.54545,727.8843,87,2
2650,265.007,300,240,0,241,214,27,0,19,0.7839494,15.66667,15.90045,12.94737,True,False,13,18.46154,579.4793,80,5
2700,270.0073,317,237,0,341,305,36,1,19,0.7702054,15.92405,15.69266,18.57895,True,False,7,33.85714,1116.122,93,1
2750,275.0076,339,218,0,262,221,41,0,22,0.7798478,14.50459,14.75,12.31818,True,False,7,31.14286,1522.694,110,2
2800,280.0079,367,200,0,321,282,39,0,19,0.7311194,15,15.1105,13.94737,True,False,11,18.18182,686.876,96,4
2850,285.0082,412,196,0,535,420,115,0,32,0.7214211,15.33673,15.37805,15.125,True,False,8,24.5,862.75,91,2
2900,290.0085,445,182,0,373,312,61,0,26,0.7574911,17.42857,17.58333,16.5,True,False,7,26,1101.143,96,3
2950,295.0088,489,174,0,424,365,59,0,27,0.7826503,14.66092,14.98639,12.88889,True,False,8,21.75,864.4375,92,3
3000,300.0091,521,163,0,301,253,48,0,27,0.8174815,14.28221,14.68382,12.25926,True,False,9,18.11111,712.7654,87,3
3050,305.0094,590,150,0,507,455,52,1,17,0.8785225,14.41333,14.44361,14.17647,True,False,7,21.42857,712.5306,79,3
3100,310.0097,636,144,0,551,448,103,0,30,0.8537378,13.48611,13.40351,13.8,True,False,10,14.4,962.24,105,6
3150,315.01,695,140,0,790,619,171,1,25,0.8847354,15.02857,15.09565,14.72,True,False,10,14,887.6,101,6
3200,320.0103,762,141,0,704,474,230,0,40,0.8595006,14.69504,14.78218,14.475,True,False,11,12.81818,806.1487,100,6
3250,325.0106,832,135,0,522,386,136,0,32,0.861442,15.17037,15.00971,15.6875,True,False,10,13.5,861.85,100,4
3300,330.0109,924,133,0,624,504,120,0,26,0.8364356,15.66917,15.57944,16.03846,True,False,9,14.77778,895.0617,98,3
3350,335.0112,1025,133,0,493,363,130,0,31,0.8017518,15.40602,15.93137,13.67742,True,False,7,19,1075.143,97,4
3400,340.0115,1141,122,0,660,482,178,0,31,0.8253933,14.14754,15.05494,11.48387,True,False,8,15.25,351.4375,53,4
3450,345.0118,1258,123,0,661,519,142,1,23,0.7959987,12.95935,12.6,14.52174,True,False,11,11.18182,484.1488,75,7
3500,350.0121,1355,127,0,1059,742,317,0,33,0.7326978,12.55118,13.01064,11.24242,True,False,12,10.58333,229.5764,50,6
3550,355.0125,1482,129,0,870,558,312,1,44,0.7192612,12.43411,13.2,10.95455,True,False,13,9.923077,264.6864,58,5
3600,360.0128,1609,125,0,1011,708,303,0,39,0.7398337,12.056,12.25581,11.61539,True,False,11,11.36364,303.5042,59,5
3650,365.0131,1774,128,0,1447,813,634,1,54,0.6204677,12.71094,12.47297,13.03704,True,False,10,12.8,339.16,62,4
3700,370.0134,1902,130,0,1931,891,1040,0,69,0.521145,10.13846,9.672132,10.55072,True,False,11,11.81818,297.7851,60,4
3750,375.0137,2078,136,0,2229,1093,1136,2,67,0.5386235,10.80882,10.63768,10.98507,True,False,11,12.36364,277.686,58,3
3800,380.014,2259,150,0,2566,1273,1293,4,71,0.4734873,13.09333,13.74684,12.3662,True,False,12,12.5,348.9167,63,4
3850,385.0143,2366,170,0,2871,1372,1499,4,84,0.4335662,12.35294,12.96512,11.72619,True,False,16,10.625,401.6094,79,7
3900,390.0146,2523,182,0,3249,1728,1521,1,80,0.409679,11.97802,11.56863,12.5,True,False,16,11.375,464.4844,86,6
3950,395.0149,2675,199,0,3554,1787,1767,1,99,0.3467386,10.74372,10.54,10.9495,True,False,24,8.291667,266.8733,64,14
4000,400.0152,2820,208,0,4014,2032,1982,4,99,0.3903828,12.6875,12.42202,12.9798,True,False,14,14.85714,1423.122,150,6
4050,405.0155,2944,236,0,4698,2129,2569,2,125,0.5479409,14.76695,14.75676,14.776,True,False,15,15.73333,938.9955,118,6
4100,410.0158,3053,268,0,5348,2273,3075,1,154,0.5742582,15.21642,15.57018,14.95455,True,False,16,16.75,1256.688,142,7
4150,415.0161,3092,297,0,6436,2685,3751,2,170,0.5200481,13.89562,15.0315,13.04706,True,False,15,19.8,1383.893,147,5
4200,420.0164,3164,335,0,7254,3014,4240,3,198,0.4700015,14.62687,13.69343,15.27273,True,False,19,17.63158,847.0748,89,8
4250,425.0167,3215,381,0,9217,3695,5522,7,229,0.5099922,15.0315,15.38816,14.79476,True,False,19,20.05263,932.5762,120,9
4300,430.017,3195,405,0,9893,3676,6217,4,253,0.587073,13.88889,13.51316,14.11462,True,False,20,20.25,916.0875,128,4
4350,435.0173,3183,441,0,10249,4039,6210,4,269,0.6337941,14.76871,14.56977,14.89591,True,False,15,29.4,3411.84,227,5
4400,440.0176,3149,490,0,10172,4432,5740,8,274,0.723011,17.46939,17.68982,17.29562,True,False,15,32.66667,13291.42,464,8
4450,445.0179,3101,529,0,9302,4233,5069,5,289,0.7432056,17.07183,17.44167,16.76471,True,False,15,35.26667,7432.729,333,6
4500,450.0182,3083,574,0,10017,4704,5313,2,292,0.7677642,19.08362,19.80851,18.38356,True,False,16,35.875,8417.484,358,8
4550,455.0186,3012,617,0,12634,5745,6889,9,321,0.815814,16.72609,16.69257,16.75701,True,False,13,47.46154,18754.25,518,6
4600,460.0189,2801,687,0,14535,6473,8062,13,362,0.761834,17.99709,17.27692,18.64365,True,False,14,49.07143,9943.352,357,2
4650,465.0192,2557,768,0,14851,5984,8867,8,422,0.7365639,18.16406,17.86994,18.40521,True,False,16,48,22455.38,622,7
4700,470.0195,2365,825,0,14489,6101,8388,12,436,0.7805731,18.97212,19,18.94725,True,False,10,82.5,54097.85,780,6
4750,475.0198,2164,855,0,12922,6232,6690,9,410,0.8067926,17.50409,17.06517,17.98049,True,False,6,142.5,99264.59,847,3
4800,480.0201,1919,921,0,11687,6003,5684,9,421,0.7930402,20.23018,20.762,19.59858,True,False,12,76.75,57174.19,869,8
4850,485.0204,1702,963,0,10664,5832,4832,9,403,0.7888968,20.01973,20.21964,19.74194,True,False,11,87.54546,64536.07,890,5
4900,490.0207,1497,995,0,8878,5195,3683,7,375,0.7859905,19.24121,19.70484,18.47467,True,False,11,90.45454,75450.98,959,4
4950,495.021,1369,992,0,7136,4540,2596,3,319,0.7864278,20.03428,20.07578,19.94671,True,False,14,70.85714,55484.41,919,9
5000,500.0213,1210,1009,0,4938,3318,1620,3,297,0.7910416,27.20317,27.91714,25.49158,True,False,14,72.07143,50307.64,879,6
5050,505.0216,1116,986,0,4925,3138,1787,5,235,0.8084707,23.39351,23.84687,21.94468,True,False,12,82.16666,52934.3,843,5
5100,510.0219,981,985,0,6511,4123,2388,8,240,0.8052567,20.85178,20.6604,21.44583,True,False,10,98.5,72925.65,908,3
5150,515.0213,784,967,0,5996,3878,2118,9,248,0.7683836,20.62254,20.40751,21.24597,True,False,9,107.4444,71074.91,860,3
5200,520.0201,627,942,0,4563,3108,1455,8,226,0.7546471,20.93737,21.10754,20.39823,True,False,9,104.6667,77127.55,890,3
5250,525.0189,512,910,0,3132,2239,893,3,198,0.771751,20.07912,20.5,18.56566,True,False,10,91,25480.2,478,5
5300,530.0176,452,848,0,1950,1571,379,1,138,0.808305,19.5566,19.80141,18.2971,True,False,6,141.3333,76706.89,758,3
5350,535.0164,404,803,0,1313,1059,254,0,105,0.7624168,20.99253,21.20917,19.55238,True,False,10,80.3,27381.81,564,4
5400,540.0152,403,741,0,961,789,172,2,80,0.8064811,25.1498,25.56581,21.7125,True,False,11,67.36364,40297.14,702,6
5450,545.014,403,694,0,964,827,137,2,58,0.8284932,21.96974,22.12264,20.2931,True,False,10,69.4,38128.64,655,6
5500,550.0128,381,656,0,1120,940,180,1,74,0.8696011,22.41463,22.55326,21.32432,True,False,14,46.85714,14280.27,451,8
5550,555.0115,362,612,0,1416,1161,255,2,65,0.8915187,23.51471,23.52102,23.46154,True,False,10,61.2,17705.56,438,5
5600,560.0103,324,566,0,1121,905,216,0,68,0.9106511,21.75972,22.05422,19.60294,True,False,13,43.53846,11909.94,400,7
